player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
rhodeisland:zarokostasstavros,"Zarokostas, Stavros",Rhode Island,9,17,1392,7,3,42,22,0
utahvalley:maaszach,"Maas, Zach",Utah Valley,7,20,1390,6,5,34,20,0
washington:townsendjaret,"Townsend, Jaret",Washington,7,23,1368,7,3,28,14,0
northernkentucky:probertconnor,"Probert, Connor",Northern Kentucky,11,16,1351,5,7,49,19,0
sacredheart:navarrosegundo,"Navarro, Segundo",Sacred Heart,11,15,1351,8,1,80,43,0
uic:perezjesus,"Perez, Jesus",UIC,10,14,1271,5,7,51,26,0
saintlouis:novaesleo,"Novaes,Leo",Saint Louis,11,17,1214,6,5,46,18,0
howard:gomezandres,"Gomez, Andres",Howard,10,15,1189,8,1,40,28,0
michigan:brochederick,"Broche, Derick",Michigan,7,22,1175,7,3,35,15,0
clevelandstate:pewugabriel,"Pewu, Gabriel",Cleveland State,19,14,1150,8,1,33,19,0
mountstmarys:kouemiyann,"Kouemi, Yann",Mount St. Mary's,7,15,1146,8,1,36,17,0
fau:mykhailenkoivan,"Mykhailenko, Ivan",FAU,16,15,1044,7,3,33,17,0
bellarmine:rosecollin,"Rose, Collin",Bellarmine,7,20,1022,4,9,21,8,0
georgiasouthern:davieadam,"Davie,Adam",Georgia Southern,10,17,935,7,3,21,10,0
ucsandiego:sabourijonathan,"Sabouri, Jonathan",UC San Diego,11,14,837,7,3,34,16,0
bryant:dacostaalex,"DaCosta, Alex",Bryant,17,13,777,6,5,31,13,0
stanford:waldeckderek,"WALDECK, DEREK",Stanford,4,21,1881,4,8,19,7,0
ucsantabarbara:candiathibault,"Candia, Thibault",UC Santa Barbara,85,24,1811,4,8,36,13,0
providence:wolfesben,"Wolf, Esben",Providence,12,22,1754,5,6,21,14,0
oregonstate:walkerjoel,"Walker, Joel",Oregon State,11,16,1470,6,4,30,16,0
marquette:coanjosh,"Coan, Josh",Marquette,16,20,1454,6,4,62,34,0
oregonstate:crespoadrian,"Crespo, Adrian",Oregon State,16,16,1432,4,8,26,9,0
quinnipiac:sveculatomas,"Svecula,Tomas",Quinnipiac,18,18,1425,6,4,40,20,0
wakeforest:cholmachop,"Chol, Machop",Wake Forest,21,23,1369,4,8,24,17,0
njit:radonthomas,"Radon, Thomas",NJIT,11,18,1265,5,6,50,21,0
seattle:mezanoe,"Meza, Noe",Seattle,7,19,1256,7,2,44,19,0
marist:copettistefan,"Copetti, Stefan",Marist,9,18,1241,5,6,30,11,0
navy:westnicko,"West, Nicko",Navy,21,17,1235,7,2,38,20,0
oakland:borczakdylan,"Borczak, Dylan",Oakland,7,15,1090,4,8,42,20,0
saintmarys:rudeljake,"Rudel, Jake",Saint Mary's,15,17,1064,7,2,45,20,0
northwestern:moderwellmatt,"MODERWELL, MATT",Northwestern,14,17,1050,5,6,19,12,0
westernmichigan:sharpcharlie,"Sharp, Charlie",Western Michigan,25,20,1010,7,2,30,19,0
northcarolina:rosealex,"Rose, Alex",North Carolina,21,17,982,7,2,29,11,0
utahtech:medinamoises,"Medina, Moises",Utah Tech,7,14,948,6,4,44,21,0
mercyhurst:tophovenhenri,"Tophoven, Henri",Mercyhurst,14,14,927,6,4,42,23,0
campbell:elbustueren,"Elbustu, Eren",Campbell,23,22,889,6,4,26,16,0
gardnerwebb:gebrekirosabel,"Gebrekiros, Abel",Gardner-Webb,5,16,842,6,4,24,13,0
njit:watkinsregsan,"Watkins, Regsan",NJIT,15,19,620,6,4,30,20,0
bellarmine:ballasjuan,"Ballas, Juan",Bellarmine,14,20,616,7,2,33,16,0
providence:serranojoao,"Serrano, Joao",Providence,5,21,1864,3,9,13,7,0
campbell:reesian,"Rees, Ian",Campbell,8,21,1784,5,5,34,10,0
iona:mackicesad,"Mackic, Esad",Iona,9,20,1718,4,7,62,35,0
michigan:hallahanjack,"Hallahan, Jack",Michigan,11,22,1645,5,5,66,29,0
stanford:boudaousseni,"BOUDA, OUSSENI",Stanford,11,21,1591,5,5,51,19,0
fiu:boothandrew,"Booth, Andrew",FIU,16,18,1492,5,5,35,15,0
creighton:tashiroyudai,"Tashiro,Yudai",Creighton,5,17,1445,6,3,33,8,0
virginia:belljoe,"Bell, Joe",Virginia,8,17,1425,6,3,23,12,0
wofford:rosethadrian,"Roseth, Adrian",Wofford,12,17,1411,7,1,53,18,0
airforce:spadaforalathan,"Spadafora, Lathan",Air Force,9,19,1391,4,7,44,15,0
ucf:vivigino,"Vivi, Gino",UCF,17,17,1382,4,7,27,12,0
westernmichigan:bowieanthony,"Bowie, Anthony",Western Michigan,24,20,1380,6,3,42,18,0
wakeforest:harriscalvin,"Harris, Calvin",Wake Forest,22,23,1346,6,3,39,18,0
georgiastate:fearnleymatthew,"Fearnley, Matthew",Georgia State,9,19,1316,7,1,58,21,0
princeton:gillespiewalker,"Gillespie, Walker",Princeton,16,17,1179,7,1,34,16,0
coastalcarolina:mondityrone,"MONDI, TYRONE",Coastal Carolina,10,17,1162,6,3,42,20,0
xavier:henderlongkarsen,"HENDERLONG, Karsen",Xavier,12,16,1147,7,1,22,16,0
lemoynecollege:moothedannoah,"Moothedan, Noah",Le Moyne College,20,18,1142,6,3,24,13,0
ohiostate:etlingdevyn,"Etling, Devyn",Ohio State,9,18,1136,7,1,29,8,0
ucf:perezlouis,"Perez, Louis",UCF,10,17,1124,3,9,45,17,0
northernkentucky:willisalex,"Willis, Alex",Northern Kentucky,9,14,1111,5,5,51,18,0
monmouth:zakowskiben,"Zakowski, Ben",Monmouth,21,16,1085,7,1,27,15,0
csubakersfield:goldsmithryan,"Goldsmith, Ryan",CSU Bakersfield,11,14,1007,6,3,36,20,0
centralarkansas:jensensoren,"Jensen, Soren",Central Arkansas,7,13,917,4,7,29,10,0
coastalcarolina:snaithsam,"Snaith, Sam",Coastal Carolina,11,18,904,7,1,28,11,0
sanjosestate:castrorudy,"Castro, Rudy",San Jose State,7,13,894,7,1,41,24,0
uic:abdulwahabbukola,"Abdulwahab,Bukola",UIC,7,14,871,6,3,36,15,0
campbell:egeonualex,"Egeonu, Alex",Campbell,9,22,835,6,3,25,11,0
stjohns:lyeeinar,"Lye, Einar",St. John's,7,20,1784,5,4,25,10,0
indiana:pennjoshua,"Penn, Joshua",Indiana,11,22,1761,6,2,42,22,0
missouristate:wilkinstuart,"Wilkin, Stuart",Missouri State,11,20,1677,5,4,38,14,0
ucdavis:mickelsonadam,"Mickelson, Adam",UC Davis,2,20,1625,4,6,56,19,0
marquette:albaconnor,"Alba, Connor",Marquette,11,20,1619,5,4,32,14,0
stthomas:houghalvor,"Houg, Halvor",St. Thomas,4,17,1583,7,0,17,11,0
maryland:matzelevicheric,"Matzelevich, Eric",Maryland,15,21,1537,6,2,50,24,0
westernmichigan:creekbrennan,"Creek, Brennan",Western Michigan,3,20,1529,4,6,13,6,0
siena:mcglynnconor,"McGlynn, Conor",Siena,7,18,1494,5,4,39,22,0
bostonuniversity:mcdonnellmatt,"McDonnell, Matt",Boston University,8,17,1428,7,0,50,23,0
loyolachicago:sukowjustin,"Sukow, Justin",Loyola Chicago,10,15,1404,5,4,23,9,0
drexel:donovanchris,"Donovan, Chris",Drexel,7,17,1370,6,2,38,21,0
lehigh:koskitrevor,"Koski, Trevor",Lehigh,6,19,1345,5,4,31,17,0
virginiatech:ingasonjon,"Ingason, Jon",Virginia Tech,5,16,1324,6,2,26,15,0
army:osheakeenan,"O'Shea, Keenan",Army,9,16,1313,5,4,50,21,0
umasslowell:alvesstanley,"Alves, Stanley",UMass Lowell,9,16,1298,6,2,32,16,0
stanford:ryanzach,"RYAN, ZACH",Stanford,14,21,1292,6,2,38,15,0
holycross:krausemax,"Krause, Max",Holy Cross,11,14,1264,5,4,37,19,0
hofstra:soelbergpetter,"Soelberg, Petter",Hofstra,8,18,1256,6,2,35,15,0
vcu:biyombobiska,"Biyombo, Biska",VCU,8,16,1241,5,4,29,13,0
ohiostate:hollandjack,"Holland, Jack",Ohio State,19,18,1211,3,8,33,16,0
bradley:wintermeyergerit,"Wintermeyer, Gerit",Bradley,9,14,1205,7,0,53,24,0
grandcanyon:rasmussenjustin,"Rasmussen, Justin",Grand Canyon,13,17,1155,6,2,34,16,0
virginiatech:pereiradaniel,"Pereira, Daniel",Virginia Tech,9,13,1149,5,4,27,12,0
merrimackcollege:showunmitola,"SHOWUNMI, Tola",Merrimack College,9,16,1148,6,2,45,21,0
ucirvine:gutierrezchristian,"Gutierrez, Christian",UC Irvine,7,19,1082,7,0,51,23,0
mercyhurst:castelmario,"Castel, Mario",Mercyhurst,8,14,1074,6,2,30,15,0
columbiauniversity:zeitzuri,"Zeitz, Uri",Columbia University,7,16,1067,5,4,37,21,0
iona:lopezlenworth,"Lopez, Lenworth",Iona,13,19,1037,7,0,26,13,0
winthrop:walshawjordan,"Walshaw, Jordan",Winthrop,7,12,968,4,6,31,14,0
airforce:matulisquinn,"Matulis, Quinn",Air Force,13,19,945,7,0,21,11,0
iona:romeronajim,"Romero, Najim",Iona,10,11,870,4,6,26,13,0
utrgv:edwardskyle,"Edwards, Kyle",UTRGV,9,12,807,6,2,46,18,0
westernillinois:deboisryan,"DeBois, Ryan",Western Illinois,24,13,739,7,0,18,11,0
fiu:campoyalessandro,"Campoy, Alessandro",FIU,10,15,735,6,2,36,14,0
siue:gonzalezjorge,"Gonzalez, Jorge",SIUE,10,8,613,7,0,43,20,0
clemson:mohamedseye,Mohamed Seye,Clemson,14,12,315,5,4,14,6,0
utahvalley:felixalec,"Felix, Alec",Utah Valley,5,21,1924,4,5,19,11,0
washington:bartlowethan,"Bartlow, Ethan",Washington,5,23,1857,6,1,27,15,0
denver:drackjosh,"Drack, Josh",Denver,19,22,1846,5,3,55,27,0
newhampshire:bauerjosh,"Bauer, Josh",New Hampshire,5,19,1716,4,5,20,9,0
maryland:crognaleeli,"Crognale, Eli",Maryland,10,21,1644,4,5,30,11,0
sacramentostate:carnefixmatt,"Carnefix, Matt",Sacramento State,13,19,1631,5,3,24,9,0
oakland:jensennoah,"Jensen, Noah",Oakland,5,18,1611,4,5,49,18,0
bellarmine:williamsoneddie,"Williamson, Eddie",Bellarmine,5,20,1599,5,3,15,10,0
ncstate:loeradavid,"Loera, David",NC State,10,17,1543,5,3,43,16,0
lemoynecollege:hennetom,"Henne, Tom",Le Moyne College,6,18,1472,3,7,20,12,0
quinnipiac:daniellouromain,"Daniellou,Romain",Quinnipiac,9,17,1469,4,5,34,16,0
manhattan:fourrierberti,"Fourrier, Berti",Manhattan,10,17,1439,5,3,30,16,0
california:delmundoalonzo,"Del Mundo, Alonzo",California,17,18,1424,2,9,41,13,0
memphis:kourtischristoforos,"Kourtis, Christoforos",Memphis,6,17,1419,3,7,16,9,0
uncwilmington:reynoldsdanny,"Reynolds, Danny",UNC Wilmington,25,17,1413,4,5,32,12,0
clemson:tannerdieterich,Tanner Dieterich,Clemson,6,17,1390,2,9,16,6,0
davidsoncollege:diluziojamie,"DiLuzio, Jamie",Davidson College,9,16,1389,4,5,16,8,0
northcarolina:pietersjelani,"Pieters, Jelani",North Carolina,26,17,1384,4,5,22,9,0
california:estradajonathan,"Estrada, Jonathan",California,10,18,1336,5,3,35,15,0
belmontuniversity:dozzijordan,"Dozzi, Jordan",Belmont University,18,18,1326,4,5,40,18,0
gardnerwebb:benitopedro,"Benito, Pedro",Gardner-Webb,9,19,1321,5,3,35,21,0
radford:thiammouhameth,"Thiam, Mouhameth",Radford,10,18,1321,5,3,42,18,0
lasalle:mccarthypat,"McCarthy, Pat",La Salle,11,17,1311,5,3,24,14,0
delaware:hummrichtimo,"Hummrich, Timo",Delaware,30,15,1306,6,1,28,13,0
saintlouis:boycedevin,"Boyce,Devin",Saint Louis,10,16,1251,5,3,26,14,0
pennstate:sloadchristian,"SLOAD, CHRISTIAN",Penn State,24,19,1243,5,3,47,20,0
kentucky:elmedkharkalil,"ElMedkhar, Kalil",Kentucky,21,14,1231,5,3,35,18,0
westernillinois:otsukadaisuke,"Otsuka, Daisuke",Western Illinois,4,18,1224,6,1,38,21,0
fgcu:adamsshak,"Adams, Shak",FGCU,17,18,1213,4,5,29,11,0
westernmichigan:conertyeric,"Conerty, Eric",Western Michigan,9,18,1160,5,3,38,17,0
providence:smithdavis,"Smith, Davis",Providence,9,22,1091,5,3,30,15,0
hofstra:stronginstorm,"Strongin, Storm",Hofstra,7,17,1062,3,7,23,13,0
csun:rodriguezjohnny,"Rodriguez, Johnny",CSUN,9,16,1025,6,1,37,9,0
loyolamarymount:williamsduhaney,"Williams, Duhaney",Loyola Marymount,7,19,1002,5,3,32,15,0
oakland:braithwaitecharlie,"Braithwaite, Charlie",Oakland,9,15,951,6,1,24,12,0
seattle:morrisjames,"Morris, James",Seattle,11,16,928,6,1,30,17,0
niagara:almeidarodrigo,"Almeida,Rodrigo",Niagara,14,15,925,6,1,21,12,0
uncgreensboro:micahalbert,Micah Albert,UNC Greensboro,26,11,881,6,1,23,11,0
utrgv:akiowilliam,"Akio, William",UTRGV,10,10,812,6,1,29,19,0
ucdavis:heptnerkristian,"Heptner, Kristian",UC Davis,21,18,799,6,1,44,25,0
uconn:halljordan,"Hall, Jordan",UConn,9,11,652,6,1,26,12,0
georgetown:achara,ACHARA,Georgetown,20,13,498,6,1,23,12,0
usi:rickeysean,"Rickey, Sean",USI,3,7,484,5,3,17,9,0
indiana:morrisaidan,"Morris, Aidan",Indiana,8,22,1950,2,8,26,7,0
providence:mendoncatiago,"Mendonca, Tiago",Providence,8,22,1818,4,4,57,19,0
smu:hernandeznicky,"Hernandez, Nicky",SMU,8,21,1805,5,2,33,14,0
california:lekressnersimon,"Lekressner, Simon",California,3,18,1675,5,2,18,9,0
marquette:seagristpatrick,"Seagrist, Patrick",Marquette,7,20,1659,2,8,12,5,0
marist:achterkamphuib,"Achterkamp, Huib",Marist,18,18,1609,6,0,13,7,0
creighton:haakensonluke,"Haakenson,Luke",Creighton,15,17,1568,5,2,49,19,0
northcarolina:pinedamauricio,"Pineda, Mauricio",North Carolina,2,17,1543,5,2,49,22,0
milwaukee:latinovichvuk,"Latinovich, Vuk",Milwaukee,6,18,1512,5,2,52,17,0
newhampshire:lutzfabian,"Lutz, Fabian",New Hampshire,28,19,1510,4,4,45,16,0
purduefortwayne:frankalex,"Frank, Alex",Purdue Fort Wayne,22,19,1501,6,0,28,14,0
oregonstate:djeffalsofiane,"Djeffal, Sofiane",Oregon State,18,16,1496,3,6,42,14,0
njit:cuberogerald,"Cubero, Gerald",NJIT,19,19,1454,5,2,33,15,0
westvirginia:mccormickluke,"McCormick, Luke",West Virginia,11,20,1423,2,8,20,7,0
loyolachicago:hencybilly,"Hency, Billy",Loyola Chicago,7,15,1417,4,4,36,12,0
umbc:becherryan,"Becher, Ryan",UMBC,21,16,1377,4,4,23,11,0
wrightstate:dietrichjackson,"DIETRICH, Jackson",Wright State,8,20,1345,4,4,25,15,0
butler:lehtinenalex,"Lehtinen, Alex",Butler,7,19,1337,3,6,17,8,0
sandiegostate:pelaezpablo,"Pelaez, Pablo",San Diego State,8,16,1336,4,4,52,20,0
stonehillcollege:nuttkeegan,"Nutt, Keegan",Stonehill College,6,15,1327,5,2,21,13,0
maryland:johnstonmalcolm,"Johnston, Malcolm",Maryland,11,21,1293,4,4,9,6,0
stjohns:simonsenskage,"Simonsen, Skage",St. John's,8,20,1291,3,6,31,10,0
sacramentostate:goveaoscar,"Govea, Oscar",Sacramento State,10,16,1258,4,4,30,9,0
lindenwood:silvaleon,"Silva, Leon",Lindenwood,10,14,1240,4,4,21,8,0
uscupstate:monellspol,"Monells, Pol",USC Upstate,11,16,1237,3,6,46,23,0
ncstate:muskwekuda,"Muskwe, Kuda",NC State,9,17,1234,5,2,33,14,0
bostoncollege:suskimichael,"Suski, Michael",Boston College,11,18,1216,4,4,31,19,0
georgiasouthern:cortesaldair,"Cortes,Aldair",Georgia Southern,15,18,1212,5,2,21,11,0
stonybrook:dassjarred,"Dass, Jarred",Stony Brook,11,16,1206,6,0,16,7,0
wrightstate:hannemaids,"HANNEMA, Ids",Wright State,22,20,1186,5,2,23,9,0
washington:migliettigio,"Miglietti, Gio",Washington,8,23,1162,5,2,23,11,0
bucknell:oharapatrick,"O'Hara, Patrick",Bucknell,15,20,1128,5,2,26,8,0
rutgers:avilapablo,"Avila, Pablo",Rutgers,10,14,1101,5,2,39,18,0
utrgv:lopezangel,"Lopez, Angel",UTRGV,14,14,1099,3,6,21,9,0
fiu:rousseletalban,"Rousselet, Alban",FIU,20,16,1079,3,6,10,5,0
gardnerwebb:salgadojorge,"Salgado, Jorge",Gardner-Webb,23,19,1060,4,4,25,8,0
fordham:ricupatifilippo,"Ricupati, Filippo",Fordham,10,19,1044,6,0,49,22,0
yale:arnasonsigfus,"Arnason, Sigfus",Yale,27,18,1005,3,6,19,11,0
bellarmine:avilesgilio,"Aviles, Gilio",Bellarmine,11,19,1000,5,2,16,5,0
stthomas:makelajacob,"Makela, Jacob",St. Thomas,2,17,973,4,4,35,17,0
notredame:lynnjack,"Lynn, Jack",Notre Dame,27,14,938,6,0,29,13,0
stthomas:martygeorge,"Marty, George",St. Thomas,10,17,902,4,4,18,9,0
merrimackcollege:joedahlaasmund,"JOEDAHL, Aasmund",Merrimack College,11,16,860,5,2,20,13,0
