game_id,team_id,player_name,player_key,jersey_number,minutes,goals,assists,shots,shots_on_goal,saves
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Moody, Brady",tulsa:moodybrady,00,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Cline, Lucas",tulsa:clinelucas,0,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Clark, Cooper",tulsa:clarkcooper,1,45,0,0,0,0,1
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Ruiz, Joe",tulsa:ruizjoe,2,65,0,0,2,1,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Hunter, Rooks",tulsa:hunterrooks,3,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Sijbers, Yoeri",tulsa:sijbersyoeri,4,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Alpers, Ryan",tulsa:alpersryan,5,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Bromstedt, Chase",tulsa:bromstedtchase,6,60,1,0,1,1,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Kuhler, Gilles",tulsa:kuhlergilles,7,32,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Korenek, Seth",tulsa:korenekseth,8,16,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Velasquez, Miguel",tulsa:velasquezmiguel,9,30,1,0,3,2,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Sanchez, Juan",tulsa:sanchezjuan,10,60,0,1,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Chavez, Alejandro",tulsa:chavezalejandro,11,60,0,0,1,1,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Easterling, Koray",tulsa:easterlingkoray,12,74,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Wells, Thomas",tulsa:wellsthomas,13,60,0,1,2,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Raranje, Munashe",tulsa:raranjemunashe,14,45,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Gavin, Sean",tulsa:gavinsean,16,45,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Habib, Adam",tulsa:habibadam,17,18,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Sutton, Devon",tulsa:suttondevon,18,32,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Partain, Harris",tulsa:partainharris,19,45,1,1,6,5,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Harris, Alex",tulsa:harrisalex,20,13,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Gerteisen, Kurt",tulsa:gerteisenkurt,21,45,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Vargas, Gustavo",tulsa:vargasgustavo,22,45,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"LaCourse, Tyler",tulsa:lacoursetyler,23,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Cashion, Mitchell",tulsa:cashionmitchell,24,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Barkley, Ben",tulsa:barkleyben,27,13,0,0,1,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Hasler, Hunter",tulsa:haslerhunter,28,11,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Schweinert, Austen",tulsa:schweinertausten,29,13,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Reed, Bryson",tulsa:reedbryson,30,45,0,0,0,0,2
sidearm-2018-08-11-Tulsa-SIUE,Tulsa,"Rhoda, Matt",tulsa:rhodamatt,31,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MARTORELL,Lluis",siue:martorelllluis,1,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"CHEUNG,Nathan",siue:cheungnathan,2,20,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"FETTER,Noah",siue:fetternoah,3,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"SMITH,Kashaun",siue:smithkashaun,4,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"HINKSON,Carl",siue:hinksoncarl,5,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"DEPICKER,Johan",siue:depickerjohan,6,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"ARREOLA,Orlando",siue:arreolaorlando,7,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MCHUGH,Keegan",siue:mchughkeegan,8,90,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MCLEAN,Lachlan",siue:mcleanlachlan,9,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"GONZALEZ,Jorge",siue:gonzalezjorge,10,60,0,0,1,1,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"SOLAWA,Greg",siue:solawagreg,11,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MWENDAPOLE, Kyle",siue:mwendapolekyle,12,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"PHILLIPS, Kelby",siue:phillipskelby,13,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"PETTERSEN,Joergen",siue:pettersenjoergen,14,90,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"EDWARDS,Jack",siue:edwardsjack,15,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"JAHIC, Ado",siue:jahicado,16,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"BIBAS,Steven",siue:bibassteven,18,30,0,0,1,1,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"HILPERT,Colin",siue:hilpertcolin,19,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MAINA,Cliff",siue:mainacliff,20,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"HEIEREN,Sander",siue:heierensander,21,31,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"LITTLE,Blake",siue:littleblake,22,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"HULL,TC",siue:hulltc,23,58,0,0,1,1,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"ROIZ,Jaime",siue:roizjaime,24,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"KRIGBAUM, Mathias",siue:krigbaummathias,25,11,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"MCAVINEW,Corban",siue:mcavinewcorban,26,30,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"CALVILLO,Danel",siue:calvillodanel,27,60,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"BAUCHE,Eric",siue:baucheeric,29,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"CHALUS,Nathan",siue:chalusnathan,30,0,0,0,0,0,0
sidearm-2018-08-11-Tulsa-SIUE,SIUE,"HEIM,Noah",siue:heimnoah,31,89,0,0,0,0,7
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Barraza, Luis",marquette:barrazaluis,1,37,0,0,0,0,0
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Kash, Gabe",marquette:kashgabe,2,45,0,0,0,0,0
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Albelo, Christian",marquette:albelochristian,4,0,0,0,0,0,0
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Cukaj, Manuel",marquette:cukajmanuel,5,0,0,0,0,0,0
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Alba, Martin",marquette:albamartin,6,70,0,0,1,0,0
sidearm-2018-08-11-Loyola-Chicago-Marquette-(Exhibition),Marquette,"Seagrist, Patrick",marquette:seagristpatrick,7,66,0,0,0,0,0
