player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
northwestern:camdenbuescher,Camden Buescher,Northwestern,6,21,845,7,2,15,9,0
omaha:diegogutierrez,Diego Gutierrez,Omaha,10,10,832,6,4,34,18,0
syracuse:buchanantajon,"Buchanan, Tajon",Syracuse,17,13,743,6,4,31,15,0
stthomas:houghalvor,"Houg, Halvor",St. Thomas,4,21,1710,7,1,20,11,0
saintpeters:jowersjordan,"Jowers, Jordan",Saint Peter's,7,18,1666,7,1,57,23,0
duke:rayyanissa,"Rayyan, Issa",Duke,17,20,1477,6,3,43,24,0
seattle:rivassergio,"Rivas, Sergio",Seattle,10,17,1454,4,7,65,26,0
marist:bounthongsamad,"Bounthong, Samad",Marist,7,17,1412,6,3,49,22,0
uconn:diopibrahima,"Diop, Ibrahima",UConn,9,21,1360,7,1,35,17,0
notredame:seanmacleod,Sean MacLeod,Notre Dame,6,28,1353,6,3,33,17,0
merrimackcollege:begliardighidinifilippo,"Begliardi Ghidini, Filippo",Merrimack College,27,18,1255,7,1,57,30,0
lehigh:luchinijosh,"Luchini, Josh",Lehigh,19,17,1220,6,3,41,24,0
iona:colombiekillian,"Colombie, Killian",Iona,14,15,1217,6,3,40,16,0
saintlouis:kleinjohn,"Klein, John",Saint Louis,19,16,1215,7,1,33,15,0
etsu:cameronwoodfin,Cameron Woodfin,ETSU,4,14,1134,6,3,38,17,0
merrimackcollege:showunmitola,"Showunmi, Tola",Merrimack College,21,19,1024,7,1,31,19,0
canisius:bradytroy,"Brady, Troy",Canisius,12,14,1017,6,3,28,14,0
hofstra:brownluke,"Brown, Luke",Hofstra,7,15,994,6,3,41,24,0
ucsantabarbara:candiathibault,"Candia, Thibault",UC Santa Barbara,22,19,965,3,9,18,9,0
saintlouis:novaesleo,"Novaes, Leo",Saint Louis,11,16,953,5,5,48,25,0
universityofsouthernindiana:ramirezeric,"Ramirez, Eric",University of Southern Indiana,7,14,792,7,1,40,20,0
wrightstate:jacksondietrich,Jackson Dietrich,Wright State,8,9,749,3,9,21,12,0
westvirginia:piatczycjoey,"Piatczyc, Joey",West Virginia,15,9,722,5,5,18,8,0
mercer:martineautrevor,"Martineau, Trevor",Mercer,13,8,520,6,3,34,16,0
qumsoc18:robinsonedmundo,"Robinson , Edmundo",QUMSOC18,11,5,401,7,1,24,16,0
notredame:patrickberneski,Patrick Berneski,Notre Dame,25,28,2631,7,0,17,7,0
ucdavis:mickelsonadam,"Mickelson, Adam",UC Davis,2,20,1661,4,6,36,15,0
marshall:robertsjamil,"ROBERTS, Jamil",Marshall,11,18,1573,5,4,41,16,0
calstatefullerton:gonisamuel,"Goni, Samuel",Cal State Fullerton,9,22,1525,6,2,30,14,0
davidsoncollege:howellhenry,"Howell, Henry",Davidson College,14,18,1488,5,4,30,15,0
westernmichigan:sipplecameron,"SIPPLE, Cameron",Western Michigan,23,16,1483,5,4,15,6,0
oregonstate:amandagloire,"Amanda, Gloire",Oregon State,9,16,1466,6,2,49,19,0
ucriverside:aguirredaniel,"Aguirre, Daniel",UC Riverside,17,18,1386,6,2,57,28,0
purduefortwayne:cearnsblake,"Cearns, Blake",Purdue Fort Wayne,9,17,1377,6,2,38,17,0
louisville:schmitttate,"Schmitt, Tate",Louisville,10,17,1377,5,4,34,19,0
radford:robertskieran,"Roberts, Kieran",Radford,7,16,1355,6,2,49,26,0
robertmorris:shermanzac,"Sherman, Zac",Robert Morris,11,16,1325,5,4,34,18,0
sacramentostate:kikanovicbenji,"Kikanovic, Benji",Sacramento State,9,17,1324,5,4,34,16,0
purduefortwayne:lopezromain,"Lopez, Romain",Purdue Fort Wayne,10,17,1301,2,10,36,15,0
american:massarofabio,"Massaro, Fabio",American,10,17,1299,7,0,39,13,0
clemson:adriannunez,Adrian Nunez,Clemson,11,18,1282,6,2,33,17,0
oakland:popovicnebojsa,"Popovic, Nebojsa",Oakland,11,16,1274,4,6,60,18,0
uic:perezjesus,"Perez, Jesus",UIC,10,14,1236,4,6,32,12,0
vcu:greenejared,"Greene, Jared",VCU,14,18,1222,6,2,25,14,0
villanova:zandizach,"Zandi, Zach",Villanova,10,14,1197,6,2,40,21,0
charleston:heffrontucker,"Heffron, Tucker",Charleston,10,17,1181,7,0,32,13,0
uic:gonzalezoscar,"Gonzalez,Oscar",UIC,8,13,1127,3,8,14,7,0
mercyhurst:sarrhady,"Sarr, Hady",Mercyhurst,7,16,1127,7,0,53,25,0
umbc:marconicesare,"Marconi, Cesare",UMBC,32,18,1116,5,4,59,26,0
gardnerwebb:hoeyjack,"Hoey, Jack",Gardner-Webb,8,16,1116,7,0,39,15,0
setonhall:tibblingcj,"Tibbling, CJ",Seton Hall,9,14,1089,6,2,59,21,0
michiganstate:baronegiuseppe,"Barone, Giuseppe",Michigan State,10,13,1088,3,8,20,7,0
michiganstate:jonesdejuan,"Jones, DeJuan",Michigan State,6,13,969,5,4,28,19,0
cornell:eneliemeka,"Eneli, Emeka",Cornell,14,15,955,6,2,16,9,0
rhodeisland:brangmanchae,"Brangman, Chae",Rhode Island,18,12,843,6,2,26,16,0
highpoint:pinedatony,"PINEDA, Tony",High Point,14,13,820,6,2,16,8,0
northflorida:connellmikey,"Connell, Mikey",North Florida,9,13,804,6,2,16,10,0
vermont:freitasjustin,"Freitas, Justin",Vermont,7,12,799,5,4,40,17,0
radford:diopamadoumacky,"Diop, Amadou Macky",Radford,12,11,745,5,4,34,15,0
utrgv:dalusmarooby,"Dalusma, Rooby",UTRGV,16,13,722,5,4,24,14,0
albany:nicosolabarrieta,Nico Solabarrieta,Albany,7,6,405,6,2,16,10,0
charlotte:maddentommy,"Madden, Tommy",Charlotte,22,21,1800,4,5,47,21,0
stanford:beasontanner,"Beason, Tanner",Stanford,3,16,1531,4,5,23,8,0
unlv:morandaniel,"Moran, Daniel",UNLV,15,21,1477,6,1,23,12,0
newhampshire:colacciantonio,"Colacci, Antonio",New Hampshire,23,17,1457,5,3,43,15,0
davidsoncollege:thompsonjaylen,"Thompson, Jaylen",Davidson College,22,18,1447,4,5,32,19,0
lemoynecollege:rohrhirschrobert,"Rohrhirsch, Robert",Le Moyne College,15,17,1329,5,3,36,19,0
akron:hackworthmorgan,"Hackworth, Morgan",Akron,8,24,1283,4,5,14,6,0
utahvalley:buxtonaustin,"Buxton, Austin",Utah Valley,23,18,1234,5,3,46,25,0
georgiastate:hemmingsmax,"Hemmings, Max",Georgia State,21,15,1229,4,5,46,22,0
rhodeisland:dicksontyler,"Dickson, Tyler",Rhode Island,15,14,1224,6,1,10,8,0
brown:schillerdaniel,"Schiller, Daniel",Brown,25,16,1168,4,5,25,13,0
stonybrook:dassjarred,"Dass, Jarred",Stony Brook,11,16,1124,5,3,24,10,0
mercyhurst:garciapilesalex,"Garcia Piles, Alex",Mercyhurst,11,17,1110,5,3,39,18,0
saintmarys:doughertystephen,"Dougherty, Stephen",Saint Mary's,18,14,1102,5,3,25,15,0
northcarolina:pinedamauricio,"Pineda, Mauricio",North Carolina,2,12,1099,5,3,18,8,0
virginiatech:kristostrickler,Kristo Strickler,Virginia Tech,15,15,1098,6,1,21,12,0
sanjosestate:lemusomar,"Lemus, Omar",San Jose State,18,14,1037,5,3,19,8,0
indiana:panchotaustin,"Panchot, Austin",Indiana,12,17,1023,5,3,21,7,0
lasalle:olatoyesoji,"Olatoye, Soji",La Salle,11,14,1013,6,1,23,13,0
utahvalley:frischknechtblake,"Frischknecht, Blake",Utah Valley,16,18,1002,6,1,51,21,0
northcarolina:brueningnils,"Bruening, Nils",North Carolina,14,12,976,5,3,27,9,0
clevelandstate:pewugabriel,"Pewu, Gabriel",Cleveland State,19,13,962,6,1,26,11,0
akron:kahsayezana,"Kahsay, Ezana",Akron,7,24,922,4,5,33,14,0
syracuse:raposoryan,"Raposo, Ryan",Syracuse,23,13,880,4,5,26,12,0
furman:mayemery,"May, Emery",Furman,3,13,844,6,1,23,12,0
fairleighdickinson:obhakhanahu,"OBHAKHAN, Ahu",Fairleigh Dickinson,20,11,823,6,1,22,11,0
jacksonville:davisreed,"Davis, Reed",Jacksonville,24,12,794,6,1,12,9,0
seattle:mezanoe,"Meza, Noe",Seattle,7,17,748,6,1,36,14,0
wrightstate:corfederi,"Corfe, Deri",Wright State,11,9,739,4,5,35,13,0
northernillinois:maertinsjan,"MAERTINS, Jan",Northern Illinois,15,10,636,4,5,22,15,0
denver:andreshinyashiki,Andre Shinyashiki,Denver,9,6,509,6,1,25,13,0
charlotte:chaoucheteddy,"Chaouche, Teddy",Charlotte,13,21,1871,1,10,26,9,0
ucdavis:wrightjustin,"Wright, Justin",UC Davis,12,19,1616,4,4,26,13,0
saintpeters:lindqvistfrederik,"Lindqvist, Frederik",Saint Peter's,3,16,1428,5,2,14,8,0
utrgv:boxbryce,"Box, Bryce",UTRGV,13,18,1415,5,2,14,10,0
calstatefullerton:pinzonchristian,"Pinzon, Christian",Cal State Fullerton,20,22,1395,6,0,36,15,0
lipscomb:birchfieldryan,"Birchfield, Ryan",Lipscomb,14,21,1379,4,4,26,12,0
calstatefullerton:mcphieross,"McPhie, Ross",Cal State Fullerton,19,19,1353,3,6,26,9,0
manhattan:fourrierberti,"Fourrier, Berti",Manhattan,18,17,1331,4,4,55,16,0
stonybrook:gamwanyaserge,"Gamwanya, Serge",Stony Brook,10,15,1328,5,2,45,21,0
princeton:mcsherrysean,"McSherry, Sean",Princeton,3,18,1326,4,4,30,21,0
duquesne:mehtanoah,"Mehta, Noah",Duquesne,10,16,1275,4,4,28,11,0
airforce:handanny,"Han, Danny",Air Force,10,22,1272,4,4,36,14,0
saintlouis:boycedevin,"Boyce, Devin",Saint Louis,10,15,1272,4,4,35,12,0
robertmorris:pearceowen,"Pearce, Owen",Robert Morris,4,17,1253,4,4,24,12,0
holycross:bechersimon,"Becher, Simon",Holy Cross,9,14,1242,5,2,39,20,0
fordham:fathazadasameer,"Fathazada, Sameer",Fordham,7,15,1238,5,2,27,13,0
charlotte:britojoe,"Brito, Joe",Charlotte,7,21,1199,3,6,41,15,0
ncstate:machadogabriel,"Machado, Gabriel",NC State,15,16,1135,5,2,32,15,0
wofford:connordonohue,Connor Donohue,Wofford,19,13,1125,4,4,20,7,0
northernkentucky:murphycalvin,"Murphy, Calvin",Northern Kentucky,18,16,1050,6,0,11,10,0
belmontuniversity:marlonssonares,"Marlonsson, Ares",Belmont University,14,14,996,4,4,14,8,0
cornell:scearcejohn,"Scearce, John",Cornell,6,12,989,5,2,26,13,0
sanfrancisco:bowmansean,"Bowman, Sean",San Francisco,9,13,971,6,0,37,17,0
memphis:mikuschris,"Mikus, Chris",Memphis,13,18,906,5,2,26,16,0
umasslowell:alvesstanley,"Alves, Stanley",UMass Lowell,9,16,904,5,2,27,13,0
smu:shacklefordakean,"Shackleford, Akean",SMU,2,17,877,6,0,50,21,0
northernillinois:markanichanthony,"MARKANICH, Anthony",Northern Illinois,3,10,853,4,4,20,8,0
stthomas:stuempfigandrew,"Stuempfig, Andrew",St. Thomas,8,21,846,4,4,22,10,0
wrightstate:dericorfe,Deri Corfe,Wright State,11,9,767,5,2,35,18,0
washington:menziesscott,"Menzies, Scott",Washington,11,11,761,6,0,28,15,0
manhattan:josephbuadibrandon,"Joseph-Buadi, Brandon",Manhattan,11,11,662,5,2,31,18,0
northcarolina:skahanjack,"Skahan, Jack",North Carolina,8,12,615,5,2,16,9,0
davidsoncollege:hauthlucas,"Hauth, Lucas",Davidson College,30,18,611,5,2,25,15,0
wakeforest:mcmasterjustin,"McMaster, Justin",Wake Forest,11,14,604,5,2,26,12,0
akron:pachecodiogo,"Pacheco, Diogo",Akron,14,23,602,5,2,21,11,0
ucf:caljennings,Cal Jennings,UCF,3,5,431,5,2,29,14,0
bostonuniversity:mcdonnellmatt,"McDonnell, Matt",Boston University,8,16,424,6,0,17,8,0
akron:harterskye,"Harter, Skye",Akron,6,24,1734,2,7,20,7,0
smu:munjomaeddie,"Munjoma, Eddie",SMU,12,18,1665,2,7,41,16,0
merrimackcollege:sundlars,"Sund, Lars",Merrimack College,10,19,1620,3,5,24,10,0
vcu:pearsonpeter,"Pearson, Peter",VCU,12,18,1573,5,1,15,8,0
maryland:sejdicamar,"Sejdic, Amar",Maryland,10,16,1405,5,1,49,24,0
kentucky:kalilelmedkhar,Kalil Elmedkhar,Kentucky,21,15,1376,3,5,25,15,0
oregonstate:djeffalsofiane,"Djeffal, Sofiane",Oregon State,18,16,1329,3,5,27,6,0
lindenwood:corderofernando,"Cordero, Fernando",Lindenwood,10,17,1320,2,7,29,11,0
notredame:jacklynn,Jack Lynn,Notre Dame,27,28,1266,3,5,35,17,0
duquesne:busquetsmanel,"Busquets, Manel",Duquesne,9,15,1256,4,3,34,19,0
campbell:signeyjosh,"Signey, Josh",Campbell,4,18,1197,4,3,18,8,0
seattle:uderitzhal,"Uderitz, Hal",Seattle,23,15,1170,4,3,13,6,0
virginia:nathanielcrofts,Nathaniel Crofts,Virginia,19,14,1164,3,5,27,8,0
universityofsouthernindiana:walshcolten,"Walsh, Colten",University of Southern Indiana,19,14,1150,4,3,19,12,0
princeton:colvinjeremy,"Colvin, Jeremy",Princeton,13,18,1139,5,1,42,23,0
utahvalley:maaszach,"Maas, Zach",Utah Valley,7,18,1129,3,5,24,14,0
depaul:wilhelmsistvan,"Wilhelms,Istvan",DePaul,14,18,1114,5,1,21,10,0
uab:whiteblake,"White, Blake",UAB,17,18,1097,5,1,38,15,0
sacredheart:navarrosegundo,"Navarro, Segundo",Sacred Heart,11,12,1096,4,3,53,23,0
canisius:tamburinifilippo,"Tamburini, Filippo",Canisius,11,14,1073,4,3,28,13,0
saintlouis:brownanthony,"Brown, Anthony",Saint Louis,9,16,1069,4,3,30,9,0
ucla:hundleymatt,"Hundley, Matt",UCLA,17,16,1049,3,5,40,20,0
butler:lehtinenalex,"LEHTINEN, Alex",Butler,7,15,1047,4,3,10,5,0
bostonuniversity:peturssonkari,"Petursson, Kari",Boston University,11,18,1045,3,5,24,8,0
indiana:dorseygriffin,"Dorsey, Griffin",Indiana,14,17,973,3,5,40,15,0
airforce:uribeaaron,"Uribe, Aaron",Air Force,11,22,970,5,1,18,10,0
newhampshire:fallberglinus,"Fallberg, Linus",New Hampshire,10,17,959,4,3,30,12,0
tulsa:sanchezjuan,"Sanchez, Juan",Tulsa,10,19,953,3,5,23,9,0
longwood:gronlimarkus,"Gronli, Markus",Longwood,18,13,937,3,5,29,16,0
princeton:otoolekevin,"O'Toole, Kevin",Princeton,6,17,917,4,3,27,13,0
howard:guirmavictor,"Guirma, Victor",Howard,17,12,909,5,1,30,17,0
furman:kierathdanny,"Kierath, Danny",Furman,10,12,887,3,5,21,11,0
american:jarradbrenner,"Jarrad, Brenner",American,7,15,883,5,1,16,11,0
yale:carrollpaolo,"Carroll, Paolo",Yale,22,15,882,4,3,13,7,0
marshall:rylahjp,"RYLAH, JP",Marshall,22,19,868,4,3,23,11,0
iona:bravomauro,"Bravo, Mauro",Iona,8,16,865,4,3,18,11,0
csun:rodriguezjohnny,"Rodriguez, Johnny",CSUN,9,14,847,4,3,35,15,0
mercer:robertoarteaga,Roberto Arteaga,Mercer,11,9,831,3,5,9,4,0
campbell:lockmatt,"Lock, Matt",Campbell,16,16,779,3,5,17,8,0
charlotte:popppreston,"Popp, Preston",Charlotte,23,21,772,5,1,31,12,0
northcarolina:montesdeocagiovanni,"Montesdeoca, Giovanni",North Carolina,10,12,766,4,3,18,11,0
elon:bronteinigo,"Bronte, Inigo",Elon,9,11,756,5,1,41,13,0
virginia:daryldike,Daryl Dike,Virginia,13,14,710,5,1,21,8,0
westvirginia:joeypiatczyc,Joey Piatczyc,West Virginia,15,10,701,3,5,15,7,0
newmexico:puigmatt,"PUIG, Matt",New Mexico,9,10,671,4,3,25,9,0
santaclara:camachosotoalan,"CAMACHO SOTO, Alan",Santa Clara,9,13,663,3,5,19,6,0
wakeforest:omirfernandez,Omir Fernandez,Wake Forest,16,9,607,4,3,18,10,0
northwestern:mattmoderwell,Matt Moderwell,Northwestern,14,19,537,5,1,17,10,0
houstonbaptist:nateragianluca,"Natera, Gianluca",Houston Baptist,10,6,527,4,3,28,15,0
indiana:trevorswartz,Trevor Swartz,Indiana,7,8,484,0,11,8,3,0
