game_id,team_id,player_name,player_key,jersey_number,minutes,goals,assists,shots,shots_on_goal,saves
wmt-2022-08-13-Clemson-Wofford,Clemson,"Manion, Trevor",clemson:maniontrevor,1,45,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Erkens, Ben",clemson:erkensben,2,74,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Chifamba, Elton",clemson:chifambaelton,8,62,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Seye, Mohamed",clemson:seyemohamed,9,43,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Montana, Enrique",clemson:montanaenrique,12,78,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Sandy Jr., Titus",clemson:sandyjrtitus,14,90,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Waleffe, Derek",clemson:waleffederek,16,46,0,0,1,1,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Trimnal, Tyler",clemson:trimnaltyler,17,27,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Gomez, Alvaro",clemson:gomezalvaro,18,90,0,0,1,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Smart, Shawn",clemson:smartshawn,20,45,0,0,1,1,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Reid, Isaiah",clemson:reidisaiah,27,48,0,0,1,1,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Donovan, Patrick",clemson:donovanpatrick,0,45,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Malcolm, Dawson",clemson:malcolmdawson,4,16,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Sullivan, Dylan",clemson:sullivandylan,6,29,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Ströbeck, Tim",clemson:strbecktim,7,42,0,0,1,1,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Sylla, Ousmane",clemson:syllaousmane,10,63,1,0,3,2,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Parrish, Brandon",clemson:parrishbrandon,11,28,0,0,1,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Skinner, Joseph",clemson:skinnerjoseph,13,10,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Kelly, James",clemson:kellyjames,19,51,0,0,0,0,0
wmt-2022-08-13-Clemson-Wofford,Clemson,"Behrmann, Noah",clemson:behrmannnoah,21,16,0,0,1,0,0
