identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
FGCU::ruizalbert,"RUIZ, Albert",FGCU,ASUN,2016,11,19,1282,22,5,57,39,0,0.0,false,0,31.218,1.7015,1493,100,true,true
Mercyhurst::derksthom,"Derks, Thom",Mercyhurst,NEC,2016,9,21,1821,21,6,105,62,0,0.0,false,0,30.884,1.2844,1302,99.9,true,true
Vermont::wrightbrian,"Wright, Brian",Vermont,America East,2016,7,22,1821,14,12,75,41,0,0.0,false,0,30.519,1.2700,1458,99.8,true,true
Notre Dame::jongallagher,Jon Gallagher,Notre Dame,ACC,2016,8,21,1658,14,7,85,43,0,0.0,false,0,30.024,1.3470,1542,99.9,true,true
Maryland::wildgordon,"Wild, Gordon",Maryland,Big Ten,2016,8,21,1491,17,5,76,42,0,0.0,false,0,28.695,1.4013,1503,99.9,true,true
Providence::gresseljulian,"GRESSEL, Julian",Providence,Big East,2016,24,19,1678,14,5,78,41,0,0.0,false,0,28.679,1.2775,1550,99.8,true,true
Temple University::gomezsanchezjorge,"Gomez Sanchez, Jorge",Temple University,American,2016,9,17,1461,14,3,98,41,0,0.0,false,0,26.440,1.3171,1506,99.9,true,true
Stanford::langsdorffoster,"Langsdorf, Foster",Stanford,ACC,2016,2,23,1984,16,2,66,40,0,0.0,false,0,25.838,1.0118,1558,98.9,true,true
Butler::goldsmithdavid,"Goldsmith, David",Butler,Big East,2016,20,20,1870,12,4,85,41,0,0.0,false,0,25.634,1.0536,1521,99.2,true,true
Marist::harrcameron,"Harr, Cameron",Marist,Metro,2016,10,19,1521,17,1,80,39,0,0.0,false,0,23.040,1.1218,1425,99.6,true,true
Mercyhurst::gonzalezjorge,"Gonzalez, Jorge",Mercyhurst,NEC,2016,11,20,1345,15,4,85,49,0,0.0,false,0,22.840,1.2217,1304,99.7,true,true
FGCU::sobersassuearion,"SOBERS-ASSUE, Arion",FGCU,ASUN,2016,21,19,1188,11,11,42,19,0,0.0,false,0,21.626,1.2721,1489,99.8,true,true
Charlotte::bronicobrandt,"Bronico, Brandt",Charlotte,American,2016,10,19,1567,11,6,53,27,0,0.0,false,0,21.234,1.0156,1518,99,true,true
Princeton::seifertgreg,"Seifert, Greg",Princeton,Ivy,2016,9,17,1385,11,4,67,34,0,0.0,false,0,20.670,1.0887,1475,99.4,true,true
Creighton::lennonriggs,"Lennon, Riggs",Creighton,Big East,2016,9,24,1570,10,1,91,32,0,0.0,false,0,20.121,0.9645,1550,98.7,true,true
Liberty::mbuyutresor,"Mbuyu, Tresor",Liberty,Southern,2016,11,16,1368,9,9,44,28,0,0.0,false,0,20.116,1.0714,1439,99.3,true,true
Vermont::yeboahbernard,"Yeboah, Bernard",Vermont,America East,2016,10,22,1603,11,4,62,31,0,0.0,false,0,19.919,0.9401,1458,98.5,true,true
Creighton::lopezespinricky,"Lopez-Espin, Ricky",Creighton,Big East,2016,7,24,1686,11,2,64,28,0,0.0,false,0,19.502,0.8860,1550,98.2,true,true
Lindenwood::dokajxhovani,"Dokaj, Xhovani",Lindenwood,Ohio Valley,2016,16,18,1420,16,4,61,32,0,0.0,false,0,19.182,0.9967,1273,98.9,true,true
Butler::suddicklewis,"Suddick, Lewis",Butler,Big East,2016,8,20,1726,11,4,51,25,0,0.0,false,0,19.180,0.8564,1521,97.8,true,true
UIC::toddmax,"Todd, Max",UIC,Missouri Valley,2016,7,20,1658,7,8,66,30,0,0.0,false,0,19.130,0.8819,1442,98.1,true,true
Lipscomb::paynterlogan,"PAYNTER, Logan",Lipscomb,ASUN,2016,22,18,1477,11,4,40,28,0,0.0,false,0,18.946,0.9561,1485,98.6,true,true
Iona::huertasdaniel,"Huertas, Daniel",Iona,Metro,2016,15,16,1301,8,4,72,35,0,0.0,false,0,18.618,1.0354,1430,99.2,true,true
Fordham::loebejanos,"LOEBE, Janos",Fordham,Atlantic 10,2016,10,20,1806,6,5,70,33,0,0.0,false,0,18.481,0.7982,1469,96.6,true,true
Maryland::sejdicamar,"Sejdic, Amar",Maryland,Big Ten,2016,10,21,1428,8,8,36,18,0,0.0,false,0,18.171,0.9440,1503,98.5,true,true
UMass Lowell::abramovicivan,"Abramovic, Ivan",UMass Lowell,America East,2016,22,15,1077,9,7,38,22,0,0.0,false,0,17.894,1.1446,1471,99.6,true,true
Louisville::thiawmohamed,"Thiaw, Mohamed",Louisville,ACC,2016,10,19,1208,11,2,42,24,0,0.0,false,0,17.809,1.0496,1565,99.2,true,true
Central Arkansas::brodackiniklas,"Brodacki, Niklas",Central Arkansas,ASUN,2016,18,18,1626,14,2,53,26,0,0.0,false,0,17.602,0.8293,1405,97.5,true,true
Michigan::atuahenefrancis,"Atuahene, Francis",Michigan,Big Ten,2016,10,17,1389,7,4,67,28,0,0.0,false,0,17.463,0.9294,1512,98.4,true,true
Grand Canyon::jacksonniki,"Jackson, Niki",Grand Canyon,Mountain West,2016,9,17,1326,11,2,62,28,0,0.0,false,0,17.418,0.9600,1470,98.7,true,true
Rider University::otmanielliott,"Otmani, Elliott",Rider University,Metro,2016,9,19,1598,6,8,65,24,0,0.0,false,0,17.354,0.8297,1461,97.5,true,true
Marquette::prpaluka,"Prpa, Luka",Marquette,Big East,2016,14,16,1483,10,6,43,19,0,0.0,false,0,17.310,0.8770,1495,98,true,true
Michigan State::sierakowskiryan,"Sierakowski, Ryan",Michigan State,Big Ten,2016,11,19,1637,9,4,50,23,0,0.0,false,0,17.294,0.8116,1515,97,true,true
Western Michigan::byebrandon,"BYE, Brandon",Western Michigan,Missouri Valley,2016,19,19,1464,8,3,69,33,0,0.0,false,0,17.263,0.8835,1464,98.2,true,true
St. Thomas::heydtmark,"Heydt, Mark",St. Thomas,Summit,2016,3,25,2297,7,10,45,28,0,0.0,false,0,17.095,0.6101,1296,91,true,true
Penn State::maloneyconnor,"Maloney, Connor",Penn State,Big Ten,2016,5,17,1489,8,5,60,25,0,0.0,false,0,17.088,0.8640,1481,97.9,true,true
Akron::lewisjonathan,"Lewis, Jonathan",Akron,Big East,2016,11,22,1673,2,12,44,21,0,0.0,false,0,16.920,0.7820,1491,96.4,true,true
Villanova::polleymiguel,"POLLEY, Miguel",Villanova,Big East,2016,9,21,1855,6,8,30,21,0,0.0,false,0,16.893,0.7192,1538,95,true,true
UMass Lowell::fernandeswuilito,"Fernandes, Wuilito",UMass Lowell,America East,2016,10,15,868,10,5,40,18,0,0.0,false,0,16.803,1.2517,1471,99.7,true,true
Indiana::thompsontanner,"Thompson, Tanner",Indiana,Big Ten,2016,10,21,1830,8,3,60,26,0,0.0,false,0,16.584,0.7149,1512,94.8,true,true
St. John's::cooksleyharry,"Cooksley, Harry",St. John's,Big East,2016,23,15,990,4,6,63,25,0,0.0,false,0,16.443,1.1231,1515,99.6,true,true
University of Evansville::mcgrathian,"McGrath, Ian",University of Evansville,Missouri Valley,2016,8,19,1537,11,1,56,25,0,0.0,false,0,16.369,0.8106,1454,97,true,true
UConn::thiamabdou,"THIAM, ABDOU",UConn,Big East,2016,11,14,999,8,3,55,24,0,0.0,false,0,16.162,1.0987,1501,99.4,true,true
American::iraolajoe,"Iraola, Joe",American,Patriot,2016,9,21,1361,6,7,46,22,0,0.0,false,0,16.091,0.8755,1494,98,true,true
American::nakhidpanos,"Nakhid, Panos",American,Patriot,2016,10,21,1743,2,9,60,23,0,0.0,false,0,16.055,0.7215,1494,95.1,true,true
Pacific::cervantesjulio,"CERVANTES, Julio",Pacific,West Coast,2016,7,21,1517,9,4,44,21,0,0.0,false,0,16.040,0.8037,1482,96.8,true,true
Delaware::delgadoguillermo,"Delgado, Guillermo",Delaware,Summit,2016,9,15,1266,6,6,42,20,0,0.0,false,0,15.929,0.9155,1504,98.3,true,true
Le Moyne College::faryarsalar,"Faryar, Salar",Le Moyne College,NEC,2016,14,19,1471,14,2,45,29,0,0.0,false,0,15.871,0.8151,1297,97.1,true,true
UC Santa Barbara::feuchtkevin,"Feucht, Kevin",UC Santa Barbara,Big West,2016,77,20,1833,11,2,44,19,0,0.0,false,0,15.731,0.6803,1445,93.8,true,true
Wright State::lyncheric,"Lynch, Eric",Wright State,Horizon,2016,14,19,1635,5,6,51,27,0,0.0,false,0,15.682,0.7428,1442,95.8,true,true
VCU::herranzjorge,"HERRANZ, Jorge",VCU,Atlantic 10,2016,20,19,1563,6,5,56,22,0,0.0,false,0,15.626,0.7669,1494,96.1,true,true
Virginia Tech::marceloacuna,Marcelo Acuna,Virginia Tech,ACC,2016,11,14,1144,8,1,65,28,0,0.0,false,0,15.443,0.9581,1528,98.7,true,true
Loyola University Maryland::saramagobrian,"Saramago, Brian",Loyola University Maryland,Patriot,2016,9,12,921,8,2,59,27,0,0.0,false,0,15.438,1.1137,1449,99.5,true,true
Rider University::aguinagajose,"Aguinaga, Jose",Rider University,Metro,2016,19,18,1422,5,9,35,18,0,0.0,false,0,15.384,0.8130,1471,97.1,true,true
UNC Greensboro::thomasdamieon,"Thomas, Damieon",UNC Greensboro,Southern,2016,7,12,960,7,6,45,24,0,0.0,false,0,15.363,1.0781,1464,99.3,true,true
George Washington::heinegarrett,"Heine, Garrett",George Washington,Atlantic 10,2016,27,17,1360,7,5,40,24,0,0.0,false,0,15.295,0.8364,1464,97.6,true,true
Seton Hall::arcilaandres,"Arcila, Andres",Seton Hall,Big East,2016,10,17,1435,7,4,47,21,0,0.0,false,0,15.278,0.8023,1526,96.7,true,true
Wisconsin::muellerchristopher,"Mueller, Christopher",Wisconsin,Big Ten,2016,10,15,1230,5,5,45,22,0,0.0,false,0,15.014,0.8861,1526,98.3,true,true
UCLA::iloskibrian,"Iloski, Brian",UCLA,Big Ten,2016,10,19,1625,4,6,46,21,0,0.0,false,0,15.004,0.7170,1535,94.9,true,true
NJIT::guirassymamadou,"Guirassy, Mamadou",NJIT,America East,2016,9,17,1226,7,3,54,25,0,0.0,false,0,14.953,0.8849,1459,98.2,true,true
Wright State::ngatchapeguy,"Ngatcha, Peguy",Wright State,Horizon,2016,9,19,1494,9,4,45,19,0,0.0,false,0,14.903,0.7606,1442,96,true,true
VCU::fattonluc,"FATTON, Luc",VCU,Atlantic 10,2016,7,17,1318,7,3,50,25,0,0.0,false,0,14.879,0.8351,1489,97.6,true,true
Boston College::enstromsimon,"Enstrom, Simon",Boston College,ACC,2016,9,20,1293,4,4,49,28,0,0.0,false,0,14.874,0.8468,1565,97.7,true,true
Tulsa::puigmatthew,"Puig, Matthew",Tulsa,American,2016,7,21,1427,9,1,50,23,0,0.0,false,0,14.716,0.7788,1490,96.2,true,true
UCLA::yueilljackson,"Yueill, Jackson",UCLA,Big Ten,2016,15,19,1539,2,11,34,13,0,0.0,false,0,14.702,0.7343,1535,95.3,true,true
California Baptist::tschaidseluca,"Tschaidse, Luca",California Baptist,Pac-12,2016,21,18,1048,9,3,64,33,0,0.0,false,0,14.686,0.9740,1266,98.7,true,true
Boston University::debonafelix,"De Bona, Felix",Boston University,Patriot,2016,11,17,1287,8,2,60,20,0,0.0,false,0,14.649,0.8381,1473,97.6,true,true
Creighton::englismyles,"Englis, Myles",Creighton,Big East,2016,16,24,1226,7,2,35,27,0,0.0,false,0,14.551,0.8633,1550,97.9,true,true
Cal State Fullerton::heilmannalex,"Heilmann, Alex",Cal State Fullerton,Big West,2016,6,20,1350,11,2,31,19,0,0.0,false,0,14.533,0.8030,1468,96.7,true,true
Louisville::kubeltim,"Kubel, Tim",Louisville,ACC,2016,27,19,1592,3,11,20,10,0,0.0,false,0,14.518,0.7071,1565,94.5,true,true
Sacred Heart::saunchezshaquille,"Saunchez, Shaquille",Sacred Heart,Metro,2016,10,18,1514,8,1,69,29,0,0.0,false,0,14.516,0.7351,1399,95.4,true,true
Buffalo::ciceronerussell,"CICERONE, Russell",Buffalo,Other / Non-D1,2016,7,9,837,5,6,37,20,0,0.0,false,0,14.402,1.1139,1496,99.6,true,false
Boston College::lewiszeiko,"Lewis, Zeiko",Boston College,ACC,2016,10,20,1685,7,3,44,20,0,0.0,false,0,14.401,0.6714,1565,93.5,true,true
Wisconsin::barlowtom,"Barlow, Tom",Wisconsin,Big Ten,2016,11,21,1541,6,4,43,23,0,0.0,false,0,14.394,0.7197,1485,95,true,true
Fordham::ohlendorferic,"OHLENDORF, Eric",Fordham,Atlantic 10,2016,17,19,1321,7,3,45,23,0,0.0,false,0,14.384,0.8086,1470,96.9,true,true
Oral Roberts::riverossantiago,"Riveros, Santiago",Oral Roberts,Summit,2016,10,16,1466,4,7,47,25,0,0.0,false,0,14.355,0.7460,1414,95.9,true,true
Gardner-Webb::algashamyali,"Al-Gashamy, Ali",Gardner-Webb,Big South,2016,10,16,1356,9,3,36,21,0,0.0,false,0,14.317,0.7896,1464,96.5,true,true
UC Santa Barbara::depuynick,"DePuy, Nick",UC Santa Barbara,Big West,2016,6,20,1838,7,2,61,24,0,0.0,false,0,14.309,0.6229,1445,91.6,true,true
NC State::duchschererjulius,"Duchscherer, Julius",NC State,ACC,2016,16,13,935,8,3,39,20,0,0.0,false,0,14.298,1.0283,1525,99.1,true,true
William & Mary::bustamanteantonio,"Bustamante, Antonio",William & Mary,CAA,2016,10,13,1090,8,4,30,21,0,0.0,false,0,14.165,0.9171,1474,98.4,true,true
Fordham::loebejannik,"LOEBE, Jannik",Fordham,Atlantic 10,2016,7,20,1827,6,6,45,15,0,0.0,false,0,14.118,0.6184,1469,91.4,true,true
William & Mary::eskaywilliam,"Eskay, William",William & Mary,CAA,2016,14,13,972,4,6,34,27,0,0.0,false,0,14.037,0.9850,1474,98.8,true,true
California Baptist::apodacaaidan,"Apodaca, Aidan",California Baptist,Pac-12,2016,11,18,903,9,4,58,27,0,0.0,false,0,14.019,1.0341,1266,99.1,true,true
Butler::gallifordisaac,"Galliford, Isaac",Butler,Big East,2016,9,19,1592,4,6,53,18,0,0.0,false,0,13.917,0.6807,1520,93.8,true,true
Rider University::bourretclement,"Bourret, Clement",Rider University,Metro,2016,27,19,1454,8,2,49,22,0,0.0,false,0,13.910,0.7297,1461,95.2,true,true
North Carolina::humetucker,"Hume, Tucker",North Carolina,ACC,2016,36,13,727,7,4,39,16,0,0.0,false,0,13.875,1.1776,1534,99.6,true,true
William & Mary::bellryder,"Bell, Ryder",William & Mary,CAA,2016,11,13,808,8,3,41,20,0,0.0,false,0,13.847,1.0999,1474,99.4,true,true
UC Riverside::lomeliromario,"Lomeli, Romario",UC Riverside,Pac-12,2016,10,19,1489,5,9,23,14,0,0.0,false,0,13.838,0.7132,1452,94.7,true,true
Harvard::freemanjake,"Freeman, Jake",Harvard,Ivy,2016,22,15,1342,7,5,32,18,0,0.0,false,0,13.836,0.7716,1494,96.1,true,true
University of Southern Indiana::ramirezeric,"Ramirez, Eric",University of Southern Indiana,Ohio Valley,2016,7,15,865,10,1,56,29,0,0.0,false,0,13.819,1.0503,1287,99.2,true,true
La Salle::robinsonmatt,"Robinson, Matt",La Salle,Atlantic 10,2016,6,18,1417,6,6,32,20,0,0.0,false,0,13.764,0.7371,1446,95.6,true,true
California::thierjungchristian,"Thierjung, Christian",California,ACC,2016,6,14,1124,8,2,36,20,0,0.0,false,0,13.761,0.8741,1539,98,true,true
New Hampshire::arlingchris,"Arling, Chris",New Hampshire,America East,2016,9,12,813,9,1,41,22,0,0.0,false,0,13.727,1.0870,1490,99.3,true,true
UC Santa Barbara::selemaniahinga,"Selemani, Ahinga",UC Santa Barbara,Big West,2016,9,20,1363,7,2,52,24,0,0.0,false,0,13.656,0.7537,1445,95.9,true,true
Davidson College::pragnellmaxi,"Pragnell, Maxi",Davidson College,Atlantic 10,2016,10,16,1288,9,2,42,20,0,0.0,false,0,13.652,0.7860,1461,96.5,true,true
Rhode Island::zarokostasstavros,"ZAROKOSTAS, Stavros",Rhode Island,Atlantic 10,2016,9,20,1389,8,4,32,19,0,0.0,false,0,13.645,0.7425,1438,95.8,true,true
St. Thomas::bottumshae,"Bottum, Shae",St. Thomas,Summit,2016,19,25,2216,6,4,69,27,0,0.0,false,0,13.609,0.5109,1296,85,true,true
New Mexico::hansenniko,"HANSEN, Niko",New Mexico,Other / Non-D1,2016,11,11,705,9,2,27,18,0,0.0,false,0,13.585,1.1775,1551,99.6,true,false
Milwaukee::saporitofrancesco,"Saporito, Francesco",Milwaukee,Horizon,2016,13,20,1560,3,9,34,20,0,0.0,false,0,13.543,0.6747,1410,93.6,true,true
Dayton::taneskirok,"Taneski, Rok",Dayton,Atlantic 10,2016,10,20,1510,3,5,63,22,0,0.0,false,0,13.488,0.6894,1466,94.1,true,true
Clemson::diegocampos,Diego Campos,Clemson,ACC,2016,9,17,1440,5,3,48,23,0,0.0,false,0,13.466,0.7139,1549,94.7,true,true
Canisius::santosmathew,"Santos, Mathew",Canisius,Metro,2016,15,19,1377,3,6,66,21,0,0.0,false,0,13.425,0.7365,1413,95.5,true,true
FIU::patinosantiago,"Patino, Santiago",FIU,American,2016,7,17,957,8,1,37,21,0,0.0,false,0,13.405,0.9551,1515,98.6,true,true
Presbyterian::lewismason,"LEWIS, Mason",Presbyterian,Big South,2016,8,17,1348,8,4,29,15,0,0.0,false,0,13.371,0.7457,1487,95.8,true,true
Albany::pinheiroafonso,"PINHEIRO,Afonso",Albany,Other / Non-D1,2016,11,10,838,8,4,25,12,0,0.0,false,0,13.368,1.0408,1541,99.2,true,false
Queens::ejezieryan,"Ejezie, Ryan",Queens,ASUN,2016,9,14,1181,10,1,62,29,0,0.0,false,0,13.346,0.8207,1261,97.3,true,true
Monmouth::nigrodavid,"Nigro, David",Monmouth,CAA,2016,9,15,1407,4,8,24,17,0,0.0,false,0,13.297,0.7184,1424,95,true,true
Akron::najemadam,"Najem, Adam",Akron,Big East,2016,10,22,1961,5,5,47,17,0,0.0,false,0,13.280,0.5527,1491,88,true,true
Seattle::rosejeff,"Rose, Jeff",Seattle,West Coast,2016,10,17,1255,3,8,29,18,0,0.0,false,0,13.254,0.7802,1488,96.3,true,true
Quinnipiac::whelaneamon,"Whelan, Eamon",Quinnipiac,Metro,2016,7,19,1345,11,0,36,20,0,0.0,false,0,13.140,0.7354,1452,95.4,true,true
Boston University::viterianthony,"Viteri, Anthony",Boston University,Patriot,2016,14,17,1218,8,2,56,15,0,0.0,false,0,13.135,0.7911,1473,96.6,true,true
Wake Forest::jacorihayes,Jacori Hayes,Wake Forest,ACC,2016,8,17,1393,6,2,38,23,0,0.0,false,0,13.124,0.7154,1554,94.8,true,true
North Florida::nunezadrian,"NUNEZ, Adrian",North Florida,ASUN,2016,10,15,832,7,5,30,13,0,0.0,false,0,13.100,1.0268,1493,99,true,true
Washington::bwanahandwalla,"Bwana, Handwalla",Washington,Big Ten,2016,24,21,1152,4,7,32,13,0,0.0,false,0,13.027,0.8176,1540,97.2,true,true
Georgia State::burmeisterhannes,"Burmeister, Hannes",Georgia State,Sun Belt,2016,23,13,866,8,4,23,13,0,0.0,false,0,13.024,0.9951,1481,98.9,true,true
Hofstra::hollandjoseph,"Holland, Joseph",Hofstra,CAA,2016,10,17,1441,1,8,46,18,0,0.0,false,0,13.010,0.6919,1530,94.1,true,true
Oregon State::jonesjordan,"Jones, Jordan",Oregon State,Pac-12,2016,12,18,1170,6,2,43,23,0,0.0,false,0,12.997,0.8068,1515,96.9,true,true
Stanford::skundrichdrew,"Skundrich, Drew",Stanford,ACC,2016,12,23,2209,4,4,48,20,0,0.0,false,0,12.969,0.4906,1558,83.5,true,true
Utah Valley::meyeraaron,"Meyer, Aaron",Utah Valley,Big West,2016,16,19,1597,3,9,36,17,0,0.0,false,0,12.959,0.6369,1426,92.1,true,true
UCLA::danladiabu,"Danladi, Abu",UCLA,Big Ten,2016,9,13,744,7,2,39,19,0,0.0,false,0,12.930,1.0897,1535,99.4,true,true
American::ludwigdale,"Ludwig, Dale",American,Patriot,2016,11,21,1781,5,1,56,27,0,0.0,false,0,12.921,0.5828,1494,89.3,true,true
Villanova::hodgeslucas,"HODGES, Lucas",Villanova,Big East,2016,10,21,1416,6,3,35,19,0,0.0,false,0,12.861,0.6939,1538,94.2,true,true
Quinnipiac::dallyrashawn,"Dally, Rashawn",Quinnipiac,Metro,2016,18,20,1491,4,5,48,21,0,0.0,false,0,12.851,0.6667,1452,93.2,true,true
Tulsa::saariray,"Saari, Ray",Tulsa,American,2016,25,21,1126,6,6,22,15,0,0.0,false,0,12.808,0.8186,1490,97.2,true,true
Stanford::bairdcorey,"Baird, Corey",Stanford,ACC,2016,10,23,1544,3,6,42,17,0,0.0,false,0,12.807,0.6470,1558,92.4,true,true
Cal Poly::dhillonjustin,"Dhillon, Justin",Cal Poly,Pac-12,2016,11,18,1359,7,2,47,23,0,0.0,false,0,12.772,0.7113,1447,94.6,true,true
Seattle::roldanalex,"Roldan, Alex",Seattle,West Coast,2016,23,18,1455,7,3,41,17,0,0.0,false,0,12.736,0.6738,1477,93.6,true,true
Utah Tech::medinamoises,"Medina, Moises",Utah Tech,Mountain West,2016,3,18,1029,6,6,44,26,0,0.0,false,0,12.734,0.8678,1260,97.9,true,true
Villanova::mccullaughpadraic,"MCCULLAUGH, Padraic",Villanova,Big East,2016,20,19,1188,4,5,41,16,0,0.0,false,0,12.699,0.7816,1542,96.4,true,true
Xavier::osmanmajed,"OSMAN, Majed",Xavier,Big East,2016,21,16,1282,2,6,50,19,0,0.0,false,0,12.673,0.7378,1497,95.6,true,true
Mercyhurst::wilkinsonconnor,"Wilkinson, Connor",Mercyhurst,NEC,2016,8,20,1505,3,10,46,19,0,0.0,false,0,12.644,0.6524,1304,92.6,true,true
Charlotte::sunolrojasmarco,"Sunol-Rojas, Marco",Charlotte,American,2016,9,18,1211,5,4,37,19,0,0.0,false,0,12.599,0.7654,1510,96,true,true
Bucknell::blickmansebastiaan,"Blickman, Sebastiaan",Bucknell,Patriot,2016,11,13,992,7,2,41,21,0,0.0,false,0,12.565,0.8795,1484,98.1,true,true
Iona::nunezmarcos,"Nunez, Marcos",Iona,Metro,2016,7,18,1323,4,4,46,24,0,0.0,false,0,12.483,0.7112,1435,94.6,true,true
High Point::ramsellchris,"Ramsell, Chris",High Point,Big South,2016,16,15,1103,7,4,38,16,0,0.0,false,0,12.440,0.8094,1437,97,true,true
Creighton::rydstrandjoel,"Rydstrand, Joel",Creighton,Big East,2016,6,24,1843,3,7,30,12,0,0.0,false,0,12.377,0.5457,1550,87.6,true,true
Notre Dame::brandonaubrey,Brandon Aubrey,Notre Dame,ACC,2016,10,21,1977,9,1,32,13,0,0.0,false,0,12.363,0.5151,1542,85.3,true,true
Rutgers::wrightjason,"Wright, Jason",Rutgers,Big Ten,2016,20,17,1515,6,3,44,18,0,0.0,false,0,12.355,0.6358,1494,92,true,true
UNC Wilmington::moncadajulio,"Moncada, Julio",UNC Wilmington,CAA,2016,9,17,1313,8,3,27,12,0,0.0,false,0,12.289,0.7052,1490,94.4,true,true
Maryland::rozhanskyjake,"Rozhansky, Jake",Maryland,Big Ten,2016,12,21,1693,3,7,34,16,0,0.0,false,0,12.276,0.5797,1503,89.2,true,true
Utah Valley::hoffmeisterpaul,"Hoffmeister, Paul",Utah Valley,Big West,2016,15,17,956,9,2,27,15,0,0.0,false,0,12.260,0.8825,1438,98.2,true,true
Utah Valley::milneskyler,"Milne, Skyler",Utah Valley,Big West,2016,5,15,895,8,4,35,16,0,0.0,false,0,12.242,0.9213,1437,98.4,true,true
Duke::whitebrian,"White, Brian",Duke,ACC,2016,24,17,1429,5,4,40,18,0,0.0,false,0,12.222,0.6585,1517,92.8,true,true
Seattle::rivassergio,"Rivas, Sergio",Seattle,West Coast,2016,7,18,1403,3,5,45,21,0,0.0,false,0,12.186,0.6660,1477,93.1,true,true
ETSU::cameronwoodfin,Cameron Woodfin,ETSU,Southern,2016,4,14,801,3,10,21,11,0,0.0,false,0,12.173,0.9856,1500,98.8,true,true
Longwood::wyattfinnlay,"Wyatt, Finnlay",Longwood,Big South,2016,8,14,1232,4,6,39,16,0,0.0,false,0,12.144,0.7315,1466,95.3,true,true
Hofstra::brownluke,"Brown, Luke",Hofstra,CAA,2016,24,17,1032,7,2,32,17,0,0.0,false,0,12.128,0.8292,1530,97.4,true,true
Akron::gainfordsam,"Gainford, Sam",Akron,Big East,2016,7,21,1349,4,3,58,21,0,0.0,false,0,12.088,0.6811,1495,93.8,true,true
Mercer::bagrouwill,"Bagrou, Will",Mercer,Southern,2016,9,16,1393,5,4,41,21,0,0.0,false,0,12.046,0.6628,1478,93.1,true,true
Milwaukee::conwayevan,"Conway, Evan",Milwaukee,Horizon,2016,6,20,1573,6,3,46,18,0,0.0,false,0,11.913,0.5979,1410,90.2,true,true
Lipscomb::sakouivan,"SAKOU, Ivan",Lipscomb,ASUN,2016,8,18,1237,6,3,31,20,0,0.0,false,0,11.895,0.7160,1485,94.8,true,true
Central Arkansas::carsonwes,"Carson, Wes",Central Arkansas,ASUN,2016,11,18,1499,7,3,36,17,0,0.0,false,0,11.877,0.6189,1405,91.4,true,true
Merrimack College::cortestorresjaime,"Cortes Torres, Jaime",Merrimack College,Metro,2016,21,20,1512,6,2,58,28,0,0.0,false,0,11.873,0.6147,1309,91.3,true,true
Columbia University::arthurbosua,Arthur Bosua,Columbia University,Ivy,2016,9,13,1100,6,4,34,20,0,0.0,false,0,11.869,0.7778,1423,96.2,true,true
Penn::neumannalec,"Neumann, Alec",Penn,Ivy,2016,9,12,1006,7,2,35,19,0,0.0,false,0,11.862,0.8276,1497,97.3,true,true
High Point::benonyssonsiggi,"Benonysson, Siggi",High Point,Big South,2016,9,15,1003,7,3,32,17,0,0.0,false,0,11.852,0.8287,1437,97.4,true,true
Brown::chowmatthew,"Chow, Matthew",Brown,Ivy,2016,10,17,1042,6,1,45,23,0,0.0,false,0,11.832,0.8058,1487,96.9,true,true
Butler::timmerjared,"Timmer, Jared",Butler,Big East,2016,5,20,1845,2,9,21,11,0,0.0,false,0,11.819,0.5234,1521,86.1,true,true
Missouri State::hoeggemmerich,"Hoegg, Emmerich",Missouri State,American,2016,9,21,1409,5,2,42,25,0,0.0,false,0,11.791,0.6447,1417,92.3,true,true
Lafayette::vareevan,"Vare, Evan",Lafayette,Patriot,2016,16,11,916,6,1,47,21,0,0.0,false,0,11.788,0.8773,1473,98.1,true,true
ETSU::fletcherekern,Fletcher Ekern,ETSU,Southern,2016,24,14,1163,9,1,33,16,0,0.0,false,0,11.788,0.7429,1500,95.8,true,true
Purdue Fort Wayne::uyamaduoscar,"Uyamadu, Oscar",Purdue Fort Wayne,Horizon,2016,19,11,625,6,2,49,22,0,0.0,false,0,11.725,1.1094,1419,99.5,true,true
Liberty::mendozakevin,"Mendoza, Kevin",Liberty,Southern,2016,10,16,1316,6,3,37,19,0,0.0,false,0,11.690,0.6735,1439,93.6,true,true
Charlotte::brucedaniel,"Bruce, Daniel",Charlotte,American,2016,16,19,1350,7,2,32,15,0,0.0,false,0,11.685,0.6606,1518,92.9,true,true
Indiana::swartztrevor,"Swartz, Trevor",Indiana,Big Ten,2016,7,21,1394,5,3,47,13,0,0.0,false,0,11.671,0.6442,1512,92.2,true,true
Xavier::brownjalen,"BROWN, Jalen",Xavier,Big East,2016,6,16,1280,6,3,37,15,0,0.0,false,0,11.671,0.6866,1497,94,true,true
UC Davis::wilsonnoah,"Wilson, Noah",UC Davis,Mountain West,2016,10,20,1379,7,3,37,16,0,0.0,false,0,11.610,0.6464,1446,92.4,true,true
Lehigh::tuvessondoyle,"Tuvesson, Doyle",Lehigh,Patriot,2016,6,16,1215,3,4,41,22,0,0.0,false,0,11.512,0.7048,1467,94.4,true,true
