identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
UC Davis::pondcole,"Pond, Cole",UC Davis,Mountain West,2024,27,22,1944,0,4,8,4,0,0.0,false,0,4.176,0.2219,1554,32.5,true,true
Eastern Illinois::ecclessam,"Eccles, Sam",Eastern Illinois,Ohio Valley,2024,9,15,1056,2,3,12,3,0,0.0,false,0,4.176,0.3527,1354,59.9,true,true
UCF::muellerjoey,"Mueller, Joey",UCF,Sun Belt,2024,17,14,550,1,2,9,6,0,0.0,false,0,4.175,0.5311,1584,81.2,true,true
Hofstra::orrasonthengill,"Orrason, Thengill",Hofstra,CAA,2024,24,18,820,1,2,8,6,0,0.0,false,0,4.174,0.4181,1572,69.7,true,true
Boston College::bejarchristian,"Bejar, Christian",Boston College,ACC,2024,3,17,1497,1,1,21,6,0,0.0,false,0,4.172,0.2727,1590,44.4,true,true
St. Bonaventure::tallmo,"Tall, Mo",St. Bonaventure,Atlantic 10,2024,10,16,994,1,2,17,6,0,0.0,false,0,4.169,0.3674,1417,62.4,true,true
Navy::krielcharlie,"Kriel, Charlie",Navy,Patriot,2024,12,16,1440,1,2,21,5,0,0.0,false,0,4.162,0.2804,1357,46.2,true,true
Niagara::barryjamie,"Barry, Jamie",Niagara,Metro,2024,1,14,1260,0,0,0,0,30,7.0,true,3,4.157,0.3096,1388,52.3,true,true
George Mason::sanchezjordi,"Sanchez, Jordi",George Mason,Atlantic 10,2024,3,16,1355,1,4,7,2,0,0.0,false,0,4.156,0.2933,1462,49,true,true
Belmont University::markjimiyu,"Mark, Jimiyu",Belmont University,Missouri Valley,2024,9,16,1135,0,3,14,6,0,0.0,false,0,4.154,0.3339,1479,56.9,true,true
Drake::iradukundaeloge,"Iradukunda, Eloge",Drake,Missouri Valley,2024,24,17,1154,2,1,20,6,0,0.0,false,0,4.151,0.3298,1497,56.3,true,true
Oregon State::silvaalejandro,"Silva, Alejandro",Oregon State,Pac-12,2024,17,18,694,1,2,11,4,0,0.0,false,0,4.145,0.4619,1573,74.8,true,true
Virginia Tech::stephensenolafurfloki,"Stephensen, Olafur Floki",Virginia Tech,ACC,2024,2,17,1428,2,1,16,5,0,0.0,false,0,4.142,0.2812,1588,46.4,true,true
Northeastern::matthewsmorris,"Matthews, Morris",Northeastern,CAA,2024,19,16,837,1,1,17,7,0,0.0,false,0,4.142,0.4104,1486,68.7,true,true
Vermont::bleekermike,"Bleeker, Mike",Vermont,America East,2024,3,20,1737,1,2,10,5,0,0.0,false,0,4.141,0.2414,1606,37.1,true,true
Saint Louis::delkusjackson,"Delkus, Jackson",Saint Louis,Atlantic 10,2024,13,16,274,3,1,8,7,0,0.0,false,0,4.140,0.7292,1540,92.5,true,true
Stanford::groenevelddylan,"Groeneveld, Dylan",Stanford,ACC,2024,6,16,1270,1,2,11,4,0,0.0,false,0,4.140,0.3069,1647,51.5,true,true
UC Davis::dutraandrew,"Dutra, Andrew",UC Davis,Mountain West,2024,7,18,634,1,2,9,6,0,0.0,false,0,4.138,0.4869,1545,77.2,true,true
Incarnate Word::roblesdiego,"Robles, Diego",Incarnate Word,Other / Non-D1,2024,28,12,586,2,2,13,8,0,0.0,false,0,4.138,0.5094,1344,79.5,true,false
North Carolina::rygaardhansenbertil,"Rygaard Hansen, Bertil",North Carolina,ACC,2024,13,10,402,2,2,6,3,0,0.0,false,0,4.136,0.6192,1537,87,true,true
Villanova::raymondcolby,"Raymond, Colby",Villanova,Big East,2024,26,16,586,3,0,10,6,0,0.0,false,0,4.135,0.5091,1538,79.4,true,true
Quinnipiac::schierenbeckluke,"Schierenbeck, Luke",Quinnipiac,Metro,2024,5,17,1026,3,1,14,5,0,0.0,false,0,4.129,0.3570,1382,60.6,true,true
San Francisco::sylvainolivier,"Sylvain, Olivier",San Francisco,West Coast,2024,10,13,779,1,1,17,5,0,0.0,false,0,4.125,0.4285,1569,70.8,true,true
Louisville::camarabilal,"Camara, Bilal",Louisville,ACC,2024,23,17,670,1,3,6,2,0,0.0,false,0,4.114,0.4693,1599,75.7,true,true
Drake::viscontidalton,"Visconti, Dalton",Drake,Missouri Valley,2024,20,13,224,3,1,6,5,0,0.0,false,0,4.109,0.7791,1504,94.7,false,true
Siena::maralee,"Mara, Lee",Siena,Metro,2024,36,13,844,3,0,16,9,0,0.0,false,0,4.102,0.4054,1382,68.1,true,true
NC State::markovicnikola,"Markovic, Nikola",NC State,ACC,2024,6,19,1530,1,2,12,5,0,0.0,false,0,4.098,0.2647,1639,42.6,true,true
Missouri State::harlockjared,"Harlock, Jared",Missouri State,American,2024,13,18,753,1,3,8,3,0,0.0,false,0,4.093,0.4353,1535,71.8,true,true
Xavier::waitesgeorge,"Waites, George",Xavier,Big East,2024,6,17,1346,0,3,10,4,0,0.0,false,0,4.090,0.2914,1525,48.7,true,true
Michigan::herreraduilio,"Herrera, Duilio",Michigan,Big Ten,2024,13,19,672,1,2,12,3,0,0.0,false,0,4.086,0.4662,1644,75.3,true,true
Bryant::searsoscar,"Sears, Oscar",Bryant,America East,2024,10,17,669,1,3,10,3,0,0.0,false,0,4.077,0.4667,1493,75.3,true,true
Cal State Fullerton::heilandmatthias,"Heiland, Matthias",Cal State Fullerton,Big West,2024,8,16,773,0,4,12,2,0,0.0,false,0,4.075,0.4269,1535,70.6,true,true
Wisconsin::gloriosonoah,"Glorioso, Noah",Wisconsin,Big Ten,2024,3,15,1011,1,2,8,4,0,0.0,false,0,4.074,0.3573,1615,60.6,true,true
Furman::wagnerryan,"Wagner, Ryan",Furman,Southern,2024,25,18,1579,0,3,13,6,0,0.0,false,0,4.073,0.2572,1503,41.1,true,true
Army::krygerjack,"Kryger, Jack",Army,Patriot,2024,23,14,574,3,0,12,8,0,0.0,false,0,4.070,0.5094,1396,79.4,true,true
Radford::debruinjoep,"de Bruin, Joep",Radford,Big South,2024,8,16,1218,2,1,15,8,0,0.0,false,0,4.069,0.3127,1423,52.8,true,true
Loyola Chicago::janjicpetar,"Janjic, Petar",Loyola Chicago,Atlantic 10,2024,15,16,897,0,3,17,5,0,0.0,false,0,4.067,0.3871,1489,65.4,true,true
Kansas City::munozguille,"Munoz, Guille",Kansas City,Summit,2024,4,22,1184,2,1,8,4,0,0.0,false,0,4.062,0.3188,1556,54,true,true
Central Arkansas::brunetcharlesemile,"Brunet, Charles-Emile",Central Arkansas,ASUN,2024,14,10,596,1,1,23,6,0,0.0,false,0,4.060,0.4978,1412,78.3,true,true
Northwestern::sonpaul,"Son, Paul",Northwestern,Big Ten,2024,7,17,703,2,1,15,4,0,0.0,false,0,4.046,0.4506,1596,73.7,true,true
UCLA::cavallonicholas,"Cavallo, Nicholas",UCLA,Big Ten,2024,24,19,1638,1,2,9,4,0,0.0,false,0,4.044,0.2487,1637,38.8,true,true
Michigan State::spadaforajake,"Spadafora, Jake",Michigan State,Big Ten,2024,22,17,854,0,2,14,6,0,0.0,false,0,4.042,0.3981,1606,67,true,true
Boston University::kimdaniel,"Kim, Daniel",Boston University,Patriot,2024,8,16,599,1,2,11,5,0,0.0,false,0,4.041,0.4948,1432,78.1,true,true
George Washington::dubonjaden,"Dubon, Jaden",George Washington,Atlantic 10,2024,8,17,804,2,1,17,7,0,0.0,false,0,4.035,0.4135,1451,69.2,true,true
Campbell::robertsethan,"Roberts, Ethan",Campbell,CAA,2024,28,16,531,1,2,15,7,0,0.0,false,0,4.029,0.5280,1452,80.9,true,true
St. Bonaventure::ferrettimattia,"Ferretti, Mattia",St. Bonaventure,Atlantic 10,2024,6,16,1252,2,2,9,5,0,0.0,false,0,4.024,0.3040,1413,51,true,true
Creighton::moralesedward,"Morales, Edward",Creighton,Big East,2024,22,18,470,1,1,14,6,0,0.0,false,0,4.020,0.5621,1565,83.3,true,true
San Jose State::tortelldalyjordi,"Tortell Daly, Jordi",San Jose State,Mountain West,2024,23,21,753,1,2,14,6,0,0.0,false,0,4.019,0.4298,1507,71.1,true,true
Winthrop::marksethan,"Marks, Ethan",Winthrop,Big South,2024,25,15,491,3,0,13,9,0,0.0,false,0,4.010,0.5486,1397,82.5,true,true
UC Santa Barbara::villedaeddie,"Villeda, Eddie",UC Santa Barbara,Big West,2024,24,21,1040,2,1,16,4,0,0.0,false,0,4.009,0.3464,1524,59.1,true,true
New Haven::branquinhosandro,"Branquinho, Sandro",New Haven,NEC,2024,8,13,681,3,2,7,3,0,0.0,false,0,4.007,0.4562,1347,74.3,true,true
Central Arkansas::roblesandres,"Robles, Andres",Central Arkansas,ASUN,2024,12,17,1201,1,2,9,5,0,0.0,false,0,4.001,0.3122,1466,52.8,true,true
Northeastern::polinskygriffin,"Polinsky, Griffin",Northeastern,CAA,2024,24,16,765,0,3,10,5,0,0.0,false,0,3.999,0.4241,1486,70.3,true,true
Syracuse::scottnathan,"Scott, Nathan",Syracuse,ACC,2024,7,17,1123,2,0,17,6,0,0.0,false,0,3.999,0.3276,1587,55.7,true,true
Washington::brunellcooper,"Brunell, Cooper",Washington,Big Ten,2024,8,21,842,2,0,20,3,0,0.0,false,0,3.999,0.3988,1676,67.1,true,true
Xavier::vivaldiniguilherme,"Vivaldini, Guilherme",Xavier,Big East,2024,10,15,709,0,1,23,8,0,0.0,false,0,3.998,0.4445,1540,72.8,true,true
Bryant::rodeiamiguel,"Rodeia, Miguel",Bryant,America East,2024,23,16,661,1,2,8,4,0,0.0,false,0,3.993,0.4633,1477,74.9,true,true
Rider University::mcgeechanjack,"McGeechan, Jack",Rider University,Metro,2024,4,19,1704,3,1,13,3,0,0.0,false,0,3.993,0.2389,1389,36.3,true,true
Navy::stevenswyatt,"Stevens, Wyatt",Navy,Patriot,2024,9,11,625,4,0,12,6,0,0.0,false,0,3.985,0.4781,1338,76.4,true,true
Monmouth::hatcherbastian,"Hatcher, Bastian",Monmouth,CAA,2024,11,16,1332,2,1,9,4,0,0.0,false,0,3.979,0.2881,1505,47.9,true,true
Robert Morris::millerkyler,"Miller, Kyler",Robert Morris,Horizon,2024,15,16,551,1,2,17,9,0,0.0,false,0,3.979,0.5129,1393,79.7,true,true
American::garcessebastian,"Garces, Sebastian",American,Patriot,2024,16,18,490,1,2,11,6,0,0.0,false,0,3.978,0.5461,1485,82.3,true,true
NC State::plamanavusumzi,"Plamana, Vusumzi",NC State,ACC,2024,5,19,1642,2,1,7,3,0,0.0,false,0,3.974,0.2452,1639,38,true,true
Michigan State::sharpjeremy,"Sharp, Jeremy",Michigan State,Big Ten,2024,17,17,1276,0,1,19,7,0,0.0,false,0,3.973,0.2972,1606,50.1,true,true
Lindenwood::boassomatteo,"Boasso, Matteo",Lindenwood,Ohio Valley,2024,7,9,570,3,0,15,7,0,0.0,false,0,3.966,0.5022,1321,78.7,true,true
Green Bay::coughlintommy,"Coughlin, Tommy",Green Bay,Other / Non-D1,2024,17,14,1112,0,3,18,4,0,0.0,false,0,3.964,0.3278,1443,55.8,true,false
Marquette::lockergrant,"Locker, Grant",Marquette,Big East,2024,16,17,206,3,0,8,6,0,0.0,false,0,3.962,0.7804,1526,94.7,false,true
Winthrop::riveronsagrerobruno,"Riveron Sagrero, Bruno",Winthrop,Big South,2024,19,14,712,1,2,12,8,0,0.0,false,0,3.962,0.4406,1396,72.4,true,true
SMU::popebrock,"Pope, Brock",SMU,ACC,2024,2,19,1358,1,1,13,6,0,0.0,false,0,3.962,0.2831,1624,46.9,true,true
South Carolina::nilssonwilliam,"Nilsson, William",South Carolina,Sun Belt,2024,5,12,935,2,0,9,7,0,0.0,false,0,3.951,0.3689,1495,62.8,true,true
William & Mary::rabushevan,"Rabush, Evan",William & Mary,CAA,2024,16,12,556,0,4,8,2,0,0.0,false,0,3.951,0.5079,1546,79.3,true,true
San Diego::parisiandonovan,"Parisian, Donovan",San Diego,West Coast,2024,33,18,1351,0,1,0,0,17,4.0,true,5,3.948,0.2835,1608,47.1,true,true
Harvard::sardisantoszachary,"Sardi-Santos, Zachary",Harvard,Ivy,2024,3,13,908,0,4,7,5,0,0.0,false,0,3.945,0.3758,1437,63.7,true,true
Furman::hernandezdiego,"Hernandez, Diego",Furman,Southern,2024,10,17,706,0,2,19,7,0,0.0,false,0,3.944,0.4414,1486,72.5,true,true
Seton Hall::bjorksam,"Bjork, Sam",Seton Hall,Big East,2024,19,17,884,2,2,11,3,0,0.0,false,0,3.943,0.3825,1506,64.7,true,true
Davidson College::maadirayman,"Maadir, Ayman",Davidson College,Atlantic 10,2024,3,18,1328,2,1,12,4,0,0.0,false,0,3.936,0.2866,1512,47.8,true,true
Milwaukee::ozuzuasher,"Ozuzu, Asher",Milwaukee,Horizon,2024,9,14,399,3,0,14,5,0,0.0,false,0,3.928,0.5994,1405,85.8,true,true
Princeton::samuelsandrew,"Samuels, Andrew",Princeton,Ivy,2024,27,16,799,0,0,0,0,30,7.7,true,8,3.927,0.4073,1602,68.3,true,true
Grand Canyon::bidanessysolo,"Bidanessy, Solo",Grand Canyon,Mountain West,2024,11,15,674,2,0,12,7,0,0.0,false,0,3.927,0.4526,1508,74,true,true
Brown::sproferaharri,"Sprofera, Harri",Brown,Ivy,2024,4,17,1159,3,0,6,6,0,0.0,false,0,3.924,0.3161,1501,53.7,true,true
Providence::pregobernardo,"Prego, Bernardo",Providence,Big East,2024,24,22,1455,0,4,6,1,0,0.0,false,0,3.924,0.2669,1576,43.1,true,true
Clemson::sandyjrtitus,"Sandy Jr., Titus",Clemson,ACC,2024,14,20,1561,0,4,2,1,0,0.0,false,0,3.918,0.2526,1590,39.7,true,true
Harvard::tanyixavier,"Tanyi, Xavier",Harvard,Ivy,2024,21,14,436,2,1,8,5,0,0.0,false,0,3.913,0.5728,1503,84,true,true
Washington::gourdierhys,"Gourdie, Rhys",Washington,Big Ten,2024,16,21,1258,0,1,21,5,0,0.0,false,0,3.912,0.2971,1676,50,true,true
Marist::rustamiadam,"Rustami, Adam",Marist,Metro,2024,11,18,680,1,2,13,6,0,0.0,false,0,3.912,0.4490,1425,73.6,true,true
Queens::kneeroliver,"Kneer, Oliver",Queens,ASUN,2024,24,17,425,2,0,16,9,0,0.0,false,0,3.910,0.5797,1452,84.6,true,true
FIU::domnguesjoo,"Domíngues, João",FIU,American,2024,18,11,834,0,3,10,3,0,0.0,false,0,3.905,0.3947,1526,66.6,true,true
Santa Clara::sullivanandrew,"Sullivan, Andrew",Santa Clara,West Coast,2024,19,12,545,0,2,16,5,0,0.0,false,0,3.900,0.5089,1551,79.4,true,true
Missouri State::souzadaniel,"Souza, Daniel",Missouri State,American,2024,24,18,447,1,4,3,2,0,0.0,false,0,3.897,0.5642,1535,83.4,true,true
ETSU::bahurabdi,"Bahur, Abdi",ETSU,Southern,2024,10,11,496,0,3,9,4,0,0.0,false,0,3.896,0.5349,1515,81.5,true,true
Northwestern::addimandiitalo,"Addimandi, Italo",Northwestern,Big Ten,2024,23,16,488,2,2,10,3,0,0.0,false,0,3.895,0.5394,1597,81.9,true,true
Marshall::robertojoao,"Roberto, Joao",Marshall,Sun Belt,2024,12,21,460,2,0,14,5,0,0.0,false,0,3.887,0.5551,1607,82.9,true,true
Houston Christian::garciaricardo,"Garcia, Ricardo",Houston Christian,Ohio Valley,2024,14,18,805,2,1,12,4,0,0.0,false,0,3.882,0.4022,1386,67.6,true,true
Longwood::coelhosimao,"Coelho, Simao",Longwood,Big South,2024,11,14,966,1,1,25,9,0,0.0,false,0,3.873,0.3559,1423,60.5,true,true
North Carolina::acostamatthew,"Acosta, Matthew",North Carolina,ACC,2024,5,18,1626,1,0,16,7,0,0.0,false,0,3.872,0.2427,1604,37.4,true,true
William & Mary::brancodiogo,"Branco, Diogo",William & Mary,CAA,2024,8,9,777,2,1,14,5,0,0.0,false,0,3.871,0.4106,1565,68.7,true,true
Dartmouth College::feedkristian,"Feed, Kristian",Dartmouth College,Ivy,2024,10,15,1249,1,2,11,3,0,0.0,false,0,3.870,0.2964,1513,49.9,true,true
Lipscomb::stampatoridaniel,"Stampatori, Daniel",Lipscomb,ASUN,2024,3,14,1164,1,1,13,6,0,0.0,false,0,3.867,0.3119,1453,52.7,true,true
North Carolina::johnsontate,"Johnson, Tate",North Carolina,ACC,2024,2,18,1518,1,2,10,3,0,0.0,false,0,3.866,0.2557,1604,40.6,true,true
American::palomoleo,"Palomo, Leo",American,Patriot,2024,18,16,1264,0,4,7,2,0,0.0,false,0,3.860,0.2933,1466,49,true,true
Brown::barrytanner,"Barry, Tanner",Brown,Ivy,2024,3,17,1454,1,1,13,8,0,0.0,false,0,3.860,0.2640,1501,42.5,true,true
UConn::holmescharlie,"Holmes, Charlie",UConn,Big East,2024,18,17,918,2,2,9,4,0,0.0,false,0,3.854,0.3671,1498,62.4,true,true
Marshall::fujitatakahiro,"Fujita, Takahiro",Marshall,Sun Belt,2024,15,21,1151,1,2,15,4,0,0.0,false,0,3.853,0.3136,1607,53.1,true,true
UNC Wilmington::hefelejosef,"Hefele, Josef",UNC Wilmington,CAA,2024,4,18,1563,3,0,8,4,0,0.0,false,0,3.846,0.2491,1540,38.9,true,true
Kentucky::chisolmisaiah,"Chisolm, Isaiah",Kentucky,Sun Belt,2024,25,13,651,2,0,13,5,0,0.0,false,0,3.843,0.4553,1632,74.2,true,true
Gardner-Webb::moorejalen,"Moore, Jalen",Gardner-Webb,Big South,2024,12,20,585,2,2,9,3,0,0.0,false,0,3.839,0.4839,1437,76.9,true,true
California Baptist::uchidajiro,"Uchida, Jiro",California Baptist,Pac-12,2024,26,19,653,2,2,10,3,0,0.0,false,0,3.835,0.4537,1518,74.1,true,true
Omaha::bokotaelie,"Bokota, Elie",Omaha,Summit,2024,14,17,927,1,1,17,6,0,0.0,false,0,3.831,0.3632,1530,61.6,true,true
Ohio State::creechtanner,"Creech, Tanner",Ohio State,Big Ten,2024,9,21,490,1,0,13,8,0,0.0,false,0,3.831,0.5320,1627,81.2,true,true
Marist::cunhaskyler,"Cunha, Skyler",Marist,Metro,2024,5,18,824,1,1,15,7,0,0.0,false,0,3.827,0.3923,1425,66.2,true,true
Clemson::magnasonlukas,"Magnason, Lukas",Clemson,ACC,2024,2,20,1613,2,0,10,5,0,0.0,false,0,3.820,0.2419,1618,37.3,true,true
LIU::mikkelsenjesper,"Mikkelsen, Jesper",LIU,Other / Non-D1,2024,20,10,586,3,0,14,6,0,0.0,false,0,3.819,0.4817,1348,76.7,true,false
Utah Tech::cuevassamir,"Cuevas, Samir",Utah Tech,Mountain West,2024,7,6,397,2,0,16,7,0,0.0,false,0,3.816,0.5888,1501,85.1,true,true
Notre Dame::genenbacherkyle,"Genenbacher, Kyle",Notre Dame,ACC,2024,25,17,1460,2,2,7,3,0,0.0,false,0,3.813,0.2610,1601,41.8,true,true
Princeton::beckwithliam,"Beckwith, Liam",Princeton,Ivy,2024,5,18,1286,0,3,11,3,0,0.0,false,0,3.808,0.2869,1594,47.8,true,true
Wake Forest::smithjrtravis,"Smith Jr., Travis",Wake Forest,ACC,2024,3,22,1718,1,1,12,6,0,0.0,false,0,3.808,0.2297,1619,34.2,true,true
Virginia Tech::hensleycarter,"Hensley, Carter",Virginia Tech,ACC,2024,29,17,1388,1,2,18,3,0,0.0,false,0,3.807,0.2709,1588,44,true,true
Drexel::banacloycesar,"Banacloy, Cesar",Drexel,CAA,2024,7,16,575,0,2,17,5,0,0.0,false,0,3.802,0.4854,1491,77.1,true,true
UAB::jessenole,"Jessen, Ole",UAB,American,2024,15,15,1184,1,2,13,3,0,0.0,false,0,3.801,0.3044,1524,51.1,true,true
University of Evansville::engenvikaudun,"Engen Vik, Audun",University of Evansville,Missouri Valley,2024,14,21,931,1,2,9,5,0,0.0,false,0,3.800,0.3601,1527,61,true,true
San Diego State::apolinarbeto,"Apolinar, Beto",San Diego State,Pac-12,2024,8,19,1639,0,4,10,3,0,0.0,false,0,3.794,0.2378,1507,36.1,true,true
Oregon State::degannesandrew,"De Gannes, Andrew",Oregon State,Pac-12,2024,12,18,1564,0,3,6,4,0,0.0,false,0,3.792,0.2466,1573,38.4,true,true
Bowling Green::dysontaylor,"Dyson, Taylor",Bowling Green,Other / Non-D1,2024,6,12,264,0,4,9,4,0,0.0,false,0,3.792,0.6955,1508,91.1,false,false
Georgia State::gondohideto,"Gondo, Hideto",Georgia State,Sun Belt,2024,27,17,1432,1,1,14,6,0,0.0,false,0,3.789,0.2637,1514,42.5,true,true
Michigan State::guggemosjack,"Guggemos, Jack",Michigan State,Big Ten,2024,19,17,657,1,0,19,8,0,0.0,false,0,3.788,0.4483,1606,73.4,true,true
Seattle::mohamedmo,"Mohamed, Mo",Seattle,West Coast,2024,6,19,1608,1,2,9,4,0,0.0,false,0,3.787,0.2411,1542,36.9,true,true
LIU::thanhoferniklas,"Thanhofer, Niklas",LIU,Other / Non-D1,2024,4,7,562,4,1,6,4,0,0.0,false,0,3.780,0.4897,1383,77.3,true,false
UC Irvine::warrenroman,"Warren, Roman",UC Irvine,Big West,2024,7,19,753,1,1,15,6,0,0.0,false,0,3.776,0.4117,1559,68.8,true,true
Stanford::jarvieduncan,"Jarvie, Duncan",Stanford,ACC,2024,19,14,215,3,0,7,5,0,0.0,false,0,3.774,0.7444,1601,93.3,false,true
Saint Joseph's::mazzottamatteo,"Mazzotta, Matteo",Saint Joseph's,Atlantic 10,2024,16,9,693,2,1,11,5,0,0.0,false,0,3.772,0.4329,1453,71.4,true,true
Lipscomb::medinabubu,"Medina, Bubu",Lipscomb,ASUN,2024,6,13,1145,2,0,17,6,0,0.0,false,0,3.772,0.3102,1465,52.4,true,true
Cal Poly::baltazarnico,"Baltazar, Nico",Cal Poly,Pac-12,2024,5,19,1730,2,0,8,7,0,0.0,false,0,3.771,0.2269,1519,33.5,true,true
Northwestern::vandeventerjayvin,"Van Deventer, Jayvin",Northwestern,Big Ten,2024,11,17,751,0,3,9,3,0,0.0,false,0,3.768,0.4117,1596,68.8,true,true
Drake::pascarellajp,"Pascarella, J.P.",Drake,Missouri Valley,2024,3,15,692,2,2,8,3,0,0.0,false,0,3.766,0.4328,1496,71.4,true,true
Georgia State::silvabryan,"Silva, Bryan",Georgia State,Sun Belt,2024,14,14,674,2,1,9,5,0,0.0,false,0,3.763,0.4395,1501,72.2,true,true
UMass Lowell::francespoquetguillermo,"Frances Poquet, Guillermo",UMass Lowell,America East,2024,8,9,510,2,1,14,7,0,0.0,false,0,3.757,0.5141,1441,79.8,true,true
Gardner-Webb::gonzalezlucas,"Gonzalez, Lucas",Gardner-Webb,Big South,2024,11,20,572,2,2,10,6,0,0.0,false,0,3.757,0.4828,1437,76.8,true,true
San Francisco::robertsreid,"Roberts, Reid",San Francisco,West Coast,2024,6,16,1440,0,2,13,5,0,0.0,false,0,3.756,0.2611,1567,41.8,true,true
Virginia Tech::quilldeclan,"Quill, Declan",Virginia Tech,ACC,2024,7,8,241,1,1,14,7,0,0.0,false,0,3.754,0.7137,1674,91.8,false,true
Duke::barajasfelix,"Barajas, Felix",Duke,ACC,2024,7,19,206,1,4,6,3,0,0.0,false,0,3.752,0.7515,1573,93.7,false,true
Colgate::townendoliver,"Townend, Oliver",Colgate,Other / Non-D1,2024,1,14,1188,0,0,0,0,27,7.0,true,8,3.751,0.3009,1440,50.6,true,false
Iona::timchenkotim,"Timchenko, Tim",Iona,Metro,2024,5,18,1610,1,2,15,7,0,0.0,false,0,3.749,0.2392,1412,36.4,true,true
Wright State::pickettbrock,"Pickett, Brock",Wright State,Horizon,2024,13,18,1474,1,3,6,4,0,0.0,false,0,3.745,0.2559,1399,40.7,true,true
Canisius::pollardkyle,"Pollard, Kyle",Canisius,Metro,2024,14,14,1068,1,2,9,6,0,0.0,false,0,3.742,0.3242,1360,55,true,true
Quinnipiac::monteserinandrew,"Monteserin, Andrew",Quinnipiac,Metro,2024,20,16,349,3,1,8,7,0,0.0,false,0,3.741,0.6158,1369,86.8,true,true
Tulsa::hoviusgijs,"Hovius, Gijs",Tulsa,American,2024,9,15,439,2,0,16,6,0,0.0,false,0,3.740,0.5534,1547,82.8,true,true
Marist::marquesevan,"Marques, Evan",Marist,Metro,2024,6,18,1473,1,3,10,2,0,0.0,false,0,3.740,0.2558,1425,40.7,true,true
Loyola University Maryland::herleycharlie,"Herley, Charlie",Loyola University Maryland,Patriot,2024,28,13,1074,0,3,12,4,0,0.0,false,0,3.738,0.3227,1469,54.8,true,true
Duke::kerrcameron,"Kerr, Cameron",Duke,ACC,2024,6,19,380,1,4,8,2,0,0.0,false,0,3.737,0.5924,1573,85.3,true,true
Northeastern::kangethan,"Kang, Ethan",Northeastern,CAA,2024,8,16,1224,0,4,7,1,0,0.0,false,0,3.732,0.2935,1486,49.1,true,true
UC Santa Barbara::goelingmikkel,"Goeling, Mikkel",UC Santa Barbara,Big West,2024,8,18,958,0,2,19,4,0,0.0,false,0,3.732,0.3489,1577,59.4,true,true
Vermont::thompsonconnor,"Thompson, Connor",Vermont,America East,2024,6,17,444,1,2,6,4,0,0.0,false,0,3.731,0.5494,1495,82.6,true,true
Loyola Chicago::mendezangel,"Mendez, Angel",Loyola Chicago,Atlantic 10,2024,17,13,285,3,0,9,6,0,0.0,false,0,3.728,0.6679,1487,89.7,true,true
Seton Hall::vignirpturssonjon,"Vignir Pétursson, Jon",Seton Hall,Big East,2024,25,18,1317,3,0,10,5,0,0.0,false,0,3.727,0.2778,1499,45.6,true,true
Northern Kentucky::cohenyonatan,"Cohen, Yonatan",Northern Kentucky,Horizon,2024,10,15,551,1,3,7,4,0,0.0,false,0,3.725,0.4901,1397,77.4,true,true
Portland::evansconnor,"Evans, Connor",Portland,West Coast,2024,5,11,296,2,1,8,2,0,0.0,false,0,3.725,0.6576,1602,89.1,true,true
California Baptist::lovellandrew,"Lovell, Andrew",California Baptist,Pac-12,2024,22,19,548,3,0,10,5,0,0.0,false,0,3.717,0.4909,1518,77.5,true,true
Western Michigan::nieuwhofemiel,"Nieuwhof, Emiel",Western Michigan,Missouri Valley,2024,31,21,659,1,3,2,2,0,0.0,false,0,3.717,0.4417,1521,72.5,true,true
NJIT::amirraz,"Amir, Raz",NJIT,America East,2024,16,14,543,2,2,14,4,0,0.0,false,0,3.716,0.4932,1461,77.9,true,true
Lindenwood::kafedzicanel,"Kafedzic, Anel",Lindenwood,Ohio Valley,2024,5,14,430,1,3,11,5,0,0.0,false,0,3.715,0.5565,1333,83.1,true,true
La Salle::zamaalexandru,"Zama, Alexandru",La Salle,Atlantic 10,2024,20,13,385,1,2,16,6,0,0.0,false,0,3.714,0.5863,1400,84.9,true,true
Georgia State::ramirezmiguel,"Ramirez, Miguel",Georgia State,Sun Belt,2024,7,17,749,2,0,12,5,0,0.0,false,0,3.710,0.4081,1514,68.4,true,true
Hofstra::farrelleoin,"Farrell, Eoin",Hofstra,CAA,2024,16,18,1461,3,0,8,5,0,0.0,false,0,3.709,0.2560,1561,40.8,true,true
San Diego State::vivianitristan,"Viviani, Tristan",San Diego State,Pac-12,2024,14,19,1585,1,1,16,6,0,0.0,false,0,3.708,0.2403,1507,36.7,true,true
Northwestern::sucheckijoe,"Suchecki, Joe",Northwestern,Big Ten,2024,8,16,997,1,2,16,2,0,0.0,false,0,3.708,0.3380,1582,57.6,true,true
Wofford::anderssonjakob,"Andersson, Jakob",Wofford,Southern,2024,3,17,1494,0,5,5,3,0,0.0,false,0,3.707,0.2515,1421,39.4,true,true
Pacific::sullivankai,"Sullivan, Kai",Pacific,West Coast,2024,14,9,319,2,2,7,2,0,0.0,false,0,3.706,0.6357,1583,87.8,true,true
Michigan::evanshayden,"Evans, Hayden",Michigan,Big Ten,2024,1,19,315,0,0,0,0,11,0.0,true,2,3.704,0.6388,1644,88,true,true
