identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Loyola Marymount::stretchcallum,"Stretch, Callum",Loyola Marymount,West Coast,2022,6,18,1380,0,1,4,2,0,0.0,false,0,1.389,0.1503,1491,14.8,true,true
Boston University::roseneitan,"Rosen, Eitan",Boston University,Patriot,2022,21,18,1090,0,0,11,4,0,0.0,false,0,1.389,0.1786,1458,23.2,true,true
Georgia Southern::martinzachary,"Martin, Zachary",Georgia Southern,Sun Belt,2022,32,16,610,1,0,5,3,0,0.0,false,0,1.388,0.2594,1510,46.3,true,true
Akron::tojagasam,"Tojaga, Sam",Akron,Big East,2022,6,18,656,0,0,7,4,0,0.0,false,0,1.388,0.2486,1598,43.6,true,true
William & Mary::bradleyjames,"Bradley, James",William & Mary,CAA,2022,4,13,614,0,1,3,2,0,0.0,false,0,1.388,0.2584,1479,46.1,true,true
Virginia::verleyjeremy,"Verley, Jeremy",Virginia,ACC,2022,6,15,511,0,1,4,2,0,0.0,false,0,1.388,0.2861,1663,51.5,true,true
Fairleigh Dickinson::barberojaime,"Barbero, Jaime",Fairleigh Dickinson,Other / Non-D1,2022,19,7,203,1,0,5,3,0,0.0,false,0,1.388,0.4210,1484,72.1,false,false
South Florida::pinerosmayorgasergio,"Pineros-Mayorga, Sergio",South Florida,American,2022,3,15,781,1,0,2,2,0,0.0,false,0,1.385,0.2232,1637,36.9,true,true
Elon::klishchpetro,"Klishch, Petro",Elon,Other / Non-D1,2022,22,14,251,1,0,4,3,0,0.0,false,0,1.385,0.3919,1502,68.2,false,false
Binghamton::cavalarcarlo,"Cavalar, Carlo",Binghamton,America East,2022,16,6,525,1,0,6,3,0,0.0,false,0,1.385,0.2817,1538,50.4,true,true
Campbell::robertsethan,"Roberts, Ethan",Campbell,CAA,2022,28,12,253,1,0,6,3,0,0.0,false,0,1.382,0.3904,1312,68,false,true
UTRGV::pattianthony,"Patti, Anthony",UTRGV,Ohio Valley,2022,23,10,259,1,0,2,2,0,0.0,false,0,1.381,0.3869,1487,67.6,false,true
Coastal Carolina::kinatederalex,"Kinateder, Alex",Coastal Carolina,Sun Belt,2022,24,15,1035,0,2,1,0,0,0.0,false,0,1.378,0.1845,1594,25,true,true
Grand Canyon::awashieben,"Awashie, Ben",Grand Canyon,Mountain West,2022,14,13,1083,0,1,6,1,0,0.0,false,0,1.376,0.1786,1588,23.2,true,true
UNLV::hiepenlouis,"Hiepen, Louis",UNLV,Mountain West,2022,8,15,1350,0,0,8,4,0,0.0,false,0,1.375,0.1521,1503,15.5,true,true
North Florida::smithnino,"Smith, Nino",North Florida,ASUN,2022,25,13,176,0,1,4,3,0,0.0,false,0,1.375,0.4373,1479,73.6,false,true
Duke::team,TEAM,Duke,ACC,2022,TM,1,0,1,0,0,0,0,0.0,false,0,1.374,0.6083,1874,87.2,false,true
Queens::brownanthony,"Brown, Anthony",Queens,ASUN,2022,16,5,54,1,0,2,2,0,0.0,false,0,1.373,0.5429,1437,82.9,false,true
Seattle::millercamron,"Miller, Camron",Seattle,West Coast,2022,4,16,1181,1,0,4,1,0,0.0,false,0,1.373,0.1677,1602,19.8,true,true
Marshall::iusemagustin,"Iusem, Agustin",Marshall,Sun Belt,2022,18,15,129,1,0,4,2,0,0.0,false,0,1.372,0.4724,1568,77.1,false,true
Rider University::bochermo,"Bocher, Mo",Rider University,Metro,2022,33,11,650,1,0,4,3,0,0.0,false,0,1.372,0.2486,1385,43.6,true,true
VMI::royaralexei,"Royar, Alexei",VMI,Southern,2022,17,15,1275,0,1,5,3,0,0.0,false,0,1.370,0.1585,1367,17.4,true,true
LIU::mollicamichael,"Mollica, Michael",LIU,Other / Non-D1,2022,21,8,364,1,0,4,2,0,0.0,false,0,1.370,0.3358,1359,59.9,true,false
DePaul::saldanajulian,"Saldana, Julian",DePaul,Big East,2022,8,17,689,1,0,3,2,0,0.0,false,0,1.369,0.2399,1579,41.5,true,true
UC Davis::walwynbentkeegan,"Walwyn-Bent, Keegan",UC Davis,Mountain West,2022,19,15,356,1,0,5,2,0,0.0,false,0,1.368,0.3389,1466,60.3,true,true
South Florida::copperjeffreyjt,"Copper, Jeffrey “JT”",South Florida,American,2022,20,11,436,1,0,5,2,0,0.0,false,0,1.366,0.3081,1636,55.9,true,true
Northwestern::trandanh,"Tran, Danh",Northwestern,Big Ten,2022,29,13,260,1,1,1,1,0,0.0,false,0,1.366,0.3844,1549,67.2,false,true
Stonehill College::deberardinisandrew,"DeBerardinis, Andrew",Stonehill College,NEC,2022,27,8,85,0,2,1,0,0,0.0,false,0,1.365,0.5101,1330,80.6,false,true
Merrimack College::koralishnmichael,"Koralishn, Michael",Merrimack College,Metro,2022,5,7,157,0,1,7,2,0,0.0,false,0,1.364,0.4495,1458,74.9,false,true
Liberty::onyangoarnold,"Onyango, Arnold",Liberty,Southern,2022,8,15,807,0,1,8,2,0,0.0,false,0,1.362,0.2169,1434,35.5,true,true
Bowling Green::erlandsonjosh,"Erlandson, Josh",Bowling Green,Other / Non-D1,2022,26,11,985,1,0,5,2,0,0.0,false,0,1.360,0.1899,1584,27,true,false
Saint Joseph's::hoodalex,"Hood, Alex",Saint Joseph's,Atlantic 10,2022,11,15,366,0,0,9,4,0,0.0,false,0,1.359,0.3338,1482,59.6,true,true
Army::meyerjack,"Meyer, Jack",Army,Patriot,2022,17,16,624,1,0,8,2,0,0.0,false,0,1.358,0.2535,1421,44.9,true,true
Columbia University::newmanbrandon,"Newman, Brandon",Columbia University,Ivy,2022,18,16,749,0,0,8,4,0,0.0,false,0,1.357,0.2270,1494,38.1,true,true
Brown::clohertyjack,"Cloherty, Jack",Brown,Ivy,2022,8,16,836,1,0,7,3,0,0.0,false,0,1.356,0.2116,1457,34.1,true,true
Sacramento State::ramirezaxel,"Ramirez, Axel",Sacramento State,Big West,2022,8,18,793,1,0,9,1,0,0.0,false,0,1.354,0.2187,1471,36,true,true
CSU Bakersfield::jimeneznathan,"Jimenez, Nathan",CSU Bakersfield,Other / Non-D1,2022,28,14,597,0,1,6,2,0,0.0,false,0,1.354,0.2597,1446,46.4,true,false
Western Illinois::hypoliteabdul,"Hypolite, Abdul",Western Illinois,Ohio Valley,2022,18,17,723,0,0,11,5,0,0.0,false,0,1.352,0.2317,1334,39.6,true,true
Queens::idingesamuel,"Idinge, Samuel",Queens,ASUN,2022,2,15,1156,0,1,3,2,0,0.0,false,0,1.352,0.1692,1427,20.1,true,true
Southern Illinois University Edwardsville::palacinpau,"Palacin, Pau",Southern Illinois University Edwardsville,Other / Non-D1,2022,9,1,88,2,0,3,2,0,0.0,false,0,1.351,0.5049,1156,80.1,false,false
Saint Francis::enderlorenz,"Ender, Lorenz",Saint Francis,Other / Non-D1,2022,7,7,491,1,0,10,2,0,0.0,false,0,1.349,0.2885,1336,52,true,false
Stony Brook::vakninadi,"Vaknin, Adi",Stony Brook,CAA,2022,9,14,285,0,1,5,2,0,0.0,false,0,1.348,0.3693,1428,65,true,true
St. John's::diazmiguel,"Diaz, Miguel",St. John's,Big East,2022,20,14,275,0,2,0,0,0,0.0,false,0,1.346,0.3740,1561,65.6,true,true
Elon::videbaekjannik,"Videbaek, Jannik",Elon,Other / Non-D1,2022,3,15,691,0,2,1,0,0,0.0,false,0,1.344,0.2375,1492,41,true,false
Long Island::svedinviggo,"Svedin, Viggo",Long Island,Other / Non-D1,2022,6,1,73,0,2,2,2,0,0.0,false,0,1.343,0.5180,1099,81.1,false,false
Gardner-Webb::mabwakyle,"Mabwa, Kyle",Gardner-Webb,Big South,2022,21,15,170,0,2,4,0,0,0.0,false,0,1.342,0.4369,1338,73.6,false,true
Marist::akannidamola,"Akanni, Damola",Marist,Metro,2022,11,17,510,0,1,10,1,0,0.0,false,0,1.342,0.2821,1348,50.4,true,true
Drexel::dubostjosh,"Dubost, Josh",Drexel,CAA,2022,19,17,1033,1,0,4,1,0,0.0,false,0,1.341,0.1826,1452,24.4,true,true
South Carolina::dekeldaksethan,"Dekel Daks, Ethan",South Carolina,Sun Belt,2022,8,7,162,0,0,6,4,0,0.0,false,0,1.341,0.4424,1511,74.3,false,true
CSU Bakersfield::stefanssonatli,"Stefansson, Atli",CSU Bakersfield,Other / Non-D1,2022,13,10,209,1,0,4,2,0,0.0,false,0,1.341,0.4108,1433,70.6,false,false
Dartmouth College::socasgarrett,"Socas, Garrett",Dartmouth College,Ivy,2022,8,15,457,1,1,2,1,0,0.0,false,0,1.339,0.2983,1439,54,true,true
Army::lusskineric,"Lusskin, Eric",Army,Patriot,2022,24,15,338,0,1,2,2,0,0.0,false,0,1.336,0.3430,1420,60.9,true,true
Cal State Fullerton::salazaredward,"Salazar, Edward",Cal State Fullerton,Big West,2022,5,16,897,1,0,3,3,0,0.0,false,0,1.336,0.2007,1444,30.4,true,true
Lynn::hartlebroman,"Hartleb, Roman",Lynn,Other / Non-D1,2022,17,1,67,1,0,2,2,0,0.0,false,0,1.336,0.5227,1541,81.4,false,false
Princeton::winklerryan,"Winkler, Ryan",Princeton,Ivy,2022,15,13,156,0,1,4,1,0,0.0,false,0,1.335,0.4459,1527,74.6,false,true
FAU::strauberneil,"Strauber, Neil",FAU,American,2022,0,15,900,0,0,0,0,38,13.0,true,9,1.335,0.2001,1546,30.2,true,true
Dartmouth College::buchanandylan,"Buchanan, Dylan",Dartmouth College,Ivy,2022,0,15,182,0,0,0,0,7,0.7,true,2,1.335,0.4275,1452,73,false,true
Charleston::ritchiekane,"Ritchie, Kane",Charleston,CAA,2022,7,16,403,0,1,9,2,0,0.0,false,0,1.334,0.3167,1417,57.1,true,true
Harvard::telladodylan,"Tellado, Dylan",Harvard,Ivy,2022,7,1,46,1,0,4,1,0,0.0,false,0,1.334,0.5446,1630,83,false,true
Bryant::kozubaladam,"Kozubal, Adam",Bryant,America East,2022,24,8,70,1,0,3,2,0,0.0,false,0,1.334,0.5194,1363,81.2,false,true
Syracuse::daunhauerlucas,"Daunhauer, Lucas",Syracuse,ACC,2022,40,21,90,0,0,0,0,4,0.0,true,1,1.332,0.4999,1638,79.5,false,true
Temple University::imparatolleyton,"Imparato, Lleyton",Temple University,American,2022,29,14,464,0,0,9,3,0,0.0,false,0,1.332,0.2953,1535,53.4,true,true
Winthrop::jamesjacob,"James, Jacob",Winthrop,Big South,2022,12,11,273,1,0,4,3,0,0.0,false,0,1.332,0.3733,1420,65.5,true,true
Harvard::sardisantoszachary,"Sardi-Santos, Zachary",Harvard,Ivy,2022,20,15,658,0,1,3,2,0,0.0,false,0,1.331,0.2435,1498,42.6,true,true
UNLV::howardbrophy,"Howard, Brophy",UNLV,Mountain West,2022,4,16,993,0,0,10,3,0,0.0,false,0,1.330,0.1869,1503,25.9,true,true
Wofford::anderssonjakob,"Andersson, Jakob",Wofford,Southern,2022,3,3,225,0,1,3,2,0,0.0,false,0,1.329,0.3995,1629,69.1,false,true
Denver::biggersdavid,"Biggers, David",Denver,West Coast,2022,15,20,466,0,1,11,2,0,0.0,false,0,1.329,0.2944,1498,53.2,true,true
University of Evansville::varelajon,"Varela, Jon",University of Evansville,Missouri Valley,2022,6,14,920,0,1,7,1,0,0.0,false,0,1.328,0.1968,1467,29,true,true
Wofford::jonespaul,"Jones, Paul",Wofford,Southern,2022,17,16,1226,0,2,3,0,0,0.0,false,0,1.327,0.1608,1422,17.8,true,true
LIU::martinezalan,"Martinez, Alan",LIU,Other / Non-D1,2022,13,10,874,0,0,8,5,0,0.0,false,0,1.327,0.2035,1359,31.3,true,false
Northeastern::simonsahri,"Simons, Ahriá",Northeastern,CAA,2022,4,16,1253,1,0,5,2,0,0.0,false,0,1.327,0.1582,1486,17.2,true,true
Stonehill College::cataleumberto,"Catale, Umberto",Stonehill College,NEC,2022,6,3,277,1,0,5,3,0,0.0,false,0,1.326,0.3705,1268,65.1,true,true
Vermont::barrettzach,"Barrett, Zach",Vermont,America East,2022,28,20,1799,0,1,6,2,0,0.0,false,0,1.325,0.1197,1539,7.8,true,true
USC Upstate::jrgensenkasper,"Jørgensen, Kasper",USC Upstate,Big South,2022,15,16,1388,1,0,5,2,0,0.0,false,0,1.325,0.1465,1416,13.9,true,true
San Jose State::nishimoragaku,"Nishimora, Gaku",San Jose State,Mountain West,2022,16,18,1337,0,0,6,4,0,0.0,false,0,1.325,0.1507,1506,15,true,true
Houston Christian::mandujanojorge,"Mandujano, Jorge",Houston Christian,Ohio Valley,2022,18,12,728,1,1,2,1,0,0.0,false,0,1.325,0.2286,1455,38.8,true,true
Saint Joseph's::johnsonluke,"Johnson, Luke",Saint Joseph's,Atlantic 10,2022,7,9,268,0,1,5,1,0,0.0,false,0,1.324,0.3750,1499,65.7,false,true
Penn::curranbrandon,"Curran, Brandon",Penn,Ivy,2022,26,11,200,1,0,5,2,0,0.0,false,0,1.324,0.4142,1514,71.2,false,true
Memphis::welshcolin,"Welsh, Colin",Memphis,American,2022,1,19,1739,0,0,0,0,61,21.0,true,16,1.323,0.1229,1571,8.5,true,true
Franklin Pierce::cerveraancheljonas,"Cervera Anchel, Jonas",Franklin Pierce,Other / Non-D1,2022,11,3,204,0,2,5,0,0,0.0,false,0,1.321,0.4113,1279,70.6,false,false
James Madison::blantonjosiah,"Blanton, Josiah",James Madison,Sun Belt,2022,3,19,1525,0,0,10,3,0,0.0,false,0,1.320,0.1361,1590,11.4,true,true
Holy Cross::coffeyliam,"Coffey,Liam",Holy Cross,Other / Non-D1,2022,7,15,614,0,1,8,1,0,0.0,false,0,1.318,0.2525,1403,44.7,true,false
Rider University::araujomatt,"Araujo, Matt",Rider University,Metro,2022,4,16,1171,1,0,4,3,0,0.0,false,0,1.316,0.1657,1371,19.1,true,true
Green Bay::kontautaskajus,"Kontautas, Kajus",Green Bay,Other / Non-D1,2022,28,10,287,1,0,7,2,0,0.0,false,0,1.315,0.3642,1318,64.2,true,false
UAlbany::baumanndomenic,"Baumann, Domenic",UAlbany,Other / Non-D1,2022,13,8,555,0,1,9,0,0,0.0,false,0,1.314,0.2670,1522,47.7,true,false
Drake::beardbraeden,"Beard, Braeden",Drake,Missouri Valley,2022,11,12,335,0,1,4,2,0,0.0,false,0,1.312,0.3415,1444,60.8,true,true
South Florida::scarglenicolas,"Scargle, Nicolas",South Florida,American,2022,17,17,916,0,1,2,1,0,0.0,false,0,1.311,0.1962,1644,28.7,true,true
Missouri State::hargreaveszack,"Hargreaves, Zack",Missouri State,American,2022,14,18,433,0,2,2,0,0,0.0,false,0,1.311,0.3036,1467,55,true,true
Gonzaga::fernandezkupaa,"Fernandez, Kupa'a",Gonzaga,Pac-12,2022,24,19,1015,0,1,6,1,0,0.0,false,0,1.311,0.1830,1512,24.5,true,true
Presbyterian::kainduben,"Kaindu, Ben",Presbyterian,Big South,2022,34,9,175,1,0,3,2,0,0.0,false,0,1.311,0.4288,1347,73.1,false,true
DePaul::mooresam,"Moore, Sam",DePaul,Big East,2022,17,17,326,1,0,4,2,0,0.0,false,0,1.311,0.3454,1579,61.5,true,true
Purdue Fort Wayne::huntadam,"Hunt, Adam",Purdue Fort Wayne,Horizon,2022,29,10,451,0,0,0,0,21,6.0,true,4,1.307,0.2970,1367,53.9,true,true
Charlotte::johnsonluke,"Johnson, Luke",Charlotte,American,2022,3,16,495,1,0,2,1,0,0.0,false,0,1.306,0.2832,1514,50.8,true,true
Missouri State::dentalelorenzo,"Dentale, Lorenzo",Missouri State,American,2022,6,18,292,0,1,6,1,0,0.0,false,0,1.306,0.3606,1467,63.6,true,true
Boston College::domingueznacho,"Dominguez, Nacho",Boston College,ACC,2022,8,16,402,1,0,3,1,0,0.0,false,0,1.306,0.3141,1600,56.8,true,true
St. Thomas::gistconnor,"Gist, Connor",St. Thomas,Summit,2022,11,15,832,0,1,9,1,0,0.0,false,0,1.304,0.2086,1397,33.1,true,true
Manhattan::boycenoah,"Boyce, Noah",Manhattan,Metro,2022,16,18,749,1,0,7,3,0,0.0,false,0,1.304,0.2230,1343,36.9,true,true
Cornell::team,TEAM,Cornell,Ivy,2022,TM,1,0,1,0,0,0,0,0.0,false,0,1.303,0.5941,1803,86.3,false,true
Xavier::kroppdylan,"Kropp, Dylan",Xavier,Big East,2022,24,18,1612,0,1,8,0,0,0.0,false,0,1.302,0.1296,1539,9.9,true,true
Old Dominion::missirolinicola,"Missiroli, Nicola",Old Dominion,Sun Belt,2022,21,12,660,0,0,8,3,0,0.0,false,0,1.301,0.2406,1598,41.7,true,true
St. Thomas::digradodevan,"DiGrado, Devan",St. Thomas,Summit,2022,7,12,452,0,2,1,0,0,0.0,false,0,1.300,0.2961,1416,53.7,true,true
Central Connecticut State::potentigiulio,"Potenti, Giulio",Central Connecticut State,Other / Non-D1,2022,22,5,138,1,0,6,4,0,0.0,false,0,1.299,0.4541,1245,75.5,false,false
Wake Forest::team,TEAM,Wake Forest,ACC,2022,TM,1,0,1,0,0,0,0,0.0,false,0,1.297,0.5929,1797,86.3,false,true
Western Michigan::walkerjordan,"Walker, Jordan",Western Michigan,Missouri Valley,2022,10,19,210,1,0,5,3,0,0.0,false,0,1.296,0.4041,1520,69.6,false,true
Presbyterian::malokundrin,"Maloku, Ndrin",Presbyterian,Big South,2022,19,5,172,1,0,6,2,0,0.0,false,0,1.296,0.4288,1319,73.1,false,true
George Washington::mathewsoncameron,"Mathewson, Cameron",George Washington,Atlantic 10,2022,16,14,483,1,0,6,3,0,0.0,false,0,1.295,0.2858,1438,51.5,true,true
Marquette::readharvey,"Read, Harvey",Marquette,Big East,2022,5,18,855,1,0,4,1,0,0.0,false,0,1.292,0.2041,1582,31.4,true,true
UAlbany::thielmannjeff,"Thielmann, Jeff",UAlbany,Other / Non-D1,2022,7,8,324,0,0,11,4,0,0.0,false,0,1.291,0.3440,1522,61,true,false
Milwaukee::gilyarddontell,"Gilyard , Dontell",Milwaukee,Horizon,2022,20,12,716,0,1,2,2,0,0.0,false,0,1.290,0.2283,1413,38.6,true,true
UMass::englebertjack,"Englebert, Jack",UMass,Summit,2022,8,9,618,0,1,5,2,0,0.0,false,0,1.287,0.2490,1485,43.8,true,true
Northern Illinois::thomaszachariah,"Thomas, Zachariah",Northern Illinois,Other / Non-D1,2022,7,10,440,0,0,6,4,0,0.0,false,0,1.286,0.2986,1542,54.1,true,false
Mount St. Mary's::russellethan,"Russell, Ethan",Mount St. Mary's,Metro,2022,32,16,1440,0,0,0,0,11,2.0,true,2,1.284,0.1405,1345,12.3,true,true
Xavier::rhineharttaylor,"Rhinehart, Taylor",Xavier,Big East,2022,14,17,490,0,0,8,3,0,0.0,false,0,1.283,0.2825,1532,50.5,true,true
Gonzaga::hansenjohnny,"Hansen, Johnny",Gonzaga,Pac-12,2022,4,19,1540,0,1,5,1,0,0.0,false,0,1.283,0.1334,1512,10.7,true,true
Bryant::rodriguezdiego,"Rodriguez, Diego",Bryant,America East,2022,8,9,360,0,2,4,0,0,0.0,false,0,1.282,0.3277,1409,58.5,true,true
Coastal Carolina::couteaumael,"Couteau, Mael",Coastal Carolina,Sun Belt,2022,26,15,690,0,1,2,1,0,0.0,false,0,1.281,0.2327,1594,39.8,true,true
Quinnipiac::schierenbeckluke,"Schierenbeck, Luke",Quinnipiac,Metro,2022,5,17,725,0,1,7,1,0,0.0,false,0,1.280,0.2258,1412,37.8,true,true
Purdue Fort Wayne::akimanamoses,"Akimana, Moses",Purdue Fort Wayne,Horizon,2022,12,14,644,1,0,4,2,0,0.0,false,0,1.280,0.2425,1375,42.3,true,true
Boston College::souzavictor,"Souza, Victor",Boston College,ACC,2022,5,16,876,0,1,4,1,0,0.0,false,0,1.279,0.2000,1600,30.1,true,true
Longwood::kalchnerjonas,"Kalchner, Jonas",Longwood,Big South,2022,5,12,992,1,0,5,2,0,0.0,false,0,1.279,0.1839,1392,24.8,true,true
Fairfield::leanojuanpablo,"Leano, Juan Pablo",Fairfield,Metro,2022,3,19,1639,0,0,7,5,0,0.0,false,0,1.277,0.1268,1381,9.2,true,true
Mount St. Mary's::bovenberglans,"Bovenberg, Lans",Mount St. Mary's,Metro,2022,27,8,428,1,1,2,1,0,0.0,false,0,1.276,0.3017,1298,54.6,true,true
Indiana::harmsjt,"Harms, JT",Indiana,Big Ten,2022,0,24,1587,0,0,0,0,44,16.0,true,13,1.276,0.1300,1654,10.1,true,true
Georgia State::rankenburggunther,"Rankenburg, Gunther",Georgia State,Sun Belt,2022,1,16,1350,0,0,0,0,20,6.0,true,6,1.275,0.1471,1513,14.2,true,true
Oakland::klomparensjack,"Klomparens, Jack",Oakland,Horizon,2022,5,13,457,0,0,10,4,0,0.0,false,0,1.274,0.2919,1463,52.7,true,true
Manhattan::torresomar,"Torres, Omar",Manhattan,Metro,2022,30,15,893,0,1,3,2,0,0.0,false,0,1.274,0.1971,1363,29,true,true
Georgia State::taylormatthew,"Taylor, Matthew",Georgia State,Sun Belt,2022,32,7,173,0,0,6,5,0,0.0,false,0,1.274,0.4249,1575,72.5,false,true
Kansas City::deanjack,"Dean, Jack",Kansas City,Summit,2022,17,17,1081,0,1,3,1,0,0.0,false,0,1.273,0.1728,1440,20.9,true,true
Duquesne::team,TEAM,Duquesne,Atlantic 10,2022,TM,1,0,1,0,0,0,0,0.0,false,0,1.272,0.5879,1772,86,false,true
Utah Tech::villasenorjimi,"Villasenor, Jimi",Utah Tech,Mountain West,2022,7,16,844,0,0,13,2,0,0.0,false,0,1.270,0.2043,1500,31.5,true,true
Saint Francis::jaegerjordaine,"Jaeger, Jordaine",Saint Francis,Other / Non-D1,2022,1,7,630,0,0,0,0,14,3.0,true,3,1.269,0.2447,1336,42.7,true,false
St. Francis Brooklyn::carbonecorrado,"Carbone, Corrado",St. Francis Brooklyn,Other / Non-D1,2022,17,6,228,1,0,4,2,0,0.0,false,0,1.268,0.3896,1272,67.9,false,false
Colgate::harrisethan,"Harris, Ethan",Colgate,Other / Non-D1,2022,34,11,719,1,0,3,2,0,0.0,false,0,1.267,0.2259,1504,37.8,true,false
Utah Valley::johnsoncarter,"Johnson, Carter",Utah Valley,Big West,2022,3,16,1045,0,0,8,3,0,0.0,false,0,1.266,0.1766,1559,22.2,true,true
Saint Louis::shterenbergalex,"Shterenberg, Alex",Saint Louis,Atlantic 10,2022,23,17,568,0,0,13,2,0,0.0,false,0,1.266,0.2593,1550,46.3,true,true
Seattle::lethermanbailey,"Letherman, Bailey",Seattle,West Coast,2022,16,14,689,0,0,9,3,0,0.0,false,0,1.262,0.2314,1580,39.5,true,true
Iona::silvajose,"Silva, Jose",Iona,Metro,2022,24,14,1069,0,1,6,2,0,0.0,false,0,1.261,0.1735,1396,21.2,true,true
Bellarmine::griffisben,"Griffis, Ben",Bellarmine,ASUN,2022,30,18,406,1,0,6,2,0,0.0,false,0,1.261,0.3078,1424,55.9,true,true
High Point::pinedatony,"Pineda, Tony",High Point,Big South,2022,14,5,129,1,0,3,2,0,0.0,false,0,1.258,0.4548,1558,75.6,false,true
Colgate::team,TEAM,Colgate,Other / Non-D1,2022,TM,2,0,1,0,0,0,0,0.0,false,0,1.258,0.5850,1472,85.6,false,false
VCU::mcleodscott,"McLeod, Scott",VCU,Atlantic 10,2022,27,15,1198,1,0,3,1,0,0.0,false,0,1.257,0.1597,1593,17.7,true,true
Furman::wamusnelllloyd,"Wamu Snell, Lloyd",Furman,Southern,2022,7,9,312,0,1,3,2,0,0.0,false,0,1.257,0.3453,1385,61.4,true,true
Dartmouth College::scottgarrett,"Scott, Garrett",Dartmouth College,Ivy,2022,31,16,784,1,0,6,2,0,0.0,false,0,1.255,0.2132,1467,34.7,true,true
Merrimack College::romeicarlo,"Romei, Carlo",Merrimack College,Metro,2022,16,14,1196,0,1,6,1,0,0.0,false,0,1.255,0.1598,1417,17.7,true,true
Brown::lawalzakary,"Lawal, Zakary",Brown,Ivy,2022,4,17,1032,1,0,4,2,0,0.0,false,0,1.255,0.1774,1465,22.8,true,true
SIUE::sophanavongmyles,"Sophanavong, Myles",SIUE,Other / Non-D1,2022,20,11,683,0,0,7,4,0,0.0,false,0,1.252,0.2318,1471,39.7,true,false
Santa Clara::schaeferfelix,"Schaefer, Felix",Santa Clara,West Coast,2022,1,13,1063,0,0,0,0,12,3.0,true,2,1.251,0.1736,1479,21.3,true,true
Bellarmine::stickleythomas,"Stickley, Thomas",Bellarmine,ASUN,2022,21,18,622,1,0,4,2,0,0.0,false,0,1.249,0.2449,1424,42.7,true,true
High Point::tmteam,"TM 
                                            TEAM",High Point,Big South,2022,TM,1,0,1,0,0,0,0,0.0,false,0,1.249,0.5832,1749,85.5,false,true
Stetson::laraluis,"Lara, Luis",Stetson,ASUN,2022,7,6,359,1,0,7,1,0,0.0,false,0,1.249,0.3244,1339,58.1,true,true
Monmouth::siegbrett,"Sieg, Brett",Monmouth,CAA,2022,16,12,300,0,1,4,3,0,0.0,false,0,1.248,0.3499,1422,62.2,true,true
Bryant::reimkeegan,"Reim, Keegan",Bryant,America East,2022,33,9,579,0,1,7,1,0,0.0,false,0,1.247,0.2549,1440,45.2,true,true
American::nunncooper,"Nunn, Cooper",American,Patriot,2022,12,18,1640,1,0,6,1,0,0.0,false,0,1.247,0.1255,1426,9.1,true,true
Saint Louis::boassomatteo,"Boasso, Matteo",Saint Louis,Atlantic 10,2022,25,8,127,1,0,4,3,0,0.0,false,0,1.246,0.4545,1515,75.5,false,true
Kansas City::nagysamuel,"Nagy, Samuel",Kansas City,Summit,2022,3,15,583,1,0,4,1,0,0.0,false,0,1.246,0.2538,1449,44.9,true,true
Columbia University::foleykeenan,"Foley, Keenan",Columbia University,Ivy,2022,8,15,252,1,0,2,1,0,0.0,false,0,1.245,0.3734,1509,65.5,false,true
Mercyhurst::binkowskithomas,"Binkowski, Thomas",Mercyhurst,NEC,2022,19,4,86,1,0,4,3,0,0.0,false,0,1.245,0.4890,1280,78.5,false,true
Cal State Fullerton::forosander,"Foro, Sander",Cal State Fullerton,Big West,2022,9,3,80,1,0,4,1,0,0.0,false,0,1.245,0.4945,1558,78.9,false,true
LIU::haferkornhenry,"Haferkorn, Henry",LIU,Other / Non-D1,2022,5,9,804,1,0,3,3,0,0.0,false,0,1.244,0.2090,1384,33.2,true,false
Rutgers::rosamilianico,"Rosamilia, Nico",Rutgers,Big Ten,2022,15,16,169,0,1,4,1,0,0.0,false,0,1.244,0.4233,1585,72.4,false,true
Western Illinois::milleradam,"Miller, Adam",Western Illinois,Ohio Valley,2022,31,8,143,1,0,2,1,0,0.0,false,0,1.244,0.4419,1393,74.3,false,true
Gardner-Webb::bartolonilorenzo,"Bartoloni, Lorenzo",Gardner-Webb,Big South,2022,22,15,252,0,0,0,0,8,1.0,true,3,1.244,0.3733,1338,65.5,false,true
NJIT::reisgyssamuel,"Reisgys, Samuel",NJIT,America East,2022,1,14,1260,0,0,0,0,6,1.0,true,1,1.243,0.1532,1469,15.9,true,true
Bradley::rogalskimichael,"Rogalski, Michael",Bradley,Other / Non-D1,2022,6,11,887,0,1,7,1,0,0.0,false,0,1.242,0.1959,1456,28.4,true,false
North Carolina::kabeyabenjamin,"Kabeya, Benjamin",North Carolina,ACC,2022,4,16,797,0,0,8,3,0,0.0,false,0,1.242,0.2100,1629,33.5,true,true
San Francisco::robertsreid,"Roberts, Reid",San Francisco,West Coast,2022,12,17,1410,1,0,4,2,0,0.0,false,0,1.241,0.1407,1518,12.3,true,true
Loyola Marymount::arcangeligianluca,"Arcangeli, Gianluca",Loyola Marymount,West Coast,2022,11,15,726,0,0,16,1,0,0.0,false,0,1.240,0.2225,1494,36.8,true,true
California Baptist::gomezantonio,"Gomez, Antonio",California Baptist,Pac-12,2022,13,20,1778,0,0,6,4,0,0.0,false,0,1.239,0.1174,1506,7.4,true,true
