identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
University of Southern Indiana::rickeysean,"Rickey, Sean",University of Southern Indiana,Ohio Valley,2018,3,16,1184,11,6,56,27,0,0.0,false,0,16.969,1.0207,1311,99,true,true
George Washington::haynesbrownoscar,"Haynes Brown, Oscar",George Washington,Atlantic 10,2018,14,12,669,9,3,43,28,0,0.0,false,0,16.757,1.4736,1445,99.9,true,true
James Madison::ferriolmanuel,"Ferriol, Manuel",James Madison,Sun Belt,2018,10,22,1153,9,5,38,21,0,0.0,false,0,16.712,1.0261,1502,99.1,true,true
Michigan::hallahanjack,"Hallahan, Jack",Michigan,Big Ten,2018,11,15,1338,6,7,54,22,0,0.0,false,0,16.657,0.9171,1520,98,true,true
UC Irvine::canalesivan,"Canales, Ivan",UC Irvine,Big West,2018,10,19,1495,9,4,48,23,0,0.0,false,0,16.587,0.8399,1499,96.6,true,true
Wake Forest::lapabruno,"Lapa, Bruno",Wake Forest,ACC,2018,10,14,846,8,7,30,16,0,0.0,false,0,16.586,1.2604,1583,99.8,true,true
James Madison::wardbaptisteaaron,"Ward-Baptiste, Aaron",James Madison,Sun Belt,2018,9,23,1318,7,5,40,24,0,0.0,false,0,16.506,0.9198,1500,98.1,true,true
UC Santa Barbara::michaelrodney,"Michael, Rodney",UC Santa Barbara,Big West,2018,9,19,1517,7,5,47,23,0,0.0,false,0,16.499,0.8264,1508,96.4,true,true
Duke::rayyanissa,"Rayyan, Issa",Duke,ACC,2018,17,20,1477,6,3,43,24,0,0.0,false,0,16.424,0.8401,1659,96.7,true,true
Milwaukee::conwayevan,"Conway, Evan",Milwaukee,Horizon,2018,9,21,1610,8,5,54,25,0,0.0,false,0,16.314,0.7810,1423,95.2,true,true
Portland::michelbenji,"MICHEL, Benji",Portland,West Coast,2018,19,12,1023,10,2,45,23,0,0.0,false,0,16.276,1.0900,1482,99.4,true,true
UConn::mbackethiamabdou,"Mbacke Thiam, Abdou",UConn,Big East,2018,11,12,1033,8,4,56,22,0,0.0,false,0,16.219,1.0792,1552,99.4,true,true
Boston College::enstromsimon,"Enstrom, Simon",Boston College,ACC,2018,9,16,1296,9,1,49,23,0,0.0,false,0,16.200,0.9157,1621,97.9,true,true
Pittsburgh::edwardkizza,Edward Kizza,Pittsburgh,ACC,2018,9,14,1093,13,0,30,19,0,0.0,false,0,16.165,1.0341,1639,99.1,true,true
Charlotte::brucedaniel,"Bruce, Daniel",Charlotte,American,2018,10,21,1421,6,5,48,24,0,0.0,false,0,16.143,0.8517,1530,96.8,true,true
Villanova::zandizach,"ZANDI, Zach",Villanova,Big East,2018,10,17,1456,7,4,48,24,0,0.0,false,0,16.130,0.8355,1516,96.5,true,true
Missouri State::dollingjosh,"Dolling, Josh",Missouri State,American,2018,14,17,1372,10,3,46,25,0,0.0,false,0,15.991,0.8671,1408,97.1,true,true
Stanford::bashtiamir,"Bashti, Amir",Stanford,ACC,2018,11,15,1256,4,6,45,21,0,0.0,false,0,15.872,0.9198,1600,98,true,true
Bellarmine::bernedotomas,"Bernedo, Tomas",Bellarmine,ASUN,2018,9,19,1480,6,9,49,22,0,0.0,false,0,15.851,0.8121,1332,96,true,true
Air Force::parkerklint,"Parker, Klint",Air Force,Mountain West,2018,2,22,1254,8,4,42,23,0,0.0,false,0,15.739,0.9139,1484,97.9,true,true
UConn::harrisdayonn,"Harris, Dayonn",UConn,Big East,2018,5,21,1586,4,9,37,15,0,0.0,false,0,15.726,0.7643,1560,94.8,true,true
Saint Mary's::engebretsenanders,"Engebretsen, Anders",Saint Mary's,West Coast,2018,11,14,1083,7,4,51,25,0,0.0,false,0,15.503,1.0020,1449,98.9,true,true
UTRGV::akiowilliam,"Akio, William",UTRGV,Ohio Valley,2018,20,17,1230,5,8,47,24,0,0.0,false,0,15.475,0.9128,1427,97.8,true,true
Oakland::popovicnebojsa,"POPOVIC, Nebojsa",Oakland,Horizon,2018,11,16,1274,4,6,60,18,0,0.0,false,0,15.385,0.8848,1481,97.4,true,true
Rhode Island::zarokostasstavros,"Zarokostas, Stavros",Rhode Island,Atlantic 10,2018,9,17,1405,8,4,38,24,0,0.0,false,0,15.349,0.8205,1472,96.3,true,true
Queens::robinsonedmundo,"Robinson , Edmundo",Queens,ASUN,2018,11,17,1249,8,7,54,24,0,0.0,false,0,15.184,0.8871,1280,97.5,true,true
Saint Joseph's::dahnalvin,"Dahn, Alvin",Saint Joseph's,Atlantic 10,2018,23,16,1168,6,10,32,14,0,0.0,false,0,15.134,0.9288,1403,98.2,true,true
UC Irvine::ortizjose,"Ortiz, Jose",UC Irvine,Big West,2018,11,19,1469,7,3,56,24,0,0.0,false,0,15.121,0.7825,1499,95.2,true,true
Mercyhurst::tophovenhenri,"Tophoven, Henri",Mercyhurst,NEC,2018,14,15,929,8,6,50,28,0,0.0,false,0,15.002,1.0812,1283,99.4,true,true
Northern Kentucky::greivealex,"Greive, Alex",Northern Kentucky,Horizon,2018,7,17,1470,5,11,37,16,0,0.0,false,0,14.884,0.7710,1370,94.9,true,true
Louisville::schmitttate,"Schmitt, Tate",Louisville,ACC,2018,10,17,1377,5,4,34,19,0,0.0,false,0,14.860,0.8091,1664,95.9,true,true
Saint Louis::novaesleo,"Novaes, Leo",Saint Louis,Atlantic 10,2018,11,16,953,5,5,48,25,0,0.0,false,0,14.819,1.0509,1494,99.2,true,true
Central Arkansas::brodackiniklas,"Brodacki, Niklas",Central Arkansas,ASUN,2018,9,18,1498,9,0,49,30,0,0.0,false,0,14.773,0.7548,1468,94.5,true,true
FGCU::mullingsovonte,"Mullings, O’Vonte",FGCU,ASUN,2018,21,15,1084,7,3,40,24,0,0.0,false,0,14.690,0.9536,1490,98.5,true,true
Marist::gavilanesallen,"Gavilanes, Allen",Marist,Metro,2018,10,16,1365,5,6,49,24,0,0.0,false,0,14.671,0.8050,1454,95.8,true,true
UConn::thiamabdoumbacke,"THIAM, Abdou Mbacke",UConn,Big East,2018,11,9,801,7,5,30,14,0,0.0,false,0,14.639,1.1657,1572,99.7,true,true
FIU::ahlinvijoris,"Ahlinvi, Joris",FIU,American,2018,11,15,1332,7,2,59,25,0,0.0,false,0,14.622,0.8175,1530,96.1,true,true
Saint Joseph's::barryritchie,"Barry, Ritchie",Saint Joseph's,Atlantic 10,2018,14,17,1388,9,4,43,21,0,0.0,false,0,14.572,0.7901,1419,95.5,true,true
Vermont::alvesgeo,"Alves, Geo",Vermont,America East,2018,2,13,968,7,2,56,27,0,0.0,false,0,14.556,1.0231,1447,99.1,true,true
UC Riverside::aguirredaniel,"Aguirre, Daniel",UC Riverside,Pac-12,2018,17,17,1331,6,1,56,27,0,0.0,false,0,14.546,0.8141,1524,96,true,true
Hofstra::brownluke,"Brown, Luke",Hofstra,CAA,2018,7,15,994,6,3,41,24,0,0.0,false,0,14.512,1.0020,1498,98.9,true,true
Temple University::fernandeslukas,"Fernandes, Lukas",Temple University,American,2018,11,19,1217,6,4,46,24,0,0.0,false,0,14.375,0.8605,1493,96.9,true,true
SMU::cuelloemil,"Cuello, Emil",SMU,ACC,2018,10,17,1381,5,6,44,21,0,0.0,false,0,14.340,0.7817,1507,95.2,true,true
California Baptist::juddpreston,"Judd, Preston",California Baptist,Pac-12,2018,11,13,842,10,2,46,26,0,0.0,false,0,14.327,1.1069,1398,99.5,true,true
Rhode Island::akselsenedvin,"Akselsen, Edvin",Rhode Island,Atlantic 10,2018,28,16,1051,7,6,28,15,0,0.0,false,0,14.313,0.9520,1496,98.5,true,true
Saint Mary's::rudeljake,"Rudel, Jake",Saint Mary's,West Coast,2018,15,14,909,9,5,32,16,0,0.0,false,0,14.268,1.0485,1449,99.2,true,true
Bradley::wintermeyergerit,"Wintermeyer, Gerit",Bradley,Other / Non-D1,2018,9,14,1193,7,4,53,25,0,0.0,false,0,14.261,0.8668,1390,97.1,true,false
Xavier::sergisamson,"SERGI, Samson",Xavier,Big East,2018,24,17,1018,9,3,40,15,0,0.0,false,0,14.211,0.9671,1508,98.7,true,true
Michigan State::sierakowskiryan,"Sierakowski, Ryan",Michigan State,Big Ten,2018,11,13,1152,8,4,32,18,0,0.0,false,0,14.057,0.8776,1477,97.2,true,true
Tulsa::bromstedtchase,"Bromstedt, Chase",Tulsa,American,2018,6,19,1674,5,6,40,15,0,0.0,false,0,14.050,0.6616,1521,91.7,true,true
VCU::hajisiad,"HAJI, Siad",VCU,Atlantic 10,2018,10,17,1451,5,9,27,11,0,0.0,false,0,14.015,0.7375,1512,94.2,true,true
Saint Joseph's::maricleon,"Maric, Leon",Saint Joseph's,Atlantic 10,2018,27,17,1033,12,1,31,17,0,0.0,false,0,13.861,0.9361,1419,98.4,true,true
Georgia State::hemmingsmax,"Hemmings, Max",Georgia State,Sun Belt,2018,21,15,1229,4,5,46,22,0,0.0,false,0,13.851,0.8263,1448,96.3,true,true
St. John's::forstermatt,"FORSTER, Matt",St. John's,Big East,2018,15,16,1243,6,4,37,22,0,0.0,false,0,13.832,0.8184,1493,96.1,true,true
Pacific::jimenezjonathan,"Jimenez, Jonathan",Pacific,West Coast,2018,23,14,974,8,4,24,14,0,0.0,false,0,13.827,0.9728,1484,98.7,true,true
St. Bonaventure::nwafornsokosi,"Nwafornso, Kosi",St. Bonaventure,Atlantic 10,2018,11,15,1198,8,4,40,19,0,0.0,false,0,13.814,0.8398,1446,96.6,true,true
Oregon State::amandagloire,"Amanda, Gloire",Oregon State,Pac-12,2018,9,16,1466,6,2,49,19,0,0.0,false,0,13.776,0.7205,1592,93.7,true,true
Rhode Island::brangmanchae,"Brangman, Chae",Rhode Island,Atlantic 10,2018,18,16,1115,7,3,35,20,0,0.0,false,0,13.764,0.8814,1492,97.3,true,true
Charlotte::maddentommy,"Madden, Tommy",Charlotte,American,2018,22,21,1800,4,5,47,21,0,0.0,false,0,13.745,0.6123,1530,89.4,true,true
William & Mary::bustamanteantonio,"Bustamante, Antonio",William & Mary,CAA,2018,10,14,1045,3,7,48,20,0,0.0,false,0,13.547,0.9097,1483,97.8,true,true
Liberty::mendozakevin,"MENDOZA, Kevin",Liberty,Southern,2018,10,13,972,9,4,32,24,0,0.0,false,0,13.532,0.9554,1345,98.5,true,true
St. John's::simonsenskage,"SIMONSEN, Skage",St. John's,Big East,2018,8,16,1333,6,4,36,18,0,0.0,false,0,13.377,0.7541,1493,94.5,true,true
Marist::bounthongsamad,"Bounthong, Samad",Marist,Metro,2018,7,17,1412,6,3,49,22,0,0.0,false,0,13.335,0.7201,1452,93.6,true,true
Syracuse::buchanantajon,"Buchanan, Tajon",Syracuse,ACC,2018,17,13,743,6,4,31,15,0,0.0,false,0,13.303,1.1216,1601,99.5,true,true
Marquette::prpaluka,"Prpa, Luka",Marquette,Big East,2018,10,19,1744,6,5,39,13,0,0.0,false,0,13.298,0.6096,1532,89.4,true,true
UIC::toddmax,"Todd,Max",UIC,Missouri Valley,2018,7,13,1118,7,0,55,25,0,0.0,false,0,13.276,0.8518,1436,96.8,true,true
Liberty::mbuyutresor,"MBUYU, Tresor",Liberty,Southern,2018,11,13,1062,10,3,49,24,0,0.0,false,0,13.232,0.8807,1345,97.3,true,true
James Madison::jeffriscarson,"Jeffris, Carson",James Madison,Sun Belt,2018,8,22,1010,8,4,27,16,0,0.0,false,0,13.194,0.9097,1496,97.8,true,true
UMBC::marconicesare,"Marconi,Cesare",UMBC,America East,2018,32,17,1046,5,3,57,25,0,0.0,false,0,13.152,0.8853,1497,97.4,true,true
Rider University::decastropablo,"DeCastro, Pablo",Rider University,Metro,2018,7,21,1774,9,1,38,21,0,0.0,false,0,13.042,0.5911,1429,88.4,true,true
Quinnipiac::dallyrashawn,"Dally, Rashawn",Quinnipiac,Metro,2018,18,19,1623,6,6,43,17,0,0.0,false,0,12.973,0.6311,1437,90.4,true,true
Drexel::ebbesenmathias,"Ebbesen, Mathias",Drexel,CAA,2018,10,16,1351,8,2,43,20,0,0.0,false,0,12.911,0.7233,1455,93.8,true,true
Pacific::rileycamden,"Riley, Camden",Pacific,West Coast,2018,5,14,1171,7,5,27,14,0,0.0,false,0,12.908,0.8035,1484,95.8,true,true
Butler::guhlbrandon,"Guhl, Brandon",Butler,Big East,2018,11,18,1400,7,4,34,12,0,0.0,false,0,12.895,0.7034,1529,93.4,true,true
Rutgers::halljordan,"Hall, Jordan",Rutgers,Big Ten,2018,9,10,792,10,0,40,18,0,0.0,false,0,12.871,1.0460,1441,99.2,true,true
UCLA::hundleymatt,"Hundley, Matt",UCLA,Big Ten,2018,17,16,1049,3,5,40,20,0,0.0,false,0,12.820,0.8636,1572,97,true,true
Maryland::sejdicamar,"Sejdic, Amar",Maryland,Big Ten,2018,10,16,1405,5,1,49,24,0,0.0,false,0,12.808,0.6973,1599,93.1,true,true
Coastal Carolina::ntsabelengtsiki,"Ntsabeleng, Tsiki",Coastal Carolina,Sun Belt,2018,7,15,982,5,6,32,14,0,0.0,false,0,12.800,0.9027,1503,97.7,true,true
Seton Hall::tibblingcj,"Tibbling, CJ",Seton Hall,Big East,2018,9,14,1089,6,2,59,21,0,0.0,false,0,12.793,0.8396,1461,96.6,true,true
St. Thomas::kiddwill,"Kidd, Will",St. Thomas,Summit,2018,12,21,1721,7,6,40,20,0,0.0,false,0,12.779,0.5946,1305,88.6,true,true
Dayton::taneskirok,"Taneski, Rok",Dayton,Atlantic 10,2018,10,19,1736,2,3,75,22,0,0.0,false,0,12.581,0.5823,1496,87.9,true,true
ETSU::dannybarlow,Danny Barlow,ETSU,Southern,2018,7,14,1103,8,1,41,21,0,0.0,false,0,12.515,0.8159,1484,96,true,true
Campbell::jacquelthibaut,"JACQUEL, Thibaut",Campbell,CAA,2018,18,19,1196,4,8,42,19,0,0.0,false,0,12.502,0.7691,1401,94.9,true,true
FGCU::adamsshak,"Adams, Shak",FGCU,ASUN,2018,17,14,960,5,7,24,14,0,0.0,false,0,12.500,0.8977,1501,97.6,true,true
Michigan::osmanumarfarouk,"Osman, Umar Farouk",Michigan,Big Ten,2018,10,15,1343,9,3,31,13,0,0.0,false,0,12.486,0.7052,1520,93.4,true,true
Merrimack College::begliardighidinifilippo,"Begliardi Ghidini, Filippo",Merrimack College,Metro,2018,27,18,1255,7,1,57,30,0,0.0,false,0,12.462,0.7403,1296,94.3,true,true
UC Irvine::quezadaalvaro,"Quezada, Alvaro",UC Irvine,Big West,2018,14,19,1482,4,5,41,18,0,0.0,false,0,12.429,0.6518,1499,91.5,true,true
Radford::robertskieran,"Roberts, Kieran",Radford,Big South,2018,7,16,1355,6,2,49,26,0,0.0,false,0,12.419,0.6972,1457,93.1,true,true
Indiana::dorseygriffin,"Dorsey, Griffin",Indiana,Big Ten,2018,14,17,973,3,5,40,15,0,0.0,false,0,12.401,0.8832,1587,97.4,true,true
Stetson::colaserwan,"COLAS, Erwan",Stetson,ASUN,2018,20,17,1153,7,3,43,15,0,0.0,false,0,12.383,0.7830,1478,95.3,true,true
San Diego::berrymiguel,"Berry, Miguel",San Diego,West Coast,2018,9,17,1367,6,1,50,21,0,0.0,false,0,12.289,0.6862,1493,92.7,true,true
Purdue Fort Wayne::lopezromain,"Lopez, Romain",Purdue Fort Wayne,Horizon,2018,10,16,1236,2,9,36,15,0,0.0,false,0,12.283,0.7391,1409,94.2,true,true
Akron::kahsayezana,"Kahsay, Ezana",Akron,Big East,2018,7,24,922,4,5,33,14,0,0.0,false,0,12.197,0.9027,1600,97.7,true,true
UConn::diopibrahima,"Diop, Ibrahima",UConn,Big East,2018,9,21,1360,7,1,35,17,0,0.0,false,0,12.183,0.6836,1560,92.5,true,true
Utah Valley::buxtonaustin,"Buxton, Austin",Utah Valley,Big West,2018,23,17,1165,5,3,42,22,0,0.0,false,0,12.140,0.7637,1460,94.8,true,true
Omaha::diegogutierrez,Diego Gutierrez,Omaha,Summit,2018,10,10,832,6,4,34,18,0,0.0,false,0,12.137,0.9619,1481,98.6,true,true
Michigan State::jonesdejuan,"Jones, DeJuan",Michigan State,Big Ten,2018,6,13,969,5,4,28,19,0,0.0,false,0,12.085,0.8657,1477,97.1,true,true
George Mason::akinlosotutunde,"AKINLOSOTU, Tunde",George Mason,Atlantic 10,2018,9,15,1123,5,5,32,17,0,0.0,false,0,12.053,0.7791,1439,95.2,true,true
Northern Illinois::maertinsjan,"MAERTINS, Jan",Northern Illinois,Other / Non-D1,2018,15,12,789,5,5,26,17,0,0.0,false,0,12.052,0.9890,1465,98.8,true,false
DePaul::elshafeizach,"El-Shafei, Zach",DePaul,Big East,2018,11,18,1420,4,1,53,26,0,0.0,false,0,12.047,0.6551,1490,91.6,true,true
Sacramento State::kikanovicbenji,"Kikanovic, Benji",Sacramento State,Big West,2018,9,17,1324,5,4,34,16,0,0.0,false,0,12.018,0.6891,1500,92.8,true,true
Charlotte::britojoe,"Brito, Joe",Charlotte,American,2018,7,21,1199,3,6,41,15,0,0.0,false,0,11.997,0.7401,1530,94.3,true,true
Lehigh::luchinijosh,"Luchini, Josh",Lehigh,Patriot,2018,19,16,1130,6,2,40,23,0,0.0,false,0,11.991,0.7721,1450,95,true,true
UIC::saddlermarkell,"Saddler,Markell",UIC,Missouri Valley,2018,11,13,872,4,8,30,11,0,0.0,false,0,11.950,0.9200,1436,98.1,true,true
Albany::nicosolabarrieta,Nico Solabarrieta,Albany,Other / Non-D1,2018,7,9,589,9,3,25,16,0,0.0,false,0,11.867,1.1634,1405,99.7,true,false
Old Dominion::klosterhalfenniko,"KLOSTERHALFEN, Niko",Old Dominion,Sun Belt,2018,7,13,1149,5,7,22,10,0,0.0,false,0,11.865,0.7559,1547,94.6,true,true
Saint Peter's::jowersjordan,"Jowers,Jordan",Saint Peter's,Metro,2018,7,18,1666,7,1,57,23,0,0.0,false,0,11.862,0.5710,1399,87.2,true,true
ETSU::cameronwoodfin,Cameron Woodfin,ETSU,Southern,2018,4,14,1134,6,3,38,17,0,0.0,false,0,11.843,0.7618,1484,94.7,true,true
Davidson College::thompsonjaylen,"Thompson, Jaylen",Davidson College,Atlantic 10,2018,22,18,1447,4,5,32,19,0,0.0,false,0,11.790,0.6336,1500,90.5,true,true
Milwaukee::latinovichvuk,"Latinovich, Vuk",Milwaukee,Horizon,2018,6,21,1874,4,4,54,21,0,0.0,false,0,11.787,0.5170,1423,83.6,true,true
Davidson College::howellhenry,"Howell, Henry",Davidson College,Atlantic 10,2018,14,18,1488,5,4,30,15,0,0.0,false,0,11.738,0.6177,1500,89.9,true,true
SMU::munjomaeddie,"Munjoma, Eddie",SMU,ACC,2018,12,17,1575,2,7,35,15,0,0.0,false,0,11.732,0.5909,1507,88.4,true,true
Utah Valley::frischknechtblake,"Frischknecht, Blake",Utah Valley,Big West,2018,16,17,952,6,1,45,19,0,0.0,false,0,11.720,0.8527,1460,96.8,true,true
Marshall::robertsjamil,"Roberts, Jamil",Marshall,Sun Belt,2018,11,18,1573,5,4,41,16,0,0.0,false,0,11.687,0.5895,1518,88.3,true,true
Clemson::adriannunez,Adrian Nunez,Clemson,ACC,2018,11,17,1237,6,2,31,16,0,0.0,false,0,11.683,0.7067,1625,93.4,true,true
Princeton::mcsherrysean,"McSherry, Sean",Princeton,Ivy,2018,3,17,1287,4,4,30,21,0,0.0,false,0,11.598,0.6820,1461,92.4,true,true
Georgetown::achara,ACHARA,Georgetown,Big East,2018,20,18,1410,4,1,53,20,0,0.0,false,0,11.586,0.6363,1565,90.6,true,true
University of Southern Indiana::ramirezeric,"Ramirez, Eric",University of Southern Indiana,Ohio Valley,2018,7,18,1026,8,2,49,22,0,0.0,false,0,11.536,0.7988,1307,95.7,true,true
Santa Clara::ruizduranjavier,"RUIZ DURAN, Javier",Santa Clara,West Coast,2018,11,13,1174,6,4,30,12,0,0.0,false,0,11.491,0.7235,1509,93.8,true,true
Sacred Heart::navarrosegundo,"Navarro, Segundo",Sacred Heart,Metro,2018,11,12,1096,4,3,53,23,0,0.0,false,0,11.484,0.7596,1390,94.6,true,true
Wright State::corfederi,"Corfe, Deri",Wright State,Horizon,2018,11,9,739,4,5,35,13,0,0.0,false,0,11.427,0.9833,1501,98.8,true,true
Purdue Fort Wayne::lieshoutmatthew,"Lieshout, Matthew",Purdue Fort Wayne,Horizon,2018,8,16,1283,11,1,23,14,0,0.0,false,0,11.405,0.6735,1409,92.1,true,true
Vermont::freitasjustin,"Freitas, Justin",Vermont,America East,2018,7,12,799,5,4,40,17,0,0.0,false,0,11.397,0.9339,1439,98.3,true,true
Cal Poly::goodesean,"Goode, Sean",Cal Poly,Pac-12,2018,23,16,1214,7,2,36,15,0,0.0,false,0,11.352,0.6986,1483,93.1,true,true
Hofstra::vowinkelmatthew,"Vowinkel, Matthew",Hofstra,CAA,2018,21,21,1699,8,0,34,16,0,0.0,false,0,11.343,0.5405,1504,85.3,true,true
Princeton::colvinjeremy,"Colvin, Jeremy",Princeton,Ivy,2018,13,17,1049,5,1,39,21,0,0.0,false,0,11.335,0.7745,1461,95,true,true
Stanford::ryanzach,"Ryan, Zach",Stanford,ACC,2018,14,14,837,6,2,22,13,0,0.0,false,0,11.323,0.9012,1612,97.7,true,true
UC Santa Barbara::candiathibault,"Candia, Thibault",UC Santa Barbara,Big West,2018,85,19,965,3,9,18,9,0,0.0,false,0,11.312,0.8189,1508,96.2,true,true
Mercyhurst::sarrhady,"Sarr, Hady",Mercyhurst,NEC,2018,7,16,1127,7,0,53,25,0,0.0,false,0,11.274,0.7326,1313,94.1,true,true
