identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
St. Thomas::gineralejandro,"Giner, Alejandro",St. Thomas,Summit,2025,10,14,652,4,1,10,6,0,0.0,false,0,5.057,0.5519,1509,84,true,true
Northern Kentucky::purksjason,"Purks, Jason",Northern Kentucky,Horizon,2025,17,16,1028,2,1,21,12,0,0.0,false,0,5.051,0.4111,1410,68.2,true,true
DePaul::pacekeagan,"Pace, Keagan",DePaul,Big East,2025,20,15,364,4,0,16,9,0,0.0,false,0,5.049,0.7463,1497,94.2,true,true
Navy::galluccinick,"Gallucci, Nick",Navy,Patriot,2025,7,14,683,3,1,18,7,0,0.0,false,0,5.035,0.5351,1377,82.1,true,true
High Point::guettelmo,"Guettel, Mo",High Point,Big South,2025,11,16,518,2,0,20,9,0,0.0,false,0,5.034,0.6262,1542,88.7,true,true
Bucknell::samelkojakub,"Samelko, Jakub",Bucknell,Patriot,2025,17,17,525,3,0,12,11,0,0.0,false,0,5.033,0.6216,1435,88.4,true,true
Canisius::baumslagnoah,"Baumslag, Noah",Canisius,Metro,2025,23,15,759,1,3,17,8,0,0.0,false,0,5.031,0.5012,1391,78.8,true,true
Marshall::fujitatakahiro,"Fujita, Takahiro",Marshall,Sun Belt,2025,15,20,766,3,1,10,6,0,0.0,false,0,5.024,0.4978,1580,78.5,true,true
NC State::santamariacarlos,"Santamaria, Carlos",NC State,ACC,2025,4,23,1194,2,2,13,4,0,0.0,false,0,5.020,0.3680,1648,61.8,true,true
San Jose State::fernandezangel,"Fernandez, Angel",San Jose State,Mountain West,2025,7,20,1538,1,3,12,5,0,0.0,false,0,5.014,0.3040,1503,51.1,true,true
Davidson College::youngbaylen,"Young, Baylen",Davidson College,Atlantic 10,2025,16,19,875,0,6,7,3,0,0.0,false,0,5.011,0.4559,1536,73.8,true,true
Hofstra::hempelmannperezpablo,"Hempelmann-Perez, Pablo",Hofstra,CAA,2025,33,15,501,1,3,14,7,0,0.0,false,0,4.991,0.6333,1505,89.1,true,true
High Point::kamrathlukas,"Kamrath, Lukas",High Point,Big South,2025,5,18,1538,3,1,17,5,0,0.0,false,0,4.990,0.3029,1516,50.9,true,true
Queens::baptistellivitor,"Baptistelli, Vitor",Queens,ASUN,2025,12,14,750,1,2,14,8,0,0.0,false,0,4.988,0.5017,1457,78.9,true,true
DePaul::waskijayden,"Waski, Jayden",DePaul,Big East,2025,31,17,1035,0,4,12,4,0,0.0,false,0,4.984,0.4052,1478,67.3,true,true
Iona::bolurenbiya,"Bolur, Enbiya",Iona,Metro,2025,30,15,687,3,2,21,7,0,0.0,false,0,4.972,0.5282,1351,81.5,true,true
NC State::markovicnikola,"Markovic, Nikola",NC State,ACC,2025,6,23,1884,2,2,12,4,0,0.0,false,0,4.970,0.2572,1648,40.8,true,true
Green Bay::lecheltnoah,"Lechelt, Noah",Green Bay,Other / Non-D1,2025,20,15,666,1,2,18,7,0,0.0,false,0,4.968,0.5378,1410,82.4,true,false
FIU::helanjohan,"Helan, Johan",FIU,American,2025,17,16,1048,2,1,16,8,0,0.0,false,0,4.964,0.4004,1563,66.7,true,true
St. Bonaventure::shillingtoncallum,"Shillington, Callum",St. Bonaventure,Atlantic 10,2025,6,15,1316,1,2,23,7,0,0.0,false,0,4.960,0.3394,1397,57.4,true,true
Old Dominion::stathammichael,"Statham, Michael",Old Dominion,Sun Belt,2025,1,17,1550,0,0,0,0,56,17.0,true,15,4.956,0.2996,1540,50.2,true,true
Stonehill College::rapozajared,"Rapoza, Jared",Stonehill College,NEC,2025,2,17,1116,1,1,21,14,0,0.0,false,0,4.953,0.3824,1400,64.1,true,true
Elon::leavittjackson,"Leavitt, Jackson",Elon,Other / Non-D1,2025,1,17,1550,0,0,0,0,21,2.0,true,7,4.941,0.2989,1512,50.1,true,false
Stony Brook::konoryota,"Kono, Ryota",Stony Brook,CAA,2025,22,17,708,2,3,12,4,0,0.0,false,0,4.940,0.5161,1462,80.2,true,true
NJIT::rebelodiogo,"Rebelo, Diogo",NJIT,America East,2025,6,14,971,0,0,42,14,0,0.0,false,0,4.938,0.4205,1469,69.5,true,true
Robert Morris::overkampfabian,"Overkamp, Fabian",Robert Morris,Horizon,2025,4,17,1408,2,2,20,7,0,0.0,false,0,4.932,0.3213,1372,54.6,true,true
Georgetown::lampmantate,"Lampman, Tate",Georgetown,Big East,2025,25,18,1032,2,2,7,4,0,0.0,false,0,4.929,0.4026,1651,67,true,true
Fordham::grambergede,"Gramberg, Ede",Fordham,Atlantic 10,2025,8,16,1317,1,2,20,6,0,0.0,false,0,4.925,0.3375,1482,57.2,true,true
Lindenwood::blakeethan,"Blake, Ethan",Lindenwood,Ohio Valley,2025,3,15,867,1,3,18,7,0,0.0,false,0,4.925,0.4528,1364,73.3,true,true
Houston Christian::thirkillben,"Thirkill, Ben",Houston Christian,Ohio Valley,2025,3,19,1448,1,3,19,6,0,0.0,false,0,4.919,0.3139,1356,52.9,true,true
George Washington::lamitommaso,"Lami, Tommaso",George Washington,Atlantic 10,2025,14,16,697,1,3,13,6,0,0.0,false,0,4.910,0.5187,1471,80.5,true,true
Liberty::kellylucas,"Kelly, Lucas",Liberty,Southern,2025,3,16,1240,4,1,14,9,0,0.0,false,0,4.905,0.3518,1349,59.9,true,true
George Washington::nicholsonalex,"Nicholson, Alex",George Washington,Atlantic 10,2025,7,16,1137,0,3,20,9,0,0.0,false,0,4.898,0.3742,1471,62.9,true,true
DePaul::hanjoon,"Han, Joon",DePaul,Big East,2025,6,17,1076,3,0,20,7,0,0.0,false,0,4.896,0.3891,1478,65.1,true,true
Northern Illinois::sheffieldvance,"Sheffield, Vance",Northern Illinois,Other / Non-D1,2025,15,11,801,2,1,24,9,0,0.0,false,0,4.893,0.4744,1437,75.9,true,false
University of Southern Indiana::murphytony,"Murphy, Tony",University of Southern Indiana,Ohio Valley,2025,7,15,737,1,5,7,3,0,0.0,false,0,4.891,0.4998,1392,78.8,true,true
Dayton::lijewskicooper,"Lijewski, Cooper",Dayton,Atlantic 10,2025,12,18,798,1,2,15,11,0,0.0,false,0,4.891,0.4754,1490,76,true,true
Davidson College::zeballosnico,"Zeballos, Nico",Davidson College,Atlantic 10,2025,27,19,653,2,2,14,6,0,0.0,false,0,4.890,0.5378,1536,82.5,true,true
Cleveland State::rimacjosip,"Rimac, Josip",Cleveland State,Horizon,2025,11,18,801,0,4,17,6,0,0.0,false,0,4.886,0.4739,1439,75.9,true,true
Xavier::bakaranharun,"Bakaran, Harun",Xavier,Big East,2025,18,14,682,3,1,12,7,0,0.0,false,0,4.885,0.5236,1513,80.9,true,true
St. John's::porucznikandrew,"Porucznik, Andrew",St. John's,Big East,2025,19,19,1589,2,1,21,5,0,0.0,false,0,4.870,0.2900,1569,48.4,true,true
FIU::mutsolienrique,"Mutsoli, Enrique",FIU,American,2025,12,16,624,2,0,18,11,0,0.0,false,0,4.862,0.5500,1563,83.8,true,true
San Jose State::ruizneo,"Ruiz, Neo",San Jose State,Mountain West,2025,16,18,818,1,1,25,10,0,0.0,false,0,4.861,0.4657,1503,74.9,true,true
Belmont University::pealouis,"Peña, Louis",Belmont University,Missouri Valley,2025,6,16,823,3,1,13,6,0,0.0,false,0,4.856,0.4636,1437,74.6,true,true
George Mason::godinhojaime,"Godinho, Jaime",George Mason,Atlantic 10,2025,22,14,1131,1,2,20,6,0,0.0,false,0,4.854,0.3731,1516,62.7,true,true
Harvard::palacioalejandro,"Palacio, Alejandro",Harvard,Ivy,2025,27,16,857,2,2,13,4,0,0.0,false,0,4.852,0.4512,1579,73.1,true,true
Brown::pereyramateo,"Pereyra, Mateo",Brown,Ivy,2025,14,15,665,4,0,7,6,0,0.0,false,0,4.845,0.5284,1530,81.5,true,true
Saint Louis::leathermancarlos,"Leatherman, Carlos",Saint Louis,Atlantic 10,2025,2,23,1715,0,4,11,4,0,0.0,false,0,4.844,0.2721,1611,44.5,true,true
San Francisco::maldonadochris,"Maldonado, Chris",San Francisco,West Coast,2025,11,16,988,2,3,7,3,0,0.0,false,0,4.842,0.4095,1576,68,true,true
UNC Greensboro::lachekarsami,"Lachekar, Sami",UNC Greensboro,Southern,2025,22,22,1936,2,2,12,5,0,0.0,false,0,4.835,0.2465,1549,38.8,true,true
Eastern Illinois::boykinadam,"Boykin, Adam",Eastern Illinois,Ohio Valley,2025,9,16,800,2,0,21,14,0,0.0,false,0,4.834,0.4705,1391,75.6,true,true
UCLA::mimyschinieder,"Mimy, Schinieder",UCLA,Big Ten,2025,23,15,1039,1,4,4,2,0,0.0,false,0,4.833,0.3950,1678,65.9,true,true
Georgia Southern::holmesryan,"Holmes, Ryan",Georgia Southern,Sun Belt,2025,7,18,597,3,1,15,5,0,0.0,false,0,4.821,0.5606,1526,84.6,true,true
Cal State Fullerton::bengardaiden,"Bengard, Aiden",Cal State Fullerton,Big West,2025,16,16,1035,1,1,21,8,0,0.0,false,0,4.819,0.3952,1520,65.9,true,true
Saint Joseph's::perezgasibasebastian,"Perez-Gasiba, Sebastian",Saint Joseph's,Atlantic 10,2025,7,15,1043,1,3,18,7,0,0.0,false,0,4.819,0.3930,1441,65.6,true,true
Western Michigan::stevanovicbraden,"Stevanovic, Braden",Western Michigan,Missouri Valley,2025,12,21,899,1,4,13,5,0,0.0,false,0,4.807,0.4342,1537,71,true,true
Quinnipiac::schierenbeckluke,"Schierenbeck, Luke",Quinnipiac,Metro,2025,5,16,1051,3,0,13,9,0,0.0,false,0,4.798,0.3897,1405,65.2,true,true
Niagara::dadechase,"Dade, Chase",Niagara,Metro,2025,18,15,1220,2,1,14,9,0,0.0,false,0,4.795,0.3501,1355,59.5,true,true
Virginia Tech::sullinsandy,"Sullins, Andy",Virginia Tech,ACC,2025,15,15,545,2,1,21,8,0,0.0,false,0,4.793,0.5874,1604,86.4,true,true
Rutgers::diponziofrancesco,"Di Ponzio, Francesco",Rutgers,Big Ten,2025,22,16,583,2,1,13,6,0,0.0,false,0,4.793,0.5658,1625,84.9,true,true
UMBC::schisslerricky,"Schissler, Ricky",UMBC,America East,2025,2,17,1127,4,1,13,7,0,0.0,false,0,4.786,0.3702,1411,62.4,true,true
Maryland::bernsteinhenry,"Bernstein, Henry",Maryland,Big Ten,2025,27,19,386,3,1,9,5,0,0.0,false,0,4.779,0.6976,1639,92.5,true,true
Villanova::danielsjavon,"Daniels, Javon",Villanova,Big East,2025,9,14,364,3,2,14,5,0,0.0,false,0,4.772,0.7156,1507,93.1,true,true
Central Arkansas::kozenyvaclav,"Kozeny, Vaclav",Central Arkansas,ASUN,2025,8,15,798,2,1,14,9,0,0.0,false,0,4.769,0.4666,1476,75.1,true,true
Merrimack College::zunecbor,"Zunec, Bor",Merrimack College,Metro,2025,8,11,860,1,3,18,10,0,0.0,false,0,4.767,0.4444,1282,72.2,true,true
Western Michigan::beuvainmathieu,"Beuvain, Mathieu",Western Michigan,Missouri Valley,2025,4,22,1691,2,1,12,6,0,0.0,false,0,4.763,0.2717,1547,44.4,true,true
Elon::flowersjahmir,"Flowers, Jahmir",Elon,Other / Non-D1,2025,23,17,578,2,1,14,7,0,0.0,false,0,4.763,0.5659,1512,84.9,true,false
West Virginia::christouconstantinos,"Christou, Constantinos",West Virginia,Sun Belt,2025,8,20,1148,0,4,10,2,0,0.0,false,0,4.754,0.3636,1570,61.4,true,true
Old Dominion::waylandmicah,"Wayland, Micah",Old Dominion,Sun Belt,2025,22,16,451,2,3,17,6,0,0.0,false,0,4.745,0.6439,1504,89.7,true,true
VCU::hayesnikita,"Hayes, Nikita",VCU,Atlantic 10,2025,47,16,847,0,2,15,9,0,0.0,false,0,4.737,0.4467,1605,72.5,true,true
UAB::zackrissongael,"Zackrisson, Gael",UAB,American,2025,18,14,971,1,4,11,2,0,0.0,false,0,4.732,0.4074,1528,67.7,true,true
University of Evansville::calvetepablo,"Calvete, Pablo",University of Evansville,Missouri Valley,2025,26,18,1251,1,3,16,4,0,0.0,false,0,4.726,0.3401,1494,57.6,true,true
Michigan::mendezraymundo,"Mendez, Raymundo",Michigan,Big Ten,2025,29,20,1253,1,3,12,3,0,0.0,false,0,4.722,0.3395,1602,57.5,true,true
Tulsa::chonggyuwon,"Chong, Gyuwon",Tulsa,American,2025,10,17,793,2,0,19,9,0,0.0,false,0,4.722,0.4651,1542,74.8,true,true
VCU::whitelucas,"White, Lucas",VCU,Atlantic 10,2025,17,16,954,1,3,9,4,0,0.0,false,0,4.720,0.4116,1592,68.3,true,true
Wright State::nakazawakeiji,"Nakazawa, Keiji",Wright State,Horizon,2025,9,15,738,3,1,16,6,0,0.0,false,0,4.717,0.4862,1453,77.3,true,true
Oakland::jeanlegerchristopher,"Jean Leger, Christopher",Oakland,Horizon,2025,17,11,616,2,0,15,8,0,0.0,false,0,4.711,0.5413,1552,82.9,true,true
Incarnate Word::segurafrancisco,"Segura, Francisco",Incarnate Word,Other / Non-D1,2025,11,12,608,1,0,20,13,0,0.0,false,0,4.707,0.5451,1416,83.3,true,false
Old Dominion::menendezmiguel,"Menendez, Miguel",Old Dominion,Sun Belt,2025,17,18,861,1,1,20,12,0,0.0,false,0,4.705,0.4398,1513,71.5,true,true
Cal Poly::millerjackson,"Miller, Jackson",Cal Poly,Pac-12,2025,6,21,1607,2,2,13,5,0,0.0,false,0,4.696,0.2799,1498,46.1,true,true
Rider University::polizzigio,"Polizzi, Gio",Rider University,Metro,2025,22,16,804,3,1,16,8,0,0.0,false,0,4.689,0.4586,1348,74.1,true,true
Vermont::kuehnphilipp,"Kuehn, Philipp",Vermont,America East,2025,28,6,356,2,2,9,3,0,0.0,false,0,4.677,0.7121,1552,92.9,true,true
IU Indy::esquivelbali,"Esquivel, Bali",IU Indy,Horizon,2025,29,17,1384,1,4,18,4,0,0.0,false,0,4.676,0.3129,1407,52.7,true,true
Davidson College::ramosjp,"Ramos, JP",Davidson College,Atlantic 10,2025,26,19,705,2,2,15,6,0,0.0,false,0,4.668,0.4963,1536,78.3,true,true
Jacksonville::aanensenkarlsennicolas,"Aanensen Karlsen, Nicolas",Jacksonville,ASUN,2025,7,17,737,3,2,14,5,0,0.0,false,0,4.666,0.4828,1478,77,true,true
Louisville::parhamnicholas,"Parham, Nicholas",Louisville,ACC,2025,19,17,953,2,2,13,7,0,0.0,false,0,4.663,0.4082,1602,67.8,true,true
Cal Poly::vickmichael,"Vick, Michael",Cal Poly,Pac-12,2025,16,21,1403,0,5,13,3,0,0.0,false,0,4.658,0.3089,1498,51.9,true,true
Virginia::tandjigorabacary,"Tandjigora, Bacary",Virginia,ACC,2025,17,15,605,2,2,7,2,0,0.0,false,0,4.653,0.5420,1679,83,true,true
Longwood::macayajesus,"Macaya, Jesus",Longwood,Big South,2025,23,13,999,0,4,18,7,0,0.0,false,0,4.651,0.3945,1471,65.8,true,true
Providence::garciagilfernando,"Garcia Gil, Fernando",Providence,Big East,2025,8,16,946,2,2,12,4,0,0.0,false,0,4.649,0.4094,1540,68,true,true
Boston College::abdulmalakziad,"Abdul-Malak, Ziad",Boston College,ACC,2025,8,17,715,1,2,19,9,0,0.0,false,0,4.635,0.4895,1584,77.6,true,true
St. Bonaventure::rittersbergergalanricardo,"Rittersberger Galan, Ricardo",St. Bonaventure,Atlantic 10,2025,23,15,737,2,2,14,7,0,0.0,false,0,4.635,0.4804,1397,76.6,true,true
UNC Greensboro::fritzkimito,"Fritz, Kimito",UNC Greensboro,Southern,2025,25,22,1749,1,2,17,6,0,0.0,false,0,4.635,0.2593,1549,41.3,true,true
LIU::thanhoferniklas,"Thanhofer, Niklas",LIU,Other / Non-D1,2025,4,11,990,4,0,17,8,0,0.0,false,0,4.633,0.3959,1351,66.1,true,false
Lindenwood::cerdatoussebastia,"Cerda Tous, Sebastia",Lindenwood,Ohio Valley,2025,7,15,697,1,2,28,8,0,0.0,false,0,4.627,0.4966,1364,78.4,true,true
NC State::ogawamax,"Ogawa, Max",NC State,ACC,2025,21,22,341,3,1,14,6,0,0.0,false,0,4.627,0.7199,1640,93.3,true,true
Liberty::blayperry,"Blay, Perry",Liberty,Southern,2025,2,20,1700,0,7,6,2,0,0.0,false,0,4.624,0.2648,1322,42.4,true,true
Central Arkansas::oliverimichael,"Oliveri, Michael",Central Arkansas,ASUN,2025,9,14,511,4,0,11,7,0,0.0,false,0,4.623,0.5922,1482,86.7,true,true
Georgetown::helfrichmatthew,"Helfrich, Matthew",Georgetown,Big East,2025,20,20,1759,0,4,10,3,0,0.0,false,0,4.618,0.2574,1621,41,true,true
Gardner-Webb::correiabreno,"Correia, Breno",Gardner-Webb,Big South,2025,2,17,1347,1,4,15,4,0,0.0,false,0,4.611,0.3161,1454,53.4,true,true
Ohio State::hurgeaaron,"Hurge, Aaron",Ohio State,Big Ten,2025,13,16,800,2,1,10,6,0,0.0,false,0,4.610,0.4544,1612,73.4,true,true
West Virginia::walkersammie,"Walker, Sammie",West Virginia,Sun Belt,2025,27,20,462,2,0,18,10,0,0.0,false,0,4.609,0.6227,1570,88.5,true,true
Virginia Tech::arielyamir,"Ariely, Amir",Virginia Tech,ACC,2025,2,16,1252,1,2,12,9,0,0.0,false,0,4.599,0.3331,1587,56.4,true,true
Louisville::camarabilal,"Camara, Bilal",Louisville,ACC,2025,6,17,1035,0,3,21,4,0,0.0,false,0,4.595,0.3816,1602,63.9,true,true
Houston Christian::presslerron,"Pressler, Ron",Houston Christian,Ohio Valley,2025,10,17,703,1,3,15,7,0,0.0,false,0,4.595,0.4914,1354,77.8,true,true
Lindenwood::csiszargavin,"Csiszar, Gavin",Lindenwood,Ohio Valley,2025,20,15,1045,2,3,14,5,0,0.0,false,0,4.595,0.3790,1364,63.6,true,true
UC Riverside::hastingswes,"Hastings, Wes",UC Riverside,Pac-12,2025,8,16,740,3,2,11,6,0,0.0,false,0,4.594,0.4761,1506,76.1,true,true
Liberty::ramosjayden,"Ramos, Jayden",Liberty,Southern,2025,12,19,507,2,4,8,6,0,0.0,false,0,4.593,0.5919,1319,86.6,true,true
Wright State::espinalelviredwin,"Espinal-Elvir, Edwin",Wright State,Horizon,2025,11,15,740,1,2,17,6,0,0.0,false,0,4.587,0.4756,1453,76,true,true
Furman::campbelltrip,"Campbell, Trip",Furman,Southern,2025,3,21,702,2,1,16,5,0,0.0,false,0,4.586,0.4912,1557,77.8,true,true
Georgetown::mansketenzing,"Manske, Tenzing",Georgetown,Big East,2025,1,20,1667,0,0,0,0,44,12.0,true,14,4.581,0.2671,1621,43.1,true,true
UC Santa Barbara::haldwillumsennicolas,"Hald Willumsen, Nicolas",UC Santa Barbara,Big West,2025,9,21,647,2,0,24,8,0,0.0,false,0,4.574,0.5148,1528,80,true,true
Rider University::kostanjeklovro,"Kostanjšek, Lovro",Rider University,Metro,2025,7,10,768,2,1,18,11,0,0.0,false,0,4.574,0.4637,1320,74.7,true,true
St. John's::parteygodwin,"Partey, Godwin",St. John's,Big East,2025,30,19,1440,2,3,6,4,0,0.0,false,0,4.573,0.2988,1569,50,true,true
Niagara::talsmajeremy,"Talsma, Jeremy",Niagara,Metro,2025,21,13,808,1,3,12,7,0,0.0,false,0,4.572,0.4488,1373,72.7,true,true
Rhode Island::vasicparker,"Vasic, Parker",Rhode Island,Atlantic 10,2025,9,16,857,1,2,19,6,0,0.0,false,0,4.569,0.4318,1493,70.7,true,true
Michigan::fishermatthew,"Fisher, Matthew",Michigan,Big Ten,2025,3,20,1487,0,5,5,1,0,0.0,false,0,4.568,0.2913,1602,48.7,true,true
Wofford::celikadam,"Celik, Adam",Wofford,Southern,2025,15,19,1530,2,2,14,4,0,0.0,false,0,4.566,0.2849,1460,47.3,true,true
Bryant::talabiabdel,"Talabi, Abdel",Bryant,America East,2025,2,20,1804,3,2,6,3,0,0.0,false,0,4.564,0.2502,1531,39.5,true,true
Le Moyne College::allportrhys,"Allport, Rhys",Le Moyne College,NEC,2025,19,13,885,1,1,20,11,0,0.0,false,0,4.553,0.4216,1370,69.6,true,true
Penn::sakaloskyerickson,"Sakalosky, Erickson",Penn,Ivy,2025,11,14,796,0,3,21,6,0,0.0,false,0,4.552,0.4517,1515,73.2,true,true
Gardner-Webb::campostiago,"Campos, Tiago",Gardner-Webb,Big South,2025,7,17,1474,1,2,13,6,0,0.0,false,0,4.550,0.2924,1454,48.9,true,true
Omaha::takamobradley,"Takamo, Bradley",Omaha,Summit,2025,13,13,630,2,2,9,4,0,0.0,false,0,4.543,0.5203,1606,80.7,true,true
Oregon State::fernandezkimlucas,"Fernandez-Kim, Lucas",Oregon State,Pac-12,2025,7,14,1200,2,2,8,4,0,0.0,false,0,4.540,0.3404,1625,57.7,true,true
Grand Canyon::ibarradaniel,"Ibarra, Daniel",Grand Canyon,Mountain West,2025,0,16,1415,0,1,0,0,18,3.0,true,5,4.539,0.3011,1548,50.5,true,true
Northeastern::matthewsmorris,"Matthews, Morris",Northeastern,CAA,2025,19,14,798,2,2,9,6,0,0.0,false,0,4.527,0.4491,1488,72.8,true,true
Georgetown::urrutiadavid,"Urrutia, David",Georgetown,Big East,2025,11,20,522,0,3,11,6,0,0.0,false,0,4.515,0.5756,1621,85.5,true,true
Akron::sullivanjack,"Sullivan, Jack",Akron,Big East,2025,19,21,952,0,3,21,4,0,0.0,false,0,4.512,0.3988,1609,66.4,true,true
North Florida::schachererpaul,"Schacherer, Paul",North Florida,ASUN,2025,5,17,1452,2,2,14,5,0,0.0,false,0,4.511,0.2939,1466,49.1,true,true
UC Santa Barbara::villedaeddie,"Villeda, Eddie",UC Santa Barbara,Big West,2025,24,19,1503,0,3,20,5,0,0.0,false,0,4.509,0.2862,1549,47.4,true,true
San Diego State::lucasjosh,"Lucas, Josh",San Diego State,Pac-12,2025,7,17,1347,1,0,35,9,0,0.0,false,0,4.506,0.3109,1531,52.3,true,true
Georgia State::romerogarmendiapavel,"Romero-Garmendia, Pavel",Georgia State,Sun Belt,2025,17,17,1290,2,1,13,7,0,0.0,false,0,4.499,0.3207,1503,54.4,true,true
Penn State::bellfreddie,"Bell, Freddie",Penn State,Big Ten,2025,10,15,1177,1,1,19,7,0,0.0,false,0,4.499,0.3430,1595,58.2,true,true
UAlbany::hermelorodrigo,"Hermelo, Rodrigo",UAlbany,Other / Non-D1,2025,22,7,543,1,3,14,4,0,0.0,false,0,4.494,0.5615,1464,84.7,true,false
St. John's::smythgabe,"Smyth, Gabe",St. John's,Big East,2025,18,19,1301,3,0,11,5,0,0.0,false,0,4.486,0.3180,1569,53.9,true,true
FIU::domnguesjoo,"Domíngues, João",FIU,American,2025,18,10,593,0,5,8,2,0,0.0,false,0,4.486,0.5338,1499,82,true,true
Virginia Tech::beutelcolin,"Beutel, Colin",Virginia Tech,ACC,2025,11,16,513,1,1,13,7,0,0.0,false,0,4.482,0.5779,1587,85.7,true,true
UNC Greensboro::sessomscolton,"Sessoms, Colton",UNC Greensboro,Southern,2025,9,22,602,3,0,12,7,0,0.0,false,0,4.477,0.5285,1549,81.6,true,true
Houston Christian::garciaricardo,"Garcia, Ricardo",Houston Christian,Ohio Valley,2025,6,19,1475,1,1,29,10,0,0.0,false,0,4.474,0.2887,1356,48.1,true,true
Mercer::griffithbryce,"Griffith, Bryce",Mercer,Southern,2025,11,17,1113,0,3,20,7,0,0.0,false,0,4.472,0.3555,1490,60.3,true,true
Jacksonville::halllogan,"Hall, Logan",Jacksonville,ASUN,2025,22,17,1288,1,3,10,5,0,0.0,false,0,4.471,0.3196,1474,54.2,true,true
CSUN::pinedaenrique,"Pineda, Enrique",CSUN,Other / Non-D1,2025,15,14,625,2,0,19,9,0,0.0,false,0,4.456,0.5155,1497,80.1,true,false
Detroit Mercy::lafayetteclayton,"Lafayette, Clayton",Detroit Mercy,Horizon,2025,12,15,759,2,2,12,5,0,0.0,false,0,4.454,0.4582,1494,74.1,true,true
Lehigh::sheelertrey,"Sheeler, Trey",Lehigh,Patriot,2025,4,18,1074,2,2,14,5,0,0.0,false,0,4.450,0.3632,1467,61.4,true,true
Central Arkansas::fontanapietro,"Fontana, Pietro",Central Arkansas,ASUN,2025,99,13,832,2,2,14,7,0,0.0,false,0,4.447,0.4316,1456,70.6,true,true
American::takahashitaku,"Takahashi, Taku",American,Patriot,2025,6,15,1022,2,3,6,4,0,0.0,false,0,4.445,0.3758,1495,63,true,true
NJIT::leejunee,"Lee, Junee",NJIT,America East,2025,24,12,593,2,0,21,10,0,0.0,false,0,4.442,0.5301,1481,81.7,true,true
Duquesne::chavezdiego,"Chavez, Diego",Duquesne,Atlantic 10,2025,27,15,1350,0,1,0,0,16,2.0,true,2,4.440,0.3071,1439,51.7,true,true
Penn::wagonerjack,"Wagoner, Jack",Penn,Ivy,2025,12,14,384,4,0,11,7,0,0.0,false,0,4.440,0.6627,1515,91,true,true
Oregon State::fecteaupaul,"Fecteau, Paul",Oregon State,Pac-12,2025,29,12,386,1,2,10,6,0,0.0,false,0,4.436,0.6607,1633,90.9,true,true
Creighton::shimonishiryusei,"Shimonishi, Ryusei",Creighton,Big East,2025,12,14,954,1,2,14,4,0,0.0,false,0,4.436,0.3934,1560,65.7,true,true
Portland::rosasdiego,"Rosas, Diego",Portland,West Coast,2025,10,6,460,1,3,7,3,0,0.0,false,0,4.433,0.6066,1623,87.6,true,true
Vermont::lockermannnick,"Lockermann, Nick",Vermont,America East,2025,10,18,1195,2,2,15,5,0,0.0,false,0,4.429,0.3354,1486,56.8,true,true
Longwood::serraldeezrah,"Serralde, Ezrah",Longwood,Big South,2025,17,13,667,2,1,11,9,0,0.0,false,0,4.428,0.4938,1471,78.1,true,true
Omaha::jenkinsitalo,"Jenkins, Italo",Omaha,Summit,2025,9,13,704,3,0,10,5,0,0.0,false,0,4.415,0.4770,1606,76.3,true,true
New Hampshire::piccardomatteo,"Piccardo, Matteo",New Hampshire,America East,2025,7,16,661,2,2,6,4,0,0.0,false,0,4.413,0.4953,1534,78.2,true,true
Wofford::patnaudstewart,"Patnaud, Stewart",Wofford,Southern,2025,7,19,771,2,2,12,7,0,0.0,false,0,4.409,0.4503,1460,72.9,true,true
Drexel::shannonjack,"Shannon, Jack",Drexel,CAA,2025,19,12,937,1,3,11,4,0,0.0,false,0,4.400,0.3959,1503,66.1,true,true
Virginia::parvualex,"Parvu, Alex",Virginia,ACC,2025,4,18,1018,0,5,2,0,0,0.0,false,0,4.400,0.3740,1660,62.9,true,true
Memphis::aboohamidiadam,"Aboohamidi, Adam",Memphis,American,2025,21,15,699,0,4,11,4,0,0.0,false,0,4.397,0.4777,1493,76.3,true,true
Northern Kentucky::talebali,"Taleb, Ali",Northern Kentucky,Horizon,2025,7,16,1019,4,0,13,8,0,0.0,false,0,4.386,0.3729,1410,62.7,true,true
Utah Valley::knechtlewis,"Knecht, Lewis",Utah Valley,Big West,2025,27,13,645,3,2,9,3,0,0.0,false,0,4.377,0.4995,1465,78.7,true,true
South Florida::pietrantonionicolas,"Pietrantonio, Nicolas",South Florida,American,2025,24,17,1484,3,1,8,6,0,0.0,false,0,4.376,0.2828,1502,46.7,true,true
Incarnate Word::roblesdiego,"Robles, Diego",Incarnate Word,Other / Non-D1,2025,28,12,736,2,1,14,7,0,0.0,false,0,4.374,0.4610,1416,74.4,true,false
Kansas City::goschbryson,"Gosch, Bryson",Kansas City,Summit,2025,5,20,1566,2,2,2,2,0,0.0,false,0,4.372,0.2711,1566,44.2,true,true
Princeton::kelleykristian,"Kelley, Kristian",Princeton,Ivy,2025,6,16,442,2,1,16,4,0,0.0,false,0,4.368,0.6123,1569,87.8,true,true
Saint Mary's::dilleytj,"Dilley, TJ",Saint Mary's,West Coast,2025,3,16,1295,2,1,14,4,0,0.0,false,0,4.367,0.3130,1613,52.7,true,true
