identity,player_name,team,conference,season,jersey_number,games,minutes,goals,assists,shots,shots_on_goal,saves,goals_against,is_keeper,keeper_games,impact,impact_per90,opponent_strength,rating,qualified,division_one
Villanova::andersonjacob,"ANDERSON, Jacob",Villanova,Big East,2017,19,13,274,0,1,6,0,0,0.0,false,0,0.989,0.3133,1518,62.1,true,true
UNC Greensboro::downsnicholas,"Downs, Nicholas",UNC Greensboro,Southern,2017,14,9,541,0,1,8,1,0,0.0,false,0,0.988,0.2288,1334,44.4,true,true
Drury University::coelhojoao,"Coelho, Joao",Drury University,Other / Non-D1,2017,23,2,200,1,0,3,1,0,0.0,false,0,0.988,0.3488,1362,67.4,false,false
Molloy::masseydan,"Massey, Dan",Molloy,Other / Non-D1,2017,19,1,90,1,0,2,1,0,0.0,false,0,0.987,0.4197,1433,76,false,false
Eastern Illinois::yannnsoga,Yann Nsoga,Eastern Illinois,Ohio Valley,2017,3,7,525,0,1,1,1,0,0.0,false,0,0.984,0.2322,1478,45.2,true,true
Stetson::broomejustin,"Broome, Justin",Stetson,ASUN,2017,13,10,780,1,0,1,1,0,0.0,false,0,0.984,0.1841,1458,30.7,true,true
UC Davis::hauptjake,"Haupt, Jake",UC Davis,Mountain West,2017,23,11,299,1,0,3,1,0,0.0,false,0,0.984,0.3023,1471,59.9,true,true
American::mcconnelloscar,"McConnell, Oscar",American,Patriot,2017,2,14,1269,0,1,4,1,0,0.0,false,0,0.984,0.1317,1445,13.3,true,true
Omaha::diegogutierrez,Diego Gutierrez,Omaha,Summit,2017,26,2,173,0,1,4,1,0,0.0,false,0,0.984,0.3634,1498,69.2,false,true
Harvard::telladodylan,"Tellado, Dylan",Harvard,Ivy,2017,7,1,46,1,0,4,1,0,0.0,false,0,0.984,0.4564,1339,79.3,false,true
Point Loma::tiedemannfinn,"Tiedemann, Finn",Point Loma,Other / Non-D1,2017,10,1,87,1,0,1,1,0,0.0,false,0,0.983,0.4215,1483,76.2,false,false
Stetson::mcccauleyian,"McCCAULEY, Ian",Stetson,ASUN,2017,3,1,90,1,0,1,1,0,0.0,false,0,0.983,0.4191,1483,75.9,false,true
Saint Francis::talebfaouzi,"TALEB, Faouzi",Saint Francis,Other / Non-D1,2017,5,1,90,1,0,1,1,0,0.0,false,0,0.982,0.4190,1482,75.9,false,false
Drury University::ferrifrancesco,"Ferri, Francesco",Drury University,Other / Non-D1,2017,20,2,200,1,0,4,1,0,0.0,false,0,0.982,0.3480,1362,67.3,false,false
College of Saint Rose::adekitantaiwo,Adekitan Taiwo,College of Saint Rose,Other / Non-D1,2017,2,1,110,1,0,1,1,0,0.0,false,0,0.982,0.4039,1482,74.5,false,false
West Chester University of Pennsylvania::andrewslater,Andrew Slater,West Chester University of Pennsylvania,Other / Non-D1,2017,8,1,75,1,0,1,1,0,0.0,false,0,0.980,0.4306,1480,77,false,false
UMass Lowell::fitzgeraldjacob,"Fitzgerald, Jacob",UMass Lowell,America East,2017,6,14,198,1,0,1,1,0,0.0,false,0,0.979,0.3487,1474,67.4,false,true
Northern Illinois::team,TEAM,Northern Illinois,Other / Non-D1,2017,TM,1,15,1,0,0,1,0,0.0,false,0,0.979,0.4859,1479,82,false,false
University of Southern Indiana::poulsenmarkus,"Poulsen, Markus",University of Southern Indiana,Ohio Valley,2017,2,11,460,1,0,3,2,0,0.0,false,0,0.979,0.2483,1307,49.4,true,true
Chico State::wakefielddylan,"Wakefield,Dylan",Chico State,Other / Non-D1,2017,8,1,54,1,0,1,1,0,0.0,false,0,0.979,0.4483,1479,78.7,false,false
Penn State::pernokyle,"Perno, Kyle",Penn State,Big Ten,2017,23,17,961,0,1,3,0,0,0.0,false,0,0.978,0.1601,1541,22.8,true,true
Saint Joseph's::mullockmatt,"Mullock, Matt",Saint Joseph's,Atlantic 10,2017,34,9,330,1,0,5,1,0,0.0,false,0,0.977,0.2895,1414,57.7,true,true
Fairfield::juniorbobedon,"Junior-Bobe, Don",Fairfield,Metro,2017,11,4,321,1,0,1,1,0,0.0,false,0,0.977,0.2928,1345,58.3,true,true
Westmont::homanblake,"HOMAN,Blake",Westmont,Other / Non-D1,2017,2,2,157,1,0,1,1,0,0.0,false,0,0.976,0.3718,1557,70.2,false,false
Indiana Tech::brennancochran,Brennan Cochran,Indiana Tech,Other / Non-D1,2017,9,1,65,1,0,3,1,0,0.0,false,0,0.975,0.4381,1375,77.6,false,false
ETSU::joshdenton,Josh Denton,ETSU,Southern,2017,25,9,75,0,2,0,0,0,0.0,false,0,0.975,0.4297,1402,76.9,false,true
Incarnate Word::lunatrinidad,"Luna, Trinidad",Incarnate Word,Other / Non-D1,2017,13,3,193,0,1,5,1,0,0.0,false,0,0.975,0.3509,1352,67.7,false,false
CSUN::morenojaimedavis,"Moreno-Jaime, Davis",CSUN,Other / Non-D1,2017,12,12,181,1,0,1,1,0,0.0,false,0,0.975,0.3575,1479,68.7,false,false
Georgia Southern::alhajitambadu,Alhaji Tambadu,Georgia Southern,Sun Belt,2017,24,10,674,0,1,3,1,0,0.0,false,0,0.975,0.2007,1450,36.8,true,true
Marquette::albelochristian,"Albelo, Christian",Marquette,Big East,2017,4,14,389,0,0,6,3,0,0.0,false,0,0.973,0.2687,1526,53.5,true,true
North Carolina::alecsmir,Alec Smir,North Carolina,ACC,2017,30,3,290,0,0,0,0,6,1.0,true,3,0.973,0.3046,1616,60.4,true,true
Loyola University Maryland::campbelljake,"Campbell, Jake",Loyola University Maryland,Patriot,2017,16,10,646,0,1,3,1,0,0.0,false,0,0.972,0.2056,1436,38,true,true
Liberty::zaczyckmatthew,"ZACZYCK, Matthew",Liberty,Southern,2017,14,5,163,0,1,3,1,0,0.0,false,0,0.971,0.3674,1349,69.8,false,true
San Francisco::team,TEAM,San Francisco,West Coast,2017,TM,1,0,1,0,0,1,0,0.0,false,0,0.971,0.5005,1471,83.3,false,true
Utah Valley::sernadiego,"Serna, Diego",Utah Valley,Big West,2017,27,15,499,1,0,1,1,0,0.0,false,0,0.970,0.2373,1490,46.8,true,true
Saint Mary's::armourdakota,"Armour,Dakota",Saint Mary's,West Coast,2017,12,7,139,0,1,1,0,0,0.0,false,0,0.970,0.3823,1480,72,false,true
Felician::chrismclaughlin,Chris McLaughlin,Felician,Other / Non-D1,2017,20,1,51,1,0,4,2,0,0.0,false,0,0.970,0.4494,1201,78.8,false,false
UCLA::martinroman,"Martin, Roman",UCLA,Big Ten,2017,12,9,150,1,0,1,1,0,0.0,false,0,0.969,0.3752,1551,70.8,false,true
Charleston::pagecurren,"Page, Curren",Charleston,CAA,2017,26,20,627,0,0,9,2,0,0.0,false,0,0.969,0.2090,1491,39,true,true
Charleston::ettoreballestracci,Ettore Ballestracci,Charleston,CAA,2017,14,1,13,1,0,1,1,0,0.0,false,0,0.969,0.4861,1469,82,false,true
Detroit Mercy::beckermax,"Becker, Max",Detroit Mercy,Horizon,2017,10,12,366,0,1,2,1,0,0.0,false,0,0.968,0.2757,1453,54.9,true,true
Coastal Carolina::stramblerdarius,"Strambler, Darius",Coastal Carolina,Sun Belt,2017,23,9,498,0,1,4,1,0,0.0,false,0,0.968,0.2373,1464,46.7,true,true
St. Bonaventure::gaglianeseanthony,"Gaglianese, Anthony",St. Bonaventure,Atlantic 10,2017,23,16,949,0,1,3,1,0,0.0,false,0,0.967,0.1607,1441,22.9,true,true
Kentucky::souderlandon,"Souder,Landon",Kentucky,Sun Belt,2017,20,11,762,1,0,3,1,0,0.0,false,0,0.967,0.1855,1571,31.3,true,true
San Diego::tmteam,"TM 
                                            TEAM",San Diego,West Coast,2017,TM,1,0,1,0,0,1,0,0.0,false,0,0.966,0.4994,1466,83.2,false,true
Old Dominion::cjtaylor,Cj Taylor,Old Dominion,Sun Belt,2017,25,1,101,0,1,0,0,0,0.0,false,0,0.965,0.4078,1787,74.8,false,true
Syracuse::millerkamal,"Miller, Kamal",Syracuse,ACC,2017,5,12,1044,1,0,1,1,0,0.0,false,0,0.963,0.1503,1503,19.4,true,true
Maryland::bergmannjohannes,"Bergmann, Johannes",Maryland,Big Ten,2017,5,19,1654,0,1,2,0,0,0.0,false,0,0.963,0.1067,1535,7.8,true,true
Harding University::matheusribeiro,Matheus Ribeiro,Harding University,Other / Non-D1,2017,10,1,36,1,0,2,1,0,0.0,false,0,0.960,0.4615,1408,79.8,false,false
UW-Superior::fernandobicalho,Fernando Bicalho,UW-Superior,Other / Non-D1,2017,11,1,65,0,1,1,0,0,0.0,false,0,0.959,0.4353,1688,77.4,false,false
George Washington::conningalex,"Conning, Alex",George Washington,Atlantic 10,2017,9,16,1047,0,0,9,2,0,0.0,false,0,0.959,0.1498,1462,19.1,true,true
LIU::hansenrasmus,"HANSEN, Rasmus",LIU,Other / Non-D1,2017,10,1,90,1,0,4,1,0,0.0,false,0,0.958,0.4150,1318,75.5,false,false
Northern Kentucky::pereznick,"Perez, Nick",Northern Kentucky,Horizon,2017,17,13,303,0,1,3,1,0,0.0,false,0,0.958,0.2976,1380,59.2,true,true
California::ebsteinsamuel,"Ebstein, Samuel",California,ACC,2017,5,1,64,1,0,1,1,0,0.0,false,0,0.956,0.4357,1456,77.5,false,true
Penn State::bringolfmitchel,"Bringolf, Mitchel",Penn State,Big Ten,2017,15,17,738,1,0,3,1,0,0.0,false,0,0.956,0.1885,1541,32.7,true,true
Loyola Marymount::puengrodlucky,"PUENGROD, Lucky",Loyola Marymount,West Coast,2017,23,12,310,0,1,6,0,0,0.0,false,0,0.956,0.2946,1472,58.7,true,true
Louisville::adamwilson,Adam Wilson,Louisville,ACC,2017,5,3,172,0,1,3,0,0,0.0,false,0,0.955,0.3598,1652,68.8,false,true
Providence::duncanmalcolm,"Duncan, Malcolm",Providence,Big East,2017,14,15,703,0,1,3,0,0,0.0,false,0,0.954,0.1941,1553,34.3,true,true
FGCU::buenolucas,"Bueno, Lucas",FGCU,ASUN,2017,24,7,118,1,0,2,1,0,0.0,false,0,0.954,0.3938,1459,73.5,false,true
Mercer::blackstockairrion,"Blackstock, Airrion",Mercer,Southern,2017,16,16,1441,0,1,4,2,0,0.0,false,0,0.954,0.1183,1443,10.3,true,true
Fresno Pacific::riverareece,"Rivera, Reece",Fresno Pacific,Other / Non-D1,2017,27,2,44,1,0,1,1,0,0.0,false,0,0.952,0.4525,1518,79,false,false
University of Pittsburgh at Johnstown::taylorsharlow,Taylor Sharlow,University of Pittsburgh at Johnstown,Other / Non-D1,2017,7,1,68,1,0,1,1,0,0.0,false,0,0.952,0.4315,1452,77,false,false
Gardner-Webb::rousejoshua,"Rouse, Joshua",Gardner-Webb,Big South,2017,30,16,13,1,0,2,2,0,0.0,false,0,0.951,0.4826,1388,81.7,false,true
Cleveland State::bielanskithomas,"Bielanski, Thomas",Cleveland State,Horizon,2017,21,11,885,0,1,6,1,0,0.0,false,0,0.951,0.1674,1400,24.7,true,true
Columbia University::vanamarkarian,Vana Markarian,Columbia University,Ivy,2017,5,1,110,0,1,2,0,0,0.0,false,0,0.951,0.3989,1599,74,false,true
Fort Hays State University::cisseabdoulaye,"Cisse,Abdoulaye",Fort Hays State University,Other / Non-D1,2017,24,2,130,1,0,2,1,0,0.0,false,0,0.950,0.3851,1377,72.3,false,false
Virginia Tech::forrestwhite,Forrest White,Virginia Tech,ACC,2017,23,11,286,0,0,7,2,0,0.0,false,0,0.950,0.3034,1589,60.2,true,true
Georgia State::hornyannic,"Horn,Yannic",Georgia State,Sun Belt,2017,1,14,1240,0,0,0,0,27,8.5,true,9,0.949,0.1321,1432,13.5,true,true
SIUE::dalsantokyle,"Dal Santo, Kyle",SIUE,Other / Non-D1,2017,1,5,469,0,0,0,0,7,1.0,true,2,0.949,0.2429,1475,48.3,true,false
Xavier::wilsonsean,"Wilson, Sean",Xavier,Big East,2017,6,19,677,0,1,2,0,0,0.0,false,0,0.949,0.1981,1505,35.8,true,true
Northeastern State University::doylejames,"Doyle, James",Northeastern State University,Other / Non-D1,2017,15,2,181,1,0,2,1,0,0.0,false,0,0.947,0.3535,1377,68,false,false
Portland::hendelluke,"HENDEL, Luke",Portland,West Coast,2017,33,6,105,1,0,1,1,0,0.0,false,0,0.946,0.4017,1467,74.3,false,true
West Virginia::luccabarbaris,Lucca Barbaris,West Virginia,Sun Belt,2017,19,11,338,1,0,2,1,0,0.0,false,0,0.942,0.2825,1521,56.4,true,true
Merrimack College::elliotzachery,"Elliot, Zachery",Merrimack College,Metro,2017,20,8,95,1,0,1,1,0,0.0,false,0,0.942,0.4085,1310,74.9,false,true
Liberty::garciaisidoro,"GARCIA, Isidoro",Liberty,Southern,2017,15,16,1217,1,0,5,1,0,0.0,false,0,0.941,0.1335,1383,13.9,true,true
Chico State::eruveyarceta,Eruvey Arceta,Chico State,Other / Non-D1,2017,26,1,55,0,1,3,0,0,0.0,false,0,0.941,0.4406,1520,77.9,false,false
Bryant::murrayrichard,"Murray, Richard",Bryant,America East,2017,14,10,738,0,0,6,3,0,0.0,false,0,0.940,0.1873,1413,32,true,true
Bloomsburg University::carterluckenbaugh,Carter Luckenbaugh,Bloomsburg University,Other / Non-D1,2017,12,2,103,0,1,1,1,0,0.0,false,0,0.940,0.4023,1407,74.3,false,false
Louisville::youngwatterson,"Young, Watterson",Louisville,ACC,2017,21,18,45,1,0,3,1,0,0.0,false,0,0.937,0.4489,1588,78.8,false,true
Drury University::johnsonbrody,"Johnson, Brody",Drury University,Other / Non-D1,2017,28,2,41,1,0,2,1,0,0.0,false,0,0.937,0.4525,1362,79,false,false
UNC Greensboro::matthewsaustin,"Matthews, Austin",UNC Greensboro,Southern,2017,15,9,527,0,1,2,1,0,0.0,false,0,0.935,0.2272,1334,44,true,true
Wake Forest::eddiefolds,Eddie Folds,Wake Forest,ACC,2017,19,13,942,0,1,1,0,0,0.0,false,0,0.934,0.1594,1549,22.5,true,true
Assumption College::simontrcka,Simon Trcka,Assumption College,Other / Non-D1,2017,14,1,80,1,0,1,1,0,0.0,false,0,0.933,0.4186,1433,75.9,false,false
Detroit Mercy::pliakosdemetri,"PLIAKOS, Demetri",Detroit Mercy,Horizon,2017,8,8,156,0,1,4,0,0,0.0,false,0,0.932,0.3659,1448,69.5,false,true
NJIT::kozdronnicholas,"KOZDRON, Nicholas",NJIT,America East,2017,24,15,985,0,1,2,1,0,0.0,false,0,0.932,0.1545,1433,20.6,true,true
Saint Peter's::parrysteven,"Parry, Steven",Saint Peter's,Metro,2017,6,11,992,0,1,2,1,0,0.0,false,0,0.931,0.1537,1389,20.4,true,true
Virginia Tech::humbertomontero,Humberto Montero,Virginia Tech,ACC,2017,14,10,164,0,1,2,0,0,0.0,false,0,0.929,0.3608,1616,68.9,false,true
Christian Brothers University::djordjedjordjovic,Djordje Djordjovic,Christian Brothers University,Other / Non-D1,2017,8,1,60,1,0,2,1,0,0.0,false,0,0.929,0.4343,1379,77.2,false,false
California::maciasjavier,"Macias, Javier",California,ACC,2017,8,19,142,0,0,3,3,0,0.0,false,0,0.929,0.3741,1534,70.6,false,true
Bellarmine::niemanntyler,"Niemann, Tyler",Bellarmine,ASUN,2017,19,11,401,1,0,2,1,0,0.0,false,0,0.929,0.2603,1323,51.9,true,true
Iona::jametttomas,"Jamett,Tomas",Iona,Metro,2017,17,15,1446,0,0,10,2,0,0.0,false,0,0.928,0.1168,1402,9.9,true,true
North Carolina::lucasdelrosario,Lucas del Rosario,North Carolina,ACC,2017,7,5,89,0,1,1,0,0,0.0,false,0,0.928,0.4107,1631,75.1,false,true
Howard::turknicholas,"Turk, Nicholas",Howard,NEC,2017,22,12,679,0,0,9,2,0,0.0,false,0,0.927,0.1960,1454,35,true,true
Seattle::prasadnick,"Prasad, Nick",Seattle,West Coast,2017,21,14,839,0,0,4,3,0,0.0,false,0,0.925,0.1716,1500,26.4,true,true
Hofstra::savilladam,"Savill, Adam",Hofstra,CAA,2017,8,14,768,0,0,9,2,0,0.0,false,0,0.925,0.1815,1524,30,true,true
Wofford::jacksonkarolczyk,Jackson Karolczyk,Wofford,Southern,2017,22,12,71,1,0,2,2,0,0.0,false,0,0.925,0.4243,1428,76.4,false,true
Bentley::jakegoldstein,Jake Goldstein,Bentley,Other / Non-D1,2017,21,5,112,1,0,2,2,0,0.0,false,0,0.925,0.3934,1355,73.5,false,false
American::kizitoswezen,"Kizito, Swezen",American,Patriot,2017,30,11,477,0,1,1,1,0,0.0,false,0,0.923,0.2383,1445,47.4,true,true
Duquesne::mehtanoah,"MEHTA, Noah",Duquesne,Atlantic 10,2017,10,11,690,0,0,7,3,0,0.0,false,0,0.922,0.1937,1391,34.2,true,true
Furman::mostollerdrew,"Mostoller, Drew",Furman,Southern,2017,28,10,247,1,0,4,2,0,0.0,false,0,0.922,0.3168,1498,62.7,false,true
Incarnate Word::diazjohnathon,"Diaz, Johnathon",Incarnate Word,Other / Non-D1,2017,23,5,181,1,0,1,1,0,0.0,false,0,0.919,0.3496,1460,67.6,false,false
Clemson::calethorne,Cale Thorne,Clemson,ACC,2017,16,7,187,0,1,1,0,0,0.0,false,0,0.919,0.3462,1510,67.1,false,true
Loyola Chicago::stephensontucker,"Stephenson,Tucker",Loyola Chicago,Atlantic 10,2017,22,9,512,0,0,8,3,0,0.0,false,0,0.919,0.2292,1424,44.5,true,true
Loyola Chicago::magnogiann,"Magno, Giann",Loyola Chicago,Atlantic 10,2017,8,12,915,0,1,1,1,0,0.0,false,0,0.917,0.1615,1425,23.1,true,true
Notre Dame de Namur::nicholasnguyen,Nicholas Nguyen,Notre Dame de Namur,Other / Non-D1,2017,11,1,83,0,1,1,0,0,0.0,false,0,0.917,0.4135,1636,75.4,false,false
Cal State Fullerton::tmteam,"TM 
                                            TEAM",Cal State Fullerton,Big West,2017,TM,1,0,1,0,0,1,0,0.0,false,0,0.917,0.4897,1417,82.3,false,true
McKendree University::kabadehprince,"Kabadeh, Prince",McKendree University,Other / Non-D1,2017,14,2,57,1,0,2,1,0,0.0,false,0,0.917,0.4346,1357,77.3,false,false
Pacific::goldsmithcurtis,"GOLDSMITH,Curtis",Pacific,West Coast,2017,0,20,1788,0,0,0,0,14,4.0,true,4,0.916,0.0985,1469,6.5,true,true
St. John's::donnellanleo,"Donnellan, Leo",St. John's,Big East,2017,31,18,187,0,1,3,0,0,0.0,false,0,0.916,0.3459,1510,67.1,false,true
UCF::perezlouis,"PEREZ,Louis",UCF,Sun Belt,2017,13,9,798,0,0,8,2,0,0.0,false,0,0.916,0.1765,1510,28.2,true,true
Bryant::cyprianofelipe,"Cypriano, Felipe",Bryant,America East,2017,27,15,790,0,0,9,3,0,0.0,false,0,0.916,0.1776,1401,28.6,true,true
Yale::palmerdj,"Palmer, DJ",Yale,Ivy,2017,8,16,258,0,0,3,3,0,0.0,false,0,0.916,0.3111,1472,61.6,false,true
Radford::yorkemyles,"Yorke, Myles",Radford,Big South,2017,26,18,1573,1,0,2,1,0,0.0,false,0,0.915,0.1089,1444,8.3,true,true
North Carolina::lopezandy,"Lopez, Andy",North Carolina,ACC,2017,23,16,150,1,0,3,1,0,0.0,false,0,0.915,0.3670,1565,69.6,false,true
Maryland::campbellgeorge,"Campbell, George",Maryland,Big Ten,2017,6,19,1438,0,0,6,3,0,0.0,false,0,0.914,0.1166,1535,9.8,true,true
SIUE::gregsolawa,Greg Solawa,SIUE,Other / Non-D1,2017,26,3,216,0,1,1,1,0,0.0,false,0,0.914,0.3305,1335,65,false,false
Stonehill College::chiefforyan,"Chieffo, Ryan",Stonehill College,NEC,2017,17,13,797,0,0,9,3,0,0.0,false,0,0.914,0.1765,1301,28.1,true,true
Fairleigh Dickinson::erezitai,"EREZ, Itai",Fairleigh Dickinson,Other / Non-D1,2017,8,5,182,0,1,2,2,0,0.0,false,0,0.914,0.3482,1346,67.3,false,false
Manhattan::burnettfabian,"Burnett, Fabian",Manhattan,Metro,2017,19,11,238,0,0,7,3,0,0.0,false,0,0.914,0.3199,1413,63.3,false,true
West Virginia::morriskevin,"Morris, Kevin",West Virginia,Sun Belt,2017,13,8,684,0,0,10,2,0,0.0,false,0,0.913,0.1941,1448,34.3,true,true
Saint Peter's::coulsontom,"Coulson, Tom",Saint Peter's,Metro,2017,15,11,652,0,0,7,3,0,0.0,false,0,0.911,0.1995,1390,36.3,true,true
Tulsa::poppencole,"POPPEN, Cole",Tulsa,American,2017,6,14,408,0,1,5,0,0,0.0,false,0,0.911,0.2562,1514,51,true,true
Iona::tmteam,"TM 
                                            Team",Iona,Metro,2017,TM,1,0,1,0,0,1,0,0.0,false,0,0.911,0.4885,1411,82.2,false,true
Wright State::mcgrinderjacob,"McGRINDER, Jacob",Wright State,Horizon,2017,18,17,123,1,0,2,1,0,0.0,false,0,0.911,0.3836,1404,72.1,false,true
New Mexico::constantmatthew,"CONSTANT, Matthew",New Mexico,Other / Non-D1,2017,19,11,1024,1,0,3,1,0,0.0,false,0,0.910,0.1491,1552,18.8,true,false
UC Davis::tmteam,"TM 
                                            TEAM",UC Davis,Mountain West,2017,TM,1,0,1,0,0,1,0,0.0,false,0,0.909,0.4881,1409,82.2,false,true
Providence::alexvigliotti,Alex Vigliotti,Providence,Big East,2017,7,1,39,0,1,0,0,0,0.0,false,0,0.907,0.4489,1710,78.8,false,true
Yale::emersonwill,"Emerson, Will",Yale,Ivy,2017,14,11,764,0,0,5,3,0,0.0,false,0,0.906,0.1807,1487,29.8,true,true
Queens::uffingrene,"Uffing, Rene",Queens,ASUN,2017,5,17,1307,0,0,6,4,0,0.0,false,0,0.905,0.1248,1285,11.7,true,true
Oregon State::lokestrenov,Loke Strenov,Oregon State,Pac-12,2017,3,2,135,0,1,0,0,0,0.0,false,0,0.905,0.3749,1707,70.8,false,true
SMU::hiltnoah,"Hilt, Noah",SMU,ACC,2017,28,19,1054,0,0,7,3,0,0.0,false,0,0.904,0.1458,1478,18,true,true
Detroit Mercy::harrisongrant,"Harrison, Grant",Detroit Mercy,Horizon,2017,22,13,1095,0,1,2,0,0,0.0,false,0,0.904,0.1419,1447,16.3,true,true
Seton Hall::jeanbaptistegaspar,"Jean-Baptiste, Gaspar",Seton Hall,Big East,2017,22,12,138,0,1,3,0,0,0.0,false,0,0.903,0.3727,1483,70.3,false,true
Notre Dame::tommymccabe,Tommy McCabe,Notre Dame,ACC,2017,16,18,1548,0,1,3,0,0,0.0,false,0,0.902,0.1096,1604,8.5,true,true
Central Connecticut State::vellecanick,"VELLECA, Nick",Central Connecticut State,Other / Non-D1,2017,1,3,200,0,0,0,0,6,1.0,true,1,0.902,0.3369,1460,66,false,false
Penn::gaineyliam,"Gainey, Liam",Penn,Ivy,2017,9,1,75,1,0,1,1,0,0.0,false,0,0.901,0.4171,1401,75.7,false,true
Kansas City::ramirezhenry,"Ramirez, Henry",Kansas City,Summit,2017,16,12,867,0,0,10,2,0,0.0,false,0,0.901,0.1662,1426,24.5,true,true
California Baptist::silvagabriel,"Silva, Gabriel",California Baptist,Pac-12,2017,2,20,1731,0,0,10,3,0,0.0,false,0,0.900,0.1004,1273,6.8,true,true
Sacramento State::rosalesabraham,"Rosales, Abraham",Sacramento State,Big West,2017,3,18,1193,0,0,4,3,0,0.0,false,0,0.899,0.1332,1448,13.8,true,true
Fort Hays State University::etcheverrymauricio,"Etcheverry,Mauricio",Fort Hays State University,Other / Non-D1,2017,22,2,74,1,0,1,1,0,0.0,false,0,0.899,0.4174,1377,75.7,false,false
USC Upstate::kristjaacutenssonjoacutenveigar,"Kristj&aacute;nsson, J&oacute;n Veigar",USC Upstate,Big South,2017,10,7,233,0,0,6,3,0,0.0,false,0,0.898,0.3202,1439,63.3,false,true
Maryland::crognaleeli,"Crognale, Eli",Maryland,Big Ten,2017,20,17,66,1,0,2,1,0,0.0,false,0,0.897,0.4236,1538,76.3,false,true
Maryland::samuelsandrew,"Samuels, Andrew",Maryland,Big Ten,2017,13,19,1570,0,0,4,3,0,0.0,false,0,0.897,0.1082,1535,8.2,true,true
Kentucky Wesleyan College::hickingbothammatt,"Hickingbotham, Matt",Kentucky Wesleyan College,Other / Non-D1,2017,28,1,72,0,1,1,1,0,0.0,false,0,0.896,0.4186,1380,75.9,false,false
UMBC::kylesaunderson,Kyle Saunderson,UMBC,America East,2017,5,1,90,0,1,1,0,0,0.0,false,0,0.896,0.4045,1609,74.5,false,true
UMBC::cormacnoel,Cormac Noel,UMBC,America East,2017,32,1,87,0,1,1,0,0,0.0,false,0,0.896,0.4068,1609,74.7,false,true
Houston Christian::johnsonmark,"Johnson, Mark",Houston Christian,Ohio Valley,2017,24,2,15,1,0,1,1,0,0.0,false,0,0.895,0.4697,1413,80.4,false,true
East Stroudsburg University::keelbyespinola,Keelby Espinola,East Stroudsburg University,Other / Non-D1,2017,21,2,180,1,0,1,1,0,0.0,false,0,0.895,0.3466,1425,67.1,false,false
UMBC::arbelaezalejandro,"Arbelaez, Alejandro",UMBC,America East,2017,7,11,141,0,1,3,0,0,0.0,false,0,0.894,0.3695,1459,70,false,true
Oral Roberts::coreycantor,Corey Cantor,Oral Roberts,Summit,2017,9,3,240,1,0,2,1,0,0.0,false,0,0.894,0.3164,1316,62.7,false,true
Club América U-20::ricardomarin,Ricardo Marin,Club América U-20,Other / Non-D1,2017,90,1,71,1,0,1,1,0,0.0,false,0,0.893,0.4189,1393,75.9,false,false
Akron::saunderstor,"SAUNDERS, Tor",Akron,Big East,2017,24,22,360,0,0,0,0,8,2.0,true,4,0.893,0.2694,1560,53.7,true,true
Mercer::roobydalusma,Rooby Dalusma,Mercer,Southern,2017,19,5,224,0,0,13,1,0,0.0,false,0,0.891,0.3235,1450,63.8,false,true
Bryant::conryjohn,"Conry, John",Bryant,America East,2017,5,15,1215,0,0,6,3,0,0.0,false,0,0.891,0.1309,1401,13.1,true,true
VMI::cooperduplantis,Cooper Duplantis,VMI,Southern,2017,7,9,617,0,1,4,1,0,0.0,false,0,0.890,0.2043,1384,37.7,true,true
Bellarmine::mehicicsanjin,"Mehicic, Sanjin",Bellarmine,ASUN,2017,17,15,1085,1,0,2,1,0,0.0,false,0,0.890,0.1420,1321,16.4,true,true
Niagara::soloriohector,"Solorio, Hector",Niagara,Metro,2017,7,10,804,0,0,5,3,0,0.0,false,0,0.890,0.1738,1445,27.2,true,true
University of Indianapolis::steinwascherjavier,"Steinwascher,Javier",University of Indianapolis,Other / Non-D1,2017,12,2,139,0,1,4,0,0,0.0,false,0,0.889,0.3699,1395,70.1,false,false
Indiana::gutjahrjeremiah,"GUTJAHR, Jeremiah",Indiana,Big Ten,2017,17,24,792,0,0,6,3,0,0.0,false,0,0.888,0.1754,1547,27.7,true,true
Our Lady of the Lake::rizziroger,"Rizzi, Roger",Our Lady of the Lake,Other / Non-D1,2017,10,1,70,0,1,1,0,0,0.0,false,0,0.888,0.4188,1600,75.9,false,false
St. Thomas::paulgwidt,Paul Gwidt,St. Thomas,Summit,2017,17,23,65,1,0,1,1,0,0.0,false,0,0.888,0.4229,1281,76.3,false,true
Omaha::woodsdenzel,"Woods, Denzel",Omaha,Summit,2017,15,14,613,0,1,3,0,0,0.0,false,0,0.888,0.2049,1462,37.9,true,true
Harvard::fariascesar,"Farias,Cesar",Harvard,Ivy,2017,21,11,491,0,0,7,2,0,0.0,false,0,0.888,0.2314,1563,45,true,true
Harvard::lonerganshane,"Lonergan, Shane",Harvard,Ivy,2017,20,1,33,1,0,2,1,0,0.0,false,0,0.887,0.4508,1339,78.9,false,true
Western Illinois::gavinnevshemal,Gavin Nevshemal,Western Illinois,Ohio Valley,2017,26,7,268,0,1,2,1,0,0.0,false,0,0.887,0.3031,1369,60.1,false,true
Maryville University::florenciahelmut,"Florencia, Helmut",Maryville University,Other / Non-D1,2017,9,2,107,1,0,1,1,0,0.0,false,0,0.886,0.3906,1373,73.2,false,false
