game_id,team_id,player_name,player_key,jersey_number,minutes,goals,assists,shots,shots_on_goal,saves
wmt-2021-02-12-Pacific-Stanford,Pacific,"Cotton, Eric",pacific:cottoneric,0,90,0,0,0,0,2
wmt-2021-02-12-Pacific-Stanford,Pacific,"Brewah, Charles",pacific:brewahcharles,3,90,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Rapaport, Emory",pacific:rapaportemory,5,50,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Angel Reyes, Jose",pacific:angelreyesjose,6,84,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Omri, Yazid",pacific:omriyazid,7,90,0,0,1,1,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Saether, Mathias",pacific:saethermathias,10,32,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Riley, Cooper",pacific:rileycooper,13,55,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Bilsborough, Max",pacific:bilsboroughmax,15,40,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Villapudua, Diego",pacific:villapuduadiego,17,41,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Whipple, Avery",pacific:whippleavery,18,90,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Lange, Kai",pacific:langekai,19,29,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Hall, Myles",pacific:hallmyles,20,83,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Herraiz, Samuel",pacific:herraizsamuel,21,68,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Villalta, Samuel",pacific:villaltasamuel,22,45,0,0,1,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Sullivan, Kai",pacific:sullivankai,23,45,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Pacific,"Roque, Derick",pacific:roquederick,24,58,0,0,0,0,0
wmt-2021-02-12-Pacific-Stanford,Stanford,"Thomas, Andrew",stanford:thomasandrew,1,82,0,0,0,0,1
