game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,boxscore_url_alt,dedupe_key,game_type
sidearm-2021-08-14-Winthrop-Georgia-Southern,2021-08-14,Winthrop,Georgia Southern,false,false,1,2,away,final,,https://winthropeagles.com/boxscore.aspx?id=23965,,2021-08-14-Georgia-Southern-Winthrop,regular
wmt-2021-08-14-Georgetown-Penn-State,2021-08-14,Penn State,Georgetown,false,false,,,home,final,https://gopsusports.com/sports/mens-soccer/schedule,,,2021-08-14-Georgetown-Penn-State,regular
sidearm-2021-08-14-Northern-Kentucky-Georgetown-College-(Ky.),2021-08-14,Northern Kentucky,Georgetown College (Ky.),false,false,2,1,unknown,final,,,,2021-08-14-Georgetown-College-(Ky.)-Northern-Kentucky,regular
sidearm-2021-08-14-Robert-Morris-Pitt,2021-08-14,Robert Morris,Pittsburgh,false,false,,,unknown,scheduled,,,,2021-08-14-Pittsburgh-Robert-Morris,regular
sidearm-2021-08-14-Mount-St.-Mary's-American-(Exhibition),2021-08-14,Mount St. Mary's,American,false,false,,,unknown,scheduled,,,,2021-08-14-American-Mount-St.-Mary's,exhibition
sidearm-2021-08-14-UNLV-UC-Riverside-(Exhibition),2021-08-14,UNLV,UC Riverside,false,false,1,1,home,final,,,,2021-08-14-UC-Riverside-UNLV,exhibition
sidearm-2021-08-14-Bucknell-Fairleigh-Dickinson-(Scrimmage),2021-08-14,Bucknell,Fairleigh Dickinson,false,false,,,home,scheduled,,,,2021-08-14-Bucknell-Fairleigh-Dickinson,exhibition
sidearm-2021-08-14-ETSU-Liberty,2021-08-14,ETSU,Liberty,false,false,,,home,scheduled,,,,2021-08-14-ETSU-Liberty,regular
sidearm-2021-08-14-UNC-Greensboro-Old-Dominion-(EXHIBITION),2021-08-14,UNC Greensboro,Old Dominion,false,false,,,away,scheduled,https://odusports.com/sports/mens-soccer/schedule,,,2021-08-14-Old-Dominion-UNC-Greensboro,exhibition
sidearm-2021-08-14-Oral-Roberts-Spirit-of-Chau-Alumni-Game,2021-08-14,Oral Roberts,Spirit of Chau Alumni Game,false,false,,,unknown,scheduled,,,,2021-08-14-Oral-Roberts-Spirit-of-Chau-Alumni-Game,regular
sidearm-2021-08-14-Georgia-State-Clayton-State-(exh.),2021-08-14,Georgia State,Clayton State,false,false,0,0,unknown,final,,,,2021-08-14-Clayton-State-Georgia-State,exhibition
wmt-2021-08-14-Stetson-UCF,2021-08-14,UCF,Stetson,false,false,7,2,home,final,https://ucfknights.com/sports/mens-soccer/schedule,,,2021-08-14-Stetson-UCF,regular
sidearm-2021-08-14-Loyola-Marymount-UC-San-Diego,2021-08-14,Loyola Marymount,UC San Diego,false,false,,,unknown,scheduled,,,,2021-08-14-Loyola-Marymount-UC-San-Diego,regular
sidearm-2021-08-14-Pacific-UCSB-(Exh.),2021-08-14,Pacific,UC Santa Barbara,false,false,3,2,unknown,final,,,,2021-08-14-Pacific-UC-Santa-Barbara,exhibition
sidearm-2021-08-15-San-Jose-State-California,2021-08-15,San Jose State,California,false,false,2,2,away,final,https://sjsuspartans.com/sports/mens-soccer/schedule,,,2021-08-15-California-San-Jose-State,regular
wmt-2021-08-15-Clemson-Wofford,2021-08-15,Clemson,Wofford,false,false,5,0,home,final,https://clemsontigers.com/sports/mens-soccer/schedule,,,2021-08-15-Clemson-Wofford,regular
sidearm-2021-08-15-North-Carolina-Marshall-(scrimmage),2021-08-15,North Carolina,Marshall,false,false,1,1,home,final,,,,2021-08-15-Marshall-North-Carolina,exhibition
sidearm-2021-08-15-Furman-University-(Exhibition)-Wake-Forest,2021-08-15,Furman,Wake Forest,false,false,0,2,away,final,,https://furmanpaladins.com/sports/mens-soccer/stats/2021/wake-forest/boxscore/7503,,2021-08-15-Furman-Wake-Forest,exhibition
sidearm-2021-08-15-Bryant-Rhode-Island,2021-08-15,Bryant,Rhode Island,false,false,,,unknown,scheduled,,,,2021-08-15-Bryant-Rhode-Island,regular
sidearm-2021-08-15-Memphis-SIUE,2021-08-15,Memphis,SIUE,false,false,,,home,scheduled,,,,2021-08-15-Memphis-SIUE,regular
sidearm-2021-08-15-FGCU-Eckerd-College,2021-08-15,FGCU,Eckerd College,false,false,3,1,unknown,final,,,,2021-08-15-Eckerd-College-FGCU,regular
sidearm-2021-08-15-Saint-Joseph's-Saint-Peter's-(exhibition),2021-08-15,Saint Joseph's,Saint Peter's,false,false,4,1,unknown,final,,,,2021-08-15-Saint-Joseph's-Saint-Peter's,exhibition
sidearm-2021-08-15-Saint-Louis-Wisconsin,2021-08-15,Saint Louis,Wisconsin,false,false,1,1,home,final,,,,2021-08-15-Saint-Louis-Wisconsin,regular
sidearm-2021-08-15-VCU-Longwood-(Exhibition),2021-08-15,VCU,Longwood,false,false,,,unknown,canceled,,,,2021-08-15-Longwood-VCU,exhibition
sidearm-2021-08-15-Akron-Xavier,2021-08-15,Akron,Xavier,true,false,1,1,home,final,,,,2021-08-15-Akron-Xavier,regular
sidearm-2021-08-15-Butler-Michigan-State,2021-08-15,Butler,Michigan State,false,false,,,unknown,scheduled,,,,2021-08-15-Butler-Michigan-State,regular
sidearm-2021-08-15-Elon-(Exhib.)-Gardner-Webb,2021-08-15,Elon (Exhib.),Gardner-Webb,false,false,,,away,scheduled,,,,2021-08-15-Elon-(Exhib.)-Gardner-Webb,exhibition
sidearm-2021-08-15-Presbyterian-College-of-Charleston,2021-08-15,Presbyterian,Charleston,false,false,,,unknown,scheduled,,,,2021-08-15-Charleston-Presbyterian,regular
sidearm-2021-08-15-Radford-Patrick-Henry-C.C.,2021-08-15,Radford,Patrick Henry C.C.,false,false,3,0,home,final,,,,2021-08-15-Patrick-Henry-C.C.-Radford,regular
sidearm-2021-08-15-USC-Upstate-Spartanburg-Methodist-,2021-08-15,USC Upstate,Spartanburg Methodist,false,false,6,1,home,final,,,,2021-08-15-Spartanburg-Methodist-USC-Upstate,regular
sidearm-2021-08-15-Lehigh-(Exhibition)-Maryland,2021-08-15,Lehigh,Maryland,false,false,1,3,neutral,final,,,,2021-08-15-Lehigh-Maryland,exhibition
sidearm-2021-08-15-Michigan-UIC-(ex),2021-08-15,Michigan,UIC,false,false,1,1,home,final,,,,2021-08-15-Michigan-UIC,exhibition
sidearm-2021-08-15-UC-Irvine-RV-San-Diego-State-(Exh.),2021-08-15,UC Irvine,San Diego State,false,true,,,home,scheduled,,,,2021-08-15-San-Diego-State-UC-Irvine,exhibition
sidearm-2021-08-15-Loyola-(Maryland)-(EXHIBITION)-Drexel,2021-08-15,Loyola (Maryland),Drexel,false,false,,,away,scheduled,,,,2021-08-15-Drexel-Loyola-(Maryland),exhibition
sidearm-2021-08-15-Oakland-Lawrence-Tech-(Mich.),2021-08-15,Oakland,Lawrence Tech (Mich.),false,false,3,2,unknown,final,,,,2021-08-15-Lawrence-Tech-(Mich.)-Oakland,regular
sidearm-2021-08-15-Quinnipiac-Stony-Brook,2021-08-15,Quinnipiac,Stony Brook,false,false,2,0,home,final,,,,2021-08-15-Quinnipiac-Stony-Brook,regular
sidearm-2021-08-15-University-of-Evansville-Kentucky-(Exh.),2021-08-15,University of Evansville,Kentucky,false,false,,,home,scheduled,https://ukathletics.com/sports/msoc/schedule/2021,,,2021-08-15-Kentucky-University-of-Evansville,exhibition
sidearm-2021-08-15-Eastern-Illinois-Parkland-College,2021-08-15,Eastern Illinois,Parkland College,false,false,,,unknown,canceled,,,,2021-08-15-Eastern-Illinois-Parkland-College,regular
sidearm-2021-08-15-Western-Illinois-Lincoln-College-(EXHIBITION),2021-08-15,Western Illinois,Lincoln College,false,false,3,0,unknown,final,,,,2021-08-15-Lincoln-College-Western-Illinois,exhibition
sidearm-2021-08-15-Cal-Poly-Green-vs.-Gold,2021-08-15,Cal Poly,Green vs. Gold,false,false,,,home,scheduled,,,,2021-08-15-Cal-Poly-Green-vs.-Gold,regular
sidearm-2021-08-15-Mercer-Campbell-,2021-08-15,Mercer,Campbell,false,false,,,home,scheduled,,,,2021-08-15-Campbell-Mercer,regular
sidearm-2021-08-15-UMass-Hartford-(Exh.),2021-08-15,UMass,Hartford,false,false,,,home,scheduled,,,,2021-08-15-Hartford-UMass,exhibition
sidearm-2021-08-16-FIU-Atlantis-University,2021-08-16,FIU,Atlantis University,false,false,7,1,unknown,final,,,,2021-08-16-Atlantis-University-FIU,regular
sidearm-2021-08-16-Missouri-State-Northern-Illinois,2021-08-16,Missouri State,Northern Illinois,false,false,,,home,scheduled,,https://missouristatebears.com/sports/mens-soccer/stats/2021/northern-illinois/boxscore/5425,,2021-08-16-Missouri-State-Northern-Illinois,regular
sidearm-2021-08-16-Delaware-Temple-University,2021-08-16,Delaware,Temple University,false,false,,,away,scheduled,,,,2021-08-16-Delaware-Temple-University,regular
sidearm-2021-08-16-Bellarmine-Northern-Kentucky-University,2021-08-16,Bellarmine,Northern Kentucky,false,false,0,1,away,final,,https://athletics.bellarmine.edu/documents/2021/8/16/Box_Score_BELL_NKU.pdf,,2021-08-16-Bellarmine-Northern-Kentucky,regular
sidearm-2021-08-16-Daytona-State-College-North-Florida,2021-08-16,Daytona State College,North Florida,false,false,0,4,away,final,,,,2021-08-16-Daytona-State-College-North-Florida,regular
sidearm-2021-08-16-Indiana-DePaul,2021-08-16,Indiana,DePaul,false,false,0,0,away,final,,,,2021-08-16-DePaul-Indiana,regular
sidearm-2021-08-16-St.-John's-LIU-(Exhibition),2021-08-16,St. John's,LIU,false,false,4,0,home,final,,,,2021-08-16-LIU-St.-John's,exhibition
sidearm-2021-08-16-Ohio-State-Ohio-Dominican-(Exh.),2021-08-16,Ohio State,Ohio Dominican,false,false,,,home,scheduled,,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2021/ohio-dominican-exh-/boxscore/9819,,2021-08-16-Ohio-Dominican-Ohio-State,exhibition
wmt-2021-08-16-UCLA-Westmont,2021-08-16,UCLA,Westmont,false,false,3,0,home,final,https://uclabruins.com/sports/mens-soccer/schedule,,,2021-08-16-UCLA-Westmont,regular
sidearm-2021-08-16-Belmont-University-UAH,2021-08-16,Belmont University,UAH,false,false,3,1,unknown,final,,,,2021-08-16-Belmont-University-UAH,regular
sidearm-2021-08-16-Western-Michigan-Cleveland-State-University-(exhibition),2021-08-16,Western Michigan,Cleveland State,false,false,3,3,unknown,final,,,,2021-08-16-Cleveland-State-Western-Michigan,exhibition
sidearm-2021-08-16-Utah-Tech-Salt-Lake-CC,2021-08-16,Utah Tech,Salt Lake CC,false,false,,,unknown,scheduled,,,,2021-08-16-Salt-Lake-CC-Utah-Tech,regular
sidearm-2021-08-16-Eastern-Illinois-Northwestern,2021-08-16,Eastern Illinois,Northwestern,false,false,1,1,unknown,final,,,,2021-08-16-Eastern-Illinois-Northwestern,regular
sidearm-2021-08-16-UC-San-Diego-Vanguard,2021-08-16,UC San Diego,Vanguard,false,false,3,0,unknown,final,,https://ucsdtritons.com/sports/mens-soccer/stats/2021/vanguard/boxscore/8533,,2021-08-16-UC-San-Diego-Vanguard,regular
sidearm-2021-08-16-Marist-Army,2021-08-16,Marist,Army,false,false,,,away,scheduled,,,,2021-08-16-Army-Marist,regular
sidearm-2021-08-16-Santa-Clara-Menlo,2021-08-16,Santa Clara,Menlo,false,false,3,1,unknown,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2021/menlo/boxscore/2742,,2021-08-16-Menlo-Santa-Clara,regular
sidearm-2021-08-17-#24-High-Point-(EXH)-Duke,2021-08-17,High Point,Duke,true,false,0,2,away,final,,https://goduke.com/sports/mens-soccer/stats/2021/high-point-exh-/boxscore/19888,,2021-08-17-Duke-High-Point,exhibition
sidearm-2021-08-17-#15-Virginia-Tech-(EXH)-NC-State,2021-08-17,Virginia Tech,NC State,true,false,0,2,away,final,https://hokiesports.com/sports/mens-soccer/schedule,,,2021-08-17-NC-State-Virginia-Tech,exhibition
sidearm-2021-08-17-Syracuse-Siena-,2021-08-17,Syracuse,Siena,false,false,1,0,home,final,,https://sienasaints.com/boxscore.aspx?id=18807,,2021-08-17-Siena-Syracuse,regular
wmt-2021-08-17-Longwood-Virginia,2021-08-17,Virginia,Longwood,false,false,2,1,home,final,https://virginiasports.com/sports/msoc/schedule,https://static.virginiasports.com/custompages/sports/m-soccer/stats/2021-2022/Exh-Longwood.pdf,,2021-08-17-Longwood-Virginia,regular
sidearm-2021-08-17-UMBC-Fairleigh-Dickinson,2021-08-17,UMBC,Fairleigh Dickinson,false,false,,,unknown,scheduled,,,,2021-08-17-Fairleigh-Dickinson-UMBC,regular
sidearm-2021-08-17-South-Florida-Tampa-(Exh.),2021-08-17,South Florida,Tampa,false,false,0,1,home,final,,,,2021-08-17-South-Florida-Tampa,exhibition
sidearm-2021-08-17-Tulsa-Midwestern-State-,2021-08-17,Tulsa,Midwestern State,false,false,3,1,home,final,,,,2021-08-17-Midwestern-State-Tulsa,regular
sidearm-2021-08-17-Central-Arkansas-Omaha,2021-08-17,Central Arkansas,Omaha,false,false,,,unknown,scheduled,,,,2021-08-17-Central-Arkansas-Omaha,regular
sidearm-2021-08-17-Dayton-IUPUI-(Exh.),2021-08-17,Dayton,IUPUI,false,false,4,2,unknown,final,,https://daytonflyers.com/sports/mens-soccer/stats/2021/iupui-exh-/boxscore/13469,,2021-08-17-Dayton-IUPUI,exhibition
sidearm-2021-08-17-Loyola-Chicago-Milwaukee,2021-08-17,Loyola Chicago,Milwaukee,false,false,1,1,home,final,,,,2021-08-17-Loyola-Chicago-Milwaukee,regular
sidearm-2021-08-17-Creighton-Iowa-Western-CC,2021-08-17,Creighton,Iowa Western CC,false,false,3,1,home,final,,,,2021-08-17-Creighton-Iowa-Western-CC,regular
sidearm-2021-08-17-Cal-State-Fullerton-Hope-International,2021-08-17,Cal State Fullerton,Hope International,false,false,1,0,unknown,final,,,,2021-08-17-Cal-State-Fullerton-Hope-International,regular
sidearm-2021-08-17-IU-Indy-Dayton-(exh.),2021-08-17,IU Indy,Dayton,false,false,2,4,away,final,,https://iuindyjags.com/sports/mens-soccer/stats/2021/dayton-exh-/boxscore/15011,,2021-08-17-Dayton-IU-Indy,exhibition
sidearm-2021-08-17-UC-Davis-Santa-Clara-(Exhibition),2021-08-17,UC Davis,Santa Clara,false,false,1,1,unknown,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2021/uc-davis/boxscore/2743,,2021-08-17-Santa-Clara-UC-Davis,exhibition
sidearm-2021-08-17-Gonzaga-Carroll-College-(Exh.),2021-08-17,Gonzaga,Carroll College,false,false,,,home,scheduled,,,,2021-08-17-Carroll-College-Gonzaga,exhibition
sidearm-2021-08-17-American-Georgetown-(Exhibition),2021-08-17,American,Georgetown,false,false,,,unknown,scheduled,,,,2021-08-17-American-Georgetown,exhibition
sidearm-2021-08-17-Navy-James-Madison-(EXHIBITION),2021-08-17,Navy,James Madison,false,true,,,away,scheduled,,https://navysports.com/documents/2021/8/17/Soccer_Box_Score.pdf,,2021-08-17-James-Madison-Navy,exhibition
sidearm-2021-08-17-Oral-Roberts-USAO,2021-08-17,Oral Roberts,USAO,false,false,3,1,unknown,final,,,,2021-08-17-Oral-Roberts-USAO,regular
wmtwp-2021-08-17-Anderson-South-Carolina,2021-08-17,South Carolina,Anderson,false,false,,,home,scheduled,https://gamecocksonline.com/sports/msoc/schedule/2021,,,2021-08-17-Anderson-South-Carolina,regular
sidearm-2021-08-17-Portland-Oregon-State-(Exh.),2021-08-17,Portland,Oregon State,false,false,0,0,away,final,,https://portlandpilots.com/boxscore.aspx?id=13253,,2021-08-17-Oregon-State-Portland,exhibition
wmt-2021-08-18-Butler-Notre-Dame,2021-08-18,Notre Dame,Butler,false,false,,,home,scheduled,https://fightingirish.com/sports/msoc/schedule,,,2021-08-18-Butler-Notre-Dame,regular
sidearm-2021-08-18-FIU-Nova-Southeastern,2021-08-18,FIU,Nova Southeastern,false,false,4,1,unknown,final,,,,2021-08-18-FIU-Nova-Southeastern,regular
sidearm-2021-08-18-Memphis-Christian-Brothers,2021-08-18,Memphis,Christian Brothers,false,false,,,home,scheduled,,,,2021-08-18-Christian-Brothers-Memphis,regular
sidearm-2021-08-18-UAB-Montevallo,2021-08-18,UAB,Montevallo,false,false,,,home,scheduled,,,,2021-08-18-Montevallo-UAB,regular
sidearm-2021-08-18-Gardner-Webb-Milligan-(Exhib.),2021-08-18,Gardner-Webb,Milligan (Exhib.),false,false,,,home,scheduled,,,,2021-08-18-Gardner-Webb-Milligan-(Exhib.),exhibition
sidearm-2021-08-18-Presbyterian-Georgia-State-University,2021-08-18,Presbyterian,Georgia State,false,false,1,2,unknown,final,,,,2021-08-18-Georgia-State-Presbyterian,regular
sidearm-2021-08-18-USC-Upstate-Erskine-,2021-08-18,USC Upstate,Erskine,false,false,2,0,home,final,,,,2021-08-18-Erskine-USC-Upstate,regular
sidearm-2021-08-18-Drexel-Lehigh-(EXHIBITION),2021-08-18,Drexel,Lehigh,false,false,,,home,scheduled,,,,2021-08-18-Drexel-Lehigh,exhibition
wmt-2021-08-18-San-Francisco-San-Jose-State,2021-08-18,San Francisco,San Jose State,false,false,1,2,away,final,https://sjsuspartans.com/sports/mens-soccer/schedule,https://usfdons.com/sports/mens-soccer/stats/2021/san-jose-state-exh-/boxscore/6898,,2021-08-18-San-Francisco-San-Jose-State,regular
sidearm-2021-08-18-Houston-Christian-Schreiner-(exhibition),2021-08-18,Houston Christian,Schreiner,false,false,5,0,unknown,final,,,,2021-08-18-Houston-Christian-Schreiner,exhibition
sidearm-2021-08-18-Wofford-Davidson-College-(EX),2021-08-18,Wofford,Davidson College,false,false,0,2,unknown,final,,,,2021-08-18-Davidson-College-Wofford,exhibition
sidearm-2021-08-18-Coastal-Carolina-Francis-Marion,2021-08-18,Coastal Carolina,Francis Marion,false,false,3,1,home,final,,,,2021-08-18-Coastal-Carolina-Francis-Marion,regular
sidearm-2021-08-19-South-Florida-Saint-Leo-(Exh.),2021-08-19,South Florida,Saint Leo,false,false,3,3,home,final,,,,2021-08-19-Saint-Leo-South-Florida,exhibition
sidearm-2021-08-19-Duquesne-Detroit-Mercy-(exhib.),2021-08-19,Duquesne,Detroit Mercy,false,false,,,unknown,scheduled,,,,2021-08-19-Detroit-Mercy-Duquesne,exhibition
sidearm-2021-08-19-East-Tennessee-State-UNC-Asheville,2021-08-19,East Tennessee State,UNC Asheville,false,false,,,away,scheduled,,,,2021-08-19-East-Tennessee-State-UNC-Asheville,regular
sidearm-2021-08-19-Indiana-(EX)-Wright-State,2021-08-19,Indiana,Wright State,false,false,4,2,away,final,,,,2021-08-19-Indiana-Wright-State,exhibition
sidearm-2021-08-19-Western-Illinois-Quincy-(EXHIBITION),2021-08-19,Western Illinois,Quincy,false,false,2,0,unknown,final,,https://goleathernecks.com/sports/mens-soccer/stats/2021/quincy-exhibition-/boxscore/12644,,2021-08-19-Quincy-Western-Illinois,exhibition
sidearm-2021-08-19-ETSU-UNCA,2021-08-19,ETSU,UNCA,false,false,,,unknown,scheduled,,,,2021-08-19-ETSU-UNCA,regular
sidearm-2021-08-19-Georgia-Southern-North-Georgia,2021-08-19,Georgia Southern,North Georgia,false,false,2,1,home,final,,,,2021-08-19-Georgia-Southern-North-Georgia,regular
sidearm-2021-08-19-Pacific-Stanislaus-State-(Exh.),2021-08-19,Pacific,Stanislaus State,false,false,3,1,home,final,,,,2021-08-19-Pacific-Stanislaus-State,exhibition
sidearm-2021-08-20-California-San-Francisco,2021-08-20,California,San Francisco,false,false,2,2,home,final,,,,2021-08-20-California-San-Francisco,regular
sidearm-2021-08-20-Liberty-(scrimmage)-North-Carolina,2021-08-20,Liberty,North Carolina,false,false,1,0,away,final,,,,2021-08-20-Liberty-North-Carolina,exhibition
sidearm-2021-08-20-Bryant-Southern-New-Hampshire,2021-08-20,Bryant,Southern New Hampshire,false,false,,,unknown,scheduled,,,,2021-08-20-Bryant-Southern-New-Hampshire,regular
sidearm-2021-08-20-UMBC-George-Washington,2021-08-20,UMBC,George Washington,false,false,,,home,scheduled,,,,2021-08-20-George-Washington-UMBC,regular
sidearm-2021-08-20-FIU-Stetson,2021-08-20,FIU,Stetson,false,false,4,0,unknown,final,,,,2021-08-20-FIU-Stetson,regular
sidearm-2021-08-20-Memphis-Belmont,2021-08-20,Memphis,Belmont University,false,false,2,2,home,final,,,,2021-08-20-Belmont-University-Memphis,regular
sidearm-2021-08-20-Temple-University-St.-John's,2021-08-20,Temple University,St. John's,false,false,0,1,home,final,,,,2021-08-20-St.-John's-Temple-University,regular
sidearm-2021-08-20-Tulsa-Central-Arkansas,2021-08-20,Tulsa,Central Arkansas,false,false,1,1,home,final,,,,2021-08-20-Central-Arkansas-Tulsa,regular
sidearm-2021-08-20-Bellarmine-University-of-Dayton,2021-08-20,Bellarmine,Dayton,false,false,0,1,unknown,final,,,,2021-08-20-Bellarmine-Dayton,regular
sidearm-2021-08-20-Furman-North-Florida,2021-08-20,Furman,North Florida,false,false,0,0,away,final,,https://unfospreys.com/sports/mens-soccer/stats/2021/furman/boxscore/17766,https://furmanpaladins.com/sports/mens-soccer/stats/2021/north-florida/boxscore/7504,2021-08-20-Furman-North-Florida,regular
sidearm-2021-08-20-VCU-Akron-(Exhibition),2021-08-20,VCU,Akron,false,false,1,1,away,final,,,,2021-08-20-Akron-VCU,exhibition
sidearm-2021-08-20-Creighton-Bradley,2021-08-20,Creighton,Bradley,false,false,4,2,home,final,,,,2021-08-20-Bradley-Creighton,regular
sidearm-2021-08-20-Xavier-RV-Bowling-Green,2021-08-20,Xavier,Bowling Green,false,true,2,4,home,final,,,,2021-08-20-Bowling-Green-Xavier,regular
sidearm-2021-08-20-Michigan-Saginaw-Valley-State-(ex),2021-08-20,Michigan,Saginaw Valley State,false,false,,,home,scheduled,,,,2021-08-20-Michigan-Saginaw-Valley-State,exhibition
wmt-2021-08-20-Bucknell-Penn-State,2021-08-20,Penn State,Bucknell,true,false,,,home,final,https://gopsusports.com/sports/mens-soccer/schedule,,,2021-08-20-Bucknell-Penn-State,regular
sidearm-2021-08-20-Wisconsin-St.-Thomas-(Exh),2021-08-20,Wisconsin,St. Thomas,false,false,1,1,home,final,,,,2021-08-20-St.-Thomas-Wisconsin,exhibition
sidearm-2021-08-20-Northern-Kentucky-Kentucky,2021-08-20,Northern Kentucky,Kentucky,false,false,2,0,away,final,https://ukathletics.com/sports/msoc/schedule/2021,,,2021-08-20-Kentucky-Northern-Kentucky,regular
sidearm-2021-08-20-Oakland-Davenport-University,2021-08-20,Oakland,Davenport University,false,false,2,2,unknown,final,,,,2021-08-20-Davenport-University-Oakland,regular
