player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
sanfrancisco:beasonbrayden,"Beason, Brayden",San Francisco,9,4,279,1,2,11,5,0
providence:garciagilfernando,"Garcia Gil, Fernando",Providence,8,4,279,2,0,10,3,0
wakeforest:whitejeffrey,"White, Jeffrey",Wake Forest,13,4,276,2,0,6,4,0
tulsa:achermannstanfieldluc,"Achermann-Stanfield, Luc",Tulsa,5,4,276,1,2,9,4,0
csubakersfield:fosteroshea,"Foster, Oshea",CSU Bakersfield,23,3,270,2,0,7,4,0
loyolachicago:ivancicluka,"Ivancic, Luka",Loyola Chicago,10,3,270,1,2,3,1,0
universityofevansville:calvetepablo,"Calvete, Pablo",University of Evansville,6,3,270,2,0,4,2,0
fau:koulaidj,"Koulai, DJ",FAU,11,4,265,1,2,9,3,0
michiganstate:ludwigrichie,"Ludwig, Richie",Michigan State,10,4,264,0,4,6,3,0
sandiegostate:morenogreyson,"Moreno, Greyson",San Diego State,21,4,260,1,2,7,3,0
iuindy:herrerajoseantonio,"Herrera, Jose Antonio",IU Indy,7,3,256,2,0,7,3,0
olddominion:dietzenoah,"Dietze, Noah",Old Dominion,5,3,256,2,0,4,4,0
memphis:lashleemiller,"Lashlee, Miller",Memphis,7,4,252,2,0,6,3,0
ucsantabarbara:sessomsdonovan,"Sessoms, Donovan",UC Santa Barbara,7,4,252,2,0,13,6,0
virginiatech:uwimananoe,"Uwimana, Noe",Virginia Tech,21,3,251,2,0,2,2,0
virginiatech:chantackjaden,"Chan Tack, Jaden",Virginia Tech,24,3,251,2,0,4,3,0
ucf:fujitatakahiro,"Fujita, Takahiro",UCF,29,3,249,2,0,4,3,0
oralroberts:tegbarusiem,"Tegbaru, Siem",Oral Roberts,10,4,244,1,2,4,2,0
merrimackcollege:kratzjonathan,"Kratz, Jonathan",Merrimack College,11,3,244,2,0,5,3,0
virginia:dossantosmarco,"Dos Santos, Marco",Virginia,21,4,237,2,0,12,4,0
navy:nancecohen,"Nance, Cohen",Navy,23,4,235,2,0,7,2,0
fiu:possusanti,"Possu, Santi",FIU,9,3,235,2,0,4,3,0
ucirvine:leemarcus,"Lee, Marcus",UC Irvine,10,3,234,1,2,6,3,0
northcarolina:schelbjoschi,"Schelb, Joschi",North Carolina,10,3,231,2,0,7,5,0
oregonstate:hernandezparraoliver,"Hernandez Parra, Oliver",Oregon State,18,3,226,1,2,4,2,0
oregonstate:wolffgavin,"Wolff, Gavin",Oregon State,33,3,225,1,2,2,1,0
fgcu:beemanbrooks,"Beeman, Brooks",FGCU,7,4,223,2,0,9,3,0
wisconsin:kisseemile,"Kisse, Emile",Wisconsin,11,4,223,2,0,5,2,0
detroitmercy:mitchelliiithero,"Mitchell III, Thero",Detroit Mercy,15,3,222,1,2,6,3,0
missouristate:souzadaniel,"Souza, Daniel",Missouri State,7,3,221,2,0,9,3,0
lemoynecollege:weisserlouis,"Weisser, Louis",Le Moyne College,25,3,221,2,0,3,3,0
uncgreensboro:franciskeaviano,"Francis, Keaviano",UNC Greensboro,20,3,221,2,0,5,3,0
saintpeters:mcerlainconnall,"McErlain, Connall",Saint Peter's,7,3,220,2,0,9,3,0
belmontuniversity:claesnielsenpaul,"Claes Nielsen, Paul",Belmont University,7,3,220,2,0,8,5,0
detroitmercy:stricklerjohnny,"Strickler , Johnny",Detroit Mercy,22,3,219,2,0,6,4,0
clemson:gyanransford,"Gyan, Ransford",Clemson,10,3,218,2,0,7,3,0
xavier:okekeekene,"Okeke, Ekene",Xavier,28,3,217,2,0,6,5,0
sanfrancisco:ruiznico,"Ruiz, Nico",San Francisco,19,4,216,2,0,9,3,0
duquesne:micheljameson,"Michel, Jameson",Duquesne,13,4,215,2,0,8,4,0
ncstate:berkorussell,"Berko, Russell",NC State,7,4,212,2,0,5,3,0
virginiatech:belatracheyanis,"Belatrache, Yanis",Virginia Tech,5,3,211,2,0,4,2,0
northernillinois:creartobias,"Crear, Tobias",Northern Illinois,7,4,209,2,0,5,2,0
georgetown:ponceocampomateo,"Ponce Ocampo, Mateo",Georgetown,10,4,208,1,2,7,4,0
northeastern:flowersbryce,"Flowers, Bryce",Northeastern,11,4,208,2,0,5,4,0
queens:veramayorcaluis,"Vera Mayorca, Luis",Queens,10,3,206,2,0,8,3,0
kentucky:iliadiscosta,"Iliadis, Costa",Kentucky,22,3,205,1,2,7,2,0
santaclara:guandiquejosmar,"Guandique, Josmar",Santa Clara,19,4,198,2,0,8,3,0
maryland:bernsteinhenry,"Bernstein, Henry",Maryland,27,3,197,1,2,11,3,0
easternillinois:misicsergej,"Misic, Sergej",Eastern Illinois,7,3,192,2,0,11,6,0
depaul:hickiewiczdaniel,"Hickiewicz, Daniel",DePaul,27,4,190,0,4,8,1,0
lindenwood:vibergrasmussenphilip,"Viberg Rasmussen, Philip",Lindenwood,9,4,189,1,2,7,3,0
creighton:moralesedward,"Morales, Edward",Creighton,22,4,179,1,2,3,2,0
michigan:pendletonnico,"Pendleton, Nico",Michigan,7,3,178,1,2,8,3,0
providence:montaltosam,"Montalto, Sam",Providence,9,4,178,2,0,11,6,0
creighton:kokoszkaayden,"Kokoszka, Ayden",Creighton,10,4,174,2,0,7,5,0
michigan:concepcionkian,"Concepcion, Kian",Michigan,32,3,171,1,2,2,1,0
drexel:moerckvictor,"Moerck, Victor",Drexel,7,3,170,2,0,4,2,0
louisville:escuderomartnandrs,"Escudero Martín, Andrés",Louisville,9,4,170,2,0,5,4,0
stthomas:nokkenjacob,"Nokken, Jacob",St. Thomas,16,4,164,1,2,7,5,0
lasalle:lynchbaileykyrese,"Lynch-Bailey, Kyrese",La Salle,10,3,163,2,0,7,4,0
iona:manzanaresignacio,"Manzanares, Ignacio",Iona,7,3,163,2,0,5,3,0
saintlouis:andersontanner,"Anderson, Tanner",Saint Louis,9,3,151,2,0,2,2,0
manhattan:dahanziv,"Dahan, Ziv",Manhattan,9,2,150,2,0,4,4,0
rideruniversity:danadokieneemmanuel,"Dan-Adokiene , Emmanuel",Rider University,9,3,149,2,0,7,4,0
setonhall:lejbowiczmikkel,"Lejbowicz, Mikkel",Seton Hall,11,3,149,2,0,6,3,0
jamesmadison:lolasmanuel,"Lolas, Manuel",James Madison,20,2,146,2,0,9,3,0
elon:kozakmartin,"Kozak, Martin",Elon,10,3,146,1,2,7,2,0
lindenwood:magalhaesdavid,"Magalhaes, David",Lindenwood,10,4,145,2,0,5,3,0
memphis:banhamcarson,"Banham, Carson",Memphis,12,4,140,2,0,4,2,0
northwestern:barretttre,"Barrett, Tre",Northwestern,17,4,139,1,2,2,1,0
lasalle:zamaalexandru,"Zama, Alexandru",La Salle,20,3,137,1,2,4,2,0
princeton:hormozibardia,"Hormozi, Bardia",Princeton,14,2,136,1,2,9,5,0
pacific:singhfateh,"Singh, Fateh",Pacific,27,3,134,2,0,2,2,0
newhampshire:mclarencabot,"McLaren , Cabot",New Hampshire,28,3,133,1,2,3,1,0
wisconsin:portercristobal,"Porter, Cristobal",Wisconsin,10,4,129,2,0,7,6,0
smu:harshawnick,"Harshaw, Nick",SMU,15,4,128,0,4,1,0,0
winthrop:perezjorge,"Perez, Jorge",Winthrop,23,2,127,2,0,5,2,0
ucsandiego:cashtyler,"Cash, Tyler",UC San Diego,12,3,127,2,0,3,2,0
georgiasouthern:beorleguibroden,"Beorlegui, Broden",Georgia Southern,9,2,124,2,0,4,3,0
oralroberts:hemphillroman,"Hemphill, Roman",Oral Roberts,20,4,121,1,2,4,3,0
clemson:hinelinecooper,"Hineline, Cooper",Clemson,14,3,119,2,0,4,3,0
fairfield:carloscristiano,"Carlos, Cristiano",Fairfield,23,2,119,2,0,2,2,0
syracuse:gullipedro,"Gulli, Pedro",Syracuse,9,4,117,2,0,10,5,0
clemson:wilsonduncan,"Wilson, Duncan",Clemson,23,3,112,1,2,5,2,0
winthrop:jelacateo,"Jelaca, Teo",Winthrop,28,2,107,1,2,3,2,0
oregonstate:wraymilo,"Wray, Milo",Oregon State,12,3,106,2,0,6,3,0
unlv:scordomaxim,"Scordo, Maxim",UNLV,9,2,105,2,0,4,3,0
missouristate:rodriguezalex,"Rodriguez, Alex",Missouri State,19,3,105,1,2,8,2,0
stthomas:voilesednilson,"Voiles, Ednilson",St. Thomas,11,3,105,2,0,4,3,0
sandiegostate:caffolucas,"Caffo, Lucas",San Diego State,30,3,98,2,0,4,4,0
clevelandstate:ruggierodomenic,"Ruggiero, Domenic",Cleveland State,24,2,95,2,0,5,3,0
bostoncollege:brownrussell,"Brown, Russell",Boston College,17,3,92,2,0,4,3,0
charlotte:raggettmikey,"Raggett, Mikey",Charlotte,19,2,90,2,0,5,3,0
lwu:bedollabrando,"Bedolla, Brando",LWU,10,1,90,1,2,3,1,0
quincy:cannleo,"Cann, Leo",Quincy,23,1,90,2,0,7,3,0
liu:robinsonnic,"Robinson, Nic",LIU,8,1,90,2,0,2,2,0
maryland:eleyssamisaid,"El Eyssami, Said",Maryland,99,3,89,2,0,3,2,0
seattle:fongaidan,"Fong, Aidan",Seattle,8,3,89,2,0,3,2,0
longwood:saribekyanlevon,"Saribekyan, Levon",Longwood,18,2,88,1,2,4,2,0
lwu:campbelljoshwa,"Campbell, Joshwa",LWU,23,1,87,2,0,2,2,0
umass:wadasthomas,"Wadas, Thomas",UMass,10,1,83,2,0,2,2,0
providence:garrepybrian,"Garrepy, Brian",Providence,26,4,81,2,0,2,2,0
longwood:garciapau,"Garcia, Pau",Longwood,6,2,79,1,2,2,1,0
winthrop:ortegapablo,"Ortega, Pablo",Winthrop,20,2,76,2,0,3,2,0
georgemason:godinhojaime,"Godinho, Jaime",George Mason,11,2,74,2,0,5,4,0
bowlinggreen:terrytrace,"Terry, Trace",Bowling Green,21,2,73,2,0,3,3,0
centralconnecticutstate:marinsantiago,"Marin, Santiago",Central Connecticut State,10,1,73,2,0,9,7,0
moy:ludemannfelix,"Ludemann, Felix",MOY,7,1,64,2,0,4,4,0
williammary:ruitenberggabe,"Ruitenberg, Gabe",William & Mary,10,3,61,1,2,4,2,0
lasalle:demeismael,"Deme, Ismael",La Salle,17,3,55,2,0,2,2,0
creighton:tavaresrochecarter,"Tavares-Roche, Carter",Creighton,11,1,52,1,2,2,1,0
lwu:shafeiyoussef,"Shafei, Youssef",LWU,11,1,52,2,0,2,2,0
williammary:garrisonalex,"Garrison, Alex",William & Mary,13,3,38,2,0,6,4,0
wm:tmteam,"TM 
                                            TEAM",W&M,TM,1,0,2,0,0,0,0
vmi:dowdysam,"Dowdy, Sam",VMI,15,6,490,0,3,1,1,0
dayton:seelbraden,"Seel, Braden",Dayton,10,4,360,1,1,5,1,0
virginia:popsebastian,"Pop, Sebastian",Virginia,16,4,351,1,1,4,1,0
bowlinggreen:mccoytyson,"McCoy, Tyson",Bowling Green,9,4,346,1,1,14,7,0
wisconsin:torresjoaquin,"Torres, Joaquin",Wisconsin,14,4,341,1,1,1,1,0
providence:maneiroalvaro,"Maneiro, Alvaro",Providence,10,4,328,1,1,13,5,0
virginia:lambebrendan,"Lambe, Brendan",Virginia,8,4,324,0,3,6,2,0
navy:galluccinick,"Gallucci, Nick",Navy,7,4,316,0,3,6,2,0
ucdavis:castagnolaluke,"Castagnola, Luke",UC Davis,12,4,297,1,1,9,3,0
bowlinggreen:brinkmanlucas,"Brinkman, Lucas",Bowling Green,24,4,295,1,1,8,5,0
ucdavis:collinsnico,"Collins, Nico",UC Davis,17,4,293,1,1,6,2,0
duke:monizlogan,"Moniz, Logan",Duke,14,4,282,1,1,3,1,0
lindenwood:tonksgabriel,"Tonks, Gabriel",Lindenwood,2,4,282,1,1,5,3,0
army:bamgbalajubril,"Bamgbala, Jubril",Army,10,4,281,1,1,14,8,0
robertmorris:cottonriley,"Cotton, Riley",Robert Morris,24,4,280,1,1,7,3,0
drake:kittsbarrett,"Kitts, Barrett",Drake,19,4,279,0,3,1,0,0
duke:congletonethan,"Congleton, Ethan",Duke,23,4,277,1,1,4,2,0
northeastern:kangethan,"Kang, Ethan",Northeastern,10,4,274,0,3,2,1,0
syracuse:fortierkristjan,"Fortier, Kristjan",Syracuse,26,4,272,1,1,4,2,0
wisconsin:martinezaidan,"Martinez, Aidan",Wisconsin,19,4,272,1,1,10,3,0
northcarolina:lockermannnick,"Lockermann, Nick",North Carolina,5,3,270,1,1,3,2,0
kentucky:schaereryasha,"Schaerer, Yasha",Kentucky,8,3,270,1,1,10,3,0
bryant:depradosantiago,"de Prado , Santiago",Bryant,22,3,263,1,1,5,2,0
omaha:perkinsbrett,"Perkins, Brett",Omaha,14,3,263,1,1,1,1,0
ucsantabarbara:bjornssonsteinar,"Bjornsson, Steinar",UC Santa Barbara,10,4,260,1,1,18,5,0
gonzaga:mckennadamoni,"McKenna, Damoni",Gonzaga,4,4,258,1,1,3,1,0
maryland:koehlleon,"Koehl, Leon",Maryland,6,3,256,1,1,2,1,0
wrightstate:burkettbrian,"Burkett, Brian",Wright State,19,4,255,1,1,3,2,0
calpoly:marmionpeyton,"Marmion, Peyton",Cal Poly,17,4,255,1,1,3,3,0
wakeforest:perezjose,"Perez, Jose",Wake Forest,12,4,255,1,1,5,1,0
umbc:banksnico,"Banks, Nico",UMBC,5,3,254,1,1,5,2,0
coastalcarolina:obrienpearse,"O'Brien, Pearse",Coastal Carolina,19,3,248,0,3,4,2,0
georgiastate:yedmelkenny,"Yedmel, Kenny",Georgia State,4,3,248,1,1,3,1,0
belmontuniversity:mcdowelljohn,"McDowell, John",Belmont University,14,3,243,1,1,6,2,0
army:zhaironald,"Zhai, Ronald",Army,21,4,237,1,1,5,2,0
ncstate:tolentinocaden,"Tolentino, Caden",NC State,17,4,235,1,1,3,1,0
georgetown:vanhornmatthew,"Van Horn, Matthew",Georgetown,8,4,234,1,1,4,2,0
pacific:morenoandradeedwin,"Moreno-Andrade, Edwin",Pacific,18,4,228,1,1,1,1,0
gonzaga:potterchase,"Potter, Chase",Gonzaga,17,4,228,1,1,6,3,0
fiu:benjellounjad,"Benjelloun, Jad",FIU,7,4,225,1,1,2,1,0
ucirvine:powellisaac,"Powell, Isaac",UC Irvine,18,3,224,1,1,7,3,0
kentucky:leemichael,"Lee, Michael",Kentucky,14,3,222,1,1,4,2,0
missouristate:wachowiczvictor,"Wachowicz, Victor",Missouri State,2,3,221,1,1,4,3,0
saintmarys:schaeferluke,"Schaefer, Luke",Saint Mary's,23,4,221,1,1,10,5,0
stthomas:jaconlorenzo,"Jacon, Lorenzo",St. Thomas,17,4,220,1,1,6,2,0
bostoncollege:henzefynn,"Henze, Fynn",Boston College,23,3,220,1,1,1,1,0
njit:rebelodiogo,"Rebelo, Diogo",NJIT,10,3,217,1,1,15,7,0
utahvalley:martinmontealegrejoseluis,"Martin Montealegre, Jose Luis",Utah Valley,7,3,214,1,1,8,2,0
virginiatech:perezalex,"Perez, Alex",Virginia Tech,9,3,211,0,3,6,2,0
njit:klingerjeremy,"Klinger, Jeremy",NJIT,11,3,211,1,1,6,4,0
xavier:dettyely,"Detty, Ely",Xavier,27,3,209,1,1,3,1,0
southflorida:aubyjakob,"Auby, Jakob",South Florida,12,3,209,1,1,4,2,0
creighton:braggbrady,"Bragg, Brady",Creighton,20,4,207,0,3,2,0,0
bostoncollege:asaremichael,"Asare, Michael",Boston College,7,3,204,1,1,7,5,0
sandiegostate:hutcheonjaxson,"Hutcheon, Jaxson",San Diego State,7,4,202,1,1,11,8,0
westvirginia:recaldejulen,"Recalde, Julen",West Virginia,10,3,201,1,1,7,3,0
drake:anyamalachi,"Anya, Malachi",Drake,17,4,198,0,3,1,1,0
memphis:mancusothomas,"Mancuso, Thomas",Memphis,14,4,197,0,3,2,1,0
seattle:leonedgar,"Leon, Edgar",Seattle,28,3,196,1,1,3,2,0
presbyterian:alahmadmo,"Alahmad, Mo",Presbyterian,29,4,194,1,1,6,3,0
liberty:matavelepablo,"Matavele, Pablo",Liberty,22,3,192,1,1,2,1,0
westernillinois:prestamarco,"Presta, Marco",Western Illinois,4,3,191,1,1,3,2,0
dayton:ogundarefarouq,"Ogundare, Farouq",Dayton,8,3,189,1,1,6,2,0
sacredheart:poorbrady,"Poor, Brady",Sacred Heart,34,3,188,1,1,5,2,0
fau:aiellofrancesco,"Aiello, Francesco",FAU,10,4,185,1,1,5,4,0
