player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
kentucky:bjorgolfssoneythor,"BJORGOLFSSON, EYTHOR",Kentucky,9,4,299,2,0,10,4,0
duke:oconnellstephen,"O'Connell, Stephen",Duke,2,8,293,2,0,6,4,0
coastalcarolina:hackenbergethan,"Hackenberg, Ethan",Coastal Carolina,19,8,290,2,0,8,3,0
kentucky:elmedkharkalil,"ELMEDKHAR, KALIL",Kentucky,21,4,268,2,0,9,5,0
mercer:martineautrevor,"Martineau, Trevor",Mercer,9,3,204,2,0,7,4,0
kentucky:evansdaniel,"EVANS, DANIEL",Kentucky,7,4,201,1,2,6,3,0
louisville:lebelbryce,"LeBel, Bryce",Louisville,24,8,762,1,1,3,3,0
louisville:samplebradley,"Sample, Bradley",Louisville,13,8,668,0,3,2,0,0
georgiastate:carlsonsimon,"Carlson, Simon",Georgia State,12,13,622,1,1,7,4,0
pittsburgh:waltijackson,"WALTI, JACKSON",Pittsburgh,24,6,554,1,1,1,1,0
syracuse:norheimsondre,"Norheim, Sondre",Syracuse,3,5,504,1,1,3,2,0
syracuse:goldharhilli,"Goldhar, Hilli",Syracuse,11,5,474,1,1,6,5,0
pittsburgh:mirkovicfilip,"MIRKOVIC, FILIP",Pittsburgh,21,6,470,1,1,4,2,0
coastalcarolina:couteaumael,"Couteau, Mael",Coastal Carolina,26,8,465,1,1,5,2,0
wakeforest:swallenjake,"Swallen, Jake",Wake Forest,24,8,456,0,3,2,0,0
syracuse:singelmannnoah,"Singelmann, Noah",Syracuse,4,5,452,1,1,5,2,0
northcarolina:delrosariolucas,"del Rosario, Lucas",North Carolina,7,8,400,1,1,8,2,0
coastalcarolina:pughconnor,"Pugh, Connor",Coastal Carolina,16,8,391,1,1,10,4,0
virginiatech:stricklerkristo,"Strickler, Kristo",Virginia Tech,15,4,370,1,1,16,5,0
louisville:camaraaboubacar,"Camara, Aboubacar",Louisville,27,8,323,1,1,2,1,0
mercer:gaitherdylan,"Gaither, Dylan",Mercer,8,3,246,1,1,10,5,0
southcarolina:banahanbrian,"Banahan, Brian",South Carolina,12,3,211,1,1,9,4,0
uca:jensensoren,"Jensen, Soren",UCA,7,2,150,1,1,6,5,0
uca:andersenkasper,"Andersen, Kasper",UCA,11,2,107,1,1,2,1,0
navy:jacksondavid,"Jackson, David",Navy,31,1,65,1,1,3,2,0
clemson:maloujustin,"Malou, Justin",Clemson,4,11,961,1,0,2,1,0
northcarolina:garvanianmilo,"Garvanian, Milo",North Carolina,22,8,774,0,2,6,0,0
duke:mcgarveylewis,"McGarvey, Lewis",Duke,4,8,750,1,0,10,4,0
coastalcarolina:skraepkasper,"Skraep, Kasper",Coastal Carolina,6,8,743,1,0,5,2,0
wakeforest:benalcazarnico,"Benalcazar, Nico",Wake Forest,23,8,706,1,0,3,1,0
georgiasouthern:tambadualhaji,"Tambadu, Alhaji",Georgia Southern,14,9,631,1,0,10,4,0
uab:loughreycale,"Loughrey, Cale",UAB,13,7,599,1,0,5,1,0
georgiasouthern:cortesaldair,"Cortes, Aldair",Georgia Southern,15,9,599,0,2,6,1,0
northcarolina:zattarinfillipo,"Zattarin, Fillipo",North Carolina,2,6,589,1,0,1,1,0
notredame:pellegrinomichael,"PELLEGRINO, MICHAEL",Notre Dame,6,8,585,1,0,9,2,0
pittsburgh:washingtonbryce,"WASHINGTON, BRYCE",Pittsburgh,4,6,545,1,0,1,1,0
uab:robicheauxmason,"Robicheaux, Mason",UAB,15,7,536,1,0,5,2,0
georgiasouthern:diadiegaye,"Diadie, Gaye",Georgia Southern,6,9,458,1,0,1,1,0
ncstate:muskwekuda,"Muskwe, Kuda",NC State,9,8,451,1,0,9,5,0
pittsburgh:loeffelsendjasper,"LOEFFELSEND, JASPER",Pittsburgh,2,5,423,0,2,2,0,0
ncstate:brismaivy,"Brisma, Ivy",NC State,7,8,406,1,0,6,2,0
ncstate:bautistaalex,"Bautista, Alex",NC State,19,8,391,1,0,3,1,0
coastalcarolina:gloriosonoah,"Glorioso, Noah",Coastal Carolina,15,8,377,1,0,7,2,0
uab:dupontgrayson,"Dupont, Grayson",UAB,24,7,376,1,0,4,1,0
georgiastate:wilkinsmax,"Wilkins, Max",Georgia State,19,12,365,1,0,8,4,0
kentucky:rousebailey,"ROUSE, BAILEY",Kentucky,18,4,360,1,0,2,1,0
kentucky:screenrobert,"SCREEN, ROBERT",Kentucky,2,4,360,0,2,4,1,0
uab:oharaaodhn,"O'Hara, Aodhán",UAB,9,7,343,1,0,5,2,0
louisville:diaznico,"Diaz, Nico",Louisville,20,8,328,1,0,3,2,0
virginia:uelandandreas,"Ueland, Andreas",Virginia,17,3,289,1,0,1,1,0
virginiatech:blacklocknick,"Blacklock, Nick",Virginia Tech,17,3,269,1,0,11,4,0
coastalcarolina:repettoclaudio,"Repetto, Claudio",Coastal Carolina,7,6,256,1,0,9,3,0
southcarolina:gurrierikyle,"Gurrieri, Kyle",South Carolina,6,3,243,1,0,6,2,0
northcarolina:clarkeakeim,"Clarke, Akeim",North Carolina,25,8,236,0,2,3,1,0
centralarkansas:kubotakyosuke,"Kubota, Kyosuke",Central Arkansas,17,7,232,0,2,1,0,0
northcarolina:waddataff,"Wadda, Taff",North Carolina,39,8,218,1,0,6,3,0
virginia:gunnarssonaxel,"Gunnarsson, Axel",Virginia,18,3,217,1,0,3,1,0
mercer:gideondawson,"Gideon, Dawson",Mercer,10,3,205,1,0,5,2,0
southcarolina:frostlogan,"Frost, Logan",South Carolina,17,3,198,1,0,9,4,0
notredame:russodaniel,"RUSSO, DANIEL",Notre Dame,16,5,193,1,0,2,1,0
uca:gillrubynsingh,"Gill, Rubyn Singh",UCA,16,2,181,1,0,2,1,0
centralarkansas:calzolaedoardo,"Calzola, Edoardo",Central Arkansas,3,4,180,1,0,2,2,0
virginia:croftsnathaniel,"Crofts, Nathaniel",Virginia,10,3,158,1,0,3,2,0
pittsburgh:mortluke,"Mort, Luke",Pittsburgh,15,5,156,1,0,4,1,0
virginia:hortonphilip,"Horton, Philip",Virginia,9,3,156,1,0,5,3,0
mercer:kimkevin,"Kim, Kevin",Mercer,14,3,148,0,2,3,1,0
northcarolina:constantmatthew,"Constant, Matthew",North Carolina,6,1,90,1,0,1,1,0
uca:kjoerholtole,"Kjoerholt, Ole",UCA,2,1,90,1,0,4,2,0
navy:nocitamatt,"Nocita, Matt",Navy,6,1,90,1,0,2,1,0
centralarkansas:chavezchristian,"Chavez, Christian",Central Arkansas,29,6,86,1,0,1,1,0
kentucky:lindowbrock,"Lindow, Brock",Kentucky,15,3,86,1,0,3,1,0
gas:cortesaldair,"Cortes, Aldair",GAS,15,1,84,1,0,1,1,0
army:burgessjake,"Burgess, Jake",Army,13,2,80,1,0,3,3,0
northcarolina:whitekey,"White, Key",North Carolina,13,7,68,1,0,4,2,0
army:debruynechris,"DeBruyne, Chris",Army,18,2,50,1,0,2,2,0
uk:viscontimason,"Visconti, Mason",UK,11,1,48,1,0,1,1,0
canceledduetocovid19:pennyliam,"Penny, Liam",CANCELED DUE TO COVID-19,14,1,39,1,0,2,1,0
uk:lindowbrock,"Lindow, Brock",UK,15,1,34,1,0,2,1,0
uca:gonzalezjosecarlos,"Gonzalez, Jose Carlos",UCA,25,1,20,1,0,1,1,0
army:team,TEAM,Army,TM,1,0,1,0,0,0,0
clemson:asensiocharlie,"Asensio, Charlie",Clemson,15,11,1007,0,1,1,0,0
duke:frickmatthias,"Frick, Matthias",Duke,3,8,750,0,1,2,0,0
duke:murphyian,"Murphy, Ian",Duke,13,8,750,0,1,1,0,0
duke:stroudpeter,"Stroud, Peter",Duke,14,8,714,0,1,8,2,0
northcarolina:constantmatt,"Constant, Matt",North Carolina,6,7,686,0,1,2,1,0
notredame:quintonphilip,"QUINTON, PHILIP",Notre Dame,2,7,639,0,1,2,0,0
louisville:sanchiscarlos,"Sanchis, Carlos",Louisville,10,8,610,0,1,6,2,0
wakeforest:suzukitakuma,"Suzuki, Takuma",Wake Forest,12,8,571,0,1,0,0,0
pittsburgh:crivelloraphael,"CRIVELLO, RAPHAEL",Pittsburgh,3,6,554,0,1,1,0,0
ncstate:garciapepe,"Garcia, Pepe",NC State,3,8,550,0,1,2,1,0
pittsburgh:ordonezarturo,"ORDONEZ, ARTURO",Pittsburgh,5,6,545,0,1,5,2,0
wakeforest:rulaholland,"Rula, Holland",Wake Forest,4,8,533,0,1,0,0,0
georgiastate:lunacarlos,"Luna, Carlos",Georgia State,32,13,530,0,1,3,0,0
northcarolina:jimenezjonathan,"Jimenez, Jonathan",North Carolina,16,8,505,0,1,10,4,0
notredame:burnspaddy,"BURNS, PADDY",Notre Dame,15,8,498,0,1,2,0,0
ncstate:sealsaj,"Seals, AJ",NC State,10,8,492,0,1,3,1,0
centralarkansas:azconapablo,"Azcona, Pablo",Central Arkansas,5,7,481,0,1,4,0,0
wakeforest:escribanocristian,"Escribano, Cristian",Wake Forest,19,8,478,0,1,1,1,0
coastalcarolina:rzepeckiemile,"Rzepecki, Emile",Coastal Carolina,17,8,426,0,1,8,3,0
duke:taylorscotty,"Taylor, Scotty",Duke,9,8,406,0,1,12,2,0
uab:herrerasantiago,"Herrera, Santiago",UAB,25,6,370,0,1,3,0,0
centralarkansas:morelalexsi,"Morel, Alexsi",Central Arkansas,19,7,357,0,1,4,3,0
duke:kellyconor,"Kelly, Conor",Duke,22,8,338,0,1,2,0,0
virginiatech:mcdowellkyle,"McDowell, Kyle",Virginia Tech,24,4,317,0,1,1,0,0
virginiatech:bluemlerjakob,"Bluemler, Jakob",Virginia Tech,31,4,316,0,1,1,0,0
georgiasouthern:jacksonthomas,"Jackson, Thomas",Georgia Southern,27,9,298,0,1,0,0,0
coastalcarolina:kimurakazuki,"Kimura, Kazuki",Coastal Carolina,11,8,295,0,1,4,2,0
kentucky:grassowluis,"GRASSOW, LUIS",Kentucky,4,4,286,0,1,3,2,0
clemson:mcneillquinn,"McNeill, Quinn",Clemson,17,7,285,0,1,4,2,0
pittsburgh:baileymatt,"BAILEY, MATT",Pittsburgh,20,5,270,0,1,4,0,0
kentucky:meinzermarcel,"MEINZER, MARCEL",Kentucky,8,4,269,0,1,6,0,0
mercer:richardskareve,"Richards, Kareve",Mercer,5,3,256,0,1,0,0,0
syracuse:kocevskijeorgio,"Kocevski, Jeorgio",Syracuse,12,5,251,0,1,2,1,0
virginia:byrdisaiah,"Byrd, Isaiah",Virginia,3,3,206,0,1,0,0,0
wakeforest:forbesjahlane,"Forbes, Jahlane",Wake Forest,14,8,196,0,1,1,1,0
georgiasouthern:mitchellsmithcj,"Mitchell-Smith, CJ",Georgia Southern,11,5,194,0,1,2,0,0
uca:abasovicent,"Abaso, Vicent",UCA,6,2,186,0,1,0,0,0
virginiatech:amereslandon,"Ameres, Landon",Virginia Tech,20,4,185,0,1,2,0,0
mercer:anyafoandrew,"Anyafo, Andrew",Mercer,2,3,182,0,1,2,1,0
uca:azconapablo,"Azcona, Pablo",UCA,5,2,153,0,1,0,0,0
coastalcarolina:fieldingthomas,"Fielding, Thomas",Coastal Carolina,18,7,135,0,1,5,2,0
uab:pricetyrell,"Price, Tyrell",UAB,28,7,133,0,1,2,2,0
wakeforest:thomascolin,"Thomas, Colin",Wake Forest,26,7,131,0,1,4,2,1
mercer:packerjrricardo,"Packer Jr., Ricardo",Mercer,3,3,123,0,1,7,3,0
kentucky:innescolin,"INNES, COLIN",Kentucky,16,4,118,0,1,4,0,0
virginiatech:littlechris,"Little, Chris",Virginia Tech,10,4,111,0,1,0,0,0
virginia:gibertjoan,"Gibert, Joan",Virginia,21,1,109,0,1,1,0,0
uca:merciedoardo,"Merci, Edoardo",UCA,18,2,100,0,1,3,3,0
coastalcarolina:karivyochai,"Kariv, Yochai",Coastal Carolina,12,6,97,0,1,4,2,0
uk:jonesleon,"Jones, Leon",UK,5,1,96,0,1,0,0,0
uk:elmedkharkalil,"ElMedkhar, Kalil",UK,21,1,96,0,1,1,1,0
centralarkansas:gillrubyn,"Gill, Rubyn",Central Arkansas,16,1,95,0,1,0,0,0
canceledduetocovid19:smithsean,"Smith, Sean",CANCELED DUE TO COVID-19,19,1,90,0,1,0,0,0
uca:kubotakyosuke,"Kubota, Kyosuke",UCA,17,2,90,0,1,1,0,0
gas:davieadam,"Davie, Adam",GAS,10,1,80,0,1,0,0,0
kentucky:mcmanusbrandon,"MCMANUS, BRANDON",Kentucky,19,4,73,0,1,1,1,0
uca:uekuridaishi,"Uekuri, Daishi",UCA,14,1,69,0,1,1,1,0
canceledduetocovid19:jonesluke,"Jones, Luke",CANCELED DUE TO COVID-19,18,1,63,0,1,2,0,0
georgiastate:munozramon,"Munoz, Ramon",Georgia State,21,13,1145,0,0,4,2,0
clemson:marksgeorge,"Marks, George",Clemson,1,11,949,0,0,0,0,26
georgiastate:tysonpaul,"Tyson, Paul",Georgia State,1,13,940,0,0,0,0,14
clemson:grenoskar,"Ågren, Oskar",Clemson,3,10,895,0,0,2,1,0
clemson:mayakaphilip,"Mayaka, Philip",Clemson,20,10,891,0,0,11,2,0
clemson:martinjohn,"Martin, John",Clemson,13,11,868,0,0,0,0,0
northcarolina:smiralec,"Smir, Alec",North Carolina,1,8,776,0,0,0,0,21
coastalcarolina:saunderstor,"Saunders, Tor",Coastal Carolina,1,8,755,0,0,0,0,13
coastalcarolina:itopoulosnicholas,"Itopoulos, Nicholas",Coastal Carolina,4,8,755,0,0,1,0,0
ncstate:pedregosapablo,"Pedregosa, Pablo",NC State,2,8,749,0,0,6,2,0
ncstate:krapfleon,"Krapf, Leon",NC State,1,8,747,0,0,0,0,24
louisville:contelamine,"Conte, Lamine",Louisville,3,8,742,0,0,0,0,0
duke:lopezantino,"Lopez, Antino",Duke,5,8,740,0,0,5,3,0
ncstate:smithjamie,"Smith, Jamie",NC State,5,8,735,0,0,0,0,0
notredame:mclaughlinkeagan,"MCLAUGHLIN, KEAGAN",Notre Dame,1,8,729,0,0,0,0,24
notredame:omarmohamed,"OMAR, MOHAMED",Notre Dame,29,8,722,0,0,2,1,0
georgiasouthern:philpjack,"Philp, Jack",Georgia Southern,25,9,709,0,0,2,1,0
duke:pulisicwill,"Pulisic, Will",Duke,1,8,705,0,0,0,0,16
coastalcarolina:kemblejason,"Kemble, Jason",Coastal Carolina,14,8,692,0,0,1,0,0
wakeforest:tubbsgarrison,"Tubbs, Garrison",Wake Forest,32,8,681,0,0,3,1,0
ncstate:asomanigeorge,"Asomani, George",NC State,14,8,679,0,0,5,0,0
louisville:portmanwilliam,"Portman, William",Louisville,2,8,674,0,0,0,0,0
wakeforest:pannenbergandrew,"Pannenberg, Andrew",Wake Forest,0,8,659,0,0,0,0,21
louisville:gelnovatchjake,"Gelnovatch, Jake",Louisville,31,8,652,0,0,0,0,24
notredame:meyertownsend,"MEYER, TOWNSEND",Notre Dame,18,8,634,0,0,0,0,0
georgiasouthern:ferreiraaidan,"Ferreira, Aidan",Georgia Southern,33,8,634,0,0,0,0,0
georgiasouthern:prentisscody,"Prentiss, Cody",Georgia Southern,5,9,629,0,0,0,0,0
uab:krasniqikrenar,"Krasniqi, Krenar",UAB,17,7,625,0,0,2,1,0
northcarolina:schelstim,"Schels, Tim",North Carolina,28,8,588,0,0,3,0,0
georgiasouthern:luomajeremiah,"Luoma, Jeremiah",Georgia Southern,18,9,585,0,0,8,3,0
uab:whiteheadcaelan,"Whitehead, Caelan",UAB,30,7,584,0,0,0,0,29
centralarkansas:lauferrowan,"Laufer, Rowan",Central Arkansas,23,7,570,0,0,1,1,0
georgiastate:hiltonjonesjack,"Hilton-Jones, Jack",Georgia State,8,11,565,0,0,2,0,0
duke:daleyamir,"Daley, Amir",Duke,26,8,558,0,0,2,0,0
coastalcarolina:riveraandres,"Rivera, Andres",Coastal Carolina,23,8,557,0,0,7,2,0
georgiasouthern:flowerslee,"Flowers, Lee",Georgia Southern,2,9,556,0,0,2,1,0
pittsburgh:campuzanonico,"CAMPUZANO, NICO",Pittsburgh,0,6,554,0,0,0,0,21
notredame:radivojsamatthew,"RADIVOJSA, MATTHEW",Notre Dame,8,8,552,0,0,11,3,0
ncstate:sweeneybrad,"Sweeney, Brad",NC State,8,8,546,0,0,2,1,0
louisville:fasteenjack,"Fasteen, Jack",Louisville,8,8,533,0,0,0,0,0
northcarolina:pickeringjoe,"Pickering, Joe",North Carolina,4,8,527,0,0,7,3,0
ncstate:palacinpau,"Palacin, Pau",NC State,11,8,527,0,0,8,3,0
georgiasouthern:allardycesam,"Allardyce, Sam",Georgia Southern,4,8,521,0,0,1,1,0
notredame:farrellysenan,"FARRELLY, SENAN",Notre Dame,17,7,505,0,0,5,1,0
northcarolina:salasmark,"Salas, Mark",North Carolina,27,7,505,0,0,1,0,0
syracuse:salimabdi,"Salim, Abdi",Syracuse,17,5,504,0,0,3,2,0
syracuse:grunokyle,"Gruno, Kyle",Syracuse,14,5,503,0,0,0,0,0
notredame:colemanpatrick,"COLEMAN, PATRICK",Notre Dame,13,8,498,0,0,6,4,0
syracuse:triantafillousimon,"Triantafillou, Simon",Syracuse,8,5,497,0,0,0,0,0
notredame:abualnadimohammad,"ABUALNADI, MOHAMMAD",Notre Dame,5,7,486,0,0,1,0,0
coastalcarolina:harmondz,"Harmon, DZ",Coastal Carolina,20,8,484,0,0,8,1,0
georgiasouthern:baigyusuf,"Baig, Yusuf",Georgia Southern,24,9,469,0,0,0,0,0
centralarkansas:kimishimakatsuyoshi,"Kimishima, Katsuyoshi",Central Arkansas,8,7,468,0,0,11,7,0
ncstate:fosteraidan,"Foster, Aidan",NC State,22,8,452,0,0,2,1,0
uab:travisowen,"Travis, Owen",UAB,23,7,440,0,0,2,0,0
uab:stockleybrooks,"Stockley, Brooks",UAB,26,7,439,0,0,5,1,0
uab:richardsonsumner,"Richardson, Sumner",UAB,11,6,431,0,0,0,0,0
centralarkansas:kjoerholtole,"Kjoerholt, Ole",Central Arkansas,2,6,429,0,0,4,4,0
louisville:elverothemil,"Elveroth, Emil",Louisville,9,8,428,0,0,7,3,0
georgiastate:riosmatthew,"Rios, Matthew",Georgia State,3,11,410,0,0,2,0,0
uab:thorvaldsenteodor,"Thorvaldsen, Teodor",UAB,8,7,402,0,0,2,2,0
centralarkansas:merciedoardo,"Merci, Edoardo",Central Arkansas,18,7,400,0,0,3,1,0
georgiastate:dawesclay,"Dawes, Clay",Georgia State,5,10,397,0,0,3,2,0
northcarolina:olofssonvictor,"Olofsson, Victor",North Carolina,14,8,396,0,0,1,0,0
centralarkansas:abasovicent,"Abaso, Vicent",Central Arkansas,6,7,383,0,0,0,0,0
virginiatech:swaneveldmathijs,"Swaneveld, Mathijs",Virginia Tech,1,4,383,0,0,0,0,6
virginiatech:hauglisivert,"Haugli, Sivert",Virginia Tech,3,4,383,0,0,0,0,0
virginiatech:kinyuamayola,"Kinyua, Mayola",Virginia Tech,8,4,383,0,0,3,0,0
virginiatech:pereiradaniel,"Pereira, Daniel",Virginia Tech,9,4,372,0,0,15,8,0
centralarkansas:gillrubynsingh,"Gill, Rubyn Singh",Central Arkansas,16,4,362,0,0,4,3,0
georgiasouthern:blaengssonjokull,"Blaengsson, Jokull",Georgia Southern,1,8,360,0,0,0,0,14
centralarkansas:uekuridaishi,"Uekuri, Daishi",Central Arkansas,14,7,347,0,0,5,1,0
centralarkansas:andersenkasper,"Andersen, Kasper",Central Arkansas,11,7,344,0,0,5,1,0
syracuse:busquetsmanel,"Busquets, Manel",Syracuse,9,5,343,0,0,9,5,0
syracuse:archimedeluther,"Archimede, Luther",Syracuse,19,4,342,0,0,12,5,0
centralarkansas:thomssonsebastian,"Thomsson, Sebastian",Central Arkansas,1,4,340,0,0,0,0,0
syracuse:fulcarjulio,"Fulcar, Julio",Syracuse,6,5,334,0,0,1,0,0
virginiatech:durstnathan,"Durst, Nathan",Virginia Tech,19,4,329,0,0,2,1,0
georgiasouthern:perezmiguel,"Perez, Miguel",Georgia Southern,19,9,326,0,0,2,1,0
centralarkansas:schawlzach,"Schawl, Zach",Central Arkansas,21,5,320,0,0,0,0,0
centralarkansas:knutsonbradyn,"Knutson, Bradyn",Central Arkansas,20,6,313,0,0,1,0,0
georgiastate:pereyrazavalavictor,"Pereyra-Zavala, Victor",Georgia State,29,10,309,0,0,3,2,0
northcarolina:rosealex,"Rose, Alex",North Carolina,21,8,307,0,0,2,0,0
ncstate:norrisdavid,"Norris, David",NC State,4,8,307,0,0,0,0,0
syracuse:mieschchristian,"Miesch, Christian",Syracuse,25,5,304,0,0,0,0,6
ncstate:segevtal,"Segev, Tal",NC State,18,8,303,0,0,6,2,0
ncstate:crossparker,"Cross, Parker",NC State,12,8,300,0,0,1,0,0
uab:stlouisnathaniel,"St. Louis, Nathaniel",UAB,7,7,297,0,0,4,1,0
duke:macrinicolas,"Macri, Nicolas",Duke,11,8,297,0,0,4,1,0
virginia:halseybret,"Halsey, Bret",Virginia,8,3,289,0,0,1,0,0
virginia:donasiyanoirakoze,"Donasiyano, Irakoze",Virginia,11,3,289,0,0,1,0,0
georgiasouthern:eduardobomfimjose,"Eduardo Bomfim, Jose",Georgia Southern,35,5,280,0,0,0,0,9
kentucky:jonesleon,"JONES, LEON",Kentucky,5,4,278,0,0,2,0,0
mercer:derosejr,"DeRose, JR",Mercer,1,3,270,0,0,0,0,1
mercer:harrisonjoshua,"Harrison, Joshua",Mercer,18,3,270,0,0,2,2,0
mercer:jacksonbryant,"Jackson, Bryant",Mercer,21,3,270,0,0,3,0,0
southcarolina:soumahsekou,"Soumah, Sekou",South Carolina,5,3,270,0,0,0,0,0
georgiastate:rankenburggunther,"Rankenburg, Gunther",Georgia State,33,8,270,0,0,0,0,6
mercer:toledojrleo,"Toledo Jr., Leo",Mercer,7,3,269,0,0,8,2,0
clemson:gomezalvaro,"Gomez, Alvaro",Clemson,18,6,263,0,0,5,1,0
kentucky:maurizenzo,"MAURIZ, ENZO",Kentucky,17,4,250,0,0,2,1,0
syracuse:sinclairamferny,"Sinclair, Amferny",Syracuse,5,5,248,0,0,1,1,0
southcarolina:hitzemanlogan,"Hitzeman, Logan",South Carolina,13,3,246,0,0,1,0,0
georgiasouthern:winterschase,"Winters, Chase",Georgia Southern,17,9,244,0,0,0,0,0
virginia:gerbigoliver,"Gerbig, Oliver",Virginia,5,3,244,0,0,1,0,0
ncstate:edwardskendall,"Edwards, Kendall",NC State,6,8,243,0,0,1,0,0
georgiasouthern:mustaficomar,"Mustafic, Omar",Georgia Southern,16,9,239,0,0,1,0,0
southcarolina:barteldylan,"Bartel, Dylan",South Carolina,4,3,237,0,0,2,2,0
mercer:wanzernick,"Wanzer, Nick",Mercer,16,3,232,0,0,0,0,0
mercer:endalenatnael,"Endale, Natnael",Mercer,23,3,232,0,0,2,0,0
northcarolina:bouveryjacques,"Bouvery, Jacques",North Carolina,37,8,229,0,0,4,0,0
duke:gararssonkristfer,"Garðarsson, Kristófer",Duke,10,7,228,0,0,2,1,0
kentucky:troutmanryan,"Troutman, Ryan",Kentucky,30,3,225,0,0,0,0,4
southcarolina:oconnorjake,"O'Connor, Jake",South Carolina,3,3,223,0,0,0,0,0
ncstate:hernandezalex,"Hernandez, Alex",NC State,13,7,213,0,0,3,0,0
clemson:reidisaiah,"Reid, Isaiah",Clemson,27,9,211,0,0,6,1,0
