game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,boxscore_url_alt,dedupe_key,game_type
sidearm-2016-08-13-Central-Arkansas-Purple/Gray-Game,2016-08-13,Central Arkansas,Purple/Gray Game,false,false,,,unknown,scheduled,,,,2016-08-13-Central-Arkansas-Purple/Gray-Game,regular
sidearm-2016-08-13-Loyola-Chicago-Western-Michigan,2016-08-13,Loyola Chicago,Western Michigan,false,false,0,0,unknown,final,,https://wmubroncos.com/sports/mens-soccer/stats/2016/loyola-chicago-exhibition-/boxscore/4020,,2016-08-13-Loyola-Chicago-Western-Michigan,regular
sidearm-2016-08-13-Creighton-Blue-White-Scrimmage,2016-08-13,Creighton,Blue-White Scrimmage,false,false,0,0,home,final,,,,2016-08-13-Blue-White-Scrimmage-Creighton,exhibition
sidearm-2016-08-13-Marquette-Wright-State-(exh.),2016-08-13,Marquette,Wright State,false,false,1,2,home,final,,,,2016-08-13-Marquette-Wright-State,exhibition
sidearm-2016-08-13-Longwood-Virginia,2016-08-13,Longwood,Virginia,false,false,0,1,away,final,,,,2016-08-13-Longwood-Virginia,regular
wmt-2016-08-13-NCAA-Championships-Northwestern,2016-08-13,Northwestern,NCAA Championships,false,false,8,0,neutral,final,https://nusports.com/sports/mens-soccer/schedule,,,2016-08-13-NCAA-Championships-Northwestern,regular
sidearm-2016-08-13-Northeastern-Southie-F.C.-(exh.),2016-08-13,Northeastern,Southie F.C.,false,false,,,unknown,scheduled,,,,2016-08-13-Northeastern-Southie-F.C.,exhibition
sidearm-2016-08-13-Oakland-Bowling-Green,2016-08-13,Oakland,Bowling Green,false,false,1,3,home,final,,,,2016-08-13-Bowling-Green-Oakland,regular
sidearm-2016-08-13-Eastern-Illinois-Saint-Xavier-(Ill.)-(exhib.),2016-08-13,Eastern Illinois,Saint Xavier (Ill.) (exhib.),false,false,2,0,unknown,final,,https://eiupanthers.com/sports/mens-soccer/stats/2016/saint-xavier-ill-exhib-/boxscore/4795,,2016-08-13-Eastern-Illinois-Saint-Xavier-(Ill.)-(exhib.),exhibition
sidearm-2016-08-13-ETSU-Blue-&-Gold-(Ex),2016-08-13,ETSU,Blue & Gold,false,false,,,unknown,scheduled,,,,2016-08-13-Blue-&-Gold-ETSU,exhibition
sidearm-2016-08-13-Kansas-City-MidAmerica-Nazarene-(Exhibition),2016-08-13,Kansas City,MidAmerica Nazarene,false,false,0,2,home,final,,,,2016-08-13-Kansas-City-MidAmerica-Nazarene,exhibition
sidearm-2016-08-13-Penn-State-(Exhibition)-Omaha,2016-08-13,Penn State,Omaha,false,false,,,away,scheduled,,,,2016-08-13-Omaha-Penn-State,exhibition
wmt-2016-08-14-Notre-Dame-SIUE,2016-08-14,SIUE,Notre Dame,false,false,0,0,away,final,https://fightingirish.com/sports/msoc/schedule,,,2016-08-14-Notre-Dame-SIUE,regular
sidearm-2016-08-14-Furman-Wake-Forest,2016-08-14,Furman,Wake Forest,false,false,0,0,away,final,,,,2016-08-14-Furman-Wake-Forest,regular
sidearm-2016-08-14-Tulsa-Maryland,2016-08-14,Tulsa,Maryland,false,false,2,6,home,final,,https://tulsahurricane.com/sports/mens-soccer/stats/2016/maryland/boxscore/7940,,2016-08-14-Maryland-Tulsa,regular
sidearm-2016-08-14-Jacksonville-Daytona-State,2016-08-14,Jacksonville,Daytona State,false,false,,,unknown,scheduled,,,,2016-08-14-Daytona-State-Jacksonville,regular
sidearm-2016-08-14-College-of-Charleston-(Exh.)-North-Florida,2016-08-14,Charleston,North Florida,false,false,2,1,away,final,,,,2016-08-14-Charleston-North-Florida,exhibition
sidearm-2016-08-14-Butler-Indy-Eleven,2016-08-14,Butler,Indy Eleven,false,false,0,2,unknown,final,,,,2016-08-14-Butler-Indy-Eleven,regular
sidearm-2016-08-14-Western-Illinois-DePaul,2016-08-14,Western Illinois,DePaul,false,false,2,1,away,final,,https://goleathernecks.com/sports/mens-soccer/stats/2016/depaul-exhibition-/boxscore/5500,,2016-08-14-DePaul-Western-Illinois,regular
sidearm-2016-08-14-UConn-Massachusetts,2016-08-14,UConn,Massachusetts,false,false,2,0,home,final,,,,2016-08-14-Massachusetts-UConn,regular
sidearm-2016-08-14-Radford-VMI,2016-08-14,Radford,VMI,false,false,2,0,home,final,,,,2016-08-14-Radford-VMI,regular
sidearm-2016-08-14-Cal-State-Fullerton-Cal-State-Fullerton,2016-08-14,Cal State Fullerton,Cal State Fullerton,false,false,,,unknown,scheduled,,,,2016-08-14-Cal-State-Fullerton-Cal-State-Fullerton,regular
sidearm-2016-08-14-Northern-Kentucky-Rio-Grande-(Exhibition),2016-08-14,Northern Kentucky,Rio Grande,false,false,3,1,unknown,final,,,,2016-08-14-Northern-Kentucky-Rio-Grande,exhibition
sidearm-2016-08-14-Drake-Iowa-Western-(Exhibition),2016-08-14,Drake,Iowa Western,false,false,4,1,home,final,,,,2016-08-14-Drake-Iowa-Western,exhibition
sidearm-2016-08-14-UConn-(exh)-UMass,2016-08-14,UConn,UMass,false,false,2,0,away,final,,,,2016-08-14-UConn-UMass,exhibition
sidearm-2016-08-14-San-Diego-Arizona-Western-JC,2016-08-14,San Diego,Arizona Western JC,false,false,,,unknown,scheduled,,,,2016-08-14-Arizona-Western-JC-San-Diego,regular
wmt-2016-08-14-British-Columbia-Seattle,2016-08-14,Seattle,British Columbia,false,false,,,home,final,https://goseattleu.com/sports/mens-soccer/schedule,,,2016-08-14-British-Columbia-Seattle,regular
sidearm-2016-08-15-#21-Coastal-Carolina-(EXH)-NC-State,2016-08-15,Coastal Carolina,NC State,true,false,6,1,away,final,,,,2016-08-15-Coastal-Carolina-NC-State,exhibition
sidearm-2016-08-15-South-Carolina-(exhibition)-North-Carolina,2016-08-15,South Carolina,North Carolina,false,false,1,1,neutral,final,https://gamecocksonline.com/sports/msoc/schedule/2016,,,2016-08-15-North-Carolina-South-Carolina,exhibition
sidearm-2016-08-15-Temple-University-Lafayette-(Exhibition),2016-08-15,Temple University,Lafayette,false,false,1,0,home,final,,,,2016-08-15-Lafayette-Temple-University,exhibition
sidearm-2016-08-15-Oakland-Akron,2016-08-15,Oakland,Akron,false,true,1,0,away,final,,,,2016-08-15-Akron-Oakland,regular
sidearm-2016-08-15-UNC-Wilmington-Gardner-Webb,2016-08-15,UNC Wilmington,Gardner-Webb,false,false,1,0,away,final,,,,2016-08-15-Gardner-Webb-UNC-Wilmington,regular
sidearm-2016-08-15-USC-Upstate-Spartanburg-Methodist-(Exh.),2016-08-15,USC Upstate,Spartanburg Methodist,false,false,1,0,home,final,,https://upstatespartans.com/sports/mens-soccer/stats/2016/spartanburg-methodist-exh-/boxscore/1394,,2016-08-15-Spartanburg-Methodist-USC-Upstate,exhibition
sidearm-2016-08-15-William-&-Mary-Old-Dominion-(Exhibition),2016-08-15,William & Mary,Old Dominion,false,false,3,3,unknown,final,,https://tribeathletics.com/sports/mens-soccer/stats/2016/george-washington/boxscore/9361,,2016-08-15-Old-Dominion-William-&-Mary,exhibition
sidearm-2016-08-15-UNLV-New-Mexico,2016-08-15,UNLV,New Mexico,false,false,,,unknown,scheduled,,,,2016-08-15-New-Mexico-UNLV,regular
sidearm-2016-08-15-Pacific-CSU-Bakersfield,2016-08-15,Pacific,CSU Bakersfield,false,false,2,0,unknown,final,,https://pacifictigers.com/sports/mens-soccer/stats/2016/csu-bakersfield/boxscore/1864,,2016-08-15-CSU-Bakersfield-Pacific,regular
wmt-2016-08-16-Clemson-High-Point,2016-08-16,Clemson,High Point,false,false,,,home,scheduled,https://clemsontigers.com/sports/mens-soccer/schedule,,,2016-08-16-Clemson-High-Point,regular
sidearm-2016-08-16-Duke-Georgetown-(Exhibition),2016-08-16,Duke,Georgetown,false,false,,,home,scheduled,,,,2016-08-16-Duke-Georgetown,exhibition
wmt-2016-08-16-ETSU-Virginia-Tech,2016-08-16,Virginia Tech,ETSU,false,false,3,1,home,final,https://hokiesports.com/sports/mens-soccer/schedule,https://hokiesports.com/boxscore/10250,,2016-08-16-ETSU-Virginia-Tech,regular
sidearm-2016-08-16-Rhode-Island-/-Exhibition-UMass-Lowell,2016-08-16,Rhode Island / Exhibition,UMass Lowell,false,false,2,1,away,final,,,,2016-08-16-Rhode-Island-/-Exhibition-UMass-Lowell,exhibition
sidearm-2016-08-16-UMBC-Saint-Joseph's,2016-08-16,UMBC,Saint Joseph's,false,false,,,unknown,scheduled,,,,2016-08-16-Saint-Joseph's-UMBC,regular
sidearm-2016-08-16-UAB-AUM-(Exh.),2016-08-16,UAB,AUM,false,false,4,0,home,final,,,,2016-08-16-AUM-UAB,exhibition
sidearm-2016-08-16-Dayton-Milwaukee-(Exhibition),2016-08-16,Dayton,Milwaukee,false,false,0,0,unknown,final,,https://mkepanthers.com/sports/mens-soccer/stats/2016/dayton/boxscore/7210,,2016-08-16-Dayton-Milwaukee,exhibition
sidearm-2016-08-16-Loyola-Chicago-Indiana,2016-08-16,Loyola Chicago,Indiana,false,true,2,0,unknown,final,,,,2016-08-16-Indiana-Loyola-Chicago,regular
sidearm-2016-08-16-Butler-Ohio-State,2016-08-16,Butler,Ohio State,false,false,2,1,unknown,final,,,,2016-08-16-Butler-Ohio-State,regular
sidearm-2016-08-16-Marquette-Detroit-(exh.),2016-08-16,Marquette,Detroit,false,false,5,1,home,final,,,,2016-08-16-Detroit-Marquette,exhibition
sidearm-2016-08-16-Hofstra-(Exh.)-St.-John's,2016-08-16,Hofstra,St. John's,false,false,1,1,away,final,,,,2016-08-16-Hofstra-St.-John's,exhibition
wmt-2016-08-16-Colgate-Northwestern,2016-08-16,Northwestern,Colgate,false,false,2,1,neutral,final,https://nusports.com/sports/mens-soccer/schedule,,,2016-08-16-Colgate-Northwestern,regular
sidearm-2016-08-16-Wisconsin-Northern-Illinois-(Exh.),2016-08-16,Wisconsin,Northern Illinois,false,false,1,1,home,final,,https://uwbadgers.com/sports/mens-soccer/stats/2016/northern-illinois-exh-/boxscore/7706,,2016-08-16-Northern-Illinois-Wisconsin,exhibition
sidearm-2016-08-16-Utah-Valley-U.S.-U-17-Men's-National-Team,2016-08-16,Utah Valley,U.S. U-17 Men's National Team,false,false,,,unknown,scheduled,,,,2016-08-16-U.S.-U-17-Men's-National-Team-Utah-Valley,regular
sidearm-2016-08-16-Detroit-Mercy-Marquette-(Exh.),2016-08-16,Detroit Mercy,Marquette,false,false,1,5,unknown,final,,,,2016-08-16-Detroit-Mercy-Marquette,exhibition
sidearm-2016-08-16-IU-Indy-UIC,2016-08-16,IU Indy,UIC,false,false,0,0,unknown,final,,https://iuindyjags.com/sports/mens-soccer/stats/2016/uic/boxscore/5513,,2016-08-16-IU-Indy-UIC,regular
sidearm-2016-08-16-Indiana-Tech-Purdue-Fort-Wayne,2016-08-16,Indiana Tech,Purdue Fort Wayne,false,false,0,4,away,final,,https://gomastodons.com/sports/mens-soccer/stats/2016/indiana-tech/boxscore/10852,,2016-08-16-Indiana-Tech-Purdue-Fort-Wayne,regular
sidearm-2016-08-16-Quinnipiac-Southern-Connecticut-State-(Scrimmage),2016-08-16,Quinnipiac,Southern Connecticut State,false,false,3,0,home,final,,,,2016-08-16-Quinnipiac-Southern-Connecticut-State,exhibition
sidearm-2016-08-16-Belmont-University-[22/24]-Charlotte,2016-08-16,Belmont University,[22/24] Charlotte,false,false,0,5,unknown,final,,https://belmontbruins.com/sports/mens-soccer/stats/2016/-22-24-charlotte/boxscore/1494,,2016-08-16-Belmont-University-[22/24]-Charlotte,regular
sidearm-2016-08-16-University-of-Evansville-Purple/White-Scrimmage,2016-08-16,University of Evansville,Purple/White Scrimmage,false,false,,,unknown,scheduled,,,,2016-08-16-Purple/White-Scrimmage-University-of-Evansville,exhibition
sidearm-2016-08-16-UIC-IUPUI-(Exh.),2016-08-16,UIC,IUPUI,false,false,0,0,unknown,final,,https://uicflames.com/sports/mens-soccer/stats/2016/iupui-exh-/boxscore/2474,,2016-08-16-IUPUI-UIC,exhibition
sidearm-2016-08-16-New-Hampshire-(exh.)-Boston-University,2016-08-16,New Hampshire,Boston University,false,false,,,away,scheduled,,,,2016-08-16-Boston-University-New-Hampshire,exhibition
sidearm-2016-08-16-Wofford-Appalachian-State-University-(EX),2016-08-16,Wofford,Appalachian State University,false,false,0,0,unknown,final,,,,2016-08-16-Appalachian-State-University-Wofford,exhibition
sidearm-2016-08-16-Georgia-Southern-SCAD-(Exh.),2016-08-16,Georgia Southern,SCAD,false,false,3,0,home,final,,,,2016-08-16-Georgia-Southern-SCAD,exhibition
wmtwp-2016-08-16-Kentucky-Southern-Illinois-University-Edwardsville,2016-08-16,Kentucky,Southern Illinois University Edwardsville,false,false,,,home,scheduled,https://ukathletics.com/sports/msoc/schedule/2016,,,2016-08-16-Kentucky-Southern-Illinois-University-Edwardsville,regular
sidearm-2016-08-16-Marshall-Rio-Grande,2016-08-16,Marshall,Rio Grande,false,false,1,2,home,final,,,,2016-08-16-Marshall-Rio-Grande,regular
sidearm-2016-08-16-West-Virginia-Pitt-(Exh.)-,2016-08-16,West Virginia,Pittsburgh,false,false,2,0,home,final,,,,2016-08-16-Pittsburgh-West-Virginia,exhibition
sidearm-2016-08-16-San-Francisco-Cal-State-East-Bay-(Exhib.),2016-08-16,San Francisco,Cal State East Bay (Exhib.),false,false,5,2,home,final,,,,2016-08-16-Cal-State-East-Bay-(Exhib.)-San-Francisco,exhibition
wmt-2016-08-17-Bradley-Notre-Dame,2016-08-17,Bradley,Notre Dame,false,false,1,0,away,final,https://fightingirish.com/sports/msoc/schedule,,,2016-08-17-Bradley-Notre-Dame,regular
wmt-2016-08-17-Cal-Poly-Stanford,2016-08-17,Cal Poly,Stanford,false,true,1,2,away,final,https://gostanford.com/sports/mens-soccer/schedule,https://gostanford.com/boxscore.aspx?id=19976,https://gopoly.com/sports/mens-soccer/stats/2016/no-1-stanford/boxscore/1573,2016-08-17-Cal-Poly-Stanford,regular
sidearm-2016-08-17-Creighton-Missouri-State,2016-08-17,Creighton,Missouri State,false,false,2,0,away,final,,https://missouristatebears.com/sports/mens-soccer/stats/2016/creighton/boxscore/1300,https://gocreighton.com/sports/mens-soccer/stats/2016/missouri-state/boxscore/8163,2016-08-17-Creighton-Missouri-State,regular
sidearm-2016-08-17-Central-Arkansas-Christian-Brothers-University,2016-08-17,Central Arkansas,Christian Brothers University,false,false,3,0,unknown,final,,,,2016-08-17-Central-Arkansas-Christian-Brothers-University,regular
sidearm-2016-08-17-Fordham-Fairleigh-Dickinson-(Exhib.),2016-08-17,Fordham,Fairleigh Dickinson (Exhib.),false,false,1,1,unknown,final,,,,2016-08-17-Fairleigh-Dickinson-(Exhib.)-Fordham,exhibition
sidearm-2016-08-17-George-Washington-James-Madison-(Exh.),2016-08-17,George Washington,James Madison,false,false,2,2,home,final,,,,2016-08-17-George-Washington-James-Madison,exhibition
sidearm-2016-08-17-Saint-Louis-Kansas-City,2016-08-17,Saint Louis,Kansas City,false,false,2,1,home,final,,,,2016-08-17-Kansas-City-Saint-Louis,regular
sidearm-2016-08-17-Seton-Hall-LIU-Brooklyn,2016-08-17,Seton Hall,LIU Brooklyn,false,false,3,1,home,final,,,,2016-08-17-LIU-Brooklyn-Seton-Hall,regular
sidearm-2016-08-17-USC-Upstate-Bluefield-College-(Exh.),2016-08-17,USC Upstate,Bluefield College,false,false,0,0,home,final,,https://upstatespartans.com/sports/mens-soccer/stats/2016/bluefield-college-exh-/boxscore/1395,,2016-08-17-Bluefield-College-USC-Upstate,exhibition
sidearm-2016-08-17-Northeastern-Bryant-(exh.),2016-08-17,Northeastern,Bryant,false,false,,,unknown,scheduled,,,,2016-08-17-Bryant-Northeastern,exhibition
sidearm-2016-08-17-Manhattan-Monroe-College-(Exhibition),2016-08-17,Manhattan,Monroe College,false,false,1,3,unknown,final,,,,2016-08-17-Manhattan-Monroe-College,exhibition
sidearm-2016-08-17-Drake-Eastern-Illinois-(Exhibition),2016-08-17,Drake,Eastern Illinois,false,false,2,4,home,final,,https://godrakebulldogs.com/news/2016/8/17/mens-soccer-drops-exhibition-match-to-eastern-illinois.aspx,https://eiupanthers.com/sports/mens-soccer/stats/2016/at-drake-exhib-/boxscore/4796,2016-08-17-Drake-Eastern-Illinois,exhibition
sidearm-2016-08-17-UTRGV-St.-Edward's-University,2016-08-17,UTRGV,St. Edward's University,false,false,0,0,unknown,final,,,,2016-08-17-St.-Edward's-University-UTRGV,regular
wmt-2016-08-17-San-Diego-State-Santa-Clara,2016-08-17,San Diego State,Santa Clara,false,false,3,2,home,final,https://goaztecs.com/sports/mens-soccer/schedule,,,2016-08-17-San-Diego-State-Santa-Clara,regular
sidearm-2016-08-17-Navy-Maryland-(Exhibition),2016-08-17,Navy,Maryland,false,false,0,1,unknown,final,,,,2016-08-17-Maryland-Navy,exhibition
sidearm-2016-08-18-Michigan-State-Syracuse,2016-08-18,Michigan State,Syracuse,false,false,2,2,neutral,final,,,,2016-08-18-Michigan-State-Syracuse,regular
sidearm-2016-08-18-Presbyterian-Erskine-(Exhibition),2016-08-18,Presbyterian,Erskine,false,false,,,unknown,scheduled,,,,2016-08-18-Erskine-Presbyterian,exhibition
sidearm-2016-08-18-Radford-Charleston-(W.Va.),2016-08-18,Radford,Charleston,false,false,1,1,home,final,,,,2016-08-18-Charleston-Radford,regular
sidearm-2016-08-18-VMI-(Exhibition)-UNC-Asheville,2016-08-18,VMI,UNC Asheville,false,false,,,away,scheduled,,,,2016-08-18-UNC-Asheville-VMI,exhibition
sidearm-2016-08-18-Winthrop-South-Carolina-(Exhibition),2016-08-18,Winthrop,South Carolina,false,false,2,3,home,final,https://gamecocksonline.com/sports/msoc/schedule/2016,https://winthropeagles.com/boxscore.aspx?id=23965,,2016-08-18-South-Carolina-Winthrop,exhibition
sidearm-2016-08-18-Queens-(Exhibition)-Charleston,2016-08-18,Queens,Charleston,false,false,,,away,scheduled,,,,2016-08-18-Charleston-Queens,exhibition
sidearm-2016-08-18-Milwaukee-Parkside,2016-08-18,Milwaukee,Parkside,false,false,5,0,home,final,,https://mkepanthers.com/sports/mens-soccer/stats/2016/parkside/boxscore/7211,,2016-08-18-Milwaukee-Parkside,regular
sidearm-2016-08-18-Oakland-Indiana,2016-08-18,Oakland,Indiana,false,false,0,4,unknown,final,,,,2016-08-18-Indiana-Oakland,regular
sidearm-2016-08-18-Oral-Roberts-USAO,2016-08-18,Oral Roberts,USAO,false,false,2,0,unknown,final,,https://oruathletics.com/sports/mens-soccer/stats/2016/usao/boxscore/2065,,2016-08-18-Oral-Roberts-USAO,regular
sidearm-2016-08-18-San-Diego-Grand-Canyon,2016-08-18,San Diego,Grand Canyon,false,false,,,unknown,scheduled,,,,2016-08-18-Grand-Canyon-San-Diego,regular
wmt-2016-08-19-Clemson-Duke,2016-08-19,Duke,Clemson,false,false,,,away,scheduled,https://clemsontigers.com/sports/mens-soccer/schedule,,,2016-08-19-Clemson-Duke,regular
sidearm-2016-08-19-UMBC-American,2016-08-19,UMBC,American,false,false,2,1,unknown,final,,https://umbcretrievers.com/sports/mens-soccer/stats/2016/american/boxscore/2009,https://aueagles.com/sports/mens-soccer/stats/2016/umbc/boxscore/1584,2016-08-19-American-UMBC,regular
sidearm-2016-08-19-Missouri-State-Missouri-S-&-T,2016-08-19,Missouri State,Missouri State,false,false,5,1,home,final,,https://missouristatebears.com/sports/mens-soccer/stats/2016/missouris-t/boxscore/1301,,2016-08-19-Missouri-State-Missouri-State,regular
sidearm-2016-08-19-Tulsa-Oklahoma-Wesleyan-,2016-08-19,Tulsa,Oklahoma Wesleyan,false,false,0,0,home,final,,https://tulsahurricane.com/sports/mens-soccer/stats/2016/oklahoma-wesleyan/boxscore/7941,,2016-08-19-Oklahoma-Wesleyan-Tulsa,regular
sidearm-2016-08-19-Bellarmine-Oakland-City-University,2016-08-19,Bellarmine,Oakland City University,false,false,,,unknown,canceled,,,,2016-08-19-Bellarmine-Oakland-City-University,regular
sidearm-2016-08-19-Dayton-SIUE-(Exhibition),2016-08-19,Dayton,SIUE,false,false,0,1,unknown,final,,,,2016-08-19-Dayton-SIUE,exhibition
sidearm-2016-08-19-Akron-Michigan,2016-08-19,Akron,Michigan,false,false,1,0,home,final,,https://gozips.com/sports/mens-soccer/stats/2016/michigan/boxscore/1835,,2016-08-19-Akron-Michigan,regular
sidearm-2016-08-19-Northwestern-(Exh.)-St.-John's,2016-08-19,Northwestern,St. John's,false,false,1,1,neutral,final,https://nusports.com/sports/mens-soccer/schedule,,,2016-08-19-Northwestern-St.-John's,exhibition
sidearm-2016-08-19-Seton-Hall-Alumni-Match-,2016-08-19,Seton Hall,Alumni Match,false,false,7,4,home,final,,,,2016-08-19-Alumni-Match-Seton-Hall,regular
sidearm-2016-08-19-Gardner-Webb-Lees-McRae,2016-08-19,Gardner-Webb,Lees-McRae,false,false,0,1,home,final,,,,2016-08-19-Gardner-Webb-Lees-McRae,regular
sidearm-2016-08-19-Detroit-Mercy-Bowling-Green-(Exh.),2016-08-19,Detroit Mercy,Bowling Green,false,false,1,2,unknown,final,,,,2016-08-19-Bowling-Green-Detroit-Mercy,exhibition
sidearm-2016-08-19-Wright-State-(Exhibition)-Purdue-Fort-Wayne,2016-08-19,Wright State,Purdue Fort Wayne,false,false,0,0,neutral,final,,https://gomastodons.com/sports/mens-soccer/stats/2016/wright-state-exhibition-/boxscore/10853,,2016-08-19-Purdue-Fort-Wayne-Wright-State,exhibition
sidearm-2016-08-19-Oregon-State-Portland,2016-08-19,Oregon State,Portland,false,false,2,2,home,final,,,,2016-08-19-Oregon-State-Portland,regular
sidearm-2016-08-20-UAB-(EX)-Louisville,2016-08-20,UAB,Louisville,false,false,1,1,away,final,,,,2016-08-20-Louisville-UAB,exhibition
sidearm-2016-08-20-#34-VCU-(EXH)-NC-State,2016-08-20,VCU,NC State,true,false,0,2,away,final,,,,2016-08-20-NC-State-VCU,exhibition
sidearm-2016-08-20-Ohio-State-Syracuse,2016-08-20,Ohio State,Syracuse,false,false,1,2,neutral,final,,,,2016-08-20-Ohio-State-Syracuse,regular
sidearm-2016-08-20-Davidson-(exhibition)-North-Carolina,2016-08-20,Davidson College,North Carolina,false,false,,,away,scheduled,,,,2016-08-20-Davidson-College-North-Carolina,exhibition
wmt-2016-08-20-James-Madison-Virginia-Tech,2016-08-20,James Madison,Virginia Tech,false,false,1,2,away,final,https://hokiesports.com/sports/mens-soccer/schedule,https://hokiesports.com/boxscore/10251,,2016-08-20-James-Madison-Virginia-Tech,regular
sidearm-2016-08-20-Wake-Forest-UNCW,2016-08-20,Wake Forest,UNC Wilmington,false,false,0,0,home,final,,https://uncwsports.com/sports/mens-soccer/stats/2016/wake-forest-exhibition-/boxscore/4729,,2016-08-20-UNC-Wilmington-Wake-Forest,regular
sidearm-2016-08-20-Monmouth-(Exhibition)-Temple-University,2016-08-20,Monmouth,Temple University,false,false,1,2,away,final,,,,2016-08-20-Monmouth-Temple-University,exhibition
sidearm-2016-08-20-Tulsa-Central-Arkansas,2016-08-20,Tulsa,Central Arkansas,false,false,3,2,home,final,,https://tulsahurricane.com/sports/mens-soccer/stats/2016/central-arkansas/boxscore/7942,https://ucasports.com/sports/mens-soccer/stats/2016/university-of-tulsa-exhibition-/boxscore/2539,2016-08-20-Central-Arkansas-Tulsa,regular
sidearm-2016-08-20-North-Florida-Mercer-(Exh.),2016-08-20,North Florida,Mercer,false,false,2,1,home,final,,https://mercerbears.com/sports/mens-soccer/stats/2016/north-florida-exh-/boxscore/3329,,2016-08-20-Mercer-North-Florida,exhibition
sidearm-2016-08-20-Duquesne-Pittsburgh-(EXHIB.),2016-08-20,Duquesne,Pittsburgh,false,false,1,2,unknown,final,,,,2016-08-20-Duquesne-Pittsburgh,exhibition
sidearm-2016-08-20-Loyola-Chicago-UIC,2016-08-20,Loyola Chicago,UIC,false,false,3,1,away,final,,,,2016-08-20-Loyola-Chicago-UIC,regular
sidearm-2016-08-20-Saint-Louis-Jefferson-College,2016-08-20,Saint Louis,Jefferson College,false,false,0,0,unknown,final,,,,2016-08-20-Jefferson-College-Saint-Louis,regular
sidearm-2016-08-20-Butler-Michigan-State,2016-08-20,Butler,Michigan State,false,false,3,2,away,final,,,,2016-08-20-Butler-Michigan-State,regular
sidearm-2016-08-20-Creighton-Wisconsin,2016-08-20,Creighton,Wisconsin,false,false,1,3,home,final,,https://gocreighton.com/sports/mens-soccer/stats/2016/wisconsin/boxscore/8164,https://uwbadgers.com/sports/mens-soccer/stats/2016/creighton-exh-/boxscore/7707,2016-08-20-Creighton-Wisconsin,regular
sidearm-2016-08-20-Nebraska-Omaha-(exh.)-Marquette,2016-08-20,Nebraska-Omaha,Marquette,false,false,1,1,away,final,,,,2016-08-20-Marquette-Nebraska-Omaha,exhibition
sidearm-2016-08-20-UConn-Rutgers,2016-08-20,UConn,Rutgers,false,false,2,0,home,final,,,,2016-08-20-Rutgers-UConn,regular
sidearm-2016-08-20-No.-4/3/2-Maryland-Xavier,2016-08-20,No. 4/3/2 Maryland,Xavier,false,false,3,1,away,final,,,,2016-08-20-No.-4/3/2-Maryland-Xavier,regular
sidearm-2016-08-20-Marshall-Radford,2016-08-20,Marshall,Radford,false,false,1,2,away,final,,,,2016-08-20-Marshall-Radford,regular
sidearm-2016-08-20-Georgia-Southern-(Exhibition)-UNC-Asheville,2016-08-20,Georgia Southern,UNC Asheville,false,false,1,2,away,final,,,,2016-08-20-Georgia-Southern-UNC-Asheville,exhibition
