player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
louisville:kubeltim,"Kubel, Tim",Louisville,27,20,1650,3,11,20,10,0
sacredheart:saunchezshaquille,"SAUNCHEZ, Shaquille",Sacred Heart,10,18,1514,8,1,69,29,0
seattle:roldanalex,"Roldan, Alex",Seattle,23,18,1455,7,3,41,17,0
sacramentostate:bettencourtalex,"Bettencourt, Alex",Sacramento State,23,19,1436,7,3,37,16,0
villanova:polleymiguel,"Polley, Miguel",Villanova,9,16,1412,5,7,23,17,0
vcu:fattonluc,"FATTON, Luc",VCU,7,18,1406,7,3,50,25,0
ucdavis:wilsonnoah,"Wilson, Noah",UC Davis,10,20,1379,7,3,37,16,0
fordham:ohlendorferic,"OHLENDORF, Eric",Fordham,17,19,1321,7,3,45,23,0
njit:guirassymamadou,"Guirassy, Mamadou",NJIT,9,17,1226,7,3,54,25,0
virginiatech:marceloacuna,Marcelo Acuna,Virginia Tech,11,14,1144,8,1,65,28,0
furman:hawkelewis,"Hawke, Lewis",Furman,7,13,1112,8,1,36,15,0
highpoint:benonyssonsiggi,"BENONYSSON, Siggi",High Point,9,15,1003,7,3,32,17,0
lehigh:forrestmark,"Forrest, Mark",Lehigh,9,16,976,7,3,42,14,0
fiu:patinosantiago,"Patino, Santiago",FIU,7,17,957,8,1,37,21,0
albany:pinheiroafonso,"PINHEIRO,Afonso",Albany,11,10,859,7,3,25,12,0
ucsantabarbara:depuynick,"DePuy, Nick",UC Santa Barbara,6,20,1838,7,2,61,24,0
ucla:hernandezjose,"Hernandez, Jose",UCLA,80,20,1823,5,6,20,9,0
clemson:diegocampos,Diego Campos,Clemson,9,21,1780,6,4,60,28,0
wrightstate:lyncheric,"LYNCH, Eric",Wright State,14,20,1739,5,6,54,28,0
ucla:iloskibrian,"Iloski, Brian",UCLA,10,20,1675,5,6,47,22,0
akron:lewisjonathan,"Lewis, Jonathan",Akron,11,22,1673,2,12,44,21,0
wisconsin:barlowtom,"Barlow, Tom",Wisconsin,11,21,1541,6,4,43,23,0
mercyhurst:wilkinsonconnor,"Wilkinson, Connor",Mercyhurst,8,20,1505,3,10,46,19,0
monmouth:nigrodavid,"Nigro, David",Monmouth,9,15,1407,4,8,24,17,0
ucsantabarbara:selemaniahinga,"Selemani, Ahinga",UC Santa Barbara,9,20,1363,7,2,52,24,0
calpoly:dhillonjustin,"Dhillon, Justin",Cal Poly,11,18,1359,7,2,47,23,0
creighton:englismyles,"ENGLIS, Myles",Creighton,16,25,1266,7,2,35,27,0
virginia:pabloaguilar,Pablo Aguilar,Virginia,8,14,1207,7,2,27,13,0
purduefortwayne:murphyjacob,"Murphy, Jacob",Purdue Fort Wayne,10,17,1100,8,0,34,16,0
stjohns:cooksleyharry,"Cooksley, Harry",St. John's,23,16,1100,5,6,70,29,0
columbiauniversity:arthurbosua,Arthur Bosua,Columbia University,9,13,1100,6,4,34,20,0
longwood:poelkermax,"Poelker, Max",Longwood,14,14,1080,7,2,18,12,0
saintpeters:fairlambluke,"Fairlamb, Luke",Saint Peter's,11,12,1067,6,4,34,14,0
hofstra:brownluke,"Brown, Luke",Hofstra,24,17,1032,7,2,32,17,0
penn:neumannalec,"Neumann, Alec",Penn,9,12,1006,7,2,35,19,0
bucknell:blickmansebastiaan,"Blickman, Sebastiaan",Bucknell,11,13,992,7,2,41,21,0
buffalo:ciceronerussell,"CICERONE, Russell",Buffalo,7,9,837,5,6,37,20,0
etsu:cameronwoodfin,Cameron Woodfin,ETSU,4,14,801,3,10,21,11,0
ucla:danladiabu,"Danladi, Abu",UCLA,9,13,744,7,2,39,19,0
newmexico:hansenniko,"HANSEN, Niko",New Mexico,11,10,646,7,2,24,16,0
unknown:malekbashti,Malek Bashti,Unknown,11,28,0,2,12,40,14,0
unknown:justiceduerksen,Justice Duerksen,Unknown,24,32,0,6,4,60,28,0
creighton:perezricardo,"PEREZ, Ricardo",Creighton,10,25,2193,5,5,34,14,0
akron:najemadam,"Najem, Adam",Akron,10,22,1961,5,5,47,17,0
utahvalley:meyeraaron,"Meyer, Aaron",Utah Valley,16,20,1687,3,9,39,17,0
ucla:yueilljackson,"Yueill, Jackson",UCLA,15,20,1589,2,11,36,14,0
rutgers:wrightjason,"Wright, Jason",Rutgers,20,17,1515,6,3,44,18,0
liberty:mendozakevin,"Mendoza, Kevin",Liberty,10,16,1316,6,3,37,19,0
sacramentostate:ramirezivan,"Ramirez, Ivan",Sacramento State,8,18,1294,5,5,26,14,0
presbyterian:lewismason,"LEWIS, Mason",Presbyterian,8,15,1274,6,3,24,13,0
lipscomb:sakouivan,"SAKOU, Ivan",Lipscomb,8,18,1237,6,3,31,20,0
wisconsin:muellerchristopher,"Mueller, Christopher",Wisconsin,10,15,1230,5,5,45,22,0
liberty:segarrapepe,"Segarra, Pepe",Liberty,8,16,1165,6,3,20,11,0
washington:bwanahandwalla,"Bwana, Handwalla",Washington,24,21,1152,4,7,32,13,0
purduefortwayne:uyamaduoscar,"Uyamadu, Oscar",Purdue Fort Wayne,19,17,1080,6,3,69,29,0
universityofevansville:mcgrathian,"McGrath, Ian",University of Evansville,8,13,991,7,1,32,16,0
bostoncollege:schulzegeisthovelmaximilian,"Schulze-Geisthovel, Maximilian",Boston College,12,21,898,7,1,30,13,0
lindenwood:hutchesonthomas,"Hutcheson, Thomas",Lindenwood,11,13,868,6,3,24,17,0
universityofsouthernindiana:richardvillekyle,"Richardville, Kyle",University of Southern Indiana,12,10,672,5,5,22,16,0
akron:holthusenstuart,"Holthusen, Stuart",Akron,9,21,637,7,1,27,13,0
stthomas:bottumshae,"Bottum, Shae",St. Thomas,19,22,1908,5,4,66,26,0
maryland:rozhanskyjake,"Rozhansky, Jake",Maryland,12,22,1774,3,8,36,17,0
dayton:nwabiakennedy,"Nwabia, Kennedy",Dayton,2,20,1709,6,2,51,21,0
wisconsin:segbersmark,"Segbers, Mark",Wisconsin,7,21,1677,4,6,22,8,0
butler:gallifordisaac,"Galliford, Isaac",Butler,9,19,1592,4,6,53,18,0
dayton:taneskirok,"TANESKI, Rok",Dayton,10,21,1577,4,6,67,23,0
merrimackcollege:cortestorresjaime,"Cortes Torres, Jaime",Merrimack College,21,20,1512,6,2,58,28,0
pacific:blackmontristan,"Blackmon, Tristan",Pacific,6,18,1494,4,6,24,11,0
akron:hindsnick,"Hinds, Nick",Akron,3,22,1439,5,4,34,12,0
duke:whitebrian,"White, Brian",Duke,24,17,1429,5,4,40,18,0
wakeforest:jacorihayes,Jacori Hayes,Wake Forest,8,17,1393,6,2,38,23,0
mercer:bagrouwill,"Bagrou, Will",Mercer,9,16,1393,5,4,41,21,0
stonybrook:erdeivince,"Erdei, Vince",Stony Brook,7,16,1368,6,2,37,18,0
ohiostate:kohlnate,"Kohl, Nate",Ohio State,27,19,1290,6,2,33,18,0
charlotte:brucedaniel,"Bruce, Daniel",Charlotte,16,18,1280,6,2,28,13,0
seattle:rosejeff,"Rose, Jeff",Seattle,10,17,1255,3,8,29,18,0
california:carerragarciajose,"Carerra-Garcia, Jose",California,10,14,1254,5,4,30,12,0
njit:whiterene,"White, Rene",NJIT,19,18,1243,6,2,36,20,0
longwood:wyattfinnlay,"Wyatt, Finnlay",Longwood,8,14,1232,4,6,39,16,0
winthrop:arousellrasmus,"AROUSELL, Rasmus",Winthrop,9,16,1213,6,2,36,18,0
oregonstate:jonesjordan,"Jones, Jordan",Oregon State,12,18,1170,6,2,43,23,0
rhodeisland:zarokostasstavros,"Zarokostas, Stavros",Rhode Island,9,15,1068,5,4,25,15,0
delaware:prietofede,"Prieto, Fede",Delaware,4,14,949,7,0,20,9,0
maryland:reevesdj,"Reeves, D.J.",Maryland,11,22,923,4,6,19,13,0
queens:ejezieryan,"Ejezie, Ryan",Queens,9,10,847,7,0,39,20,0
liubrooklyn:hansenrasmus,"HANSEN, Rasmus",LIU Brooklyn,17,8,648,4,6,26,14,0
universityofsouthernindiana:ramirezeric,"Ramirez, Eric",University of Southern Indiana,7,10,635,7,0,44,21,0
wisconsin:muellerchris,"Mueller, Chris",Wisconsin,10,6,414,4,6,21,13,0
creighton:rydstrandjoel,"RYDSTRAND, Joel",Creighton,6,25,1933,3,7,31,12,0
mercyhurst:rochemark,"Roche, Mark",Mercyhurst,23,21,1850,4,5,24,12,0
butler:timmerjared,"Timmer, Jared",Butler,5,20,1845,2,9,21,11,0
maryland:crognalealex,"Crognale, Alex",Maryland,4,22,1844,6,1,22,10,0
lasalle:kennedycolman,"Kennedy, Colman",La Salle,22,19,1752,5,3,24,13,0
american:nakhidpanos,"Nakhid, Panos",American,10,18,1489,2,9,53,21,0
providence:griffindanny,"GRIFFIN, Danny",Providence,10,19,1480,6,1,26,12,0
sacramentostate:nugennate,"Nugen, Nate",Sacramento State,13,18,1453,5,3,39,17,0
missouristate:hoeggemmerich,"Hoegg, Emmerich",Missouri State,9,22,1424,5,3,42,25,0
saintlouis:saadjoe,"Saad, Joe",Saint Louis,7,17,1405,4,5,10,6,0
indiana:swartztrevor,"Swartz, Trevor",Indiana,7,21,1394,5,3,47,13,0
wofford:kylenelson,Kyle Nelson,Wofford,6,15,1353,6,1,13,12,0
xavier:brownjalen,"Brown, Jalen",Xavier,6,17,1339,5,3,37,15,0
lindenwood:muratovicnijaz,"Muratovic, Nijaz",Lindenwood,10,18,1278,5,3,55,25,0
csun:samayoajuan,"Samayoa, Juan",CSUN,15,15,1262,4,5,21,11,0
milwaukee:conwayevan,"Conway, Evan",Milwaukee,6,16,1251,5,3,39,15,0
stonybrook:duvalthibault,"Duval, Thibault",Stony Brook,6,17,1224,5,3,20,9,0
american:iraolajoe,"Iraola, Joe",American,9,18,1154,3,7,34,14,0
lafayette:vareevan,"Vare, Evan",Lafayette,16,12,1006,6,1,51,23,0
bucknell:kingnick,"King, Nick",Bucknell,8,13,993,4,5,28,10,0
stjohns:ricupatifilippo,"Ricupati, Filippo",St. John's,9,16,989,6,1,33,15,0
xavier:vasquenzamatt,"Vasquenza, Matt",Xavier,20,17,974,4,5,35,14,0
universityofevansville:robinsonjared,"Robinson, Jared",University of Evansville,24,14,955,5,3,24,10,0
hofstra:eshunaddymeshack,"Eshun Addy, Meshack",Hofstra,19,17,955,6,1,21,12,0
loyolauniversitymaryland:saramagobrian,"Saramago, Brian",Loyola University Maryland,9,12,862,6,1,44,23,0
northflorida:kovacsmilan,"KOVACS, Milan",North Florida,17,14,841,6,1,25,14,0
etsu:joaoramalho,Joao Ramalho,ETSU,7,12,736,4,5,32,15,0
ucf:pyysalomatias,"Pyysalo,Matias",UCF,10,8,673,5,3,19,10,0
universityofsouthernindiana:rickeysean,"Rickey, Sean",University of Southern Indiana,3,13,651,5,3,18,10,0
williammary:bellryder,"Bell, Ryder",William & Mary,11,9,545,6,1,31,16,0
denver:shinyashikiandre,"Shinyashiki, Andre",Denver,9,9,545,5,3,26,14,0
stanford:skundrichdrew,"Skundrich, Drew",Stanford,12,23,2209,4,4,48,20,0
uic:fuentesjose,"Fuentes, Jose",UIC,20,20,1710,5,2,39,18,0
ucla:vobejdafelix,"Vobejda, Felix",UCLA,7,20,1562,5,2,22,10,0
stanford:bairdcorey,"Baird, Corey",Stanford,10,23,1544,3,6,42,17,0
fordham:stevensoncole,"STEVENSON, Cole",Fordham,9,20,1512,4,4,19,12,0
army:williamsnick,"Williams, Nick",Army,17,18,1508,5,2,47,26,0
canisius:santosmathew,"Santos, Mathew",Canisius,15,19,1377,3,6,66,21,0
quinnipiac:dallyrashawn,"Dally, Rashawn",Quinnipiac,18,18,1352,4,4,37,16,0
purduefortwayne:tomzach,"Tom, Zach",Purdue Fort Wayne,4,17,1324,5,2,31,13,0
iona:nunezmarcos,"Nunez, Marcos",Iona,7,18,1323,4,4,46,24,0
bostoncollege:enstromsimon,"Enstrom, Simon",Boston College,9,21,1316,4,4,49,28,0
oregonstate:muellertimmy,"Mueller, Timmy",Oregon State,9,18,1293,5,2,54,15,0
memphis:morsejackson,"Morse, Jackson",Memphis,15,17,1288,6,0,20,9,0
jamesmadison:metzlerbilly,"Metzler, Billy",James Madison,11,17,1265,3,6,23,10,0
hofstra:elliottdanny,"Elliott, Danny",Hofstra,11,17,1185,6,0,43,20,0
maryland:elneysebastian,"Elney, Sebastian",Maryland,9,22,1184,4,4,20,9,0
universityofevansville:blaydeszac,"Blaydes, Zac",University of Evansville,12,14,1168,2,8,14,7,0
longwood:camposdan,"Campos, Dan",Longwood,10,14,1167,2,8,14,8,0
charlotte:sunolrojasmarco,"Sunol-Rojas, Marco",Charlotte,9,17,1162,4,4,32,16,0
presbyterian:crowcade,"CROW, Cade",Presbyterian,22,15,1150,4,4,24,9,0
syracuse:nancochris,"Nanco, Chris",Syracuse,17,14,1133,6,0,43,24,0
uic:riverooscar,"RIVERO, Oscar",UIC,4,18,1081,5,2,30,12,0
ucdavis:heptnerkristian,"Heptner, Kristian",UC Davis,23,20,1047,5,2,45,20,0
depaul:megallysimon,"Megally,Simon",DePaul,22,11,1012,5,2,29,15,0
uncwilmington:sandbekkhaugstian,"Sandbekkhaug, Stian",UNC Wilmington,19,17,1004,6,0,26,12,0
wofford:matthewaurednik,Matthew Aurednik,Wofford,8,14,954,6,0,32,13,0
seattle:olsendavid,"Olsen, David",Seattle,17,15,940,4,4,30,18,0
ucdavis:higginskyle,"Higgins, Kyle",UC Davis,19,19,912,5,2,25,15,0
georgiastate:hemmingsmax,"Hemmings,Max",Georgia State,21,13,890,5,2,28,11,0
omaha:alihodzicfazlo,"Alihodzic, Fazlo",Omaha,10,12,872,4,4,24,8,0
radford:strandsterjakob,"Strandsäter, Jakob",Radford,14,13,843,4,4,23,10,0
sanfrancisco:garrettdavid,"Garrett,David",San Francisco,6,13,795,6,0,30,16,0
newhampshire:dicksonjack,"Dickson, Jack",New Hampshire,11,13,793,5,2,20,12,0
templeuniversity:jokinenjoonas,"Jokinen, Joonas",Temple University,15,17,772,3,6,37,13,0
duke:moseleycameron,"Moseley, Cameron",Duke,6,17,754,6,0,28,14,0
liubrooklyn:charlesnaeem,"CHARLES, Naeem",LIU Brooklyn,11,8,596,4,4,18,10,0
liubrooklyn:hestnessimen,"HESTNES, Simen",LIU Brooklyn,7,7,526,3,6,14,7,0
easternillinois:oliverjustin,"Oliver, Justin",Eastern Illinois,7,11,397,6,0,13,9,0
qumsoc16:browncorey,"Brown, Corey",QUMSOC16,12,5,380,3,6,14,8,0
unknown:kubawaligorski,Kuba Waligorski,Unknown,4,30,0,6,0,28,10,0
unknown:rileyharbour,Riley Harbour,Unknown,6,32,0,6,0,102,30,0
stanford:hilliardarcetomas,"Hilliard-Arce, Tomas",Stanford,4,22,2114,4,3,28,19,0
akron:ruhaakbrad,"Ruhaak, Brad",Akron,20,22,1977,4,3,21,9,0
ucirvine:janjigianthomas,"Janjigian, Thomas",UC Irvine,15,19,1572,3,5,10,4,0
american:ludwigdale,"Ludwig, Dale",American,11,18,1543,5,1,46,22,0
louisville:schmitttate,"Schmitt, Tate",Louisville,9,20,1473,5,1,47,21,0
westernmichigan:jimenezedu,"Jimenez, Edu",Western Michigan,15,20,1471,3,5,27,14,0
maryland:williamsoneryk,"Williamson, Eryk",Maryland,19,22,1468,3,5,24,10,0
oralroberts:rogersmatthew,"Rogers, Matthew",Oral Roberts,6,18,1420,5,1,22,14,0
utahvalley:paytonkarson,"Payton, Karson",Utah Valley,10,19,1409,3,5,42,17,0
seattle:rivassergio,"Rivas, Sergio",Seattle,7,18,1403,3,5,45,21,0
radford:szklennikevan,"SZKLENNIK, Evan",Radford,8,20,1394,3,5,33,17,0
ohiostate:mohamedabdi,"Mohamed, Abdi",Ohio State,26,19,1379,4,3,26,10,0
duke:veerakonesuniel,"Veerakone, Suniel",Duke,10,17,1372,3,5,17,7,0
akron:gainfordsam,"Gainford, Sam",Akron,7,21,1349,4,3,58,21,0
vermont:lamannastefan,"Lamanna, Stefan",Vermont,11,21,1326,5,1,28,12,0
michigan:mertzrobbie,"Mertz, Robbie",Michigan,14,19,1275,4,3,27,14,0
yale:downsnicky,"Downs, Nicky",Yale,15,16,1264,3,5,25,8,0
dartmouthcollege:danilackmatt,"Danilack, Matt",Dartmouth College,18,14,1263,3,5,19,5,0
rutgers:perezdante,"Perez, Dante",Rutgers,16,16,1234,5,1,35,10,0
fgcu:zapatadennis,"Zapata, Dennis",FGCU,10,20,1198,3,5,25,12,0
northcarolina:humewalker,"Hume, Walker",North Carolina,37,13,1189,4,3,20,9,0
fairfield:wignallben,"Wignall, Ben",Fairfield,22,13,1148,5,1,35,19,0
clemson:austenburnikel,Austen Burnikel,Clemson,20,17,1141,5,1,27,15,0
ohiostate:jensendanny,"Jensen, Danny",Ohio State,9,19,1072,4,3,23,12,0
campbell:parrishgabe,"Parrish, Gabe",Campbell,20,15,1060,5,1,21,9,0
newhampshire:wingatechris,"Wingate, Chris",New Hampshire,10,13,1053,3,5,21,8,0
notredame:markgormley,Mark Gormley,Notre Dame,26,20,1027,5,1,15,7,0
stonehillcollege:brancoadam,"Branco, Adam",Stonehill College,15,14,995,5,1,41,25,0
harvard:sadychristian,"Sady,Christian",Harvard,7,13,990,3,5,21,8,0
smu:mclaughlingarrett,"McLaughlin, Garrett",SMU,30,16,989,4,3,21,12,0
jacksonville:bennettkai,"Bennett, Kai",Jacksonville,18,15,950,4,3,22,7,0
liberty:chavezjovanni,"Chavez, Jovanni",Liberty,5,16,917,4,3,17,14,0
harvard:glassmatthew,"Glass,Matthew",Harvard,16,15,907,4,3,14,9,0
cincinnati:wilsonadam,"WILSON, Adam",Cincinnati,10,10,896,3,5,35,15,0
valparaiso:madridisaiah,"Madrid, Isaiah",Valparaiso,17,10,785,4,3,30,15,0
northcarolina:wrightzach,"Wright, Zach",North Carolina,10,13,768,3,5,23,13,0
uscupstate:buntingjoel,"Bunting, Joel",USC Upstate,19,14,759,5,1,26,14,0
bellarmine:southerncallum,"Southern, Callum",Bellarmine,10,12,759,5,1,26,11,0
fgcu:sacramentodylan,"Sacramento, Dylan",FGCU,9,15,736,4,3,37,16,0
radford:daehliesivert,"DAEHLIE, Sivert",Radford,10,18,714,5,1,21,10,0
williammary:eskaywilliam,"Eskay, William",William & Mary,14,9,686,4,3,26,21,0
albany:solabarrietanico,"SOLABARRIETA,Nico",Albany,7,10,619,3,5,21,12,0
utahtech:medinagabby,"Medina, Gabby",Utah Tech,96,10,607,4,3,17,11,0
stanford:beasontanner,"Beason, Tanner",Stanford,3,23,2194,4,2,9,5,0
clemson:aaronjones,Aaron Jones,Clemson,11,22,2030,3,4,29,10,0
radford:robertskieran,"ROBERTS, Kieran",Radford,7,20,1714,5,0,27,13,0
wisconsin:catalanomike,"Catalano, Mike",Wisconsin,8,21,1699,4,2,34,16,0
stthomas:schnobrichalex,"Schnobrich, Alex",St. Thomas,22,22,1682,2,6,24,12,0
fgcu:ferrerrobert,"Ferrer, Robert",FGCU,8,21,1667,3,4,15,5,0
vermont:defeocharlie,"DeFeo, Charlie",Vermont,5,20,1633,3,4,27,12,0
grandcanyon:germandamian,"German, Damian",Grand Canyon,11,18,1517,4,2,29,9,0
indiana:ballardrichard,"Ballard, Richard",Indiana,18,21,1460,4,2,41,20,0
grandcanyon:halisalexandros,"Halis, Alexandros",Grand Canyon,10,18,1458,3,4,38,13,0
hofstra:hollandjoseph,"Holland, Joseph",Hofstra,10,17,1441,1,8,46,18,0
bostoncollege:johnsoncallum,"Johnson, Callum",Boston College,18,21,1409,3,4,20,8,0
stonybrook:gamwanyaserge,"Gamwanya, Serge",Stony Brook,10,17,1401,3,4,39,14,0
gardnerwebb:soerlieseverin,"SOERLIE, Severin",Gardner-Webb,11,16,1375,3,4,26,10,0
michiganstate:baronegiuseppe,"Barone, Giuseppe",Michigan State,10,19,1368,3,4,26,13,0
