player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
westernmichigan:jamesnoah,"James, Noah",Western Michigan,10,21,1657,7,3,40,15,0
maryland:rogersmax,"Rogers, Max",Maryland,11,20,1543,4,9,36,15,0
bowlinggreen:painterbennett,"Painter, Bennett",Bowling Green,12,17,1294,8,1,39,18,0
butler:hannoshryan,"Hannosh, Ryan",Butler,14,17,1285,6,5,40,21,0
rideruniversity:akongobryan,"Akongo, Bryan",Rider University,9,20,1263,6,5,34,15,0
hofstra:bakerteddy,"Baker, Teddy",Hofstra,23,18,1204,6,5,35,15,0
sandiegostate:okoegualeterence,"Okoeguale, Terence",San Diego State,11,18,1197,6,5,28,16,0
davidsoncollege:krioutchenkovdenis,"Krioutchenkov, Denis",Davidson College,9,18,1122,5,7,61,16,0
northcarolina:hilleluke,"Hille, Luke",North Carolina,11,18,1048,8,1,38,18,0
newhampshire:condeibrahim,"Conde, Ibrahim",New Hampshire,9,16,818,7,3,24,12,0
lasalle:beasleycolin,"Beasley, Colin",La Salle,27,17,798,8,1,34,14,0
providence:rosabruno,"Rosa, Bruno",Providence,7,22,1532,5,6,44,18,0
clemson:gyanransford,"Gyan, Ransford",Clemson,20,22,1518,5,6,43,17,0
unlv:lopeznico,"Lopez, Nico",UNLV,15,18,1480,7,2,34,13,0
houstonchristian:okerayiryan,"Okerayi, Ryan",Houston Christian,24,20,1444,5,6,41,15,0
calstatefullerton:serranoerick,"Serrano, Erick",Cal State Fullerton,10,20,1393,5,6,32,12,0
butler:aultpalmer,"Ault, Palmer",Butler,10,15,1278,5,6,34,18,0
maryland:koehlleon,"Koehl, Leon",Maryland,6,20,1264,7,2,20,8,0
clemson:trimnaltyler,"Trimnal, Tyler",Clemson,9,22,1249,6,4,45,20,0
clemson:musahwahabu,"Musah, Wahabu",Clemson,7,21,1218,6,4,42,16,0
oregonstate:straudifabian,"Straudi, Fabian",Oregon State,21,18,1211,2,12,18,5,0
dartmouthcollege:blaketrenton,"Blake, Trenton",Dartmouth College,14,16,1177,6,4,48,19,0
ncstate:phillipdonavan,"Phillip, Donavan",NC State,32,20,1172,6,4,45,19,0
ucirvine:pourshahidiagaton,"Pourshahidi, Agaton",UC Irvine,9,19,1104,7,2,35,20,0
ncstate:karamokohakim,"Karamoko, Hakim",NC State,31,20,1071,7,2,45,16,0
ohiostate:ajagbedavid,"Ajagbe, David",Ohio State,18,22,1052,7,2,42,17,0
charleston:lenertmatt,"Lenert, Matt",Charleston,11,17,1007,7,2,28,12,0
fdu:leonhardkevin,"Leonhard, Kevin",FDU,10,13,956,7,2,32,19,0
holycross:jonesevan,"Jones, Evan",Holy Cross,9,16,955,7,2,21,12,0
uncgreensboro:tattevinarnaud,"Tattevin, Arnaud",UNC Greensboro,26,17,921,7,2,33,18,0
dayton:sassineethan,"Sassine, Ethan",Dayton,19,16,839,8,0,46,16,0
westernillinois:gaineyliam,"Gainey, Liam",Western Illinois,9,14,715,7,2,21,14,0
newhaven:santanachpau,"Santanach, Pau",New Haven,9,9,602,7,2,28,17,0
seattle:onoderataketo,"Onodera, Taketo",Seattle,21,19,1528,6,3,38,14,0
washington:kingstonpeter,"Kingston, Peter",Washington,6,21,1436,5,5,30,17,0
monmouth:reiserik,"Reis, Erik",Monmouth,8,16,1403,6,3,38,19,0
stonehillcollege:millikencolin,"Milliken, Colin",Stonehill College,10,18,1375,6,3,35,18,0
uic:munsbart,"Muns, Bart",UIC,14,17,1344,7,1,47,17,0
saintlouis:laraluis,"Lara, Luis",Saint Louis,11,19,1326,7,1,46,18,0
robertmorris:hadrananass,"Hadran, Anass",Robert Morris,10,18,1318,4,7,31,17,0
cornell:millerconnor,"Miller, Connor",Cornell,35,14,1197,3,9,18,10,0
pittsburgh:greningcasper,"Grening, Casper",Pittsburgh,11,16,1082,6,3,34,12,0
cornell:kaalioune,"Ka, Alioune",Cornell,7,14,1073,7,1,32,17,0
michigan:sotobeto,"Soto, Beto",Michigan,21,20,1044,3,9,32,13,0
memphis:imparatolleyton,"Imparato, Lleyton",Memphis,10,17,928,5,5,23,10,0
manhattan:dahanziv,"Dahan, Ziv",Manhattan,25,14,885,7,1,28,11,0
creighton:arillamiguel,"Arilla, Miguel",Creighton,7,18,814,4,7,32,13,0
centralarkansas:jamestajio,"James, Tajio",Central Arkansas,11,14,683,6,3,29,15,0
lwu:stevensonethan,"Stevenson, Ethan",LWU,10,3,211,7,1,13,9,0
denver:smithian,"Smith, Ian",Denver,24,22,1833,2,10,22,10,0
kansascity:lebourdoulousjulien,"Le Bourdoulous, Julien",Kansas City,10,22,1643,1,12,41,11,0
universityofevansville:fedrizzijacopo,"Fedrizzi, Jacopo",University of Evansville,27,19,1536,4,6,20,7,0
furman:krauschristian,"Kraus, Christian",Furman,22,18,1507,5,4,36,22,0
westernillinois:gagnonxavier,"Gagnon, Xavier",Western Illinois,12,19,1409,5,4,32,15,0
ucla:caceresedrey,"Caceres, Edrey",UCLA,7,19,1382,6,2,30,13,0
ucsandiego:carvalhomax,"Carvalho, Max",UC San Diego,23,18,1372,5,4,37,17,0
indiana:weissjustin,"Weiss, Justin",Indiana,7,19,1303,7,0,34,20,0
wrightstate:osterholtconner,"Osterholt, Conner",Wright State,8,18,1254,5,4,17,8,0
villanova:bouregyjason,"Bouregy, Jason",Villanova,8,16,1243,4,6,50,22,0
washington:kosakoffcharlie,"Kosakoff, Charlie",Washington,9,21,1195,5,4,36,19,0
uncgreensboro:dovloenzo,"Dovlo, Enzo",UNC Greensboro,14,17,1172,5,4,21,11,0
ohiostate:borkovicmarko,"Borkovic, Marko",Ohio State,7,21,1153,5,4,44,20,0
gardnerwebb:maurolucas,"Mauro, Lucas",Gardner-Webb,10,20,1132,4,6,44,17,0
calpoly:mahoneyquinn,"Mahoney, Quinn",Cal Poly,19,19,1124,4,6,43,18,0
ucf:awoudorclarence,"Awoudor, Clarence",UCF,10,15,1116,3,8,31,11,0
ucriverside:lukicluka,"Lukic, Luka",UC Riverside,9,16,1085,5,4,35,18,0
dartmouthcollege:moirasvasilis,"Moiras, Vasilis",Dartmouth College,8,15,1079,6,2,44,23,0
georgiasouthern:sarajianharvey,"Sarajian, Harvey",Georgia Southern,10,17,1035,4,6,18,9,0
duke:pleasantscolton,"Pleasants, Colton",Duke,11,19,1022,5,4,29,11,0
yale:farouzjoseph,"Farouz, Joseph",Yale,9,16,1009,6,2,15,8,0
purduefortwayne:andersonshane,"Anderson, Shane",Purdue Fort Wayne,12,16,992,7,0,36,13,0
lipscomb:smithjavanne,"Smith, Javanne",Lipscomb,12,16,987,6,2,43,24,0
fdu:kryazhevalex,"Kryazhev, Alex",FDU,9,14,975,6,2,31,13,0
longwood:stevensonethan,"Stevenson, Ethan",Longwood,10,15,971,6,2,20,11,0
providence:netoisrael,"Neto, Israel",Providence,11,15,958,6,2,37,14,0
milwaukee:rodamesfin,"Roda, Mesfin",Milwaukee,20,16,953,4,6,18,10,0
stthomas:colicfaris,"Colic, Faris",St. Thomas,7,13,934,6,2,34,16,0
wrightstate:espinalelviredwin,"Espinal-Elvir, Edwin",Wright State,11,18,934,5,4,31,14,0
depaul:finneganlogan,"Finnegan, Logan",DePaul,7,16,885,7,0,26,11,0
missouristate:shiraishifumiya,"Shiraishi, Fumiya",Missouri State,17,18,870,5,4,30,12,0
loyolachicago:urdialeshugo,"Urdiales, Hugo",Loyola Chicago,10,13,817,5,4,28,15,0
lafayette:biegonroy,"Biegon, Roy",Lafayette,9,12,768,6,2,25,11,0
ohiostate:wronadavid,"Wrona, David",Ohio State,25,22,741,5,4,24,14,0
vmi:martingrant,"Martin, Grant",VMI,9,15,690,6,2,29,11,0
vermont:kisselmaximilian,"Kissel, Maximilian",Vermont,9,19,640,7,0,19,11,0
delaware:johnsonmikey,"Johnson, Mikey",Delaware,28,15,596,5,4,23,11,0
akron:henrymalik,"Henry, Malik",Akron,5,21,1666,2,9,17,9,0
akron:wankamalwankuzri,"Wan Kamal, Wan Kuzri",Akron,10,21,1622,4,5,23,11,0
american:elgersmatroy,"Elgersma, Troy",American,30,17,1492,3,7,35,12,0
iona:cagnathiago,"Cagna, Thiago",Iona,10,18,1490,2,9,30,8,0
ucdavis:walwynbentkeegan,"Walwyn-Bent, Keegan",UC Davis,19,22,1439,5,3,43,13,0
stanford:bohanezach,"Bohane, Zach",Stanford,10,17,1430,5,3,49,21,0
bowlinggreen:anayaalberto,"Anaya, Alberto",Bowling Green,10,17,1409,3,7,27,12,0
queens:brandaocaio,"Brandao, Caio",Queens,10,17,1377,4,5,28,11,0
mercer:santamariacarlos,"Santamaria, Carlos",Mercer,8,17,1372,3,7,32,10,0
maryland:griffithcolin,"Griffith, Colin",Maryland,9,20,1363,6,1,44,14,0
gonzaga:augeeben,"Augee, Ben",Gonzaga,14,17,1352,5,3,22,9,0
sanfrancisco:brackenserragabriel,"Bracken Serra, Gabriel",San Francisco,26,16,1331,4,5,37,20,0
pittsburgh:feitosaguilherme,"Feitosa, Guilherme",Pittsburgh,10,16,1313,2,9,32,11,0
campbell:matosfilipe,"Matos, Filipe",Campbell,24,18,1289,5,3,40,13,0
stbonaventure:javittandres,"Javitt, Andres",St. Bonaventure,11,17,1253,4,5,21,11,0
seattle:leonedgar,"Leon, Edgar",Seattle,28,20,1231,6,1,40,11,0
fairfield:piercewilliam,"Pierce, William",Fairfield,10,16,1204,5,3,29,13,0
michigan:bucknorjason,"Bucknor, Jason",Michigan,7,19,1204,6,1,22,9,0
clevelandstate:rimacmarko,"Rimac, Marko",Cleveland State,7,17,1192,5,3,45,23,0
ucla:contelljose,"Contell, Jose",UCLA,9,18,1159,6,1,32,15,0
lehigh:kingsonperry,"Kingson, Perry",Lehigh,10,17,1153,4,5,32,12,0
denver:willoughbybryce,"Willoughby, Bryce",Denver,34,23,1146,5,3,27,15,0
westvirginia:carlsonsimon,"Carlson, Simon",West Virginia,37,19,1130,4,5,41,15,0
furman:wamusnelllloyd,"Wamu Snell, Lloyd",Furman,9,18,1129,5,3,41,23,0
lindenwood:gatesjohn,"Gates, John",Lindenwood,19,17,1117,3,7,26,15,0
wisconsin:flemingtrip,"Fleming, Trip",Wisconsin,8,14,1081,5,3,20,9,0
lipscomb:karstendan,"Karsten, Dan",Lipscomb,10,16,1079,6,1,36,14,0
oregonstate:spiknerellis,"Spikner, Ellis",Oregon State,9,17,1053,3,7,40,10,0
uscupstate:panaiteadrian,"Panaite, Adrian",USC Upstate,9,16,997,5,3,20,12,0
quinnipiac:kangemanfilip,"Kangeman, Filip",Quinnipiac,10,17,938,4,5,34,13,0
california:duncanarik,"Duncan, Arik",California,12,18,927,5,3,22,11,0
ohiostate:grinsteadparker,"Grinstead, Parker",Ohio State,10,22,920,6,1,24,16,0
detroitmercy:sylvainguershom,"Sylvain, Guershom",Detroit Mercy,10,12,865,6,1,27,15,0
elon:stromstenvictor,"Stromsten, Victor",Elon,11,15,823,4,5,16,10,0
northflorida:acunajoaquin,"Acuna, Joaquin",North Florida,9,16,736,6,1,34,11,0
dayton:buabengfelix,"Buabeng, Felix",Dayton,34,15,717,4,5,36,10,0
elon:veltricolin,"Veltri, Colin",Elon,12,9,422,5,3,23,10,0
virginia:dangnick,"Dang, Nick",Virginia,2,21,1777,6,0,16,9,0
virginia:mangarovdaniel,"Mangarov, Daniel",Virginia,10,21,1713,2,8,34,10,0
umbc:picottojoseph,"Picotto, Joseph",UMBC,6,18,1419,5,2,32,16,0
stjohns:diazmiguel,"Diaz, Miguel",St. John's,20,20,1414,4,4,23,6,0
canisius:switalamichael,"Switala, Michael",Canisius,10,17,1349,5,2,31,13,0
jamesmadison:southernevan,"Southern, Evan",James Madison,28,18,1344,2,8,43,22,0
clemson:illuminatoantonio,"Illuminato, Antonio",Clemson,17,22,1328,4,4,19,7,0
calstatefullerton:bahsulaiman,"Bah, Sulaiman",Cal State Fullerton,11,20,1319,4,4,37,18,0
wakeforest:borsodylan,"Borso, Dylan",Wake Forest,8,24,1297,4,4,40,22,0
villanova:garciajorge,"Garcia, Jorge",Villanova,10,16,1277,5,2,21,7,0
rutgers:calovcurt,"Calov, Curt",Rutgers,9,16,1275,5,2,50,24,0
uic:reisrui,"Reis, Rui",UIC,7,17,1250,4,4,35,19,0
georgiasouthern:louisricky,"Louis, Ricky",Georgia Southern,17,17,1211,4,4,34,13,0
highpoint:amayajefferson,"Amaya, Jefferson",High Point,4,15,1210,3,6,12,7,0
penn:cayellipatrick,"Cayelli, Patrick",Penn,31,17,1206,2,8,19,7,0
siue:schaereryasha,"Schaerer, Yasha",SIUE,8,15,1136,2,8,33,14,0
uconn:testoriscott,"Testori, Scott",UConn,21,18,1127,4,4,32,14,0
bostoncollege:dossantosmarco,"Dos Santos, Marco",Boston College,21,17,1124,4,4,25,11,0
belmontuniversity:chastonayaj,"Chastonay, AJ",Belmont University,16,16,1116,5,2,28,14,0
providence:davockaidan,"Davock, Aidan",Providence,33,21,1082,5,2,32,14,0
stonybrook:harrisontrevor,"Harrison, Trevor",Stony Brook,18,16,1045,5,2,33,18,0
mercer:blamabarzee,"Blama, Barzee",Mercer,9,18,1029,5,2,32,15,0
california:zalayetmalcolm,"Zalayet, Malcolm",California,27,18,998,4,4,22,10,0
army:lyonsgage,"Lyons, Gage",Army,11,14,984,6,0,36,18,0
pittsburgh:thorsenalbert,"Thorsen, Albert",Pittsburgh,9,16,978,5,2,27,12,0
lemoynecollege:goodrichjack,"Goodrich, Jack",Le Moyne College,3,13,962,5,2,20,14,0
smu:lopezmilton,"Lopez, Milton",SMU,19,21,917,6,0,21,13,0
dayton:lijewskicooper,"Lijewski, Cooper",Dayton,12,19,876,3,6,31,16,0
californiabaptist:dagostinoblake,"D'Agostino, Blake",California Baptist,21,18,871,6,0,29,18,0
ucsantabarbara:standishkaden,"Standish, Kaden",UC Santa Barbara,16,22,857,3,6,19,9,0
fau:kviftenoah,"Kvifte, Noah",FAU,11,14,848,5,2,22,15,0
vmi:leejesse,"Lee, Jesse",VMI,12,15,839,4,4,20,11,0
brown:petersenmadsstistrup,"Petersen, Mads Stistrup",Brown,12,14,829,4,4,21,12,0
saintpeters:streletim,"Strele, Tim",Saint Peter's,7,12,812,5,2,17,13,0
furman:bustamantewilfer,"Bustamante, Wilfer",Furman,17,18,759,5,2,19,7,0
vmi:huanganthony,"Huang, Anthony",VMI,15,14,732,3,6,30,11,0
robertmorris:udehkosi,"Udeh, Kosi",Robert Morris,29,17,593,5,2,20,11,0
purduefortwayne:maxwelljames,"Maxwell, James",Purdue Fort Wayne,27,16,409,5,2,10,5,0
stanford:reillywill,"Reilly, Will",Stanford,8,20,1784,3,5,21,8,0
princeton:jasinskijack,"Jasinski, Jack",Princeton,14,19,1607,1,9,15,5,0
memphis:longologan,"Longo, Logan",Memphis,13,17,1525,4,3,11,7,0
stanford:defloresshane,"de Flores, Shane",Stanford,13,20,1444,4,3,41,14,0
rideruniversity:dasilvatheo,"Da Silva, Theo",Rider University,12,17,1417,3,5,20,9,0
liberty:eberleluke,"Eberle, Luke",Liberty,10,17,1384,4,3,26,11,0
charleston:whiteezra,"White, Ezra",Charleston,8,17,1371,1,9,20,8,0
charleston:goldnoah,"Gold, Noah",Charleston,23,17,1365,5,1,11,8,0
seattle:lapointeguevararichy,"Lapointe-Guevara, Richy",Seattle,2,20,1342,4,3,36,16,0
jamesmadison:larssonkevin,"Larsson, Kevin",James Madison,11,19,1333,5,1,25,12,0
indiana:odurocollins,"Oduro, Collins",Indiana,11,21,1317,3,5,39,11,0
gonzaga:pedersendrew,"Pedersen, Drew",Gonzaga,9,18,1295,4,3,23,12,0
syracuse:threadgoldgabe,"Threadgold, Gabe",Syracuse,21,17,1267,4,3,18,12,0
liberty:findleygabe,"Findley, Gabe",Liberty,11,17,1234,3,5,38,17,0
pittsburgh:vilamitjanaarnau,"Vilamitjana, Arnau",Pittsburgh,14,16,1178,4,3,21,9,0
omaha:kleintheo,"Klein, Theo",Omaha,10,15,1132,4,3,39,18,0
saintlouis:wrobelmatthew,"Wrobel, Matthew",Saint Louis,9,17,1111,5,1,30,16,0
marquette:mitrovicmitar,"Mitrovic, Mitar",Marquette,6,17,1103,5,1,13,8,0
stonybrook:bickusjonas,"Bickus, Jonas",Stony Brook,11,16,1101,4,3,30,16,0
stonehillcollege:limabittencourttiago,"Lima-Bittencourt, Tiago",Stonehill College,9,15,1088,3,5,22,6,0
californiabaptist:mendezleo,"Mendez, Leo",California Baptist,9,18,1060,5,1,16,8,0
clemson:yoshizawamisei,"Yoshizawa, Misei",Clemson,11,21,1056,4,3,31,13,0
fau:zettlsebastian,"Zettl, Sebastian",FAU,23,14,1056,2,7,22,7,0
fau:traoreaboubacar,"Traore, Aboubacar",FAU,18,14,1012,2,7,25,7,0
centralarkansas:fontanapietro,"Fontana, Pietro",Central Arkansas,99,14,1003,5,1,22,15,0
marist:ulajarion,"Ulaj, Arion",Marist,8,18,984,3,5,24,16,0
georgiastate:mcleanjustin,"Mclean, Justin",Georgia State,24,16,968,5,1,38,14,0
stetson:mataandres,"Mata, Andres",Stetson,23,15,952,5,1,25,10,0
uconn:conwayeli,"Conway, Eli",UConn,23,18,951,4,3,28,13,0
siena:dobrunadren,"Dobruna, Dren",Siena,3,13,947,2,7,11,2,0
canisius:sidibeely,"Sidibe, Ely",Canisius,13,17,936,5,1,36,19,0
delaware:ruthjustin,"Ruth, Justin",Delaware,17,15,928,3,5,26,10,0
georgetown:vanhornmatthew,"Van Horn, Matthew",Georgetown,28,16,911,5,1,26,16,0
sacramentostate:battistessasean,"Battistessa, Sean",Sacramento State,11,18,905,5,1,20,12,0
ucsantabarbara:siebenlistzac,"Siebenlist, Zac",UC Santa Barbara,33,19,900,5,1,29,14,0
oakland:darakdjianandrew,"Darakdjian, Andrew",Oakland,9,14,870,3,5,36,11,0
highpoint:defrancescofrankie,"De Francesco, Frankie",High Point,11,15,859,4,3,29,13,0
denver:kellykeegan,"Kelly, Keegan",Denver,18,23,849,4,3,19,10,0
fairfield:zachrydevin,"Zachry, Devin",Fairfield,20,15,849,3,5,17,8,0
creighton:ramadanali,"Ramadan, Ali",Creighton,18,18,845,5,1,30,17,0
southcarolina:velazquezlopezalejandro,"Velazquez-Lopez, Alejandro",South Carolina,15,12,838,3,5,28,14,0
