game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,dedupe_key
sidearm-2025-01-01-Syracuse-St.-John's,2025-01-01,Syracuse,St. John's,,,0,0,unknown,final,,https://cuse.com/news/2025/8/16/mens-soccer-orange-tie-red-storm-in-final-exhibition,2025-01-01-St.-John's-Syracuse
sidearm-2025-01-01-Syracuse-UConn,2025-01-01,Syracuse,UConn,,,0,1,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/uconn/boxscore/18456,2025-01-01-Syracuse-UConn
sidearm-2025-01-01-Syracuse-Loyola,2025-01-01,Syracuse,Loyola,,,1,0,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/loyola/boxscore/18458,2025-01-01-Loyola-Syracuse
sidearm-2025-01-01-Syracuse-Penn-State,2025-01-01,Syracuse,Penn State,,,1,1,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/penn-state/boxscore/18459,2025-01-01-Penn-State-Syracuse
sidearm-2025-01-01-Syracuse-Yale,2025-01-01,Syracuse,Yale,,,1,0,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/yale/boxscore/18460,2025-01-01-Syracuse-Yale
sidearm-2025-01-01-Syracuse-Unknown-Opponent,2025-01-01,Syracuse,Unknown Opponent,,,,,unknown,scheduled,,,2025-01-01-Syracuse-Unknown-Opponent
sidearm-2025-01-01-Syracuse-Duquesne,2025-01-01,Syracuse,Duquesne,,,0,1,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/duquesne/boxscore/18461,2025-01-01-Duquesne-Syracuse
sidearm-2025-01-01-Syracuse-New-Haven,2025-01-01,Syracuse,New Haven,,,0,0,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/new-haven/boxscore/18463,2025-01-01-New-Haven-Syracuse
sidearm-2025-01-01-Syracuse-Stanford,2025-01-01,Syracuse,Stanford,,,2,3,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/stanford/boxscore/18464,2025-01-01-Stanford-Syracuse
sidearm-2025-01-01-Syracuse-Colgate,2025-01-01,Syracuse,Colgate,,,3,0,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/colgate/boxscore/18466,2025-01-01-Colgate-Syracuse
sidearm-2025-01-01-Syracuse-Cornell,2025-01-01,Syracuse,Cornell,,,1,2,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/cornell/boxscore/18471,2025-01-01-Cornell-Syracuse
sidearm-2025-01-01-North-Carolina-Syracuse,2025-01-01,North Carolina,Syracuse,,,0,1,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/syracuse/boxscore/26249,2025-01-01-North-Carolina-Syracuse
sidearm-2025-01-01-Syracuse-Virginia-Tech,2025-01-01,Syracuse,Virginia Tech,,,2,1,unknown,final,,https://cuse.com/sports/mens-soccer/stats/2025/virginia-tech/boxscore/18655,2025-01-01-Syracuse-Virginia-Tech
sidearm-2025-01-01-Syracuse-Hofstra,2025-01-01,Syracuse,Hofstra,,,0,2,unknown,final,,,2025-01-01-Hofstra-Syracuse
sidearm-2025-01-01-North-Carolina-UCF,2025-01-01,North Carolina,UCF,,,3,1,unknown,final,,,2025-01-01-North-Carolina-UCF
sidearm-2025-01-01-North-Carolina-Seattle,2025-01-01,North Carolina,Seattle,,,2,1,unknown,final,,,2025-01-01-North-Carolina-Seattle
sidearm-2025-01-01-North-Carolina-Evansville,2025-01-01,North Carolina,Evansville,,,2,0,unknown,final,,,2025-01-01-Evansville-North-Carolina
sidearm-2025-01-01-North-Carolina-College-of-Charleston,2025-01-01,North Carolina,College of Charleston,,,0,2,unknown,final,,,2025-01-01-College-of-Charleston-North-Carolina
sidearm-2025-01-01-Wake-Forest-North-Carolina,2025-01-01,Wake Forest,North Carolina,,,1,1,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/north-carolina/boxscore/14220,2025-01-01-North-Carolina-Wake-Forest
sidearm-2025-01-01-North-Carolina-Memphis,2025-01-01,North Carolina,Memphis,,,3,0,unknown,final,,,2025-01-01-Memphis-North-Carolina
sidearm-2025-01-01-North-Carolina-Unknown-Opponent,2025-01-01,North Carolina,Unknown Opponent,,,,,unknown,scheduled,,,2025-01-01-North-Carolina-Unknown-Opponent
sidearm-2025-01-01-North-Carolina-Virginia,2025-01-01,North Carolina,Virginia,,,1,2,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/virginia/boxscore/26623,2025-01-01-North-Carolina-Virginia
sidearm-2025-01-01-North-Carolina-Louisville,2025-01-01,North Carolina,Louisville,,,1,0,unknown,final,,,2025-01-01-Louisville-North-Carolina
sidearm-2025-01-01-North-Carolina-Lipscomb,2025-01-01,North Carolina,Lipscomb,,,3,0,unknown,final,,,2025-01-01-Lipscomb-North-Carolina
sidearm-2025-01-01-North-Carolina-St.-Thomas,2025-01-01,North Carolina,St. Thomas,,,4,0,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/st-thomas/boxscore/26246,2025-01-01-North-Carolina-St.-Thomas
sidearm-2025-01-01-North-Carolina-UAB,2025-01-01,North Carolina,UAB,,,1,2,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/uab/boxscore/26247,2025-01-01-North-Carolina-UAB
sidearm-2025-01-01-North-Carolina-Virginia-Tech,2025-01-01,North Carolina,Virginia Tech,,,3,0,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/virginia-tech/boxscore/26248,2025-01-01-North-Carolina-Virginia-Tech
sidearm-2025-01-01-North-Carolina-Notre-Dame,2025-01-01,North Carolina,Notre Dame,,,3,1,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/26621,2025-01-01-North-Carolina-Notre-Dame
sidearm-2025-01-01-North-Carolina-North-Florida,2025-01-01,North Carolina,North Florida,,,2,2,unknown,final,,https://goheels.com/sports/mens-soccer/stats/2025/north-florida/boxscore/26628,2025-01-01-North-Carolina-North-Florida
sidearm-2025-01-01-North-Carolina-Maryland,2025-01-01,North Carolina,Maryland,,,1,1,unknown,final,,,2025-01-01-Maryland-North-Carolina
sidearm-2025-01-01-Wake-Forest-UNC-Greensboro-(Exhibition),2025-01-01,Wake Forest,UNC Greensboro (Exhibition),,,,,unknown,scheduled,,,2025-01-01-UNC-Greensboro-(Exhibition)-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Tulsa-(Exhibition),2025-01-01,Wake Forest,Tulsa (Exhibition),,,,,unknown,scheduled,,,2025-01-01-Tulsa-(Exhibition)-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Maryland,2025-01-01,Wake Forest,Maryland,,,,,unknown,scheduled,,https://godeacs.com/documents/2025/8/19/2025_Game_Notes-Maryland.pdf,2025-01-01-Maryland-Wake-Forest
sidearm-2025-01-01-Wake-Forest-UCF,2025-01-01,Wake Forest,UCF,,,2,1,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/ucf/boxscore/14215,2025-01-01-UCF-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Oral-Roberts,2025-01-01,Wake Forest,Oral Roberts,,,2,0,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/oral-roberts/boxscore/14216,2025-01-01-Oral-Roberts-Wake-Forest
sidearm-2025-01-01-Wake-Forest-St.-John's,2025-01-01,Wake Forest,St. John's,,,0,0,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/st-john-s/boxscore/14217,2025-01-01-St.-John's-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Lipscomb,2025-01-01,Wake Forest,Lipscomb,,,4,0,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/lipscomb/boxscore/14218,2025-01-01-Lipscomb-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Unknown-Opponent,2025-01-01,Wake Forest,Unknown Opponent,,,,,unknown,scheduled,,,2025-01-01-Unknown-Opponent-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Campbell,2025-01-01,Wake Forest,Campbell,,,1,0,unknown,final,,,2025-01-01-Campbell-Wake-Forest
sidearm-2025-01-01-Wake-Forest-UNCW,2025-01-01,Wake Forest,UNCW,,,3,3,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/uncw/boxscore/14221,2025-01-01-UNCW-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Virginia,2025-01-01,Wake Forest,Virginia,,,3,6,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/virginia/boxscore/14222,2025-01-01-Virginia-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Liberty,2025-01-01,Wake Forest,Liberty,,,7,0,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/liberty/boxscore/14223,2025-01-01-Liberty-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Clemson,2025-01-01,Wake Forest,Clemson,,,3,4,unknown,final,,,2025-01-01-Clemson-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Stanford,2025-01-01,Wake Forest,Stanford,,,0,2,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/stanford/boxscore/14225,2025-01-01-Stanford-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Cal,2025-01-01,Wake Forest,Cal,,,2,1,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/cal/boxscore/14226,2025-01-01-Cal-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Louisville,2025-01-01,Wake Forest,Louisville,,,1,1,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/louisville/boxscore/14227,2025-01-01-Louisville-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Wofford,2025-01-01,Wake Forest,Wofford,,,2,2,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/wofford/boxscore/14228,2025-01-01-Wake-Forest-Wofford
sidearm-2025-01-01-Wake-Forest-Pitt,2025-01-01,Wake Forest,Pitt,,,1,1,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/pitt/boxscore/14229,2025-01-01-Pitt-Wake-Forest
sidearm-2025-01-01-Wake-Forest-Notre-Dame,2025-01-01,Wake Forest,Notre Dame,,,3,0,unknown,final,,https://godeacs.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/14230,2025-01-01-Notre-Dame-Wake-Forest
sidearm-2025-01-01-Wake-Forest-(7)-SMU,2025-01-01,Wake Forest,(7) SMU,,,4,5,unknown,final,,,2025-01-01-(7)-SMU-Wake-Forest
sidearm-2025-08-01-Stanford-San-Francisco,2025-08-01,Stanford,San Francisco,,,2,0,home,final,,https://gostanford.com/news/2025/08/11/card-wins-preseason-opener,2025-08-01-San-Francisco-Stanford
sidearm-2025-08-01-Stanford-Cal-State-Bakersfield,2025-08-01,Stanford,Cal State Bakersfield,,,2,1,home,final,,https://gostanford.com/news/2025/08/13/late-push-lifts-cardinal,2025-08-01-Cal-State-Bakersfield-Stanford
sidearm-2025-08-01-Stanford-Cal-Poly,2025-08-01,Stanford,Cal Poly,,,1,0,home,final,,https://gostanford.com/news/2025/08/17/a-perfect-preseason,2025-08-01-Cal-Poly-Stanford
sidearm-2025-08-01-Stanford-Sacramento-State,2025-08-01,Stanford,Sacramento State,,,5,1,home,final,,https://gostanford.com/boxscore/25671,2025-08-01-Sacramento-State-Stanford
sidearm-2025-08-01-Stanford-Denver,2025-08-01,Stanford,Denver,,,2,1,home,final,,https://gostanford.com/boxscore/25672,2025-08-01-Denver-Stanford
sidearm-2025-08-01-Santa-Clara-Stanford,2025-08-01,Santa Clara,Stanford,,,1,2,away,final,,https://gostanford.com/boxscore/25692,2025-08-01-Santa-Clara-Stanford
sidearm-2025-08-01-Stanford-UC-Davis,2025-08-01,Stanford,UC Davis,,,1,0,home,final,,https://gostanford.com/boxscore/25674,2025-08-01-Stanford-UC-Davis
sidearm-2025-08-21-Virginia-Tech-Ohio-State,2025-08-21,Virginia Tech,Ohio State,,,1,0,home,final,,https://hokiesports.com/boxscore/22145,2025-08-21-Ohio-State-Virginia-Tech
sidearm-2025-08-24-Virginia-Tech-Canisius,2025-08-24,Virginia Tech,Canisius,,,2,0,home,final,,https://hokiesports.com/boxscore/22146,2025-08-24-Canisius-Virginia-Tech
sidearm-2025-08-29-Marshall-Virginia-Tech,2025-08-29,Marshall,Virginia Tech,,,2,2,away,final,,https://hokiesports.com/boxscore/22147,2025-08-29-Marshall-Virginia-Tech
sidearm-2025-09-01-Louisville-Stanford,2025-09-01,Louisville,Stanford,,,1,0,away,final,,https://gostanford.com/boxscore/25675,2025-09-01-Louisville-Stanford
sidearm-2025-09-01-Stanford-Saint-Mary's,2025-09-01,Stanford,Saint Mary's,,,3,1,home,final,,https://gostanford.com/boxscore/25676,2025-09-01-Saint-Mary's-Stanford
sidearm-2025-09-01-Syracuse-Stanford,2025-09-01,Syracuse,Stanford,,,2,3,away,final,,https://gostanford.com/boxscore/25677,2025-09-01-Stanford-Syracuse
sidearm-2025-09-01-San-Jose-State-Stanford,2025-09-01,San Jose State,Stanford,,,2,2,away,final,,https://gostanford.com/boxscore/25678,2025-09-01-San-Jose-State-Stanford
sidearm-2025-09-01-Stanford-Virginia-Tech,2025-09-01,Stanford,Virginia Tech,,,3,1,home,final,,https://gostanford.com/boxscore/25679,2025-09-01-Stanford-Virginia-Tech
sidearm-2025-09-01-Stanford-Oregon-State,2025-09-01,Stanford,Oregon State,,,3,2,home,final,,https://gostanford.com/boxscore/25680,2025-09-01-Oregon-State-Stanford
sidearm-2025-09-01-Stanford-Boston-College,2025-09-01,Stanford,Boston College,,,3,0,home,final,,https://gostanford.com/boxscore/25681,2025-09-01-Boston-College-Stanford
sidearm-2025-09-05-Virginia-Tech-Virginia,2025-09-05,Virginia Tech,Virginia,,,2,2,home,final,,https://hokiesports.com/boxscore/22148,2025-09-05-Virginia-Virginia-Tech
sidearm-2025-09-09-Virginia-Tech-Furman,2025-09-09,Virginia Tech,Furman,,,0,0,home,final,,https://hokiesports.com/boxscore/22149,2025-09-09-Furman-Virginia-Tech
sidearm-2025-09-14-Virginia-Tech-Boston-College,2025-09-14,Virginia Tech,Boston College,,,0,1,home,final,,https://hokiesports.com/boxscore/22150,2025-09-14-Boston-College-Virginia-Tech
sidearm-2025-09-21-Stanford-Virginia-Tech,2025-09-21,Stanford,Virginia Tech,,,3,1,away,final,,https://hokiesports.com/boxscore/22151,2025-09-21-Stanford-Virginia-Tech
sidearm-2025-09-29-ETSU-Virginia-Tech,2025-09-29,ETSU,Virginia Tech,,,0,1,away,final,,https://hokiesports.com/boxscore/22152,2025-09-29-ETSU-Virginia-Tech
sidearm-2025-10-01-Wake-Forest-Stanford,2025-10-01,Wake Forest,Stanford,,,0,2,away,final,,https://gostanford.com/boxscore/25682,2025-10-01-Stanford-Wake-Forest
sidearm-2025-10-01-Stanford-Pittsburgh,2025-10-01,Stanford,Pittsburgh,,,2,0,home,final,,https://gostanford.com/boxscore/25683,2025-10-01-Pittsburgh-Stanford
sidearm-2025-10-01-Stanford-San-Francisco,2025-10-01,Stanford,San Francisco,,,1,0,home,final,,https://gostanford.com/boxscore/25684,2025-10-01-San-Francisco-Stanford
sidearm-2025-10-01-Stanford-SMU,2025-10-01,Stanford,SMU,,,0,0,home,final,,https://gostanford.com/boxscore/25685,2025-10-01-SMU-Stanford
sidearm-2025-10-01-California-Stanford,2025-10-01,California,Stanford,,,1,0,away,final,,https://gostanford.com/boxscore/25686,2025-10-01-California-Stanford
sidearm-2025-10-03-Syracuse-Syracuse-University-Athletics,2025-10-03,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18468,2025-10-03-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-03-Notre-Dame-Virginia-Tech,2025-10-03,Notre Dame,Virginia Tech,,,1,1,away,final,,https://hokiesports.com/boxscore/22153,2025-10-03-Notre-Dame-Virginia-Tech
sidearm-2025-10-07-Lipscomb-North-Carolina,2025-10-07,Lipscomb,North Carolina,,,0,3,away,final,,https://goheels.com/boxscore.aspx?id=26245,2025-10-07-Lipscomb-North-Carolina
sidearm-2025-10-07-Virginia-Tech-Longwood,2025-10-07,Virginia Tech,Longwood,,,3,0,home,final,,https://hokiesports.com/boxscore/22154,2025-10-07-Longwood-Virginia-Tech
sidearm-2025-10-11-Syracuse-Syracuse-University-Athletics,2025-10-11,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18469,2025-10-11-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-11-North-Carolina-St.-Thomas,2025-10-11,North Carolina,St. Thomas,,,4,0,home,final,,https://goheels.com/boxscore.aspx?id=26246,2025-10-11-North-Carolina-St.-Thomas
sidearm-2025-10-11-Virginia-Tech-Louisville,2025-10-11,Virginia Tech,Louisville,,,2,0,home,final,,https://hokiesports.com/boxscore/22155,2025-10-11-Louisville-Virginia-Tech
sidearm-2025-10-15-North-Carolina-UAB,2025-10-15,North Carolina,UAB,,,1,2,home,final,,https://goheels.com/boxscore.aspx?id=26247,2025-10-15-North-Carolina-UAB
sidearm-2025-10-18-Syracuse-Syracuse-University-Athletics,2025-10-18,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18470,2025-10-18-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-19-North-Carolina-Virginia-Tech,2025-10-19,North Carolina,Virginia Tech,,,3,0,away,final,,https://hokiesports.com/boxscore/22156,2025-10-19-North-Carolina-Virginia-Tech
sidearm-2025-10-21-Syracuse-Syracuse-University-Athletics,2025-10-21,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18471,2025-10-21-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-22-Virginia-Tech-Winthrop,2025-10-22,Virginia Tech,Winthrop,,,2,0,home,final,,https://hokiesports.com/boxscore/22157,2025-10-22-Virginia-Tech-Winthrop
sidearm-2025-10-25-Syracuse-Syracuse-University-Athletics,2025-10-25,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18472,2025-10-25-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-25-Syracuse-North-Carolina,2025-10-25,Syracuse,North Carolina,,,1,0,away,final,,https://goheels.com/boxscore.aspx?id=26249,2025-10-25-North-Carolina-Syracuse
sidearm-2025-10-26-Virginia-Tech-Cal,2025-10-26,Virginia Tech,Cal,,,3,2,home,final,,https://hokiesports.com/boxscore/22158,2025-10-26-Cal-Virginia-Tech
sidearm-2025-10-31-Syracuse-Syracuse-University-Athletics,2025-10-31,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18473,2025-10-31-Syracuse-Syracuse-University-Athletics
sidearm-2025-10-31-North-Carolina-Duke,2025-10-31,North Carolina,Duke,,,0,2,home,final,,https://goheels.com/boxscore.aspx?id=26250,2025-10-31-Duke-North-Carolina
sidearm-2025-10-31-Clemson-Virginia-Tech,2025-10-31,Clemson,Virginia Tech,,,3,3,away,final,,https://hokiesports.com/boxscore/22159,2025-10-31-Clemson-Virginia-Tech
sidearm-2025-11-01-Stanford-Boston-College,2025-11-01,Stanford,Boston College,,,4,2,home,final,,https://gostanford.com/boxscore/26660,2025-11-01-Boston-College-Stanford
sidearm-2025-11-01-Stanford-SMU,2025-11-01,Stanford,SMU,,,0,1,home,final,,https://gostanford.com/boxscore/26663,2025-11-01-SMU-Stanford
sidearm-2025-11-01-Stanford-Kansas-City,2025-11-01,Stanford,Kansas City,,,1,0,home,final,,https://gostanford.com/boxscore/26746,2025-11-01-Kansas-City-Stanford
sidearm-2025-11-01-Stanford-Washington,2025-11-01,Stanford,Washington,,,0,1,home,final,,https://gostanford.com/boxscore/26785,2025-11-01-Stanford-Washington
sidearm-2025-11-05-Syracuse-Syracuse-University-Athletics,2025-11-05,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18655,2025-11-05-Syracuse-Syracuse-University-Athletics
sidearm-2025-11-05-Notre-Dame-North-Carolina,2025-11-05,Notre Dame,North Carolina,,,1,3,away,final,,https://goheels.com/boxscore.aspx?id=26621,2025-11-05-North-Carolina-Notre-Dame
sidearm-2025-11-05-Syracuse-Virginia-Tech,2025-11-05,Syracuse,Virginia Tech,,,2,1,away,final,,https://hokiesports.com/boxscore/22698,2025-11-05-Syracuse-Virginia-Tech
sidearm-2025-11-09-Syracuse-Syracuse-University-Athletics,2025-11-09,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18662,2025-11-09-Syracuse-Syracuse-University-Athletics
sidearm-2025-11-09-Virginia-North-Carolina,2025-11-09,Virginia,North Carolina,,,2,1,away,final,,https://goheels.com/boxscore.aspx?id=26623,2025-11-09-North-Carolina-Virginia
sidearm-2025-11-13-Syracuse-Syracuse-University-Athletics,2025-11-13,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18665,2025-11-13-Syracuse-Syracuse-University-Athletics
sidearm-2025-11-20-Syracuse-Syracuse-University-Athletics,2025-11-20,Syracuse,Syracuse University Athletics,,,,,unknown,scheduled,,https://cuse.com/boxscore.aspx?id=18666,2025-11-20-Syracuse-Syracuse-University-Athletics
sidearm-2025-11-20-North-Carolina-North-Florida,2025-11-20,North Carolina,North Florida,,,6,5,home,final,,https://goheels.com/boxscore.aspx?id=26628,2025-11-20-North-Carolina-North-Florida
sidearm-2025-11-23-Maryland-North-Carolina,2025-11-23,Maryland,North Carolina,,,3,4,away,final,,https://goheels.com/boxscore.aspx?id=26629,2025-11-23-Maryland-North-Carolina
