game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,boxscore_url_alt,dedupe_key
sidearm-2025-08-31-Pacific-Utah-Tech,2025-08-31,Pacific,Utah Tech,false,false,2,1,away,final,,https://pacifictigers.com/sports/mens-soccer/stats/2025/utah-tech/boxscore/10156,,2025-08-31-Pacific-Utah-Tech
sidearm-2025-08-31-Santa-Clara-Sacramento-State,2025-08-31,Santa Clara,Sacramento State,false,false,3,0,home,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/9732,,2025-08-31-Sacramento-State-Santa-Clara
sidearm-2025-09-01-Yale--Syracuse,2025-09-01,Yale,Syracuse,false,false,0,1,away,final,,https://cuse.com/sports/mens-soccer/stats/2025/yale/boxscore/18460,,2025-09-01-Syracuse-Yale
sidearm-2025-09-01-College-of-Charleston-North-Carolina,2025-09-01,College of Charleston,North Carolina,false,false,2,0,away,final,,https://goheels.com/sports/mens-soccer/stats/2025/college-of-charleston/boxscore/26238,,2025-09-01-College-of-Charleston-North-Carolina
wmt-2025-09-01-American-Virginia,2025-09-01,Virginia,American,true,false,1,0,home,final,https://virginiasports.com/sports/msoc/schedule,https://virginiasports.com/boxscore/338,,2025-09-01-American-Virginia
sidearm-2025-09-01-Georgetown-Vermont,2025-09-01,Georgetown,Vermont,false,false,1,1,unknown,final,,https://guhoyas.com/sports/mens-soccer/stats/2025/vermont/boxscore/21330,,2025-09-01-Georgetown-Vermont
sidearm-2025-09-01-Rhode-Island-Providence,2025-09-01,Rhode Island,Providence,false,false,1,3,away,final,,https://friars.com/sports/mens-soccer/stats/2025/rhode-island/boxscore/12128,,2025-09-01-Providence-Rhode-Island
sidearm-2025-09-01-Villanova-Saint-Joseph's-University,2025-09-01,Villanova,Saint Joseph's University,false,false,1,0,away,final,,https://villanova.com/sports/mens-soccer/stats/2025/saint-josephs-university/boxscore/16909,,2025-09-01-Saint-Joseph's-University-Villanova
sidearm-2025-09-01-Akron-Cleveland-State,2025-09-01,Akron,Cleveland State,false,false,1,0,home,final,,https://gozips.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/10928,,2025-09-01-Akron-Cleveland-State
sidearm-2025-09-01-Butler-IU-Indy,2025-09-01,Butler,IU Indy,false,false,0,1,unknown,final,,https://butlersports.com/sports/mens-soccer/stats/2025/iu-indy/boxscore/15102,,2025-09-01-Butler-IU-Indy
sidearm-2025-09-01-Creighton-Tulsa,2025-09-01,Creighton,Tulsa,false,false,0,0,home,final,,https://gocreighton.com/sports/mens-soccer/stats/2025/tulsa/boxscore/16267,,2025-09-01-Creighton-Tulsa
sidearm-2025-09-01-Maryland-Saint-Francis,2025-09-01,Maryland,Saint Francis,false,false,6,0,home,final,,https://umterps.com/sports/mens-soccer/stats/2025/saint-francis/boxscore/18781,,2025-09-01-Maryland-Saint-Francis
sidearm-2025-09-01-Michigan-Bowling-Green,2025-09-01,Michigan,Bowling Green,false,false,1,0,home,final,,https://mgoblue.com/sports/mens-soccer/stats/2025/bowling-green/boxscore/29277,,2025-09-01-Bowling-Green-Michigan
sidearm-2025-09-01-Michigan-State-Detroit-Mercy,2025-09-01,Michigan State,Detroit Mercy,false,false,1,0,home,final,,https://msuspartans.com/sports/mens-soccer/stats/2025/detroit-mercy/boxscore/19865,,2025-09-01-Detroit-Mercy-Michigan-State
wmt-2025-09-01-Northwestern-UIC,2025-09-01,Northwestern,UIC,false,false,2,3,home,final,https://nusports.com/sports/mens-soccer/schedule,https://nusports.com/boxscore/4993,,2025-09-01-Northwestern-UIC
wmt-2025-09-01-Missouri-State-Penn-State,2025-09-01,Penn State,Missouri State,false,true,1,3,home,final,https://gopsusports.com/sports/mens-soccer/schedule,https://gopsusports.com/boxscore/17895,,2025-09-01-Missouri-State-Penn-State
sidearm-2025-09-01-William-&-Mary-Rutgers,2025-09-01,William & Mary,Rutgers,false,false,1,4,away,final,,https://scarletknights.com/sports/mens-soccer/stats/2025/william-mary/boxscore/15682,,2025-09-01-Rutgers-William-&-Mary
wmt-2025-09-01-Kentucky-UCLA,2025-09-01,Kentucky,UCLA,true,true,0,0,away,final,https://uclabruins.com/sports/mens-soccer/schedule,https://uclabruins.com/boxscore/4986,https://storage.googleapis.com/ukathletics-com/2025/09/7de69a6a-msoc-box-score-vs.-ucla.pdf,2025-09-01-Kentucky-UCLA
sidearm-2025-09-01-Wisconsin-Portland,2025-09-01,Wisconsin,Portland,false,false,0,1,home,final,,https://uwbadgers.com/sports/mens-soccer/stats/2025/portland/boxscore/16390,https://portlandpilots.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/12856,2025-09-01-Portland-Wisconsin
sidearm-2025-09-01-San-Diego-San-Diego-State,2025-09-01,San Diego,San Diego State,false,false,2,1,home,final,,https://usdtoreros.com/sports/mens-soccer/stats/2025/san-diego-state/boxscore/15030,,2025-09-01-San-Diego-San-Diego-State
sidearm-2025-09-01-San-Francisco-CSU-Bakersfield,2025-09-01,San Francisco,CSU Bakersfield,false,false,1,0,home,final,,https://usfdons.com/sports/mens-soccer/stats/2025/csu-bakersfield/boxscore/8586,,2025-09-01-CSU-Bakersfield-San-Francisco
sidearm-2025-09-02-Boston-College-Northeastern,2025-09-02,Boston College,Northeastern,false,false,1,0,home,final,,https://bceagles.com/sports/mens-soccer/stats/2025/northeastern/boxscore/26165,,2025-09-02-Boston-College-Northeastern
sidearm-2025-09-02-Georgia-Southern-Stetson,2025-09-02,Georgia Southern,Stetson,false,false,1,0,home,final,,https://gseagles.com/sports/mens-soccer/stats/2025/stetson/boxscore/16982,,2025-09-02-Georgia-Southern-Stetson
wmt-2025-09-02-Lehigh-Old-Dominion,2025-09-02,Lehigh,Old Dominion,false,false,2,2,away,final,https://odusports.com/sports/mens-soccer/schedule,https://odusports.com/boxscore/14284,,2025-09-02-Lehigh-Old-Dominion
wmtwp-2025-09-02-FIU-South-Carolina,2025-09-02,South Carolina,FIU,false,false,3,2,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://gamecocksonline.com/boxscore/fiu-12/,,2025-09-02-FIU-South-Carolina
sidearm-2025-09-03-Indiana-#15-Saint-Louis,2025-09-03,Indiana,Saint Louis,false,true,1,0,home,final,,https://iuhoosiers.com/sports/mens-soccer/stats/2025/saint-louis/boxscore/27832,,2025-09-03-Indiana-Saint-Louis
sidearm-2025-09-03-Georgia-State-Mercer,2025-09-03,Georgia State,Mercer,false,false,0,1,unknown,final,,https://georgiastatesports.com/sports/mens-soccer/stats/2025/mercer/boxscore/9973,,2025-09-03-Georgia-State-Mercer
sidearm-2025-09-03-West-Virginia-#13-Gardner-Webb,2025-09-03,West Virginia,Gardner-Webb,false,true,0,1,home,final,,https://wvusports.com/sports/mens-soccer/stats/2025/gardner-webb/boxscore/21054,,2025-09-03-Gardner-Webb-West-Virginia
sidearm-2025-09-03-UC-Davis-Saint-Mary's,2025-09-03,UC Davis,Saint Mary's,false,false,1,1,away,final,,https://smcgaels.com/sports/mens-soccer/stats/2025/uc-davis/boxscore/12270,,2025-09-03-Saint-Mary's-UC-Davis
sidearm-2025-09-04-SMU-GCU,2025-09-04,SMU,GCU,false,false,1,0,unknown,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/gcu/boxscore/14084,,2025-09-04-GCU-SMU
sidearm-2025-09-04-UConn-Central-Connecticut-State-,2025-09-04,UConn,Central Connecticut State,false,false,1,0,home,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/central-connecticut-state/boxscore/24937,,2025-09-04-Central-Connecticut-State-UConn
sidearm-2025-09-04-DePaul-UIC,2025-09-04,DePaul,UIC,false,false,1,1,home,final,,https://depaulbluedemons.com/sports/mens-soccer/stats/2025/uic/boxscore/6543,,2025-09-04-DePaul-UIC
sidearm-2025-09-04-LMU-Washington,2025-09-04,LMU,Washington,false,false,2,2,away,final,,https://gohuskies.com/sports/mens-soccer/stats/2025/lmu/boxscore/24627,https://lmulions.com/sports/mens-soccer/stats/2025/unlv/boxscore/17237,2025-09-04-LMU-Washington
wmt-2025-09-04-South-Florida-UCF,2025-09-04,South Florida,UCF,true,false,1,1,away,final,https://ucfknights.com/sports/mens-soccer/schedule,https://ucfknights.com/boxscore/11315,,2025-09-04-South-Florida-UCF
sidearm-2025-09-04-San-Diego-California-Baptist,2025-09-04,San Diego,California Baptist,false,false,3,2,away,final,,https://usdtoreros.com/sports/mens-soccer/stats/2025/california-baptist/boxscore/15031,,2025-09-04-California-Baptist-San-Diego
sidearm-2025-09-04-San-José-State-San-Francisco,2025-09-04,San José State,San Francisco,false,false,0,3,away,final,,https://usfdons.com/sports/mens-soccer/stats/2025/san-jos-state/boxscore/8587,,2025-09-04-San-Francisco-San-José-State
wmt-2025-09-04-CSUN-Seattle-U,2025-09-04,CSUN,Seattle U,false,false,0,0,away,final,https://goseattleu.com/sports/mens-soccer/schedule,https://goseattleu.com/boxscore/2082,,2025-09-04-CSUN-Seattle-U
sidearm-2025-09-04-Oregon-State-California-State-Fullerton,2025-09-04,Oregon State,California State Fullerton,false,false,4,2,home,final,,https://osubeavers.com/sports/mens-soccer/stats/2025/california-state-fullerton/boxscore/22361,,2025-09-04-California-State-Fullerton-Oregon-State
wmt-2025-09-05-Clemson-Pittsburgh,2025-09-05,Clemson,Pittsburgh,true,false,3,2,home,final,https://clemsontigers.com/sports/mens-soccer/schedule,https://clemsontigers.com/boxscore/317,https://pittsburghpanthers.com/sports/mens-soccer/stats/2025/clemson/boxscore/14808,2025-09-05-Clemson-Pittsburgh
sidearm-2025-09-05-Georgetown-Duke,2025-09-05,Georgetown,Duke,false,false,2,2,away,final,,https://goduke.com/sports/mens-soccer/stats/2025/georgetown/boxscore/24394,https://guhoyas.com/sports/mens-soccer/stats/2025/duke/boxscore/21331,2025-09-05-Duke-Georgetown
sidearm-2025-09-05-Louisville-#1-Stanford-University,2025-09-05,Louisville,Stanford,false,true,1,0,home,final,https://gostanford.com/sports/mens-soccer/schedule,https://gocards.com/sports/mens-soccer/stats/2025/stanford-university/boxscore/25679,https://gostanford.com/boxscore/25675,2025-09-05-Louisville-Stanford
sidearm-2025-09-05-NC-State-North-Carolina,2025-09-05,NC State,North Carolina,false,false,0,0,home,final,,https://gopack.com/sports/mens-soccer/stats/2025/north-carolina/boxscore/23993,https://goheels.com/sports/mens-soccer/stats/2025/nc-state/boxscore/26239,2025-09-05-NC-State-North-Carolina
sidearm-2025-09-05-Syracuse-Duquesne-,2025-09-05,Syracuse,Duquesne,false,false,0,1,home,final,,https://cuse.com/sports/mens-soccer/stats/2025/duquesne/boxscore/18461,,2025-09-05-Duquesne-Syracuse
wmt-2025-09-05-Virginia-Virginia-Tech,2025-09-05,Virginia Tech,Virginia,true,false,2,2,away,final,https://virginiasports.com/sports/msoc/schedule,https://virginiasports.com/boxscore/333,https://hokiesports.com/boxscore/22148,2025-09-05-Virginia-Virginia-Tech
sidearm-2025-09-05-Wake-Forest-Lipscomb,2025-09-05,Wake Forest,Lipscomb,false,false,4,0,home,final,,https://godeacs.com/sports/mens-soccer/stats/2025/lipscomb/boxscore/14218,,2025-09-05-Lipscomb-Wake-Forest
sidearm-2025-09-05-Providence-Harvard,2025-09-05,Providence,Harvard,false,false,0,2,home,final,,https://friars.com/sports/mens-soccer/stats/2025/harvard/boxscore/12129,,2025-09-05-Harvard-Providence
sidearm-2025-09-05-Seton-Hall-#21-Penn,2025-09-05,Seton Hall,Penn,false,true,0,0,home,final,,https://shupirates.com/sports/mens-soccer/stats/2025/penn/boxscore/10856,,2025-09-05-Penn-Seton-Hall
sidearm-2025-09-05-St.-John's-No.-2-Marshall-,2025-09-05,St. John's,Marshall,false,true,1,1,home,final,,https://redstormsports.com/sports/mens-soccer/stats/2025/no-2-marshall/boxscore/14880,https://herdzone.com/sports/mens-soccer/stats/2025/st-john-s/boxscore/11135,2025-09-05-Marshall-St.-John's
sidearm-2025-09-05-Villanova-Columbia-University,2025-09-05,Villanova,Columbia University,false,false,0,0,unknown,final,,https://villanova.com/sports/mens-soccer/stats/2025/columbia-university/boxscore/16910,,2025-09-05-Columbia-University-Villanova
sidearm-2025-09-05-#16-Ohio-State-Akron,2025-09-05,Ohio State,Akron,true,true,0,2,away,final,,https://gozips.com/sports/mens-soccer/stats/2025/ohio-state/boxscore/10929,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2025/university-of-akron/boxscore/21325,2025-09-05-Akron-Ohio-State
sidearm-2025-09-05-Butler-Western-Michigan,2025-09-05,Butler,Western Michigan,false,false,2,1,away,final,,https://butlersports.com/sports/mens-soccer/stats/2025/western-michigan/boxscore/15103,,2025-09-05-Butler-Western-Michigan
sidearm-2025-09-05-Creighton-Denver,2025-09-05,Creighton,Denver,false,false,2,0,home,final,,https://gocreighton.com/sports/mens-soccer/stats/2025/denver/boxscore/16268,https://denverpioneers.com/sports/mens-soccer/stats/2025/creighton/boxscore/15571,2025-09-05-Creighton-Denver
sidearm-2025-09-05-Oakland-Michigan,2025-09-05,Oakland,Michigan,false,false,2,2,away,final,,https://mgoblue.com/sports/mens-soccer/stats/2025/oakland/boxscore/29278,,2025-09-05-Michigan-Oakland
sidearm-2025-09-05-Bowling-Green-Michigan-State,2025-09-05,Bowling Green,Michigan State,false,false,1,0,away,final,,https://msuspartans.com/sports/mens-soccer/stats/2025/bowling-green/boxscore/19866,,2025-09-05-Bowling-Green-Michigan-State
wmt-2025-09-05-Mercyhurst-Penn-State,2025-09-05,Penn State,Mercyhurst,false,false,5,0,home,final,https://gopsusports.com/sports/mens-soccer/schedule,https://gopsusports.com/boxscore/17896,,2025-09-05-Mercyhurst-Penn-State
sidearm-2025-09-05-Princeton-Rutgers,2025-09-05,Princeton,Rutgers,false,false,3,1,away,final,,https://scarletknights.com/sports/mens-soccer/stats/2025/princeton/boxscore/15683,,2025-09-05-Princeton-Rutgers
sidearm-2025-09-05-Coastal-Carolina-Presbyterian,2025-09-05,Coastal Carolina,Presbyterian,false,false,0,2,home,final,,https://goccusports.com/sports/mens-soccer/stats/2025/presbyterian/boxscore/23427,,2025-09-05-Coastal-Carolina-Presbyterian
wmtwp-2025-09-05-Charlotte-South-Carolina,2025-09-05,South Carolina,Charlotte,false,false,2,1,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://gamecocksonline.com/boxscore/charlotte-145/,,2025-09-05-Charlotte-South-Carolina
sidearm-2025-09-05-Portland-Kansas-City,2025-09-05,Portland,Kansas City,false,false,1,0,unknown,final,,https://portlandpilots.com/sports/mens-soccer/stats/2025/central-arkansas/boxscore/12856,,2025-09-05-Kansas-City-Portland
sidearm-2025-09-05-Santa-Clara-San-Diego-State,2025-09-05,Santa Clara,San Diego State,false,false,2,0,home,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/9732,,2025-09-05-San-Diego-State-Santa-Clara
sidearm-2025-09-06-Xavier-Northwestern,2025-09-06,Xavier,Northwestern,false,false,0,1,home,final,https://nusports.com/sports/mens-soccer/schedule,https://goxavier.com/sports/mens-soccer/stats/2025/northwestern/boxscore/12897,https://nusports.com/boxscore/4994,2025-09-06-Northwestern-Xavier
sidearm-2025-09-06-Maryland-Pacific,2025-09-06,Maryland,Pacific,false,false,4,0,home,final,,https://umterps.com/sports/mens-soccer/stats/2025/pacific/boxscore/18782,https://pacifictigers.com/sports/mens-soccer/stats/2025/maryland/boxscore/10157,2025-09-06-Maryland-Pacific
sidearm-2025-09-06-Marquette-Wisconsin,2025-09-06,Marquette,Wisconsin,false,false,,,away,scheduled,,,,2025-09-06-Marquette-Wisconsin
sidearm-2025-09-07-Boston-College-California,2025-09-07,Boston College,California,false,false,0,2,home,final,,https://bceagles.com/sports/mens-soccer/stats/2025/california/boxscore/26166,https://calbears.com/sports/mens-soccer/stats/2025/boston-college/boxscore/37898,2025-09-07-Boston-College-California
wmt-2025-09-07-Indiana-Notre-Dame,2025-09-07,Notre Dame,Indiana,false,false,0,1,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1044,https://iuhoosiers.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/27833,2025-09-07-Indiana-Notre-Dame
sidearm-2025-09-07-UConn-Colgate-,2025-09-07,UConn,Colgate,false,false,3,0,home,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/colgate/boxscore/24938,,2025-09-07-Colgate-UConn
sidearm-2025-09-07-DePaul-Loyola-Chicago,2025-09-07,DePaul,Loyola Chicago,false,false,2,1,home,final,,https://depaulbluedemons.com/sports/mens-soccer/stats/2025/loyola-chicago/boxscore/6544,,2025-09-07-DePaul-Loyola-Chicago
wmt-2025-09-07-LMU-UCLA,2025-09-07,LMU,UCLA,false,false,2,1,away,final,https://uclabruins.com/sports/mens-soccer/schedule,https://uclabruins.com/boxscore/4985,https://lmulions.com/sports/mens-soccer/stats/2025/unlv/boxscore/17237,2025-09-07-LMU-UCLA
wmt-2025-09-07-Bucknell-Old-Dominion,2025-09-07,Bucknell,Old Dominion,false,false,4,2,away,final,https://odusports.com/sports/mens-soccer/schedule,https://odusports.com/boxscore/14285,,2025-09-07-Bucknell-Old-Dominion
sidearm-2025-09-07-#22-George-Mason-West-Virginia,2025-09-07,George Mason,West Virginia,true,false,4,6,away,final,,https://wvusports.com/sports/mens-soccer/stats/2025/george-mason/boxscore/21055,,2025-09-07-George-Mason-West-Virginia
sidearm-2025-09-08-Pittsburgh-Butler,2025-09-08,Pittsburgh,Butler,false,false,4,1,home,final,,https://pittsburghpanthers.com/sports/mens-soccer/stats/2025/butler/boxscore/14809,https://butlersports.com/sports/mens-soccer/stats/2025/pittsburgh/boxscore/15140,2025-09-08-Butler-Pittsburgh
sidearm-2025-09-08-SMU-Incarnate-Word,2025-09-08,SMU,Incarnate Word,false,false,1,2,home,final,,https://smumustangs.com/sports/mens-soccer/stats/2025/incarnate-word/boxscore/14068,,2025-09-08-Incarnate-Word-SMU
sidearm-2025-09-08-Syracuse-New-Haven,2025-09-08,Syracuse,New Haven,false,false,0,0,home,final,,https://cuse.com/sports/mens-soccer/stats/2025/new-haven/boxscore/18463,,2025-09-08-New-Haven-Syracuse
sidearm-2025-09-08-St.-John's-Rhode-Island,2025-09-08,St. John's,Rhode Island,false,false,1,2,home,final,,https://redstormsports.com/sports/mens-soccer/stats/2025/rhode-island/boxscore/14882,,2025-09-08-Rhode-Island-St.-John's
sidearm-2025-09-08-Villanova-Army,2025-09-08,Villanova,Army,false,false,0,2,unknown,final,,https://villanova.com/sports/mens-soccer/stats/2025/army/boxscore/16911,,2025-09-08-Army-Villanova
sidearm-2025-09-08-Michigan-State-Oakland-,2025-09-08,Michigan State,Oakland,false,false,3,2,home,final,,https://msuspartans.com/sports/mens-soccer/stats/2025/oakland/boxscore/19867,,2025-09-08-Michigan-State-Oakland
sidearm-2025-09-08-Seattle-U-Washington,2025-09-08,Seattle U,Washington,false,false,2,7,away,final,https://goseattleu.com/sports/mens-soccer/schedule,https://gohuskies.com/sports/mens-soccer/stats/2025/seattle-u/boxscore/24628,https://goseattleu.com/boxscore/2075,2025-09-08-Seattle-U-Washington
sidearm-2025-09-08-North-Florida-Georgia-Southern,2025-09-08,North Florida,Georgia Southern,false,false,,,away,scheduled,,,,2025-09-08-Georgia-Southern-North-Florida
sidearm-2025-09-08-Georgia-State-Lipscomb,2025-09-08,Georgia State,Lipscomb,false,false,1,1,unknown,final,,https://georgiastatesports.com/sports/mens-soccer/stats/2025/lipscomb/boxscore/9976,,2025-09-08-Georgia-State-Lipscomb
sidearm-2025-09-08-Denver-Cal-Poly,2025-09-08,Denver,Cal Poly,false,false,2,1,home,final,,https://denverpioneers.com/sports/mens-soccer/stats/2025/cal-poly/boxscore/15572,,2025-09-08-Cal-Poly-Denver
sidearm-2025-09-08-Santa-Clara-Grand-Canyon,2025-09-08,Santa Clara,Grand Canyon,false,false,0,4,unknown,final,,https://santaclarabroncos.com/sports/mens-soccer/stats/2025/cleveland-state/boxscore/9732,,2025-09-08-Grand-Canyon-Santa-Clara
wmt-2025-09-09-Clemson-VCU,2025-09-09,Clemson,VCU,false,false,1,2,home,final,https://clemsontigers.com/sports/mens-soccer/schedule,https://clemsontigers.com/boxscore/310,,2025-09-09-Clemson-VCU
sidearm-2025-09-09-Ohio-State-University-Louisville,2025-09-09,Ohio State,Louisville,false,true,0,1,away,final,,https://gocards.com/sports/mens-soccer/stats/2025/ohio-state-university/boxscore/25680,https://ohiostatebuckeyes.com/sports/mens-soccer/stats/2025/university-of-louisville/boxscore/21326,2025-09-09-Louisville-Ohio-State
wmt-2025-09-09-Saint-Mary's-Stanford,2025-09-09,Stanford,Saint Mary's,true,false,3,1,home,final,https://gostanford.com/sports/mens-soccer/schedule,https://gostanford.com/boxscore/25676,https://smcgaels.com/sports/mens-soccer/stats/2025/stanford/boxscore/12271,2025-09-09-Saint-Mary's-Stanford
wmt-2025-09-09-Furman-Virginia-Tech,2025-09-09,Virginia Tech,Furman,true,false,0,0,home,final,https://hokiesports.com/sports/mens-soccer/schedule,https://hokiesports.com/boxscore/22149,,2025-09-09-Furman-Virginia-Tech
sidearm-2025-09-09-Wake-Forest-Campbell,2025-09-09,Wake Forest,Campbell,false,false,1,0,home,final,,https://godeacs.com/sports/mens-soccer/stats/2025/campbell/boxscore/14219,,2025-09-09-Campbell-Wake-Forest
sidearm-2025-09-09-Georgetown-James-Madison,2025-09-09,Georgetown,James Madison,false,false,4,0,away,final,,https://guhoyas.com/sports/mens-soccer/stats/2025/james-madison/boxscore/21332,https://jmusports.com/sports/mens-soccer/stats/2025/georgetown/boxscore/20491,2025-09-09-Georgetown-James-Madison
sidearm-2025-09-09-Akron-Western-Michigan,2025-09-09,Akron,Western Michigan,false,false,4,0,home,final,,https://gozips.com/sports/mens-soccer/stats/2025/western-michigan/boxscore/10930,,2025-09-09-Akron-Western-Michigan
wmtwp-2025-09-09-Detroit-Mercy-Kentucky,2025-09-09,Kentucky,Detroit Mercy,false,true,4,0,home,final,https://ukathletics.com/sports/msoc/schedule/2025,https://storage.googleapis.com/ukathletics-com/2025/09/3bcdffee-msoc-box-score-vs-detroit-mercy.pdf,,2025-09-09-Detroit-Mercy-Kentucky
sidearm-2025-09-09-#12-High-Point-Marshall,2025-09-09,High Point,Marshall,true,false,2,2,away,final,,https://herdzone.com/sports/mens-soccer/stats/2025/high-point/boxscore/11136,,2025-09-09-High-Point-Marshall
wmtwp-2025-09-09-South-Carolina-Winthrop,2025-09-09,South Carolina,Winthrop,false,false,5,1,home,final,https://gamecocksonline.com/sports/msoc/schedule/2025,https://gamecocksonline.com/boxscore/winthrop-126/,,2025-09-09-South-Carolina-Winthrop
sidearm-2025-09-10-Boston-College-Dean,2025-09-10,Boston College,Dean,false,false,14,0,home,final,,https://bceagles.com/sports/mens-soccer/stats/2025/dean/boxscore/26421,,2025-09-10-Boston-College-Dean
sidearm-2025-09-10-California-Harvard,2025-09-10,California,Harvard,false,false,1,3,unknown,final,,https://calbears.com/sports/mens-soccer/stats/2025/harvard/boxscore/37899,,2025-09-10-California-Harvard
sidearm-2025-09-10-NC-State-Stetson,2025-09-10,NC State,Stetson,false,false,4,0,home,final,,https://gopack.com/sports/mens-soccer/stats/2025/stetson/boxscore/23994,,2025-09-10-NC-State-Stetson
sidearm-2025-09-10-Brown--UConn,2025-09-10,Brown,UConn,false,false,1,3,away,final,,https://uconnhuskies.com/sports/mens-soccer/stats/2025/brown/boxscore/24939,,2025-09-10-Brown-UConn
sidearm-2025-09-10-Creighton-Omaha,2025-09-10,Creighton,Omaha,false,false,3,2,home,final,,https://gocreighton.com/sports/mens-soccer/stats/2025/omaha/boxscore/16269,,2025-09-10-Creighton-Omaha
sidearm-2025-09-10-Evansville-Xavier,2025-09-10,Evansville,Xavier,false,false,3,3,away,final,,https://goxavier.com/sports/mens-soccer/stats/2025/evansville/boxscore/12898,,2025-09-10-Evansville-Xavier
sidearm-2025-09-10-San-Diego-UC-Santa-Barbara,2025-09-10,San Diego,UC Santa Barbara,false,false,3,1,unknown,final,,https://usdtoreros.com/sports/mens-soccer/stats/2025/uc-santa-barbara/boxscore/15032,,2025-09-10-San-Diego-UC-Santa-Barbara
sidearm-2025-09-11-Seton-Hall-Sacred-Heart,2025-09-11,Seton Hall,Sacred Heart,false,false,2,2,home,final,,https://shupirates.com/sports/mens-soccer/stats/2025/sacred-heart/boxscore/10852,,2025-09-11-Sacred-Heart-Seton-Hall
sidearm-2025-09-11-St.-John's-FDU,2025-09-11,St. John's,FDU,false,false,1,0,home,final,,https://redstormsports.com/sports/mens-soccer/stats/2025/fdu/boxscore/14881,,2025-09-11-FDU-St.-John's
sidearm-2025-09-11-Georgia-Southern-Presbyterian,2025-09-11,Georgia Southern,Presbyterian,false,false,2,1,home,final,,https://gseagles.com/sports/mens-soccer/stats/2025/presbyterian/boxscore/16984,,2025-09-11-Georgia-Southern-Presbyterian
wmt-2025-09-11-Jacksonville-UCF,2025-09-11,UCF,Jacksonville,false,false,2,0,home,final,https://ucfknights.com/sports/mens-soccer/schedule,https://ucfknights.com/boxscore/11316,,2025-09-11-Jacksonville-UCF
sidearm-2025-09-11-LMU-Cal-State-Fullerton,2025-09-11,LMU,Cal State Fullerton,false,false,9,2,away,final,,https://lmulions.com/sports/mens-soccer/stats/2025/unlv/boxscore/17237,,2025-09-11-Cal-State-Fullerton-LMU
sidearm-2025-09-11-Pacific-Sacramento-State,2025-09-11,Pacific,Sacramento State,false,false,1,2,away,final,,https://pacifictigers.com/sports/mens-soccer/stats/2025/sacramento-state/boxscore/10158,,2025-09-11-Pacific-Sacramento-State
sidearm-2025-09-11-Cal-Poly-San-Francisco,2025-09-11,Cal Poly,San Francisco,false,false,0,0,away,final,,https://usfdons.com/sports/mens-soccer/stats/2025/cal-poly/boxscore/8588,,2025-09-11-Cal-Poly-San-Francisco
wmt-2025-09-12-Notre-Dame-Pittsburgh,2025-09-12,Pittsburgh,Notre Dame,false,false,0,2,away,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/1046,https://pittsburghpanthers.com/sports/mens-soccer/stats/2025/notre-dame/boxscore/14810,2025-09-12-Notre-Dame-Pittsburgh
sidearm-2025-09-12-North-Carolina-Wake-Forest,2025-09-12,North Carolina,Wake Forest,true,false,1,1,home,final,,https://goheels.com/sports/mens-soccer/stats/2025/wake-forest/boxscore/26240,https://godeacs.com/sports/mens-soccer/stats/2025/north-carolina/boxscore/14220,2025-09-12-North-Carolina-Wake-Forest
sidearm-2025-09-12-Wisconsin-Maryland,2025-09-12,Wisconsin,Maryland,false,false,1,3,away,final,,https://umterps.com/sports/mens-soccer/stats/2025/wisconsin/boxscore/18783,https://uwbadgers.com/sports/mens-soccer/stats/2025/maryland/boxscore/16392,2025-09-12-Maryland-Wisconsin
sidearm-2025-09-12-Washington-Michigan-State,2025-09-12,Washington,Michigan State,false,false,2,1,away,final,,https://msuspartans.com/sports/mens-soccer/stats/2025/washington/boxscore/19868,https://gohuskies.com/sports/mens-soccer/stats/2025/michigan-state/boxscore/24629,2025-09-12-Michigan-State-Washington
wmt-2025-09-12-Northwestern-UCLA,2025-09-12,UCLA,Northwestern,false,false,1,0,away,final,https://nusports.com/sports/mens-soccer/schedule,https://nusports.com/boxscore/4995,https://uclabruins.com/boxscore/4988,2025-09-12-Northwestern-UCLA
wmt-2025-09-12-Penn-State-Rutgers,2025-09-12,Rutgers,Penn State,false,false,1,0,away,final,https://gopsusports.com/sports/mens-soccer/schedule,https://gopsusports.com/boxscore/17897,https://scarletknights.com/sports/mens-soccer/stats/2025/penn-state/boxscore/15684,2025-09-12-Penn-State-Rutgers
