game_id,date,home_team_name,away_team_name,home_team_ranked,away_team_ranked,home_score,away_score,location_type,status,schedule_url,boxscore_url,boxscore_url_alt,dedupe_key,game_type
sidearm-2020-02-15-Loudoun-United-FC-(USL)-Temple-University,2020-02-15,Loudoun United FC,Temple University,false,false,,,away,scheduled,,,,2020-02-15-Loudoun-United-FC-Temple-University,regular
sidearm-2020-02-22-Jacksonville-University-of-Central-Florida,2020-02-22,Jacksonville,UCF,false,false,0,4,unknown,final,,,,2020-02-22-Jacksonville-UCF,regular
sidearm-2020-02-23-UNC-Asheville-USC-Upstate,2020-02-23,UNC Asheville,USC Upstate,false,false,,,home,scheduled,,,,2020-02-23-UNC-Asheville-USC-Upstate,regular
sidearm-2020-02-29-East-Tennessee-State-UNC-Asheville,2020-02-29,ETSU,UNC Asheville,false,false,,,away,scheduled,,,,2020-02-29-ETSU-UNC-Asheville,regular
sidearm-2020-02-29-Western-Illinois-IUPUI,2020-02-29,Western Illinois,IUPUI,false,false,,,unknown,scheduled,,,,2020-02-29-IUPUI-Western-Illinois,regular
sidearm-2020-03-06-Jacksonville-Eastern-Florida,2020-03-06,Jacksonville,Eastern Florida,false,false,,,unknown,canceled,,,,2020-03-06-Eastern-Florida-Jacksonville,regular
sidearm-2020-03-07-Wisconsin-Green-Bay,2020-03-07,Wisconsin,Green Bay,false,false,,,home,scheduled,,,,2020-03-07-Green-Bay-Wisconsin,regular
sidearm-2020-03-07-UMass-North-Toronto-Soccer-Club,2020-03-07,UMass,North Toronto Soccer Club,false,false,,,home,scheduled,,,,2020-03-07-North-Toronto-Soccer-Club-UMass,regular
sidearm-2020-03-18-Jacksonville-Pass4Soccer-Academy,2020-03-18,Jacksonville,Pass4Soccer Academy,false,false,,,unknown,canceled,,,,2020-03-18-Jacksonville-Pass4Soccer-Academy,regular
sidearm-2020-03-21-Navy-Temple-University,2020-03-21,Navy,Temple University,false,false,,,away,scheduled,,,,2020-03-21-Navy-Temple-University,regular
sidearm-2020-03-21-Jacksonville-Stetson-University,2020-03-21,Jacksonville,Stetson,false,false,,,unknown,canceled,,,,2020-03-21-Jacksonville-Stetson,regular
sidearm-2020-03-21-Western-Illinois-Quincy,2020-03-21,Western Illinois,Quincy,false,false,,,home,canceled,,,,2020-03-21-Quincy-Western-Illinois,regular
sidearm-2020-03-28-Temple-University-Loyola-(MD),2020-03-28,Temple University,Loyola (MD),false,false,,,home,scheduled,,,,2020-03-28-Loyola-(MD)-Temple-University,regular
sidearm-2020-03-28-Loyola-University-Chicago-Wisconsin,2020-03-28,Loyola Chicago,Wisconsin,false,false,,,away,scheduled,,,,2020-03-28-Loyola-Chicago-Wisconsin,regular
sidearm-2020-03-28-UMass-AIC,2020-03-28,UMass,AIC,false,false,,,home,scheduled,,,,2020-03-28-AIC-UMass,regular
sidearm-2020-03-29-Jacksonville-University-of-North-Florida,2020-03-29,Jacksonville,North Florida,false,false,,,unknown,canceled,,,,2020-03-29-Jacksonville-North-Florida,regular
sidearm-2020-04-03-UMass-UMass-Lowell,2020-04-03,UMass,UMass Lowell,false,false,,,home,scheduled,,,,2020-04-03-UMass-UMass-Lowell,regular
sidearm-2020-04-04-Temple-University-Penn-State,2020-04-04,Temple University,Penn State,false,false,,,home,scheduled,,,,2020-04-04-Penn-State-Temple-University,regular
sidearm-2020-04-04-Jacksonville-TBD,2020-04-04,Jacksonville,TBD,false,false,,,unknown,postponed,,,,2020-04-04-Jacksonville-TBD,regular
sidearm-2020-04-04-Marquette-University-Wisconsin,2020-04-04,Marquette,Wisconsin,false,false,,,away,scheduled,,,,2020-04-04-Marquette-Wisconsin,regular
sidearm-2020-04-04-Western-Illinois-Northern-Illinois,2020-04-04,Western Illinois,Northern Illinois,false,false,,,unknown,canceled,,,,2020-04-04-Northern-Illinois-Western-Illinois,regular
sidearm-2020-04-10-UMass-SNHU,2020-04-10,UMass,SNHU,false,false,,,home,scheduled,,,,2020-04-10-SNHU-UMass,regular
sidearm-2020-04-15-Forward-Madison-FC-(Exhibition)-Wisconsin,2020-04-15,Forward Madison FC,Wisconsin,false,false,,,away,scheduled,,,,2020-04-15-Forward-Madison-FC-Wisconsin,exhibition
sidearm-2020-04-17-UMass-LIU,2020-04-17,UMass,LIU,false,false,,,home,scheduled,,,,2020-04-17-LIU-UMass,regular
sidearm-2020-04-18-Temple-University-Drexel,2020-04-18,Temple University,Drexel,false,false,,,home,scheduled,,,,2020-04-18-Drexel-Temple-University,regular
sidearm-2020-04-18-Western-Illinois-Drake,2020-04-18,Western Illinois,Drake,false,false,,,unknown,canceled,,,,2020-04-18-Drake-Western-Illinois,regular
sidearm-2020-04-24-UMass-Franklin-Pierce,2020-04-24,UMass,Franklin Pierce,false,false,,,home,scheduled,,,,2020-04-24-Franklin-Pierce-UMass,regular
sidearm-2020-04-25-Wisconsin-Creighton-University,2020-04-25,Wisconsin,Creighton,false,false,,,home,scheduled,,,,2020-04-25-Creighton-Wisconsin,regular
sidearm-2020-04-26-Western-Illinois-Central-Methodist-(Mo.),2020-04-26,Western Illinois,Central Methodist (Mo.),false,false,,,unknown,canceled,,,,2020-04-26-Central-Methodist-(Mo.)-Western-Illinois,regular
sidearm-2020-08-01-Howard-CANCELED-DUE-TO-COVID-19,2020-08-01,Howard,CANCELED DUE TO COVID-19,false,false,,,unknown,canceled,,https://hubison.com/boxscore.aspx?id=12419,,2020-08-01-CANCELED-DUE-TO-COVID-19-Howard,regular
sidearm-2020-08-13-Detroit-Mercy-2020-Fall-Season-Cancelled,2020-08-13,Detroit Mercy,2020 Fall Season Cancelled,false,false,,,unknown,scheduled,,,,2020-08-13-2020-Fall-Season-Cancelled-Detroit-Mercy,regular
sidearm-2020-08-27-UC-San-Diego-Northwestern,2020-08-27,UC San Diego,Northwestern,false,false,,,unknown,canceled,,,,2020-08-27-Northwestern-UC-San-Diego,regular
sidearm-2020-08-29-UC-San-Diego-Loyola-Chicago,2020-08-29,UC San Diego,Loyola Chicago,false,false,,,unknown,canceled,,,,2020-08-29-Loyola-Chicago-UC-San-Diego,regular
sidearm-2020-09-01-St.-Thomas-Anoka-Ramsey-CC,2020-09-01,St. Thomas,Anoka Ramsey CC,false,false,,,home,scheduled,,,,2020-09-01-Anoka-Ramsey-CC-St.-Thomas,regular
sidearm-2020-09-04-UC-San-Diego-Santa-Clara,2020-09-04,UC San Diego,Santa Clara,false,false,,,unknown,canceled,,,,2020-09-04-Santa-Clara-UC-San-Diego,regular
sidearm-2020-09-04-St.-Thomas-Cal-Lutheran,2020-09-04,St. Thomas,Cal Lutheran,false,false,,,home,scheduled,,,,2020-09-04-Cal-Lutheran-St.-Thomas,regular
sidearm-2020-09-06-UC-San-Diego-Cal,2020-09-06,UC San Diego,California,false,false,,,unknown,canceled,,,,2020-09-06-California-UC-San-Diego,regular
sidearm-2020-09-06-St.-Thomas-St.-Cloud-State,2020-09-06,St. Thomas,St. Cloud State,false,false,,,home,scheduled,,,,2020-09-06-St.-Cloud-State-St.-Thomas,regular
sidearm-2020-09-08-Carthage-St.-Thomas,2020-09-08,Carthage,St. Thomas,false,false,,,away,scheduled,,,,2020-09-08-Carthage-St.-Thomas,regular
wmt-2020-09-11-Clemson-Virginia,2020-09-11,Virginia,Clemson,false,false,,,home,canceled,https://virginiasports.com/sports/msoc/schedule,,,2020-09-11-Clemson-Virginia,regular
sidearm-2020-09-11-Wartburg-St.-Thomas,2020-09-11,Wartburg,St. Thomas,false,false,,,away,scheduled,,,,2020-09-11-St.-Thomas-Wartburg,regular
sidearm-2020-09-12-Notre-Dame-(exhibition)-Louisville,2020-09-12,Notre Dame,Louisville,false,false,1,1,neutral,final,,,,2020-09-12-Louisville-Notre-Dame,exhibition
sidearm-2020-09-12-UC-San-Diego-San-Francisco,2020-09-12,UC San Diego,San Francisco,false,false,,,unknown,canceled,,,,2020-09-12-San-Francisco-UC-San-Diego,regular
sidearm-2020-09-13-St.-Thomas-Luther,2020-09-13,St. Thomas,Luther,false,false,,,home,scheduled,,,,2020-09-13-Luther-St.-Thomas,regular
sidearm-2020-09-16-Stonehill-College-Assumption-University,2020-09-16,Stonehill College,Assumption University,false,false,,,unknown,scheduled,,,,2020-09-16-Assumption-University-Stonehill-College,regular
sidearm-2020-09-16-UC-San-Diego-San-Diego,2020-09-16,UC San Diego,San Diego,false,false,,,unknown,canceled,,,,2020-09-16-San-Diego-UC-San-Diego,regular
sidearm-2020-09-16-Gustavus-Adolphus-St.-Thomas,2020-09-16,Gustavus Adolphus,St. Thomas,false,false,,,away,scheduled,,,,2020-09-16-Gustavus-Adolphus-St.-Thomas,regular
wmt-2020-09-17-Kentucky-Notre-Dame,2020-09-17,Notre Dame,Kentucky,false,false,1,0,home,final,https://fightingirish.com/sports/msoc/schedule,https://fightingirish.com/boxscore/3938,,2020-09-17-Kentucky-Notre-Dame,regular
sidearm-2020-09-18-Georgia-State-Mercer-University,2020-09-18,Georgia State,Mercer,false,false,2,1,unknown,final,,https://georgiastatesports.com/sports/mens-soccer/stats/2020/mercer-university/boxscore/7387,,2020-09-18-Georgia-State-Mercer,regular
sidearm-2020-09-19-Pitt-(exhibition)-Louisville,2020-09-19,Pittsburgh,Louisville,false,false,5,0,away,final,,,,2020-09-19-Louisville-Pittsburgh,exhibition
sidearm-2020-09-19-Syracuse-Virginia,2020-09-19,Syracuse,Virginia,false,false,,,home,canceled,https://virginiasports.com/sports/msoc/schedule,,,2020-09-19-Syracuse-Virginia,regular
sidearm-2020-09-19-Central-Arkansas-UAB,2020-09-19,Central Arkansas,UAB,false,false,2,3,away,final,,https://uabsports.com/sports/mens-soccer/stats/2020/central-arkansas/boxscore/15393,https://ucasports.com/sports/mens-soccer/stats/2020/uab/boxscore/4483,2020-09-19-Central-Arkansas-UAB,regular
sidearm-2020-09-19-UC-San-Diego-Dixie-State,2020-09-19,UC San Diego,Dixie State,false,false,,,unknown,canceled,,,,2020-09-19-Dixie-State-UC-San-Diego,regular
sidearm-2020-09-19-St.-Thomas-Augsburg,2020-09-19,St. Thomas,Augsburg,false,false,,,home,scheduled,,,,2020-09-19-Augsburg-St.-Thomas,regular
sidearm-2020-09-19-South-Carolina-Georgia-Southern,2020-09-19,South Carolina,Georgia Southern,false,false,2,0,away,final,https://gamecocksonline.com/sports/msoc/schedule/2020,https://gseagles.com/sports/mens-soccer/stats/2020/south-carolina/boxscore/10996,https://gamecocksonline.com/boxscore/georgia-southern-university/,2020-09-19-Georgia-Southern-South-Carolina,regular
sidearm-2020-09-20-North-Carolina-(EXH)-NC-State,2020-09-20,North Carolina,NC State,false,false,1,0,away,final,,https://goheels.com/sports/mens-soccer/stats/2020/north-carolina-state-scrimmage-/boxscore/21448,,2020-09-20-NC-State-North-Carolina,exhibition
sidearm-2020-09-21-Kentucky-Duke,2020-09-21,Kentucky,Duke,false,false,4,2,away,final,https://ukathletics.com/sports/msoc/schedule/2020,https://goduke.com/sports/mens-soccer/stats/2020/kentucky/boxscore/19322,,2020-09-21-Duke-Kentucky,regular
sidearm-2020-09-22-Mercer-Georgia-Southern,2020-09-22,Mercer,Georgia Southern,false,false,3,0,away,final,,https://gseagles.com/sports/mens-soccer/stats/2020/mercer/boxscore/10991,,2020-09-22-Georgia-Southern-Mercer,regular
sidearm-2020-09-23-Stonehill-College-Saint-Anselm-College,2020-09-23,Stonehill College,Saint Anselm College,false,false,,,unknown,scheduled,,,,2020-09-23-Saint-Anselm-College-Stonehill-College,regular
sidearm-2020-09-23-UW-Superior-St.-Thomas,2020-09-23,UW-Superior,St. Thomas,false,false,,,away,scheduled,,,,2020-09-23-St.-Thomas-UW-Superior,regular
sidearm-2020-09-24-Georgia-State-University-of-South-Carolina,2020-09-24,Georgia State,South Carolina,false,false,3,1,home,final,https://gamecocksonline.com/sports/msoc/schedule/2020,https://georgiastatesports.com/sports/mens-soccer/stats/2020/university-of-south-carolina/boxscore/7388,https://gamecocksonline.com/boxscore/georgia-state-university-3/,2020-09-24-Georgia-State-South-Carolina,regular
sidearm-2020-09-25-Louisville-#1-Wake-Forest,2020-09-25,Louisville,Wake Forest,false,true,1,3,home,final,,https://gocards.com/sports/mens-soccer/stats/2020/wake-forest/boxscore/22592,,2020-09-25-Louisville-Wake-Forest,regular
sidearm-2020-09-25-Navy-Syracuse,2020-09-25,Navy,Syracuse,false,false,,,away,scheduled,,,,2020-09-25-Navy-Syracuse,regular
