player_key,player_name,team_id,jersey_number,games_played,minutes,goals,assists,shots,shots_on_goal,saves
northwestern:weissjustin,"Weiss, Justin",Northwestern,10,17,1188,7,7,50,24,0
saintmarys:lynchriley,"Lynch, Riley",Saint Mary's,7,16,1175,8,5,48,24,0
wakeforest:mitchellroald,"Mitchell, Roald",Wake Forest,9,19,1170,9,3,48,21,0
csun:rickettsjamar,"Ricketts, Jamar",CSUN,11,15,1135,8,5,34,21,0
oregonstate:williamsdante,"Williams, Dante",Oregon State,10,22,1694,7,6,37,19,0
clemson:meinhardalex,"Meinhard, Alex",Clemson,15,22,1675,7,6,38,19,0
navy:jacksondavid,"Jackson, David",Navy,14,18,1528,9,2,30,16,0
oakland:kettemanmikey,"Ketteman, Mikey",Oakland,9,19,1436,8,4,31,16,0
lipscomb:jonesmalachi,"Jones, Malachi",Lipscomb,20,18,1392,5,10,57,21,0
calstatefullerton:bahsulaiman,"Bah, Sulaiman",Cal State Fullerton,11,19,1342,9,2,44,19,0
lipscomb:smithjavanne,"Smith, Javanne",Lipscomb,12,18,1323,9,2,39,19,0
sanjosestate:iniguezangel,"Iniguez, Angel",San Jose State,14,17,1286,7,6,37,14,0
charleston:dambrosioleonardo,"D'Ambrosio, Leonardo",Charleston,10,16,1224,6,8,27,13,0
virginia:annorgyamfistephen,"Annor Gyamfi, Stephen",Virginia,9,19,1189,10,0,35,22,0
delaware:fernandezcarlos,"Fernandez, Carlos",Delaware,9,19,1132,9,2,38,17,0
uconn:testoriscott,"Testori, Scott",UConn,21,18,1051,8,4,29,15,0
ucla:sarkosjack,"Sarkos, Jack",UCLA,19,15,1024,9,2,32,17,0
davidsoncollege:krioutchenkovdenis,"Krioutchenkov, Denis",Davidson College,9,16,991,9,2,59,28,0
unlv:lopeznico,"Lopez, Nico",UNLV,15,21,1886,7,5,35,18,0
westvirginia:caldeiramarcus,"Caldeira, Marcus",West Virginia,7,20,1490,8,3,48,20,0
lipscomb:aloneftiploutarchos,"Alonefti, Ploutarchos",Lipscomb,77,18,1480,4,11,39,15,0
bryant:villaldeainigo,"Villaldea, Inigo",Bryant,23,19,1475,7,5,34,16,0
houstonchristian:herreradalessandro,"Herrera, D'Alessandro",Houston Christian,99,17,1308,6,7,31,16,0
denver:bassettsam,"Bassett, Sam",Denver,18,18,1289,6,7,43,17,0
clevelandstate:kaweckipablo,"Kawecki, Pablo",Cleveland State,10,16,1276,8,3,44,25,0
louisville:roedsander,"Roed, Sander",Louisville,46,21,1267,5,9,25,11,0
californiabaptist:mendezleo,"Mendez, Leo",California Baptist,09,20,1038,6,7,20,11,0
davidsoncollege:bennagevincent,"Bennage, Vincent",Davidson College,10,16,1006,7,5,35,14,0
princeton:ittycheriadaniel,"Ittycheria, Daniel",Princeton,11,15,990,9,1,40,23,0
umass:hughesalec,"Hughes, Alec",UMass,12,11,823,9,1,49,27,0
uic:devicentejesus,"De Vicente, Jesus",UIC,3,20,1537,4,10,32,20,0
drexel:illuminatoantonio,"Illuminato, Antonio",Drexel,17,16,1271,5,8,18,12,0
newhampshire:goldmaneli,"Goldman, Eli",New Hampshire,17,19,1267,9,0,34,19,0
quinnipiac:sveculatomas,"Svecula, Tomas",Quinnipiac,9,17,1242,6,6,27,10,0
georgemason:maestreluis,"Maestre, Luis",George Mason,8,14,1227,5,8,19,9,0
harvard:arlottialessandro,"Arlotti, Alessandro",Harvard,10,16,1202,6,6,52,22,0
ucf:douradolucca,"Dourado, Lucca",UCF,9,13,998,8,2,40,18,0
ucsantabarbara:gonzalezlucas,"Gonzalez, Lucas",UC Santa Barbara,10,16,973,6,6,23,11,0
grandcanyon:nutornutsibright,"Nutornutsi, Bright",Grand Canyon,9,14,949,7,4,28,18,0
marshall:garciapascualalvaro,"Garcia-Pascual, Alvaro",Marshall,9,16,830,7,4,45,22,0
vermont:johnsoncarter,"Johnson, Carter",Vermont,13,19,1651,7,3,48,24,0
setonhall:bootejames,"Boote, James",Seton Hall,8,17,1469,6,5,24,12,0
lafayette:lombardhale,"Lombard, Hale",Lafayette,27,16,1412,7,3,46,23,0
ucdavis:goodmancason,"Goodman, Cason",UC Davis,15,20,1411,7,3,41,18,0
oakland:phillipdonavan,"Phillip, Donavan",Oakland,11,19,1383,5,7,26,12,0
setonhall:borgandrea,"Borg, Andrea",Seton Hall,7,17,1328,5,7,21,11,0
liberty:eberleluke,"Eberle, Luke",Liberty,10,15,1263,7,3,33,15,0
stonybrook:bickusjonas,"Bickus, Jonas",Stony Brook,11,16,1173,8,1,34,16,0
wakeforest:forbesjahlane,"Forbes, Jahlane",Wake Forest,14,19,1172,5,7,24,13,0
stetson:mataandres,"Mata, Andres",Stetson,23,17,1171,8,1,33,15,0
omaha:kleintheo,"Klein, Theo",Omaha,10,16,1117,8,1,30,16,0
uic:torresjoshua,"Torres, Joshua",UIC,10,16,1083,6,5,35,18,0
fau:claudelvictor,"Claudel, Victor",FAU,11,14,1050,6,5,30,17,0
jamesmadison:southernevan,"Southern, Evan",James Madison,28,20,1013,6,5,32,17,0
duquesne:dajayden,"Da, Jayden",Duquesne,33,16,933,7,3,35,19,0
templeuniversity:ewaldfelix,"Ewald, Felix",Temple University,10,15,876,6,5,20,11,0
marshall:silvamarco,"Silva, Marco",Marshall,47,19,795,6,5,18,13,0
penn:hewesmichael,"Hewes, Michael",Penn,15,12,765,8,1,22,14,0
bryant:valormartinezvicente,"Valor Martinez, Vicente",Bryant,10,20,1625,5,6,24,12,0
bostonuniversity:innescolin,"Innes, Colin",Boston University,10,20,1508,4,8,40,15,0
duke:parianonick,"Pariano, Nick",Duke,10,18,1486,4,8,41,16,0
missouristate:bareajesus,"Barea, Jesus",Missouri State,10,19,1454,6,4,48,29,0
calstatefullerton:serranoerick,"Serrano, Erick",Cal State Fullerton,07,21,1431,4,8,29,15,0
jamesmadison:larssonkevin,"Larsson, Kevin",James Madison,11,20,1386,5,6,31,10,0
belmontuniversity:wilsonjansen,"Wilson, Jansen",Belmont University,10,16,1294,6,4,43,22,0
westernmichigan:cooklintom,"Cooklin, Tom",Western Michigan,7,19,1255,4,8,21,6,0
manhattan:hamiltonhenry,"Hamilton, Henry",Manhattan,10,17,1198,7,2,20,14,0
stanford:kiiljackson,"Kiil, Jackson",Stanford,9,19,1187,7,2,25,9,0
manhattan:studenhofftgunnar,"Studenhofft, Gunnar",Manhattan,9,16,1114,7,2,42,19,0
houstonchristian:okerayiryan,"Okerayi, Ryan",Houston Christian,24,17,1056,7,2,28,13,0
villanova:saundersbalthi,"Saunders, Balthi",Villanova,9,15,1017,5,6,69,30,0
georgetown:taboramarlon,"Tabora, Marlon",Georgetown,9,16,930,4,8,16,11,0
marshall:aoumaichadam,"Aoumaich, Adam",Marshall,7,19,918,5,6,34,14,0
rutgers:templejackson,"Temple, Jackson",Rutgers,12,16,905,6,4,23,13,0
stonybrook:alucolsen,"Aluc, Olsen",Stony Brook,9,17,904,6,4,26,17,0
ucsantabarbara:philippnemo,"Philipp, Nemo",UC Santa Barbara,85,17,839,6,4,30,15,0
fau:kviftenoah,"Kvifte, Noah",FAU,33,14,829,7,2,21,10,0
stanford:reillywill,"Reilly, Will",Stanford,8,21,1601,4,7,23,11,0
syracuse:kaloukiannicholas,"Kaloukian, Nicholas",Syracuse,13,21,1508,6,3,56,23,0
notredame:boneaubryce,"Boneau, Bryce",Notre Dame,13,17,1434,4,7,12,4,0
jamesmadison:obaraclay,"Obara, Clay",James Madison,10,20,1410,6,3,34,24,0
lemoynecollege:goodrichjack,"Goodrich, Jack",Le Moyne College,3,16,1398,4,7,22,15,0
california:davilaevan,"Davila, Evan",California,7,18,1379,5,5,32,10,0
fordham:deletiogluflorian,"Deletioglu, Florian",Fordham,8,16,1351,7,1,37,14,0
ucla:ochoaandre,"Ochoa, Andre",UCLA,8,18,1341,4,7,37,15,0
oakland:smithowen,"Smith, Owen",Oakland,10,18,1304,7,1,32,19,0
loyolamarymount:kingsfordryan,"Kingsford, Ryan",Loyola Marymount,9,19,1295,6,3,37,22,0
loyolamarymount:smallstyger,"Smalls, Tyger",Loyola Marymount,11,20,1285,7,1,44,23,0
stonehillcollege:millikencolin,"Milliken, Colin",Stonehill College,13,15,1257,6,3,31,15,0
mercyhurst:rossakandreas,"Rossak, Andreas",Mercyhurst,9,16,1224,6,3,35,19,0
mercer:blamabarzee,"Blama, Barzee",Mercer,9,20,1197,7,1,24,17,0
sandiego:bahenacesar,"Bahena, Cesar",San Diego,11,18,1184,6,3,23,10,0
westvirginia:orsnavarrosergio,"Ors Navarro, Sergio",West Virginia,20,20,1161,7,1,31,13,0
seattle:zuluagayeider,"Zuluaga, Yeider",Seattle,17,20,1127,5,5,25,11,0
saintjosephs:driehuisblake,"Driehuis, Blake",Saint Joseph's,9,15,1114,7,1,31,16,0
charlotte:larsenbrigham,"Larsen, Brigham",Charlotte,14,18,1111,5,5,36,22,0
clemson:richmondnathan,"Richmond, Nathan",Clemson,25,18,1068,5,5,44,17,0
smu:berkovitzniv,"Berkovitz, Niv",SMU,6,19,1066,6,3,33,14,0
etsu:ramosgabriel,"Ramos, Gabriel",ETSU,7,14,1052,5,5,24,14,0
drexel:shortpatrick,"Short, Patrick",Drexel,16,16,1046,7,1,21,12,0
tulsa:baenasergio,"Baena, Sergio",Tulsa,8,15,1011,6,3,28,15,0
merrimackcollege:schlingmannjuri,"Schlingmann, Juri",Merrimack College,18,16,994,3,9,34,14,0
charleston:thomaspeter,"Thomas, Peter",Charleston,33,15,985,6,3,45,22,0
centralarkansas:fontanapietro,"Fontana, Pietro",Central Arkansas,39,15,952,7,1,28,15,0
penn:korzeniowskistas,"Korzeniowski, Stas",Penn,22,12,941,4,7,27,18,0
portland:babalaijacob,"Babalai, Jacob",Portland,9,11,874,6,3,25,12,0
universityofevansville:phillipkai,"Phillip, Kai",University of Evansville,19,13,866,7,1,30,14,0
campbell:yousfiadam,"Yousfi, Adam",Campbell,10,13,851,5,5,27,13,0
marquette:merlbrooklyn,"Merl, Brooklyn",Marquette,19,16,816,6,3,24,14,0
saintlouis:coppolacj,"Coppola, CJ",Saint Louis,13,16,693,7,1,16,13,0
westernmichigan:robinsonjonathan,"Robinson, Jonathan",Western Michigan,3,22,1893,1,12,36,10,0
syracuse:kocevskijeorgio,"Kocevski, Jeorgio",Syracuse,8,21,1674,1,12,20,5,0
dayton:daymanny,"Day, Manny",Dayton,2,21,1666,3,8,64,18,0
indiana:goumballemaouloune,"Goumballe, Maouloune",Indiana,14,24,1582,5,4,28,14,0
virginia:thiammouhameth,"Thiam, Mouhameth",Virginia,11,19,1549,5,4,19,11,0
newhampshire:kamalbilal,"Kamal, Bilal",New Hampshire,10,19,1467,4,6,35,16,0
creighton:popealfie,"Pope, Alfie",Creighton,9,17,1442,7,0,43,17,0
syracuse:bosellilorenzo,"Boselli, Lorenzo",Syracuse,10,21,1387,6,2,56,23,0
utahvalley:silvaalejandro,"Silva, Alejandro",Utah Valley,10,16,1377,5,4,33,15,0
stjohns:bamacoumba,"Ba, Macoumba",St. John's,11,17,1356,4,6,35,12,0
sanfrancisco:brackenserragabriel,"Bracken Serra, Gabriel",San Francisco,26,15,1256,5,4,27,11,0
sacramentostate:wehneraustin,"Wehner, Austin",Sacramento State,7,19,1236,5,4,25,13,0
ncstate:hilleluke,"Hille, Luke",NC State,9,18,1193,7,0,34,16,0
quinnipiac:aasenbrage,"Aasen, Brage",Quinnipiac,13,17,1169,5,4,24,12,0
fiu:dossantosmonteirobernardo,"Dos Santos Monteiro, Bernardo",FIU,7,18,1157,6,2,38,17,0
brown:dadziekojo,"Dadzie, Kojo",Brown,23,18,1148,7,0,41,18,0
stetson:condeafonso,"Conde, Afonso",Stetson,17,18,1138,5,4,26,10,0
calpoly:kestlerjackson,"Kestler, Jackson",Cal Poly,7,17,1127,4,6,41,17,0
bryant:camachoadrian,"Camacho, Adrian",Bryant,32,20,1126,5,4,26,12,0
georgetown:zenguezach,"Zengue, Zach",Georgetown,19,17,1116,4,6,25,16,0
siena:gardnerzach,"Gardner, Zach",Siena,17,13,1106,4,6,20,10,0
northeastern:tellezfederico,"Tellez, Federico",Northeastern,7,15,1100,2,10,24,7,0
etsu:pannholzertarik,"Pannholzer, Tarik",ETSU,9,14,1091,5,4,35,17,0
umbc:wroblewskialek,"Wroblewski, Alek",UMBC,27,15,1062,6,2,28,12,0
sandiegostate:brummettaustin,"Brummett, Austin",San Diego State,10,16,980,6,2,24,10,0
loyolachicago:duesooscar,"Dueso, Oscar",Loyola Chicago,10,14,965,5,4,36,12,0
uncgreensboro:tattevinarnaud,"Tattevin, Arnaud",UNC Greensboro,26,15,875,7,0,28,15,0
santaclara:hamdaouaadem,"Hamdaoua, Adem",Santa Clara,10,15,833,5,4,25,10,0
missouristate:hoviusgijs,"Hovius, Gijs",Missouri State,25,19,798,6,2,18,10,0
dartmouthcollege:moirasvasilis,"Moiras, Vasilis",Dartmouth College,8,15,706,6,2,28,16,0
georgiastate:sassineethan,"Sassine, Ethan",Georgia State,9,18,701,7,0,27,10,0
portland:fofanahbuba,"Fofanah, Buba",Portland,19,11,696,5,4,16,8,0
louisville:guerragage,"Guerra, Gage",Louisville,9,20,658,7,0,28,19,0
mercyhurst:gallegoignacio,"Gallego, Ignacio",Mercyhurst,7,14,486,6,2,20,14,0
seattle:hirokawakotaro,"Hirokawa, Kotaro",Seattle,16,19,1769,3,7,24,9,0
oregonstate:farnosarnau,"Farnos, Arnau",Oregon State,11,22,1623,4,5,41,15,0
ucsantabarbara:ledouxalexis,"Ledoux, Alexis",UC Santa Barbara,7,21,1481,5,3,40,18,0
vcu:kanagwajonathan,"Kanagwa, Jonathan",VCU,17,16,1417,4,5,15,10,0
holycross:jonesevan,"Jones, Evan",Holy Cross,9,17,1264,5,3,23,11,0
marist:juleaujared,"Juleau, Jared",Marist,10,15,1263,5,3,41,21,0
villanova:petreravincent,"Petrera, Vincent",Villanova,19,15,1237,5,3,37,19,0
georgiastate:carlsonsimon,"Carlson, Simon",Georgia State,7,18,1236,6,1,29,18,0
drake:franklinaj,"Franklin, AJ",Drake,19,15,1200,6,1,33,19,0
fairfield:piercewilliam,"Pierce, William",Fairfield,10,16,1190,6,1,29,17,0
sandiego:kanaansamy,"Kanaan, Samy",San Diego,18,18,1173,6,1,38,13,0
providence:messernathan,"Messer, Nathan",Providence,11,16,1151,4,5,16,6,0
uncasheville:behanconor,"Behan, Conor",UNC Asheville,27,17,1139,4,5,26,11,0
bellarmine:schoemehlbrendan,"Schoemehl, Brendan",Bellarmine,8,15,1130,6,1,26,14,0
stbonaventure:britokenzo,"Brito, Kenzo",St. Bonaventure,8,15,1117,4,5,30,9,0
iona:camaraaly,"Camara, Aly",Iona,19,16,1111,5,3,27,11,0
georgiastate:mcleanjustin,"Mclean, Justin",Georgia State,24,18,1102,4,5,36,13,0
holycross:gillethan,"Gill, Ethan",Holy Cross,22,17,1082,5,3,25,15,0
saintmarys:muttittwade,"Muttitt, Wade",Saint Mary's,35,15,1053,4,5,28,12,0
maryland:copettistefan,"Copetti, Stefan",Maryland,10,15,1010,5,3,20,14,0
dayton:jabatehsidike,"Jabateh, Sidike",Dayton,22,14,938,6,1,50,19,0
yale:lagoseric,"Lagos, Eric",Yale,9,16,906,6,1,27,16,0
bowlinggreen:anayaalberto,"Anaya, Alberto",Bowling Green,10,13,897,4,5,23,8,0
maryland:stewartbayneskimani,"Stewart-Baynes, Kimani",Maryland,11,15,850,3,7,18,6,0
belmontuniversity:kiperbrock,"Kiper, Brock",Belmont University,19,16,840,6,1,23,13,0
georgemason:slavovasparuh,"Slavov, Asparuh",George Mason,10,12,834,3,7,24,13,0
american:boyleethan,"Boyle, Ethan",American,23,14,810,6,1,22,8,0
stbonaventure:akuazaokuumechi,"Akuazaoku, Umechi",St. Bonaventure,9,15,786,5,3,30,16,0
vmi:grantkyle,"Grant, Kyle",VMI,18,17,785,5,3,21,15,0
dayton:meltoquiahjoseph,"Melto Quiah, Joseph",Dayton,31,13,747,4,5,29,10,0
mercyhurst:talladatorresjorge,"Tallada Torres, Jorge",Mercyhurst,16,12,738,5,3,19,12,0
maryland:vanheukelumluke,"Van Heukelum, Luke",Maryland,44,15,693,4,5,23,12,0
stonybrook:harrisontrevor,"Harrison, Trevor",Stony Brook,18,16,674,5,3,24,11,0
depaul:gondamarek,"Gonda, Marek",DePaul,9,15,647,4,5,18,8,0
charlotte:jaukfilip,"Jauk, Filip",Charlotte,15,18,631,6,1,24,12,0
uca:fontanapietro,"Fontana, Pietro",UCA,99,3,189,6,1,13,9,0
dayton:sigurdssonhjalti,"Sigurdsson, Hjalti",Dayton,4,20,1752,5,2,29,12,0
indiana:odurocollins,"Oduro, Collins",Indiana,11,24,1742,5,2,53,22,0
indiana:bacharachhugo,"Bacharach, Hugo",Indiana,4,23,1694,4,4,32,11,0
sacredheart:garciagallegodavid,"Garcia Gallego, David",Sacred Heart,7,19,1691,4,4,52,23,0
njit:tavareshugo,"Tavares, Hugo",NJIT,6,18,1527,5,2,21,10,0
sanjosestate:nishimuragaku,"Nishimura, Gaku",San Jose State,6,17,1464,3,6,17,7,0
mercer:santamariacarlos,"Santamaria, Carlos",Mercer,6,20,1435,4,4,32,13,0
stanford:bankfletcher,"Bank, Fletcher",Stanford,7,21,1428,2,8,27,10,0
yale:rogersmax,"Rogers, Max",Yale,11,18,1404,3,6,38,16,0
uncasheville:herbbrendan,"Herb, Brendan",UNC Asheville,10,17,1399,3,6,28,15,0
bryant:solergandiajavier,"Soler Gandia, Javier",Bryant,6,17,1353,5,2,19,10,0
kansascity:lebourdoulousjulien,"Le Bourdoulous, Julien",Kansas City,17,18,1347,3,6,55,20,0
duke:mesallesruben,"Mesalles, Ruben",Duke,12,18,1341,4,4,30,16,0
saintlouis:buendiachristian,"Buendia, Christian",Saint Louis,6,17,1312,4,4,20,7,0
uscupstate:monterojeremy,"Montero, Jeremy",USC Upstate,11,16,1299,5,2,53,25,0
merrimackcollege:zieglerliam,"Ziegler, Liam",Merrimack College,8,16,1271,5,2,18,10,0
bellarmine:popebrock,"Pope, Brock",Bellarmine,23,15,1270,2,8,13,6,0
butler:aultpalmer,"Ault, Palmer",Butler,15,15,1267,6,0,46,19,0
northernkentucky:robinsonsam,"Robinson, Sam",Northern Kentucky,7,16,1264,5,2,45,20,0
michigan:waggoneralex,"Waggoner, Alex",Michigan,7,18,1260,6,0,33,20,0
marquette:caceresedrey,"Caceres, Edrey",Marquette,10,16,1224,4,4,32,12,0
clevelandstate:rimacmarko,"Rimac, Marko",Cleveland State,7,17,1217,4,4,35,16,0
westvirginia:mccormickluke,"McCormick, Luke",West Virginia,11,18,1204,5,2,26,15,0
providence:obrienpearse,"O'Brien, Pearse",Providence,19,15,1194,3,6,33,14,0
newhampshire:koliniatisgeorgios,"Koliniatis, Georgios",New Hampshire,11,19,1193,5,2,51,23,0
elon:vatnescott,"Vatne, Scott",Elon,8,16,1180,4,4,37,18,0
ucla:contelljose,"Contell, Jose",UCLA,9,17,1169,3,6,39,17,0
wrightstate:allbaughreece,"Allbaugh, Reece",Wright State,23,15,1150,5,2,44,19,0
charlotte:nyandjojonathan,"Nyandjo, Jonathan",Charlotte,9,17,1149,4,4,29,9,0
fau:abrahamssontom,"Abrahamsson, Tom",FAU,20,14,1126,3,6,12,9,0
oregonstate:cortijofran,"Cortijo, Fran",Oregon State,3,21,1112,2,8,21,9,0
calstatefullerton:quinterojorge,"Quintero, Jorge",Cal State Fullerton,99,21,1080,5,2,29,14,0
highpoint:amayajefferson,"Amaya, Jefferson",High Point,4,13,1080,4,4,27,14,0
calstatefullerton:carlosmario,"Carlos, Mario",Cal State Fullerton,14,21,1017,4,4,41,16,0
njit:herediaalvaro,"Heredia, Alvaro",NJIT,7,17,1015,5,2,15,7,0
ucla:becherryan,"Becher, Ryan",UCLA,21,15,1004,5,2,30,12,0
uscupstate:hallbraiden,"Hall, Braiden",USC Upstate,10,16,995,5,2,37,17,0
liu:fallbenassane,"Fall, Ben Assane",LIU,10,13,985,4,4,29,12,0
ucf:awoudorclarence,"Awoudor, Clarence",UCF,10,13,967,4,4,21,12,0
portland:navasebastian,"Nava, Sebastian",Portland,10,11,947,3,6,21,8,0
loyolachicago:maurermarkus,"Maurer, Markus",Loyola Chicago,27,13,945,5,2,31,13,0
depaul:hernandeznoeh,"Hernandez, Noeh",DePaul,19,14,942,5,2,29,14,0
niagara:koglerfelix,"Kogler, Felix",Niagara,33,12,922,6,0,34,17,0
iona:cagnathiago,"Cagna, Thiago",Iona,25,15,918,5,2,21,8,0
clemson:trimnaltyler,"Trimnal, Tyler",Clemson,17,21,845,5,2,20,14,0
ucsandiego:iribarreninaki,"Iribarren, Inaki",UC San Diego,3,10,805,6,0,23,9,0
michiganstate:kerrigansean,"Kerrigan, Sean",Michigan State,20,16,750,6,0,16,12,0
creighton:arillamiguel,"Arilla, Miguel",Creighton,20,17,747,4,4,31,13,0
fdu:hamdaouajayd,"Hamdaoua, Jayd",FDU,10,10,716,5,2,21,10,0
southflorida:andersonjalen,"Anderson, Jalen",South Florida,9,11,705,5,2,14,9,0
georgemason:priolinicholas,"Prioli, Nicholas",George Mason,29,14,658,4,4,11,6,0
charleston:elliottchris,"Elliott, Chris",Charleston,9,15,656,5,2,22,12,0
virginia:afonsoleo,"Afonso, Leo",Virginia,7,14,642,5,2,21,12,0
stjohns:mcnultymax,"McNulty, Max",St. John's,7,17,596,4,4,20,8,0
seattle:focklennard,"Fock, Lennard",Seattle,19,18,510,6,0,15,7,0
siue:dashinpavel,"Dashin, Pavel",SIUE,9,12,392,6,0,11,7,0
indiana:mcdonaldpatrick,"McDonald, Patrick",Indiana,22,24,2092,3,5,32,10,0
stanford:adnannoah,"Adnan, Noah",Stanford,2,21,1819,4,3,19,11,0
syracuse:mikinagabriel,"Mikina, Gabriel",Syracuse,5,21,1741,5,1,18,10,0
missouristate:dentonjack,"Denton, Jack",Missouri State,19,19,1645,4,3,36,17,0
ucsantabarbara:goelingmikkel,"Goeling, Mikkel",UC Santa Barbara,8,21,1594,4,3,33,11,0
ncstate:buetewill,"Buete, Will",NC State,8,18,1492,4,3,15,9,0
michigan:blevinsbryce,"Blevins, Bryce",Michigan,11,18,1440,4,3,26,12,0
syracuse:levequemateo,"Leveque, Mateo",Syracuse,7,21,1380,2,7,28,11,0
notredame:baffourkk,"Baffour, KK",Notre Dame,16,21,1374,2,7,36,16,0
